,d2o 015 By Administrator Date Monday. December 13 2021,
Time,14:16:54,
Wavenumbers [1/cm],Transmittance %,
1938.000,0.111142,
1937.000,0.110611,
1936.000,0.110719,
1935.000,0.11104,
1934.000,0.111025,
1933.000,0.110455,
1932.000,0.109541,
1931.000,0.108745,
1930.000,0.108475,
1929.000,0.108735,
1928.000,0.109029,
1927.000,0.108689,
1926.000,0.107609,
1925.000,0.106422,
1924.000,0.105849,
1923.000,0.106003,
1922.000,0.106366,
1921.000,0.106443,
1920.000,0.106104,
1919.000,0.105502,
1918.000,0.104931,
1917.000,0.104628,
1916.000,0.104573,
1915.000,0.104567,
1914.000,0.104481,
1913.000,0.104334,
1912.000,0.104134,
1911.000,0.103821,
1910.000,0.103385,
1909.000,0.102948,
1908.000,0.102689,
1907.000,0.102725,
1906.000,0.103175,
1905.000,0.104008,
1904.000,0.104825,
1903.000,0.105125,
1902.000,0.104804,
1901.000,0.104266,
1900.000,0.103848,
1899.000,0.103491,
1898.000,0.103152,
1897.000,0.10305,
1896.000,0.103271,
1895.000,0.10351,
1894.000,0.10342,
1893.000,0.103079,
1892.000,0.102827,
1891.000,0.102934,
1890.000,0.103588,
1889.000,0.104854,
1888.000,0.106409,
1887.000,0.1076,
1886.000,0.108058,
1885.000,0.108004,
1884.000,0.107788,
1883.000,0.107516,
1882.000,0.107317,
1881.000,0.107535,
1880.000,0.108307,
1879.000,0.109253,
1878.000,0.110011,
1877.000,0.110705,
1876.000,0.111517,
1875.000,0.112225,
1874.000,0.112482,
1873.000,0.112338,
1872.000,0.112211,
1871.000,0.112463,
1870.000,0.113214,
1869.000,0.114283,
1868.000,0.11511,
1867.000,0.115206,
1866.000,0.114812,
1865.000,0.114664,
1864.000,0.115182,
1863.000,0.116118,
1862.000,0.11701,
1861.000,0.117733,
1860.000,0.118415,
1859.000,0.119111,
1858.000,0.119876,
1857.000,0.120843,
1856.000,0.121975,
1855.000,0.123098,
1854.000,0.124322,
1853.000,0.125944,
1852.000,0.127798,
1851.000,0.12914,
1850.000,0.129723,
1849.000,0.130276,
1848.000,0.131359,
1847.000,0.13262,
1846.000,0.133534,
1845.000,0.134374,
1844.000,0.135716,
1843.000,0.137371,
1842.000,0.138879,
1841.000,0.140723,
1840.000,0.143566,
1839.000,0.14702,
1838.000,0.150335,
1837.000,0.153276,
1836.000,0.155977,
1835.000,0.158385,
1834.000,0.160239,
1833.000,0.161642,
1832.000,0.16307,
1831.000,0.164932,
1830.000,0.167481,
1829.000,0.170635,
1828.000,0.173913,
1827.000,0.177084,
1826.000,0.180672,
1825.000,0.185354,
1824.000,0.190589,
1823.000,0.194911,
1822.000,0.197891,
1821.000,0.200656,
1820.000,0.204227,
1819.000,0.208461,
1818.000,0.212881,
1817.000,0.217457,
1816.000,0.22227,
1815.000,0.22703,
1814.000,0.231445,
1813.000,0.235913,
1812.000,0.240909,
1811.000,0.246364,
1810.000,0.251866,
1809.000,0.256865,
1808.000,0.260935,
1807.000,0.264142,
1806.000,0.267501,
1805.000,0.272464,
1804.000,0.27953,
1803.000,0.28796,
1802.000,0.297095,
1801.000,0.307294,
1800.000,0.318798,
1799.000,0.331091,
1798.000,0.343911,
1797.000,0.357763,
1796.000,0.373169,
1795.000,0.390165,
1794.000,0.409693,
1793.000,0.434183,
1792.000,0.464525,
1791.000,0.497553,
1790.000,0.530215,
1789.000,0.563593,
1788.000,0.600336,
1787.000,0.641928,
1786.000,0.689277,
1785.000,0.742867,
1784.000,0.801639,
1783.000,0.863797,
1782.000,0.930034,
1781.000,1.00351,
1780.000,1.08319,
1779.000,1.16285,
1778.000,1.23802,
1777.000,1.30779,
1776.000,1.37011,
1775.000,1.41617,
1774.000,1.43817,
1773.000,1.43932,
1772.000,1.42638,
1771.000,1.39895,
1770.000,1.357,
1769.000,1.30719,
1768.000,1.25946,
1767.000,1.2237,
1766.000,1.20373,
1765.000,1.1961,
1764.000,1.19451,
1763.000,1.19301,
1762.000,1.18501,
1761.000,1.16205,
1760.000,1.11842,
1759.000,1.05817,
1758.000,0.989427,
1757.000,0.916064,
1756.000,0.839006,
1755.000,0.759697,
1754.000,0.681949,
1753.000,0.608797,
1752.000,0.54144,
1751.000,0.481731,
1750.000,0.431722,
1749.000,0.391263,
1748.000,0.358179,
1747.000,0.328817,
1746.000,0.299761,
1745.000,0.270139,
1744.000,0.241242,
1743.000,0.214768,
1742.000,0.19127,
1741.000,0.170097,
1740.000,0.150572,
1739.000,0.132803,
1738.000,0.117025,
1737.000,0.103251,
1736.000,0.0913161,
1735.000,0.0807771,
1734.000,0.0711625,
1733.000,0.0619328,
1732.000,0.0536581,
1731.000,0.0476074,
1730.000,0.0432962,
1729.000,0.0389544,
1728.000,0.0337095,
1727.000,0.0280128,
1726.000,0.0224721,
1725.000,0.0172937,
1724.000,0.012837,
1723.000,0.00957604,
1722.000,0.00725134,
1721.000,0.00515029,
1720.000,0.00322846,
1719.000,0.00205878,
1718.000,0.00201599,
1717.000,0.00292981,
1716.000,0.00363464,
1715.000,0.00331184,
1714.000,0.00235452,
1713.000,0.00142914,
1712.000,0.000917677,
1711.000,0.000563885,
1710.000,0.000156969,
1709.000,0.000533129,
1708.000,0.000773983,
1707.000,0.00056236,
1706.000,0.00128318,
1705.000,0.00261917,
1704.000,0.00411404,
1703.000,0.00642395,
1702.000,0.0105444,
1701.000,0.0174923,
1700.000,0.0271655,
1699.000,0.0365645,
1698.000,0.0424454,
1697.000,0.0457244,
1696.000,0.0487096,
1695.000,0.0522873,
1694.000,0.0563069,
1693.000,0.0605759,
1692.000,0.0655551,
1691.000,0.0710738,
1690.000,0.0763989,
1689.000,0.0812452,
1688.000,0.085479,
1687.000,0.0887617,
1686.000,0.0915271,
1685.000,0.0960503,
1684.000,0.104616,
1683.000,0.115763,
1682.000,0.126062,
1681.000,0.134683,
1680.000,0.142723,
1679.000,0.150733,
1678.000,0.158574,
1677.000,0.166652,
1676.000,0.176064,
1675.000,0.187475,
1674.000,0.199133,
1673.000,0.20914,
1672.000,0.219083,
1671.000,0.232027,
1670.000,0.249378,
1669.000,0.270618,
1668.000,0.293846,
1667.000,0.317396,
1666.000,0.342329,
1665.000,0.372021,
1664.000,0.410054,
1663.000,0.458876,
1662.000,0.516277,
1661.000,0.576786,
1660.000,0.638676,
1659.000,0.704062,
1658.000,0.773325,
1657.000,0.841653,
1656.000,0.900361,
1655.000,0.944024,
1654.000,0.98442,
1653.000,1.04161,
1652.000,1.10333,
1651.000,1.14289,
1650.000,1.1829,
1649.000,1.25114,
1648.000,1.32183,
1647.000,1.36699,
1646.000,1.38755,
1645.000,1.39283,
1644.000,1.38951,
1643.000,1.38557,
1642.000,1.38256,
1641.000,1.37085,
1640.000,1.346,
1639.000,1.31079,
1638.000,1.26706,
1637.000,1.21587,
1636.000,1.16534,
1635.000,1.12491,
1634.000,1.09487,
1633.000,1.06932,
1632.000,1.05061,
1631.000,1.0402,
1630.000,1.03114,
1629.000,1.01978,
1628.000,1.00442,
1627.000,0.982005,
1626.000,0.95082,
1625.000,0.913539,
1624.000,0.874279,
1623.000,0.834165,
1622.000,0.791318,
1621.000,0.746678,
1620.000,0.704045,
1619.000,0.663169,
1618.000,0.619551,
1617.000,0.572137,
1616.000,0.526844,
1615.000,0.491062,
1614.000,0.467844,
1613.000,0.453526,
1612.000,0.441304,
1611.000,0.427793,
1610.000,0.413861,
1609.000,0.400528,
1608.000,0.387136,
1607.000,0.372818,
1606.000,0.357498,
1605.000,0.341888,
1604.000,0.326732,
1603.000,0.312249,
1602.000,0.298215,
1601.000,0.2844,
1600.000,0.271215,
1599.000,0.259232,
1598.000,0.248378,
1597.000,0.238141,
1596.000,0.228347,
1595.000,0.219167,
1594.000,0.210444,
1593.000,0.201927,
1592.000,0.194048,
1591.000,0.187476,
1590.000,0.181997,
1589.000,0.176723,
1588.000,0.171324,
1587.000,0.166111,
1586.000,0.160994,
1585.000,0.155614,
1584.000,0.150568,
1583.000,0.146984,
1582.000,0.14481,
1581.000,0.14255,
1580.000,0.139025,
1579.000,0.134246,
1578.000,0.128512,
1577.000,0.1222,
1576.000,0.116594,
1575.000,0.113273,
1574.000,0.11233,
1573.000,0.112488,
1572.000,0.112279,
1571.000,0.11128,
1570.000,0.110166,
1569.000,0.108855,
1568.000,0.106598,
1567.000,0.103675,
1566.000,0.100998,
1565.000,0.0986123,
1564.000,0.0958639,
1563.000,0.092401,
1562.000,0.0884538,
1561.000,0.0844259,
1560.000,0.0816463,
1559.000,0.081107,
1558.000,0.0810195,
1557.000,0.0804524,
1556.000,0.0799405,
1555.000,0.0800234,
1554.000,0.0802027,
1553.000,0.0790105,
1552.000,0.0765413,
1551.000,0.0740969,
1550.000,0.0725539,
1549.000,0.0714844,
1548.000,0.0704216,
1547.000,0.0695508,
1546.000,0.0691325,
1545.000,0.0687493,
1544.000,0.0678238,
1543.000,0.0667531,
1542.000,0.066357,
1541.000,0.0663091,
1540.000,0.0653324,
1539.000,0.0632635,
1538.000,0.0611702,
1537.000,0.0596512,
1536.000,0.058946,
1535.000,0.0587729,
1534.000,0.0586533,
1533.000,0.058353,
1532.000,0.0575643,
1531.000,0.0565949,
1530.000,0.0560101,
1529.000,0.0557864,
1528.000,0.0554103,
1527.000,0.0545205,
1526.000,0.0533926,
1525.000,0.0525367,
1524.000,0.0521159,
1523.000,0.0520367,
1522.000,0.0521602,
1521.000,0.0522969,
1520.000,0.0523746,
1519.000,0.052637,
1518.000,0.0533465,
1517.000,0.0541005,
1516.000,0.0541328,
1515.000,0.0533951,
1514.000,0.0524441,
1513.000,0.0516707,
1512.000,0.0511389,
1511.000,0.050749,
1510.000,0.0502637,
1509.000,0.0493039,
1508.000,0.0476317,
1507.000,0.045403,
1506.000,0.0434584,
1505.000,0.0425765,
1504.000,0.0424666,
1503.000,0.043219,
1502.000,0.0447924,
1501.000,0.0462847,
1500.000,0.0472284,
1499.000,0.0475963,
1498.000,0.0474261,
1497.000,0.04691,
1496.000,0.0466277,
1495.000,0.0469194,
1494.000,0.0473453,
1493.000,0.0472978,
1492.000,0.0467191,
1491.000,0.046142,
1490.000,0.0459515,
1489.000,0.0459731,
1488.000,0.0461897,
1487.000,0.0467335,
1486.000,0.0470863,
1485.000,0.0465546,
1484.000,0.0452937,
1483.000,0.0441667,
1482.000,0.0437484,
1481.000,0.0437746,
1480.000,0.0438083,
1479.000,0.0439431,
1478.000,0.0444918,
1477.000,0.0453476,
1476.000,0.0459893,
1475.000,0.0460111,
1474.000,0.0453941,
1473.000,0.0443562,
1472.000,0.0432144,
1471.000,0.0424281,
1470.000,0.0422084,
1469.000,0.0422572,
1468.000,0.0421448,
1467.000,0.0417972,
1466.000,0.0416114,
1465.000,0.0419731,
1464.000,0.0426002,
1463.000,0.0427064,
1462.000,0.0420368,
1461.000,0.0412516,
1460.000,0.0411491,
1459.000,0.0416824,
1458.000,0.0417587,
1457.000,0.0402316,
1456.000,0.0374403,
1455.000,0.0349457,
1454.000,0.0336934,
1453.000,0.0332627,
1452.000,0.0326608,
1451.000,0.0316606,
1450.000,0.0308891,
1449.000,0.0309217,
1448.000,0.0317953,
1447.000,0.0330038,
1446.000,0.0339141,
1445.000,0.0344254,
1444.000,0.0350281,
1443.000,0.0360716,
1442.000,0.037152,
1441.000,0.0375574,
1440.000,0.0372556,
1439.000,0.0369744,
1438.000,0.0374124,
1437.000,0.0386501,
1436.000,0.040045,
1435.000,0.0406867,
1434.000,0.0402006,
1433.000,0.0387062,
1432.000,0.0366264,
1431.000,0.034897,
1430.000,0.0343522,
1429.000,0.034895,
1428.000,0.0358133,
1427.000,0.0365092,
1426.000,0.0366662,
1425.000,0.0362095,
1424.000,0.035377,
1423.000,0.0346628,
1422.000,0.0343129,
1421.000,0.0341301,
1420.000,0.0340365,
1419.000,0.0342203,
1418.000,0.034575,
1417.000,0.0348144,
1416.000,0.0351105,
1415.000,0.0359056,
1414.000,0.0372029,
1413.000,0.0383259,
1412.000,0.0386251,
1411.000,0.0383958,
1410.000,0.0386319,
1409.000,0.0398653,
1408.000,0.041686,
1407.000,0.0433023,
1406.000,0.0442107,
1405.000,0.0443902,
1404.000,0.0441104,
1403.000,0.0437527,
1402.000,0.0436587,
1401.000,0.0439923,
1400.000,0.0447121,
1399.000,0.0455838,
1398.000,0.0463034,
1397.000,0.0467195,
1396.000,0.0468837,
1395.000,0.0468094,
1394.000,0.0464009,
1393.000,0.0457347,
1392.000,0.0451792,
1391.000,0.0451128,
1390.000,0.0456003,
1389.000,0.0464517,
1388.000,0.0475147,
1387.000,0.0486681,
1386.000,0.0496711,
1385.000,0.050337,
1384.000,0.0506805,
1383.000,0.0508185,
1382.000,0.0508788,
1381.000,0.0510436,
1380.000,0.0515485,
1379.000,0.052426,
1378.000,0.0534534,
1377.000,0.0545938,
1376.000,0.0562187,
1375.000,0.0585223,
1374.000,0.0609343,
1373.000,0.0626258,
1372.000,0.0634058,
1371.000,0.063618,
1370.000,0.0635184,
1369.000,0.0633543,
1368.000,0.0637553,
1367.000,0.0652334,
1366.000,0.0672346,
1365.000,0.0685461,
1364.000,0.0688879,
1363.000,0.0694552,
1362.000,0.0714903,
1361.000,0.0747341,
1360.000,0.0779152,
1359.000,0.0805154,
1358.000,0.0831981,
1357.000,0.0865565,
1356.000,0.090359,
1355.000,0.0940241,
1354.000,0.0971595,
1353.000,0.0993647,
1352.000,0.0999023,
1351.000,0.0979446,
1350.000,0.0932445,
1349.000,0.0866289,
1348.000,0.0796245,
1347.000,0.0736436,
1346.000,0.0694846,
1345.000,0.0673851,
1344.000,0.0672205,
1343.000,0.0683374,
1342.000,0.0693639,
1341.000,0.0687139,
1340.000,0.0657269,
1339.000,0.0613164,
1338.000,0.0572823,
1337.000,0.0550732,
1336.000,0.0552918,
1335.000,0.0578843,
1334.000,0.0623662,
1333.000,0.0679995,
1332.000,0.0741293,
1331.000,0.0804823,
1330.000,0.0870495,
1329.000,0.0937813,
1328.000,0.100507,
1327.000,0.107028,
1326.000,0.113228,
1325.000,0.119146,
1324.000,0.124888,
1323.000,0.130248,
1322.000,0.134344,
1321.000,0.135868,
1320.000,0.133838,
1319.000,0.128122,
1318.000,0.119263,
1317.000,0.107943,
1316.000,0.0948257,
1315.000,0.0807963,
1314.000,0.0671154,
1313.000,0.0552426,
1312.000,0.0464978,
1311.000,0.0416723,
1310.000,0.0406349,
1309.000,0.0422446,
1308.000,0.0449779,
1307.000,0.0479704,
1306.000,0.0513438,
1305.000,0.0555554,
1304.000,0.0606503,
1303.000,0.0662608,
1302.000,0.0721554,
1301.000,0.0783804,
1300.000,0.0849094,
1299.000,0.0915392,
1298.000,0.0983162,
1297.000,0.105819,
1296.000,0.114598,
1295.000,0.124512,
1294.000,0.13497,
1293.000,0.145683,
1292.000,0.156789,
1291.000,0.168352,
1290.000,0.1804,
1289.000,0.19359,
1288.000,0.20913,
1287.000,0.22763,
1286.000,0.248324,
1285.000,0.269781,
1284.000,0.291041,
1283.000,0.311721,
1282.000,0.331485,
1281.000,0.35,
1280.000,0.367213,
1279.000,0.383179,
1278.000,0.397799,
1277.000,0.411088,
1276.000,0.423666,
1275.000,0.436614,
1274.000,0.450666,
1273.000,0.465563,
1272.000,0.479807,
1271.000,0.490773,
1270.000,0.495346,
1269.000,0.491221,
1268.000,0.478606,
1267.000,0.461214,
1266.000,0.445608,
1265.000,0.438829,
1264.000,0.445397,
1263.000,0.465354,
1262.000,0.494631,
1261.000,0.527257,
1260.000,0.557549,
1259.000,0.581015,
1258.000,0.594451,
1257.000,0.596133,
1256.000,0.586103,
1255.000,0.566178,
1254.000,0.539204,
1253.000,0.508361,
1252.000,0.476541,
1251.000,0.445549,
1250.000,0.415618,
1249.000,0.38576,
1248.000,0.355309,
1247.000,0.325147,
1246.000,0.297117,
1245.000,0.272243,
1244.000,0.249911,
1243.000,0.228799,
1242.000,0.208207,
1241.000,0.188518,
1240.000,0.170611,
1239.000,0.15507,
1238.000,0.141721,
1237.000,0.129729,
1236.000,0.118296,
1235.000,0.10717,
1234.000,0.0965888,
1233.000,0.086851,
1232.000,0.0780231,
1231.000,0.0699747,
1230.000,0.062474,
1229.000,0.0553753,
1228.000,0.048692,
1227.000,0.0425061,
1226.000,0.0368798,
1225.000,0.0318473,
1224.000,0.0278911,
1223.000,0.0259613,
1222.000,0.0265784,
1221.000,0.0296791,
1220.000,0.0354128,
1219.000,0.0446195,
1218.000,0.0580889,
1217.000,0.0755754,
1216.000,0.0961754,
1215.000,0.118973,
1214.000,0.142711,
1213.000,0.165326,
1212.000,0.184505,
1211.000,0.198746,
1210.000,0.207636,
1209.000,0.211274,
1208.000,0.209998,
1207.000,0.204866,
1206.000,0.197485,
1205.000,0.189178,
1204.000,0.18049,
1203.000,0.171492,
1202.000,0.162358,
1201.000,0.153251,
1200.000,0.144061,
1199.000,0.13465,
1198.000,0.125184,
1197.000,0.116028,
1196.000,0.107503,
1195.000,0.0999715,
1194.000,0.0938536,
1193.000,0.0892193,
1192.000,0.0854773,
1191.000,0.0817994,
1190.000,0.0777654,
1189.000,0.0735101,
1188.000,0.0693757,
1187.000,0.065457,
1186.000,0.0616172,
1185.000,0.0578519,
1184.000,0.0544392,
1183.000,0.0517033,
1182.000,0.0497154,
1181.000,0.0484235,
1180.000,0.0479384,
1179.000,0.0482874,
1178.000,0.0489246,
1177.000,0.0488238,
1176.000,0.0472621,
1175.000,0.0446756,
1174.000,0.0425187,
1173.000,0.0418888,
1172.000,0.042569,
1171.000,0.0434157,
1170.000,0.0431849,
1169.000,0.0412058,
1168.000,0.0377824,
1167.000,0.0339896,
1166.000,0.0308591,
1165.000,0.0286508,
1164.000,0.0271613,
1163.000,0.0264226,
1162.000,0.0264505,
1161.000,0.0269712,
1160.000,0.0274701,
1159.000,0.027531,
1158.000,0.0274029,
1157.000,0.0274412,
1156.000,0.0274123,
1155.000,0.0268434,
1154.000,0.0257821,
1153.000,0.0249314,
1152.000,0.0249851,
1151.000,0.0259963,
1150.000,0.0271801,
1149.000,0.0275392,
1148.000,0.0266801,
1147.000,0.0247464,
1146.000,0.0221504,
1145.000,0.0196335,
1144.000,0.0180164,
1143.000,0.0176366,
1142.000,0.0179019,
1141.000,0.0178529,
1140.000,0.0172861,
1139.000,0.0170268,
1138.000,0.0183663,
1137.000,0.0212258,
1136.000,0.0237391,
1135.000,0.0244317,
1134.000,0.0233052,
1133.000,0.0214399,
1132.000,0.0198351,
1131.000,0.0184042,
1130.000,0.0164299,
1129.000,0.0136879,
1128.000,0.0110392,
1127.000,0.00976045,
1126.000,0.010122,
1125.000,0.0109306,
1124.000,0.0106205,
1123.000,0.00884543,
1122.000,0.00658464,
1121.000,0.0049411,
1120.000,0.0040607,
1119.000,0.003828,
1118.000,0.00529853,
1117.000,0.00883473,
1116.000,0.012934,
1115.000,0.0157705,
1114.000,0.0163491,
1113.000,0.015476,
1112.000,0.0148882,
1111.000,0.0151595,
1110.000,0.0155321,
1109.000,0.0153348,
1108.000,0.0146903,
1107.000,0.0139137,
1106.000,0.0128674,
1105.000,0.0112055,
1104.000,0.00906132,
1103.000,0.0073541,
1102.000,0.00702114,
1101.000,0.0076322,
1100.000,0.00801127,
1099.000,0.00832115,
1098.000,0.00954693,
1097.000,0.0115018,
1096.000,0.0131585,
1095.000,0.013825,
1094.000,0.0135603,
1093.000,0.0129866,
1092.000,0.0123255,
1091.000,0.0116235,
1090.000,0.0114084,
1089.000,0.0115552,
1088.000,0.0112226,
1087.000,0.0103324,
1086.000,0.00966409,
1085.000,0.0097661,
1084.000,0.0103141,
1083.000,0.010806,
1082.000,0.0112733,
1081.000,0.0114779,
1080.000,0.0107661,
1079.000,0.00929931,
1078.000,0.00844208,
1077.000,0.00913414,
1076.000,0.0104183,
1075.000,0.0110497,
1074.000,0.0109409,
1073.000,0.0106142,
1072.000,0.0105405,
1071.000,0.0110165,
1070.000,0.0117869,
1069.000,0.0117572,
1068.000,0.0107026,
1067.000,0.00985642,
1066.000,0.00990273,
1065.000,0.0105699,
1064.000,0.0116528,
1063.000,0.013037,
1062.000,0.0145382,
1061.000,0.0155579,
1060.000,0.0151052,
1059.000,0.0129373,
1058.000,0.0103711,
1057.000,0.00924048,
1056.000,0.00983735,
1055.000,0.0105401,
1054.000,0.00964816,
1053.000,0.00698741,
1052.000,0.00454557,
1051.000,0.00469961,
1050.000,0.00714487,
1049.000,0.00966513,
1048.000,0.0105389,
1047.000,0.0101049,
1046.000,0.00941748,
1045.000,0.00866332,
1044.000,0.00853735,
1043.000,0.00876092,
1042.000,0.00846486,
1041.000,0.00889212,
1040.000,0.0112162,
1039.000,0.0143125,
1038.000,0.0157413,
1037.000,0.0142792,
1036.000,0.011268,
1035.000,0.00878426,
1034.000,0.00755948,
1033.000,0.00716726,
1032.000,0.00700117,
1031.000,0.00664969,
1030.000,0.00620009,
1029.000,0.00605656,
1028.000,0.00658548,
1027.000,0.00765691,
1026.000,0.00848432,
1025.000,0.00900703,
1024.000,0.00997382,
1023.000,0.011407,
1022.000,0.0125735,
1021.000,0.0128726,
1020.000,0.0121876,
1019.000,0.0107193,
1018.000,0.00873727,
1017.000,0.00685635,
1016.000,0.00606854,
1015.000,0.00621338,
1014.000,0.00590871,
1013.000,0.00503764,
1012.000,0.00512128,
1011.000,0.00671003,
1010.000,0.00845149,
1009.000,0.00873502,
1008.000,0.00760335,
1007.000,0.00668946,
1006.000,0.00638608,
1005.000,0.00552155,
1004.000,0.00434125,
1003.000,0.00495279,
1002.000,0.00746994,
1001.000,0.0096809,
1000.000,0.00997969,
999.000,0.00819233,
998.000,0.00506576,
997.000,0.00312087,
996.000,0.00400385,
995.000,0.005616,
994.000,0.00695633,
993.000,0.00796297,
992.000,0.00818717,
991.000,0.00771853,
990.000,0.00661386,
989.000,0.00554285,
988.000,0.00523351,
987.000,0.00480171,
986.000,0.003387,
985.000,0.00297729,
984.000,0.00415072,
983.000,0.00502417,
982.000,0.00534451,
981.000,0.00551721,
980.000,0.00589354,
979.000,0.00657221,
978.000,0.00705406,
977.000,0.00724841,
976.000,0.00771727,
975.000,0.00891427,
974.000,0.0101518,
973.000,0.0102659,
972.000,0.00898531,
971.000,0.00734611,
970.000,0.00668711,
969.000,0.00714939,
968.000,0.0075732,
967.000,0.00707588,
966.000,0.00622071,
965.000,0.00658945,
964.000,0.00823528,
963.000,0.00899722,
962.000,0.00787262,
961.000,0.00581456,
960.000,0.0042128,
959.000,0.00355675,
958.000,0.00342188,
957.000,0.00399552,
956.000,0.00539805,
955.000,0.00707035,
954.000,0.00828303,
953.000,0.00860951,
952.000,0.00845013,
951.000,0.00818238,
950.000,0.00763214,
949.000,0.0067752,
948.000,0.00602707,
947.000,0.00597298,
946.000,0.00644463,
945.000,0.00652754,
944.000,0.00605738,
943.000,0.00569463,
942.000,0.00563651,
941.000,0.0056493,
940.000,0.00626205,
939.000,0.00787849,
938.000,0.00944633,
937.000,0.00975331,
936.000,0.00864734,
935.000,0.00687923,
934.000,0.00570141,
933.000,0.00591773,
932.000,0.00693562,
931.000,0.00815152,
930.000,0.00836624,
929.000,0.00703977,
928.000,0.00428835,
927.000,0.00143623,
926.000,0.00169808,
925.000,0.00362002,
924.000,0.00370046,
923.000,0.00311398,
922.000,0.00464313,
921.000,0.00646908,
920.000,0.00664604,
919.000,0.00640908,
918.000,0.00632052,
917.000,0.00577521,
916.000,0.00553112,
915.000,0.00682705,
914.000,0.00883134,
913.000,0.01035,
912.000,0.0102293,
911.000,0.0076866,
910.000,0.00340189,
909.000,0.00116518,
908.000,0.00196286,
907.000,0.00359018,
906.000,0.00580696,
905.000,0.00654219,
904.000,0.0056317,
903.000,0.00478581,
902.000,0.00404882,
901.000,0.00334946,
900.000,0.00325121,
899.000,0.00405936,
898.000,0.00447672,
897.000,0.0034069,
896.000,0.00245457,
895.000,0.00340566,
894.000,0.00554599,
893.000,0.00749045,
892.000,0.00773102,
891.000,0.00669811,
890.000,0.00559447,
889.000,0.00460467,
888.000,0.00359856,
887.000,0.00207962,
886.000,0.00298923,
885.000,0.00566319,
884.000,0.00677478,
883.000,0.00469945,
882.000,0.00210801,
881.000,0.00472966,
880.000,0.00770267,
879.000,0.00794726,
878.000,0.00698424,
877.000,0.00586757,
876.000,0.00604461,
875.000,0.00645586,
874.000,0.00638477,
873.000,0.00564823,
872.000,0.00481051,
871.000,0.00452035,
870.000,0.00477344,
869.000,0.00533248,
868.000,0.00620584,
867.000,0.00616875,
866.000,0.00530717,
865.000,0.00680381,
864.000,0.00938636,
863.000,0.0096423,
862.000,0.00800844,
861.000,0.0058848,
860.000,0.00466161,
859.000,0.00572693,
858.000,0.0088074,
857.000,0.0112915,
856.000,0.0110771,
855.000,0.00841039,
854.000,0.00651921,
853.000,0.00814653,
852.000,0.0108958,
851.000,0.012314,
850.000,0.0121451,
849.000,0.0109702,
848.000,0.0098822,
847.000,0.00908124,
846.000,0.0080129,
845.000,0.00687014,
844.000,0.00675151,
843.000,0.00766073,
842.000,0.00885084,
841.000,0.010185,
840.000,0.0116875,
839.000,0.0121032,
838.000,0.0104312,
837.000,0.00702736,
836.000,0.00463625,
835.000,0.00568337,
834.000,0.0069135,
833.000,0.00571812,
832.000,0.00338531,
831.000,0.00131925,
830.000,0.00137875,
829.000,0.00172596,
828.000,0.000876052,
827.000,0.00297379,
826.000,0.00660643,
825.000,0.00827194,
824.000,0.00857979,
823.000,0.00873829,
822.000,0.0077643,
821.000,0.00546199,
820.000,0.00469631,
819.000,0.00598738,
818.000,0.00735989,
817.000,0.00783641,
816.000,0.00849777,
815.000,0.00928662,
814.000,0.00826065,
813.000,0.00691098,
812.000,0.00789258,
811.000,0.00939759,
810.000,0.00922303,
809.000,0.00781362,
808.000,0.00617575,
807.000,0.00446412,
806.000,0.00276627,
805.000,0.00250062,
804.000,0.0041445,
803.000,0.00582831,
802.000,0.00615544,
801.000,0.00553741,
800.000,0.00549335,
799.000,0.0066591,
798.000,0.00844756,
797.000,0.00978463,
796.000,0.00972627,
795.000,0.00821595,
794.000,0.00612934,
793.000,0.00477933,
792.000,0.00438161,
791.000,0.00414566,
790.000,0.00455342,
789.000,0.00636312,
788.000,0.00781089,
787.000,0.00685617,
786.000,0.00401586,
785.000,0.00273193,
784.000,0.00417445,
783.000,0.00610732,
782.000,0.00835511,
781.000,0.0104455,
780.000,0.0112011,
779.000,0.0106423,
778.000,0.0093263,
777.000,0.0078108,
776.000,0.00575097,
775.000,0.0034502,
774.000,0.00228397,
773.000,0.00274088,
772.000,0.00507356,
771.000,0.00794174,
770.000,0.00886248,
769.000,0.00740723,
768.000,0.00481961,
767.000,0.00250969,
766.000,0.00114504,
765.000,0.000790931,
764.000,0.00130225,
763.000,0.00163015,
762.000,0.00234625,
761.000,0.00449702,
760.000,0.00630024,
759.000,0.00783879,
758.000,0.00987564,
757.000,0.0107537,
756.000,0.00992967,
755.000,0.00893267,
754.000,0.00864372,
753.000,0.00842723,
752.000,0.00854101,
751.000,0.00921406,
750.000,0.0089955,
749.000,0.00754082,
748.000,0.00606473,
747.000,0.00584641,
746.000,0.00700708,
745.000,0.00883804,
744.000,0.010847,
743.000,0.0118938,
742.000,0.0105196,
741.000,0.00670408,
740.000,0.00523909,
739.000,0.00789231,
738.000,0.00720563,
737.000,0.0035162,
736.000,0.00447379,
735.000,0.00694303,
734.000,0.0060903,
733.000,0.00256879,
732.000,0.00116159,
731.000,0.00357999,
730.000,0.00322339,
729.000,0.0022106,
728.000,0.00300964,
727.000,0.002439,
726.000,0.00304463,
725.000,0.00549944,
724.000,0.00655578,
723.000,0.00511605,
722.000,0.00326162,
721.000,0.0039066,
720.000,0.00490904,
719.000,0.00410948,
718.000,0.00313619,
717.000,0.00309179,
716.000,0.00407107,
715.000,0.00356084,
