Wavelength [nm],Absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,
984.000,0.173563,-0.1160293,-0.03880358,0.1042056,-0.07389975,0.1125064,-0.04521036,-0.3424201,-0.180706,-0.03731537,-0.4285941,0.2463827,-0.3213496,-0.08900738,0.2040858,-0.03958464,0.04862499,-0.1020007,0.3591566,-0.3880291,-0.2877202,-0.08652258,-0.2597804,0.122757,0.01242971,-0.02047777,-0.2019062,0.08621168,-0.06222677,0.149003,-0.0045681,0.3626213,-0.1983418,-0.1834311,-0.1688528,0.3030748,0.2565198,-0.1137362,0.3540812,0.3043613,-0.3376155,-0.16856,0.1113687,0.06819296,0.1958604,0.1430702,-0.1652007,0.07266283,0.2418828,-0.2390308,-0.1475477,0.2453399,0.09962225,0.09905434,-0.1978135,-0.3332777,0.2056279,-0.0527792,-0.3387785,0.1393228,0.1499825,-0.13271,0.05618906,0.103333,-0.2696743,-0.3796024,-0.4372144,0.1476221,-0.2702956,0.09905434,-0.3036904,-0.2592502,0.1607037,-0.05305719,0.04128408,-0.1490335,0.0924716,0.2033448,0.07612848,0.1984053,-0.05898762,0.1071482,-0.03204203,-0.0529623,-0.3210721,0.1504679,0.1403923,-0.3192501,0.0752387,-0.157146,0.1039748,0.3497057,0.206461,0.2713575,0.1844783,-0.06677389,-0.1014657,0.1313572,-0.3159251,0.0573163,0.134419,-0.1355996,-0.06953859,-0.5045872,-0.2210813,0.01917267,0.07519341,0.2008629,-0.2789354,0.1766386,0.1681232,0.1993637,0.04579878,0.1944056,
985.000,-0.3693352,-0.09771681,-0.1606402,-0.4399567,-0.06801128,-0.1873007,0.1073904,-0.2162886,-0.2837191,-0.5844865,0.03053188,-0.02036428,-0.1575317,-0.1964478,-0.0710578,0.01578951,0.2515531,-0.1292586,0.03187084,-0.5499396,-0.1797075,-0.1712494,0.1218591,-0.0506506,-0.3015494,-0.4694262,-0.06521988,0.2490878,0.07925701,-0.4875522,-0.3487191,-0.1327987,-0.05189943,-0.4250689,-0.2963452,0.2152915,-0.3026438,0.04552603,0.2000523,-0.2081785,-0.2896285,-0.05733347,0.1990609,-0.1809974,-0.5614033,-0.4446454,-0.3205872,-0.4615884,-0.2690158,-0.2298803,-0.115272,0.04399347,-0.1073766,-0.1679444,-0.04571915,-0.1348858,-0.006504059,0.2607484,-0.1684818,-0.5066977,-0.09788799,-0.2893896,-0.4580288,-0.1267695,-0.1853757,-0.1691375,-0.02942848,-0.06526232,-0.4139791,-0.1631627,-0.366909,0.2943525,-0.5805845,-0.07347155,-0.2351074,-0.125515,-0.2806244,-0.1995878,0.04550362,-0.5649605,0.1115513,-0.2455635,0.07779694,0.0386939,-0.3705378,-0.2267685,-0.6659222,-0.2334776,-0.4763079,-0.1297526,-0.423295,0.1626673,-0.07042885,0.02431631,-0.442522,-0.1100335,-0.01997995,-0.007903099,-0.2169952,-0.1777592,-0.3582721,0.05141735,-0.1512079,-0.1162691,-0.01950359,-0.3505931,-0.2328224,0.006053448,-0.2246752,-0.1043987,-0.06336927,-0.4401941,-0.2639432,-0.1041694,
986.000,-0.03016138,-0.20892,-0.06134892,0.06763268,-0.4825206,0.1335111,-0.4588256,0.09031487,-0.2952571,-0.1661954,-0.2340417,0.09076309,-0.3396392,-0.4323492,-0.2222872,0.1200705,-0.2618961,-0.3576169,-0.5298543,-0.04410601,0.08200026,-0.611412,-0.4046159,-0.2211747,0.07700777,-0.0683012,0.09860325,-0.3546057,-0.2142105,-0.5401483,0.134788,-0.1388092,0.05237484,-0.3525438,0.1274552,-0.2619262,-0.1109052,0.02334118,-0.250186,-0.0452013,-0.05479288,0.04570627,-0.0004425049,-0.2007756,-0.07837009,-0.3018093,-0.4139833,-0.002427578,-0.2929635,-0.1187186,-0.1214299,-0.343009,-0.3397646,0.06964445,0.0257473,-0.1559758,0.07173491,-0.2597661,0.08883524,-0.2933755,0.05250502,-0.3936224,-0.002427578,-0.207819,0.09103918,0.09374237,-0.3671927,-0.189147,-0.1427178,0.04904318,-0.01928377,-0.2573433,-0.3572831,0.0581522,-0.1612425,0.04192448,-0.2634897,0.09387827,-0.2971005,-0.008587837,-0.5930791,0.1220655,-0.4452534,0.04527473,-0.4525871,-0.4404407,-0.08733559,-0.5783029,0.0453434,0.06360054,0.009269714,0.01095152,-0.2249966,-0.2192264,-0.3444982,-0.2110825,-0.2184601,-0.02558327,-0.04893732,-0.2050509,-0.03582716,0.02252817,0.06638145,-0.1381702,-0.1684675,-0.1325026,0.1044407,0.02740145,-0.0578475,0.05165386,-0.2155089,-0.4014244,0.06184101,0.03532743,
987.000,0.6871476,0.6702166,0.6912522,-0.01213026,0.6734958,0.1907873,0.3637614,0.3921747,0.6719828,0.7086992,0.6786413,0.3669801,0.650558,0.3792729,0.6825323,0.07019758,0.6814752,0.1890812,0.1841631,0.1963916,0.3963914,0.356246,0.04340076,0.6791701,0.6813827,0.2128696,0.2111373,0.353817,0.6525178,0.6787424,0.2107468,0.7047896,0.6708722,0.06532049,0.2112789,0.6872196,0.6977506,0.6878443,0.6763082,0.6831765,0.7014661,0.6794605,0.6946073,0.6741505,0.092206,0.3745317,0.3771777,0.6700501,0.6691937,0.6942244,0.05949831,0.3692145,0.6465163,0.6710839,0.6978707,0.3583422,0.3857846,0.6772733,0.3877311,0.3742328,0.6781416,0.6622472,0.6700501,0.6744494,0.3883352,0.3817158,0.6617141,0.3870687,0.6965637,0.6910148,0.673564,0.667913,0.6651187,0.6679249,0.3786259,0.6917906,0.1751127,0.3881483,0.3696332,0.2105951,0.6517711,0.2127118,0.3566279,0.6668224,0.6693997,0.6544089,0.6742902,0.683619,0.2093887,0.6713114,0.3925266,0.6885386,0.6852798,0.6680179,0.6796517,0.6746769,0.6694345,0.3730655,0.6859021,0.6784854,0.6924405,0.6884489,0.6709576,0.1842046,0.3571711,0.6784515,0.381865,0.690846,0.6951375,0.6809559,0.6757932,0.691844,0.6904712,0.698719,
988.000,0.2950668,0.2546616,0.3478765,0.5832796,0.05945921,0.7514749,0.3579011,0.2752457,0.5048208,0.02458334,0.04762936,0.7405825,0.775105,0.1484365,0.1271071,0.8248453,0.2342243,0.779871,0.506773,0.7448511,-0.03185415,0.2437873,0.7617764,0.220819,0.5463629,0.5550508,0.3732991,0.8201613,0.6659503,0.07512474,0.1915445,0.07917929,0.7940078,0.5742869,0.389421,-0.0494051,0.2366824,0.1446853,0.3376927,0.4805946,0.07749367,0.4814959,0.1046519,0.3379793,0.3547153,0.5490594,0.1357341,0.744791,0.4512558,0.3628888,0.8602481,0.3757725,0.7060118,0.8160896,0.05314064,0.8095961,0.3379273,0.3512959,0.3891907,0.5490594,0.459414,0.7245007,0.7389345,0.3335338,0.4022732,0.5544076,0.4989567,0.1160755,0.1933784,0.2282372,0.796658,0.4509068,0.810061,0.7385859,0.2493362,0.0807128,0.8288603,0.2029095,0.4508743,0.551528,0.7838702,0.4207869,0.8138876,0.7044501,0.8261056,0.7780418,0.7678256,0.1355324,0.5770683,0.8167458,0.2260289,0.337882,0.05258179,0.4855509,0.3404822,0.336802,0.2295961,0.7742615,0.5372663,0.2183194,0.1996913,0.1534605,0.8029318,0.854291,0.7859254,0.8102407,0.5671206,0.04746771,0.2239919,0.5051923,0.3597746,0.05751276,0.2247348,0.08620453,
989.000,0.5227504,0.3986959,0.7379169,0.6906829,0.6534352,0.3778806,0.7519913,0.5701795,0.7227478,0.5646319,0.09380865,0.3351364,0.7419243,0.8296885,0.79106,0.2114844,0.6181316,0.4931936,0.3431959,-0.05650139,0.2170439,-0.03415918,-0.05729914,0.753211,0.3660784,0.7702332,0.1803985,0.5806484,0.1605258,0.5601182,0.4063554,0.6420617,0.6862154,0.5611529,0.7586074,0.4429469,0.6883569,0.4172959,0.7451696,0.2891541,0.6485186,0.2746959,0.351769,0.7423491,0.0961771,0.581634,0.2211804,0.4510374,0.5150104,0.5846562,0.5221782,0.6071563,-0.05322647,0.4619336,0.8653278,0.7278566,0.3657775,0.6061683,0.5961614,0.5796604,0.4950299,0.1502137,0.5033407,0.780767,0.4642582,0.5803299,0.7177296,0.4550157,0.387198,0.759799,0.6794281,0.5030985,0.4814057,0.4914289,0.7598338,0.5850544,0.6704106,0.1232953,0.3741841,0.7906594,0.6311011,0.4489551,0.6721401,0.3923955,0.3273644,0.7311621,0.2386479,0.6877604,0.5331993,0.4554768,0.3369751,0.8082962,0.8018899,0.1559858,0.7451696,0.7519565,0.3338847,0.4463086,0.4725633,0.7778053,0.3161988,0.3173709,0.5879364,0.4625239,0.2347126,0.555975,0.448935,0.4792342,0.8104568,0.7748942,0.5208879,0.7880044,0.7869663,0.5389695,
990.000,0.6889915,0.6899605,0.6855607,0.6844726,0.5079918,0.2396603,0.5937471,0.1924772,0.6621547,-0.2574048,0.205822,0.6335135,0.2745895,0.2152052,0.5835052,0.5216508,0.557539,0.3494596,0.5818505,0.4664626,0.4648757,0.4396434,0.471828,0.703723,0.3046937,0.2316818,0.4042945,0.2481909,0.7779288,0.6590991,0.6401114,0.5422311,0.6368399,0.5453715,0.4402022,-0.122973,0.07312059,0.663074,0.6629333,0.002748966,0.5124354,0.5061293,0.3895569,0.676188,0.4361496,0.4900203,0.3934336,0.7332196,0.6288595,0.02759027,0.5360241,0.4887924,0.2262287,0.4543791,0.128582,0.2599864,0.5943189,0.5387578,0.5211849,0.501205,0.7132893,0.2586827,0.415997,0.4248691,0.3590527,0.4859362,0.6924973,0.3459129,0.0498395,0.6592975,0.6673012,0.6796813,0.3719416,0.4721541,0.6217656,0.4615588,0.6511531,0.4378738,0.6511965,0.08608055,-0.06317377,0.4013796,0.6688013,0.3056989,0.3109961,0.3297095,0.4915972,0.1781898,0.1467853,0.4847217,0.2795119,0.2129927,0.5846796,0.2940984,0.6611214,0.6335926,0.5034213,0.7040591,0.1881099,0.5887842,0.492806,0.2481875,0.2470083,0.3810658,0.4642315,0.4710903,0.3248172,0.3275499,0.3097005,0.2891679,0.4792075,0.6464572,0.4621134,0.1734161,
991.000,-0.4093852,-0.363852,-0.6048841,-0.5258503,-0.3803449,-0.7385349,0.04347229,-0.2683215,-0.404357,-0.02605534,-0.3985515,0.1020575,-0.2626352,-0.593924,0.0501256,-0.6007681,-0.6731935,-0.5507975,-0.6223664,0.05620384,-0.339931,0.1117749,-0.4787946,-0.7480478,-0.3601952,0.00868845,-0.5866036,0.006130695,-0.6309876,-0.3403249,0.04383326,-0.5992579,-0.2133331,-0.5057263,-0.4632673,-0.4914241,-0.4931407,-0.1964736,-0.493062,-0.01191235,-0.395052,-0.6371689,0.08988667,-0.5842743,-0.4516182,-0.1871319,-0.5751905,-0.6178412,0.03916216,-0.6975274,-0.3874068,-0.2030287,-0.6923065,-0.3847966,-0.02981806,-0.71733,-0.6737027,-0.5151029,-0.3865833,-0.2207785,-0.534399,-0.2778678,-0.009795189,-0.4297633,-0.2066541,-0.1811662,-0.6131616,-0.4764352,-0.01505089,-0.4909329,-0.4698644,-0.3672624,0.1074219,-0.4397235,-0.21488,-0.4630227,-0.2416997,-0.4714913,0.03142834,-0.07676601,-0.7791562,-0.4858985,-0.468297,-0.04874659,-0.3511882,-0.6451206,-0.4739118,-0.6419191,0.0567627,-0.5963912,-0.6487932,-0.5055237,0.04060507,-0.1491308,-0.4870653,-0.2392092,-0.5467973,-0.4040899,-0.6588874,0.04170132,-0.5773649,-0.6942353,0.005270958,0.09160852,-0.3225913,0.05031681,0.07191849,-0.3333869,-0.5808721,-0.4306655,-0.6596084,-0.3969488,-0.6644249,-0.6138482,
992.000,0.2920804,-0.1827979,0.3157158,0.2919526,0.3073792,0.3000612,0.275526,0.2876244,0.295723,0.2973204,0.00530386,-0.4274249,-0.1736293,-0.004554749,0.2850676,0.2976446,0.3066387,-0.3083868,-0.1561713,0.2783585,0.01996326,-0.1863365,-0.00769949,0.3114119,0.3091083,-0.2027564,0.300612,0.2772536,0.2912846,-0.1520472,0.2838378,0.3011217,-0.01722765,0.3042393,0.2794747,-0.01385069,0.2926192,0.0147543,-0.002670765,0.2785649,0.2856355,0.01108789,-0.02820587,-0.001767159,-0.1745625,0.001836777,0.3158755,0.3030596,0.275526,0.2942429,0.3002253,-0.02318287,-0.006367683,0.2933922,-0.02926159,0.2997117,0.3115668,0.2870951,0.3018241,0.2941155,0.2851143,0.2834125,0.2806935,-0.01481056,0.2949471,-0.1915197,0.3015866,0.3198485,0.2805629,0.0004434586,-0.3111067,0.01098633,-0.2052603,-0.02142143,-0.02409458,0.2842517,0.2869587,-0.00384903,0.2675939,0.2716374,-0.1842051,0.3136897,-0.3087506,0.2669196,0.3253231,-0.3149853,0.00318861,0.01190615,-0.00537014,0.2953434,0.296741,0.2936711,0.2707429,-0.3121996,0.006041527,0.2879558,0.002070427,0.3036385,-0.162365,0.2723093,0.327888,0.2873592,0.2756691,-0.02759266,-0.1534419,0.2681732,0.2804723,0.2726483,-0.01665449,-0.314826,0.3145328,0.3034463,0.3002453,-0.01098061,
993.000,-0.658854,-0.5963368,-0.6578002,-0.7004037,-0.2789726,-0.6564407,-0.6403236,-0.7437429,-0.7555461,0.003696442,-0.5702233,-0.6512103,-0.3427234,-0.7353926,-0.4627223,-0.9815845,-0.760921,-0.5555911,-0.587388,-0.8485594,0.03068924,-0.4756432,-0.7551022,-0.8434663,-0.2978148,-0.7621493,-0.6527562,-0.5562186,-1.026783,-0.05604172,-0.4320402,-0.8431797,-0.8067718,-0.6647835,-0.7973008,-0.6150055,-0.7998161,-0.008432865,-0.6391101,-0.6201406,-0.75913,-0.6341462,-0.629405,-0.5822449,-0.4901161,-0.5807157,-0.2865639,-0.7535577,-0.6411371,-0.7944927,-0.4317279,-0.8422627,-0.7108665,-0.8278985,-0.6092982,-0.8074074,-0.7059321,-0.800282,-0.7106524,-0.4257021,-0.8613038,-0.6347523,-0.8521338,-0.6558332,-0.4295425,-0.658999,-0.7152863,-0.4749241,-0.4353447,-0.7203774,-0.764092,-0.3408294,-0.6870985,-0.8227773,-0.7410436,-0.6826892,-0.9611921,-0.5791144,-0.8291769,-0.8630099,-0.8766146,-0.6592588,-0.7137852,-0.6843934,-0.1360297,-0.7910037,-0.7664084,-0.2641068,-0.3804512,-0.6818414,-0.7913713,-0.6574154,-0.9127536,-0.7202229,-0.4372802,-0.8573818,-0.4085059,-0.7756643,-0.4854283,-0.7084346,-0.03008032,-0.9353805,-0.7055192,-0.6445293,0.00919199,-1.017652,-0.7417283,-0.8126554,-0.7805538,-0.645678,-0.5329814,-0.5316381,-0.7491121,-0.7731967,
994.000,0.07152414,0.03701591,-0.2754245,-0.182817,-0.2591863,-0.2192307,0.05014515,-0.08132172,-0.06152868,-0.3056149,-0.2286711,-0.2003675,-0.6200185,-0.4205513,0.1139088,-0.1986942,-0.08617401,-0.188714,-0.3729773,-0.5923648,-0.3952794,-0.6957188,0.09793091,-0.3161922,-0.1229825,-0.4212279,-0.0578537,0.04929018,-0.001465797,-0.4137235,-0.1201754,-0.4656391,-0.2843699,-0.1408315,-0.2114711,0.05496168,-0.1871271,-0.03481913,0.1480026,-0.3121972,-0.1391616,-0.1384745,-0.2877784,-0.3213935,-0.2019725,-0.4858665,-0.2587848,-0.1149268,0.05520964,-0.2905207,-0.2376781,0.1266665,-0.2892418,-0.5295777,0.1060081,-0.1800718,-0.3879991,-0.2325306,-0.2548389,-0.2390594,-0.08292055,-0.06910515,-0.3076992,-0.1898646,-0.2176795,0.04132986,-0.4205847,-0.5059886,-0.07285595,-0.07918739,0.07406902,-0.3581567,-0.1083956,-0.05915833,-0.3231378,-0.2778869,-0.2470994,-0.3096251,0.1526418,-0.4465184,-0.05021572,-0.5189662,0.06654501,-0.1104908,-0.2339344,-0.06274843,-0.2230992,-0.1337223,-0.7796073,-0.354403,-0.3483448,-0.1301908,-0.06082773,-0.2439852,0.05455256,-0.2333732,-0.1474771,-0.3874779,-0.2992096,0.05386209,-0.2727365,-0.3734565,-0.2996235,-0.1776214,-0.05223608,-0.3825364,-0.04963446,-0.03449202,-0.07082987,0.04192114,-0.4030776,-0.3246641,-0.1312232,-0.1616321,
995.000,0.2798495,0.3512859,-0.03569269,-0.02106953,0.14573,-0.3506317,0.3511696,0.06294489,-0.06758738,0.1704617,0.08928299,-0.501327,-0.06047344,0.2691407,-0.2504411,0.328619,0.09461212,-0.1820698,0.4452868,0.2494059,0.1679969,0.1627784,0.1087604,0.3945127,-0.03504896,0.2696333,-0.1482496,0.3097377,-0.190588,0.2928376,0.02370167,-0.03612471,0.2095785,0.3631516,-0.2434897,0.3128123,0.01417065,0.3178163,-0.2978983,0.2386408,-0.2303591,0.3212013,0.1122937,-0.1319056,-0.09749317,0.01537657,0.1482944,0.3106856,0.3324733,0.2535515,0.1480393,0.04588461,-0.1841106,-0.1145954,-0.1161399,-0.01539469,0.03668213,-0.09596825,0.3922858,0.1443334,0.2312946,-0.06098986,-0.05655098,-0.03998852,-0.04514456,0.3709431,0.2698936,0.05832577,-0.2662849,-0.03719091,0.2976828,0.2469611,0.1989756,-0.008627415,0.06306887,-0.295814,0.0164032,0.1730809,-0.1135068,0.03453588,-0.1062522,-0.09596729,0.296649,0.2399321,0.4286871,-0.02729177,0.1749864,-0.08915091,0.1401687,-0.1311574,-0.07934284,0.3196526,0.07534266,-0.1847401,0.1014738,0.3859863,0.2184343,0.3893557,-0.02037048,0.3741913,-0.0444994,0.2138815,0.2327552,-0.1023602,0.3699789,0.2884145,-0.1699176,-0.1565471,0.01800632,0.3569345,-0.007521152,0.2400837,0.3733974,-0.08704185,
996.000,0.7401404,0.2585726,0.6559691,0.08315802,0.7242284,0.6512055,0.2550941,0.7008018,0.6622896,0.6959472,0.6883349,0.6988864,0.3959689,0.4326315,0.377357,0.7134461,0.4147959,0.09924507,0.02059364,0.2490001,0.407084,0.4121237,0.1167202,0.2606583,0.6827874,0.4286299,0.3653903,0.6980801,0.6686492,0.3992343,0.2098017,0.4012465,0.7338452,0.4161444,0.2200203,0.6896696,0.1805363,0.7052078,0.6801214,0.6936307,0.4025431,0.716589,0.702661,0.3879609,0.6842895,0.6705704,0.7235436,0.7294793,0.4221029,0.4312806,0.7148395,0.6818743,0.6982093,0.6972966,0.05976629,0.2275691,0.3812537,0.2324781,0.2514749,0.7218637,0.4219832,0.7071409,0.693048,0.1141958,0.2305217,0.2257972,-0.05313253,0.3713369,0.3854704,0.3821187,0.7089634,0.6947541,0.7145782,0.3857589,0.7275586,0.3955221,0.1898761,0.2380266,0.688169,0.3928218,0.1714711,0.3750281,0.7142739,0.4147997,-0.03919125,0.4135532,0.07852268,-0.02188444,0.6991606,0.1052856,0.6829133,0.7175422,0.6750102,0.6965261,0.3788977,0.2561336,0.6950731,0.4226875,0.6912041,0.1189003,0.3828683,0.3994436,0.702291,0.6860271,0.3907161,0.250854,0.6480656,0.3717241,0.2059183,0.248373,0.2070947,0.6970158,0.2569695,0.4203868,
997.000,-0.3508592,-0.1541514,0.3385949,0.3607392,-0.1384754,0.3707075,-0.1893353,-0.06970549,0.382771,0.3049822,-0.1777182,-0.2796831,0.04920959,-0.1890111,-0.04573727,-0.1378579,-0.2654305,-0.07303667,0.1654549,0.1504345,0.3863368,0.4372315,-0.3848705,-0.2471757,0.4049191,-0.2341943,0.3433766,0.4017339,-0.1836247,0.3818202,0.41749,0.1137347,-0.1911817,0.1394391,0.1289577,0.3159471,0.3273883,0.02665091,-0.2084408,0.32166,-0.0458746,-0.1164269,0.3344746,0.3774781,0.3754163,0.3134332,0.1197157,-0.1825252,-0.08001852,-0.03162527,0.02941227,-0.007509708,0.02167559,0.05569696,0.4239535,-0.2609048,0.4051781,0.1342444,-0.1979761,0.09939289,0.1179419,-0.08514118,-0.1926365,-0.2336087,0.1372666,0.4244871,0.1182704,0.3236713,-0.0887928,0.1247516,0.05188227,0.3394394,0.05717373,0.4190469,0.1106815,0.1140966,0.4226985,0.4350877,-0.2764277,0.06881189,0.3111444,0.02460527,0.1071301,0.06052065,-0.1038194,-0.347692,0.4279966,0.4309101,0.3236818,0.07457256,0.3761473,-0.1039453,0.3863845,-0.2389359,0.4104309,-0.1581721,0.3205175,-0.04343557,0.04674864,0.1439219,0.3695474,0.3434362,0.3962011,0.3940315,0.334146,-0.0757966,0.3289919,0.3949509,0.3808808,-0.06466484,0.3752813,0.3555732,-0.1518312,-0.1701717,
998.000,0.2022152,0.3145328,-0.08136034,-0.1003532,-0.05789995,0.2249823,0.008777142,0.1717048,0.1187463,-0.2414327,-0.2319202,0.09603453,-0.07406282,-0.1381073,0.084723,-0.08569765,0.2960339,0.06328011,0.1360669,0.1293874,-0.1814556,-0.04568386,-0.02898645,0.3277621,-0.06600332,-0.03617859,-0.2418027,0.03504705,-0.2380776,-0.1393919,0.2429285,0.2916074,0.3068466,0.04851627,0.2558126,-0.1072135,-0.19876,-0.06797791,0.300108,-0.1508298,0.1617231,0.0764904,-0.285675,-0.1450853,0.2742677,-0.1373277,0.02510643,0.1771531,-0.05275822,0.1134238,-0.06903934,-0.2656384,-0.04925585,-0.03063965,0.1982059,0.360033,0.2227325,0.2444029,0.1076422,0.2533374,0.3096027,0.3572187,0.1772914,-0.1227455,0.1929536,0.2260489,-0.3328037,-0.2578206,-0.09331465,0.09481907,0.06059027,-0.3521423,0.02097034,0.05519867,0.1370835,0.2652564,0.1228862,0.1371093,-0.2745438,0.09209585,-0.2731438,-0.1535778,0.1370835,-0.4364748,0.03309393,-0.1547236,0.2272429,0.2563972,-0.1526713,-0.06787729,0.2650442,-0.06310701,0.1269975,0.01080656,0.1342597,0.3537145,-0.1360884,0.2269287,0.05643272,0.2879906,-0.07474756,-0.6269808,0.1020265,0.06528997,-0.3218613,0.08244848,0.00104332,0.2823644,-0.03797483,-0.0592823,0.03081942,-0.1245551,0.2930317,0.2860231,
999.000,0.05777693,0.0106945,-0.2688103,-0.1718783,0.08673143,0.237113,-0.4509602,0.03015089,-0.07064962,0.2821465,0.1350956,-0.2662249,0.00734663,0.01188135,-0.02556753,0.288486,0.2680507,0.05019426,-0.1090965,0.02782154,-0.2621136,-0.3461618,0.03764868,0.002794266,-0.1120577,0.005860329,-0.1132169,-0.06300974,0.2423921,0.07725,-0.01637697,-0.06265593,0.1871066,-0.4084921,0.1847038,0.01674557,-0.0913682,-0.01394415,0.2537298,0.2983794,-0.569952,0.07262993,-0.3517227,0.1180878,-0.1504378,0.2486391,-0.1398335,-0.5304713,-0.1046658,-0.297853,0.02746391,0.2494502,-0.0956192,-0.3293142,0.2635102,-0.1787276,0.175209,0.2318287,-0.1240258,0.2669415,-0.1916108,-0.2503171,0.08957195,-0.1331038,-0.4079876,0.05908918,0.04447556,0.3257294,-0.3672357,-0.2616854,0.03480291,0.08016968,0.2971578,-0.3048673,0.07256651,0.1697583,-0.1836352,-0.3375053,0.09059048,-0.2241378,-0.07760477,-0.09292793,0.07746267,-0.1995368,-0.1218481,0.2664533,0.03811264,-0.1555185,0.311933,-0.1160913,-0.07560349,0.06036711,-0.1229558,-0.3289132,-0.2438197,-0.2684712,0.2282329,-0.4601974,0.07367659,-0.1181898,-0.3587275,-0.2605639,-0.5461502,-0.2680006,-0.2397499,-0.07686758,0.2248139,-0.2334342,0.3268337,-0.1020093,-0.1229649,0.05294609,0.1753726,0.2562647,
1000.000,0.5022545,0.4136238,0.02201939,0.6428266,0.2537899,0.3727489,0.7102051,0.7721372,0.060956,0.5287218,0.01667309,0.1972675,0.7565947,0.5110936,0.5301003,0.3304362,0.06991625,0.3148456,0.2820311,0.8027921,0.1326461,0.5250106,0.4789515,0.4322243,0.5059094,0.7329946,0.7185016,0.8323445,0.790031,0.7786822,0.7090349,0.09702778,0.5635471,0.4241695,0.7658916,0.7547331,0.7189908,0.1017909,0.2065387,0.3460879,0.7227302,0.1704006,0.7662921,0.4955673,0.04075098,0.7446842,0.8561192,0.4297628,0.4337215,0.04816532,0.692946,0.7899036,0.6621189,0.4247594,0.3072386,0.7290506,0.8153567,0.3722825,0.6711793,0.1919351,0.3530436,0.6646957,0.3310618,0.3572354,0.7290349,0.1614723,0.5058193,0.3177605,0.7177453,0.7232947,0.4593654,0.1951857,0.2013974,0.160038,0.5044322,0.804565,0.7744565,0.2942557,0.7735152,0.7029347,0.7101727,0.6978621,0.485373,0.3033061,0.8011518,0.5173569,0.2949481,0.7238359,0.3075266,0.7343664,0.2236981,0.777277,0.3281255,0.3938899,0.3882475,0.341949,0.8019958,0.6473675,0.2492547,0.4289818,0.7020864,0.2940378,0.68641,0.7627425,0.7304845,0.3820119,0.763701,0.6612887,0.09846258,0.4276028,0.7196693,0.8423305,0.7698174,0.1525397,
1001.000,-0.004338264,-0.02046585,-0.7684693,-0.01516294,-0.005943298,-0.612638,-0.6141801,-0.01891232,-0.005421638,-0.4795408,-0.4797654,-0.3115587,-0.6233993,0.00143671,-0.3149719,-0.3167343,-0.2967224,-0.6103268,0.001921654,-0.3208423,-0.0006461143,-0.7135434,-0.4756184,-0.00244379,-0.01737452,-0.5082088,-0.01049328,-0.6308923,-0.503346,-0.008714199,-0.01146412,-0.01574516,-0.6986194,-0.007337093,-0.01271629,-0.4850688,-0.7300487,-0.005337238,0.002053261,-0.3003511,-0.6131344,-0.3044863,-0.7102785,-0.00358057,-0.4826145,-0.0256319,-0.7215581,-0.4806905,-0.01083755,0.001659393,-0.02156734,-0.3094106,-0.01878309,-0.4901338,-0.01233864,-0.4875436,-0.4883838,-0.4760714,-0.0149703,-0.009603977,-0.02474117,-0.3319068,-0.006327152,-0.01399374,-0.6171112,-0.3161969,-9.584427E-5,0.006052971,-0.3220644,-0.02175617,-0.3031516,-0.5951214,0.002408504,-0.3077431,0.0005502701,-0.4988642,-0.4882064,-0.7026024,-0.01074123,-0.7296968,-0.630929,-0.3158216,-0.01797342,-0.3152008,-0.005507469,-0.4911981,-0.3027382,-0.4914412,-0.006741047,-0.6117611,-0.008546352,-0.01149893,-0.6158457,-0.3276463,-0.02527618,-0.0185771,-0.6318007,-0.01536989,-0.01096296,-0.3048124,-0.4991975,0.001326084,-0.3152862,-0.3135815,-0.4900641,-0.01562214,-0.007912636,-0.3338976,-0.006121635,-0.01674747,-0.4916935,-0.6092534,-0.007912636,-0.4833269,
