Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
220,000;-0,2510014;-0,2640615;-0,4634852;-0,3026109;0,02020359;-0,1072187;0,04233932;-0,417604;-0,4608188;-0,516953;-0,3503494;-0,03075743;-0,6276784;-0,2432165;-0,02069235;-0,3392735;-0,6556931;-0,1825881;-0,1325636;-0,5328903;-0,1598272;0,08336926;-0,2641563;-0,0469594;-0,781487;-0,5169401;-0,4789991;-0,420598;0,01042938;-0,06639624;-0,1044736;-0,04701376;-0,1203451;-0,559504;-0,8149667;-1,012535;-0,3555312;-0,792028;-0,7591591;-0,5243521;-0,5003548;-0,6388702;-0,02458191;-0,83567;-0,5154266;-0,5298147;-0,5335512;-0,6534762;-0,3245225;-0,7122564;-0,6941204;-0,8414149;-0,3048072;-0,05020189;-1,02357;-0,5100932;-0,8773561;-0,914269;-0,1438661;-0,3940234;-0,4533854;
221,000;-0,6860042;-0,3629632;-0,05730677;-0,007051945;-0,4270377;-0,02024603;-0,7652617;-0,03919315;-0,6681981;-0,4820027;-0,6225982;-0,3804893;-0,6640134;-0,5086102;-0,03551626;-0,07876921;-0,3845086;0,00747776;0,03109121;-0,3168292;-0,2250781;-0,6053667;-0,5022087;-0,2689528;-0,1465359;-0,7886429;-0,04119825;-0,3318863;-0,2356973;-0,02235222;0,03972673;-0,5408926;-0,3977709;-0,3107467;-0,06801891;-0,5588512;0,004084587;-0,1144848;-0,4372063;-0,6551008;-0,7076068;-0,6279988;-0,5937281;-0,6729817;-0,02410364;-0,09895229;-0,8642945;-0,08616352;-0,7300329;-0,6302538;-0,3524399;-0,03997612;-0,7401381;-0,5920691;-0,09261894;-0,8470311;-0,3505635;-0,7352476;-0,3907208;-0,7130427;-0,4800935;
222,000;-0,2559638;0,2832193;-0,2238913;-0,3708878;-0,2555141;0,3445749;0,2013888;0,2697906;0,2604728;-0,317327;0,2283897;-0,6623464;0,2184248;-0,01615953;0,3399305;0,3599734;-0,0246644;0,2944427;-0,02186632;-0,2109966;-0,2438788;0,2124257;-0,02540302;-0,0470376;0,3512731;0,2541065;-0,3811207;-0,3136277;-0,5934172;0,318059;-0,2660217;-0,231988;-0,3406472;-0,3570328;-0,1168957;-0,06271076;-0,3758616;-0,2196541;0,06339169;-0,1927323;0,2821074;-0,5194101;0,2534976;-0,2768674;-0,4171953;0,3560953;0,2613826;-0,359632;-0,4045153;-0,4556341;-0,3073521;-0,3384447;-0,4455738;-0,5783577;-0,2030253;0,1783595;-0,5818758;0,2606068;-0,3489728;-0,4100566;-0,4319582;
223,000;0,001185894;-0,2551136;-0,6067362;-0,04321861;0,06062365;-0,6484551;-0,2243519;0,1012006;-0,5742393;-0,3086171;-0,2190895;0,0008115768;0,05524397;-0,4420586;-0,5574713;-0,7145395;0,02452469;-0,2213955;0,05039072;0,02563667;0,06767607;-0,1836643;-0,5071659;0,01463842;-0,4246073;-0,4142828;-0,7862701;-0,02136469;-0,3438535;-0,4083228;-0,448029;-0,2894807;-0,4188275;-0,7572503;-0,4641485;0,08120918;-0,03438425;-0,4922986;-0,8973742;-0,5460949;-0,7603626;-0,03165245;-0,5346832;-0,8259912;-0,3439035;-0,7752514;-0,6299295;-0,8753209;0,03603458;-0,874362;-0,02723408;-0,3398781;-0,6281376;0,03448153;-0,8631387;0,1245642;-0,7447982;-0,247642;-0,2707858;-0,6744394;-0,03122425;
224,000;-0,01144648;-0,0406599;-0,09287643;0,008740902;-0,7955775;-0,07393551;-0,0921092;-0,8198967;-0,8576517;-0,04479694;-0,3561344;-0,5993938;-0,04846382;-0,08767796;-0,05337381;-0,1234107;-0,2972851;-0,3880477;-0,5190158;-0,4781051;-0,8759189;-0,8727031;-0,9124241;-0,02222204;-0,0959363;-0,07264042;-0,3666759;-0,01315403;-0,02975559;-0,3550038;-0,549746;-0,04053116;-0,8270936;-0,4033651;-0,3390112;-0,9189053;-0,02095032;-0,06971216;-0,4143543;-0,6595845;-1,054599;-0,009850502;-0,07939386;-0,1317301;-0,02276897;-0,9669838;-0,08546162;-0,071208;-0,509119;-0,6643677;0,002903461;-0,01467037;-1,013143;-0,7242093;-0,7726631;-0,9360762;-0,05477619;-0,05116367;-0,3787107;-0,521296;0,004683018;
225,000;0,0322628;0,0874238;0,7757268;-0,1020799;0,2899704;-0,07609653;0,7896266;0,7290692;0,1749701;0,1300449;0,1190615;0,2623591;0,4964967;0,5169654;-0,06023645;0,7857533;-0,07001162;0,7855892;0,7481337;0,07019567;0,7200198;0,04215336;0,282599;0,3017063;0,7786942;0,1288104;0,03269148;0,1138949;0,04311371;0,167079;0,4960227;0,1859436;0,1768608;0,7615623;-0,09419727;0,2786546;0,3280463;0,4972057;0,3392301;0,02200842;0,2883334;0,2942858;0,1190867;0,8177996;-0,03061152;0,7480817;0,04829121;0,1807394;0,4799004;-0,196476;-0,1378441;-0,2151966;0,1539006;0,4695511;0,01891136;0,4457483;-0,07092428;0,1915913;0,7906795;-0,239295;-0,1408243;
226,000;-0,6115503;-0,003388882;0,02602196;-0,5971842;-0,8760042;-0,8967905;-0,2762094;0,02789497;-0,7605515;-1,000902;-1,109328;0,0138154;-0,463645;-0,7685671;0,004158974;0,01514912;-0,2987533;-0,6620827;0,01891565;-0,4646654;0,03511286;-0,001599789;-0,5760546;0,002074718;0,02203512;-0,9475331;-0,8977947;-0,8378406;-0,8488569;0,00351429;-0,8905625;-0,2836356;-0,8359838;0,02851105;-0,9488678;-0,7514925;-0,6006145;-0,2982993;-0,9438829;-0,9564815;-0,6770139;0,01318979;-0,6937075;-0,7550492;-0,7750063;-0,2657704;-0,8405175;0,01227856;-0,8189859;-1,072144;-0,8998065;-0,861032;-0,5808158;-0,9218392;-0,9075222;-0,5690928;-0,9138908;-0,2910337;-0,5887437;-0,8494444;-0,7807994;
227,000;0,2999091;0,2955637;-0,301784;-0,3999581;-0,5551772;-0,3162193;-0,1833448;-0,007114887;-0,4054022;0,2826858;-0,01333427;-0,003713608;-0,007955074;-0,004213333;-0,3930521;0,004750252;-0,006202221;-0,5575695;0,2933922;-0,1858511;-0,3064804;0,3036256;-0,4129486;0,2977509;-0,1755958;-0,1880274;-0,01700783;-0,1853352;0,286459;0,003504753;0,281745;-0,483398;-0,009148598;-0,3035803;-0,3096209;-0,4883189;0,293056;0,300313;-0,01370478;0,2886043;-0,4054551;-0,297462;-0,1836262;-0,01784897;-0,1850677;-0,4820886;-0,187777;-0,3048306;-0,4846129;-0,3163967;-0,3099427;0,2969751;-0,3159089;-0,6134281;0,2930374;-0,6100035;0,2916479;-0,1825285;0,2953744;-0,008009911;-0,009801865;
228,000;-0,6096969;0,2908463;0,009329319;-0,4769554;-0,303546;0,2992258;-0,002988815;0,3006721;-0,4005871;0,2884889;-0,3133283;0,3073134;-0,002792358;-0,4734154;-0,2940106;-0,471971;0,304934;-0,004227638;0,2939525;0,3048711;0,3099551;-0,1729956;0,2947564;0,3036327;-0,3021049;-0,1838059;0,2922993;-0,1779628;0,2949867;-0,2987647;0,2868528;0,3114495;-0,408884;0,00358057;-0,3015032;-0,1805763;-0,1864276;-0,4029326;-0,00383997;-0,005234718;-0,3014464;-0,2937851;-0,1799059;0,2913933;-0,1823621;-0,3037696;-0,005626202;0,3050637;-0,5474992;-0,007629871;-0,3063869;-0,5525861;0,2927871;-0,3002377;-0,4891939;-0,3033934;-0,3147411;0,3078856;-0,4867263;-0,3088183;-0,003848076;
229,000;-0,09156799;-0,3564339;0,4714742;-0,2044716;-0,4086695;-0,1259356;-0,102284;-0,01427507;-0,2740026;-0,4314833;-0,4846301;0,4586511;0,010993;0,4910774;0,1853642;0,4993639;0,4783664;-0,3312855;-0,1197262;0,1500015;0,4632807;0,4770145;-0,3982053;0,4619932;-0,2126985;-0,4615564;-0,4899316;-0,1218572;-0,01244831;0,186276;-0,4707451;0,4635649;-0,3101354;-0,00840807;-0,119164;-0,2523293;-0,190846;0,01951265;-0,1356959;0,1878743;-0,100678;0,1675291;0,04906082;-0,3562307;-0,4122953;-0,3976526;-0,08463764;-0,02060699;-0,1634207;-0,5552626;-0,4630203;-0,2013111;-0,4457316;-0,09847689;-0,4005771;-0,2507176;-0,5465455;0,4652667;0,06313896;-0,4134922;-0,1248884;
230,000;0,202661;0,291265;-0,1336613;-0,006772041;0,3358817;0,3205295;0,6098232;-0,03838205;0,4490762;0,03130531;0,6236095;-0,04934072;0,193181;0,05234098;-0,08911467;0,1770649;0,1586323;0,9042935;0,3073425;-0,1850982;-0,08663893;-0,1068702;0,9092269;-0,05305433;-0,05133295;0,2291889;0,05719185;-0,1426706;-0,1301408;-0,07615423;0,3343015;-0,03144789;0,8882856;-0,1363544;-0,03652668;0,8714595;0,6274815;-0,01800346;-0,1385827;0,1012359;0,2852621;-0,259861;0,861805;0,6455712;0,1390133;0,4270759;0,8863025;-0,1692529;0,8778262;0,2349234;0,2511091;-0,1426554;0,8988805;0,4167681;0,2456656;0,8759651;0,0206604;-0,02733183;0,8595939;0,02353191;-0,04552221;
231,000;0,202661;-0,4251556;-0,1762662;-0,09424067;0,4787521;0,1385417;0,1513834;0,1812134;0,4944916;0,1689081;0,1464109;0,5220909;-0,2481418;0,5000939;-0,4518104;-0,01238823;-0,3347535;-0,008868217;-0,02421093;0,4775467;-0,4347296;0,1652288;-0,1690102;0,5379443;-0,1174307;0,1702104;0,4276161;0,06336832;0,2145133;-0,2012229;0,1360965;-0,1945548;-0,2393508;0,009426594;0,1669726;-0,4698186;0,4471016;-0,2152171;0,4560251;-0,2119427;-0,08795738;0,5183921;-0,4243922;0,4136562;0,00109911;-0,2514901;-0,2583508;0,2355819;-0,4075418;-0,05773783;0,4282007;0,05562639;-0,2243681;-0,2638226;0,4266281;-0,5616789;-0,1687412;-0,2244821;-0,3637023;0,1783533;0,003903389;
232,000;0,6214666;0,3669691;0,2980261;0,2793818;0,2125149;-0,1949415;0,3277493;-0,04857969;0,5313406;0,1427412;0,3266363;0,5861926;-0,1365538;0,2551146;0,1647768;0,05034447;0,290318;0,5875235;0,1932287;-0,01198912;-0,07971287;-0,3274794;0,1067019;0,5039315;0,1630006;0,3271661;-0,3731084;0,5593596;0,2327929;-0,03267717;0,03680134;0,3579717;0,6796556;0,1699452;0,02709532;0,5964308;0,2978692;-0,1250896;-0,1790276;0,1396618;0,5857973;0,2343483;0,6418729;0,02291203;0,3493586;0,03044939;0,1166396;0,5634298;0,40797;-0,237659;-0,179153;0,5972023;0,5812421;-0,224545;-0,2567015;0,1710434;-0,3575535;-0,1616197;0,6248932;0,1055903;-0,1535196;
233,000;0,4505248;0,5247455;-0,001376629;0,07156849;-0,1324663;-0,09303761;0,5215588;-0,1782284;0,058887;0,551136;0,5327239;0,471477;0,2196131;-0,02621126;0,2054567;0,4957538;-0,07730389;-0,1714892;0,4129152;0,5819278;0,4526787;0,1101751;-0,3651161;-0,2065516;0,5525899;0,4940619;0,2868114;-0,1461244;-0,0253067;-0,2401481;0,5272822;0,4530787;0,3918009;0,4710317;0,5301967;-0,5028377;0,5558944;-0,111289;0,5898795;-0,01367235;-0,1810493;0,03971767;-0,09204006;0,5114403;0,4480743;-0,0138483;-0,1678886;0,2200503;0,3781343;0,526701;0,1881218;0,1384549;-0,3300672;-0,2415066;0,2473149;-0,1592016;0,2256622;0,0403161;-0,0347023;0,2677612;-0,2781835;
234,000;-0,03183794;0,4252892;0,06842136;0,4905314;0,5252676;-0,1917934;0,4979215;0,07495975;0,4858856;0,4383631;0,4424672;0,1875615;0,2592068;-0,09714651;0,1916227;-0,03474283;0,6097202;-0,2796378;-0,1719098;0,3771906;-0,1531172;0,5743413;-0,1459661;0,2895088;0,3999076;0,1565838;0,08964491;-0,094347;0,4268098;0,2556276;0,1147013;0,03286409;-0,2918115;0,04371166;0,1089306;-0,3785353;0,3642387;0,5096869;0,4072523;-0,291398;-0,1089644;0,2310395;-0,4963884;-0,0677619;-0,2765565;-0,2511921;0,1917529;0,4872403;-0,5477386;-0,06449604;-0,4738374;-0,256834;0,1440763;-0,4205208;-0,0512991;-0,3166766;-0,1459441;0,3303094;0,07020426;0,4410572;0,1992397;
235,000;-0,2873087;-0,2601204;-0,04840231;-0,19559;-0,443326;-0,6989555;0,07491016;-0,02706575;-0,5702486;-0,4928484;-0,4906425;-0,04129982;-0,01528835;0,05810881;-0,1746931;-0,4546623;0,3521309;-0,4500866;0,3716693;-0,4470263;0,08026123;0,3756623;-0,4978766;0,09364414;-0,5194483;-0,5593743;-0,546411;-0,5649958;-0,5395989;-0,06986523;-0,2903957;-0,08822489;-0,3463645;0,1382594;-0,4788561;-0,4103193;-0,6565518;-0,2316923;-0,6058521;-0,5843768;-0,2972283;-0,2898736;-0,4344254;-0,7146621;-0,7072258;-0,4044247;-0,7677469;-0,3955102;-0,3150964;-0,7531662;-0,4731345;-0,5037217;-0,2324729;-0,3586955;-0,5574794;-0,6078815;-0,570107;0,2530956;-0,01783323;-0,6804724;-0,3194466;
236,000;0,4827118;0,4703526;0,5615158;0,5013013;0,07494307;-0,1918426;0,5528483;0,4553666;0,07873106;0,07582617;0,06160069;0,5035267;-0,2138195;0,01176596;0,5724435;0,1008658;0,4442377;0,5712152;-0,07436657;0,4984684;-0,007872581;0,3738766;-0,1258478;0,5162716;0,2581482;-0,08571959;0,4983525;0,1187239;0,4407907;0,5472383;0,4361563;0,248951;0,3252053;0,4999747;0,2196374;0,3139777;0,1671085;0,100646;0,08787918;0,1319947;-0,2998962;-0,05141401;0,6163168;0,08892632;-0,1590734;-0,1819072;-0,2499943;-0,0862155;0,001367092;-0,05892849;0,4461675;0,4686575;-0,3273253;-0,4575524;0,2368355;-0,2402167;0,2049718;-0,2323885;0,4249053;-0,2714133;0,4610701;
237,000;-0,7003136;-0,6209836;-0,03316641;-0,5542512;-0,04883242;0,006284237;-0,02944374;-0,1288171;-0,005813599;-0,03582048;0,02912903;-0,3450975;-0,2971306;-0,4800611;-0,005555153;-0,2654042;-0,2527819;0,1190348;-0,2615056;-0,4072661;-0,4132714;-0,516366;-0,4637632;0,1160793;-0,184021;-0,01817799;-0,7973199;-0,2862906;-0,7902832;0,05984449;-0,9353433;0,1623878;-0,07678032;0,1401563;-0,8112364;0,01392698;-0,8419023;-0,5155373;-0,03264666;-0,3519974;-0,04594946;-0,4929647;-0,118392;-0,01513386;-0,7846575;-0,5042329;-0,2342052;-0,4949856;-0,5012927;-0,0492425;-0,9229894;-0,718576;-0,1837764;-0,3353019;-0,6693172;-0,1659083;-0,1112185;-0,01809454;-0,5757914;-0,6827369;-0,7440324;
238,000;0,09512472;0,4578128;0,4307098;0,03267431;0,1444335;-0,1049943;0,4258981;0,6870751;-0,07189178;0,2358027;0,4079123;0,04393387;0,5370922;0,00993824;0,284677;0,5123272;0,3129177;0,6708727;0,9328876;0,5667095;0,1274014;0,08743;0,09175396;0,7637177;0,3983917;-0,0576725;0,1171455;0,3412838;0,2444363;0,3696876;0,118216;0,6891499;-0,1351047;0,6615148;-0,04480982;0,3339896;0,1997185;0,7264237;-0,09753513;0,1328731;0,742568;-0,02498865;0,2987709;-0,04593372;0,1177406;0,5634246;-0,06109142;0,2032046;0,4480734;-0,2577858;-0,0391407;0,1293325;0,1591244;0,9414124;0,1789861;0,2517142;-0,025105;0,6175485;0,3002954;-0,05428267;0,01216078;
239,000;0,6795015;0,350018;0,6037602;0,4136777;0,6929069;0,1973124;0,6202621;-0,1660223;-0,05586052;0,5767779;0,6217241;-0,1592073;0,2635379;0,4338174;0,2057352;0,3444862;-0,04863071;-0,02775288;0,2841249;0,2466292;-0,3899021;-0,2197766;0,2643895;0,1945777;-0,01152468;-0,002328396;0,6473503;0,648819;0,1224594;-0,01331854;0,5409718;-0,1678658;-0,3388686;-0,0003356934;0,6094418;-0,05189896;0,2315578;-0,1179447;0,2069054;0,6867189;-0,05025816;0,3947868;0,3914614;0,009748459;0,5802078;0,2391205;-0,1262016;-0,1420183;0,1267562;0,1208405;0,4362659;-0,09581137;-0,3313823;0,2702241;0,4533548;-0,2637749;0,1570063;-0,2990522;-0,0006942749;0,4484315;-0,03914785;
240,000;-0,1929383;-0,5870352;-0,03195095;-0,08414984;-0,2324286;-0,1068759;-0,1101584;-0,09508038;-0,3601394;-0,4731073;-0,093647;-0,6254859;0,2625637;-0,1516638;0,05170774;-0,3374748;-0,01375818;-0,3229485;-0,5831017;-0,3775444;-0,4364266;0,08651161;-0,5521779;-0,2554307;0,1066918;-0,6412978;-0,07051849;-0,1916466;-0,06621599;0,1480103;-0,3013563;-0,1117644;-0,7142677;0,2639413;-0,482842;-0,635016;-0,05501986;0,3261404;-0,1537366;-0,2148309;-0,5088015;0,04579735;-0,7999229;-0,380506;-0,4612732;-0,9412875;-0,3240719;-0,314065;-0,4798861;-0,0297184;-0,1599441;-0,8096185;-0,5681491;-0,528523;-0,8495736;-0,5906091;-0,8212981;-0,002475739;-0,4741998;-0,1773586;-0,582634;
241,000;-0,7620826;-0,5135193;-0,2637768;-0,6564555;-0,5856795;-0,8239613;-0,6655054;-0,1165276;-0,9322729;-0,5393906;-0,8964944;-0,4114079;-0,2156081;-0,5103779;-0,6809812;0,184269;0,1230249;-0,7757821;-0,1391044;-0,5857043;-0,02201557;-0,5341353;-0,6400523;-0,8077259;-0,4620662;-0,5193954;-0,4529371;-0,7271647;-0,4977751;-0,2302694;-0,468236;0,009095192;-0,6829467;-0,02220583;-0,6461453;-0,5582137;-0,438128;-0,2236066;-0,6068478;-0,6573143;-0,6109695;-0,5088425;-0,3094945;-1,125424;-0,5970812;-0,3444338;-0,8507848;-0,5687513;-0,485671;-0,7106986;-0,8635736;-0,6396298;-0,3879662;0,0437007;-0,6355367;-0,8005486;-0,7383161;-0,4573379;-0,4218192;-0,6627707;-0,4854264;
242,000;0,1707163;-0,1578007;0,2912736;-0,2316318;0,140131;-0,1146102;-0,4840999;0,2602587;-0,228724;0,1102276;-0,121851;0,2373171;-0,2096548;0,1365967;-0,144701;0,2126193;0,2210808;-0,5183473;0,1026502;0,4236379;-0,6254849;0,1469293;-0,1618991;-0,1878753;-0,1890931;0,09806108;-0,04152775;0,004855633;0,236475;-0,1846671;0,1929293;0,02772331;-0,6232948;-0,118268;0,4529119;-0,5719004;0,2537737;-0,6318464;0,1422276;0,4703846;-0,1514926;-0,2141695;-0,06725597;-0,5768967;0,381485;-0,282949;-0,3274469;-0,1495123;-0,6512761;-0,3763294;-0,03819847;0,3200555;-0,6019716;-0,1257558;0,2355804;-0,6409349;0,04274178;-0,2562695;-0,3915782;0,4517694;0,328023;
243,000;-0,1924524;0,01797438;-0,05533218;-0,6870451;-0,7531404;-0,7491851;-0,7856855;-0,04160452;-0,9521794;-0,6673245;-0,458425;-0,5576963;-0,2939191;-0,438261;-0,2319961;-0,06766605;-0,03837252;-1,041648;-0,6336603;-0,4540977;-0,6808248;-0,2583113;-0,8964062;-0,2319598;-0,7128935;-0,8901877;-0,261519;-0,2700906;-0,4377122;-0,602334;-0,5404181;-0,1571937;-0,4751081;-0,7509279;-0,532845;-0,6763396;-0,5745754;-0,4978385;-0,7406211;-0,5957136;-0,8006697;-0,5217762;-1,012933;-0,7021689;-0,2280302;-0,9464002;-0,5324354;0,03585577;-0,7769918;-0,9074917;-0,6015749;-0,7637405;-0,6657114;-0,7048631;-0,8605509;-0,8532958;-0,2914963;-0,1859264;-0,8372827;-0,5004249;-0,07476902;
244,000;-0,1788921;0,0008168221;-0,03032494;-0,1592193;-0,1446719;0,1141772;-0,03557396;-0,04800987;-0,002501965;-0,03152227;-0,2808905;-0,4375205;-0,236311;0,2005835;-0,2455306;0,1351862;-0,01577711;0,05785704;-0,2228227;-0,5486665;0,07524538;-0,3499517;0,1381559;-0,1969547;-0,5074058;0,1996717;0,1486874;0,1271901;-0,1209941;-0,04721117;-0,1353583;-0,1657801;0,2231598;-0,5480652;-0,4131441;0,6230626;-0,3806558;-0,1633301;-0,2058291;-0,4533296;-0,3268924;-0,5272231;-0,001546383;0,3558273;-0,1774502;0,05237103;0,5837302;-0,08815098;0,6197748;-0,2737031;-0,3018627;-0,2638664;0,6118083;0,4015059;-0,3573685;0,412672;-0,1020427;-0,3379207;-0,1763716;-0,5568242;0,02426338;
245,000;-0,06644392;-0,2584825;-0,4864502;-0,1400113;0,1883392;0,2771978;-0,2629514;-0,4027491;0,1473885;-0,3548164;0,1338716;0,06629753;-0,2688909;-0,3632369;-0,3558226;-0,04701662;-0,4403982;-0,1886258;-0,2871599;-0,1210108;-0,3487444;-0,2039461;-0,1659455;0,326674;-0,5447378;0,4628344;-0,2809896;-0,400588;0,1320653;-0,09316492;0,4372077;0,1013641;-0,4872322;-0,2768936;-0,0525341;-0,08432436;-0,2077036;-0,4368;0,1716304;-0,1884546;-0,2594905;-0,3465185;-0,2953172;0,1162562;0,2113814;-0,238132;-0,03727674;-0,2964635;0,01520681;-0,1919017;0,3676324;0,3578134;-0,04985857;-0,414155;0,3663893;0,003458977;0,4666529;-0,1745138;-0,6851172;-0,1225491;-0,2721348;
246,000;-0,5119514;-0,5254302;-0,6210914;-0,8910885;-0,2362795;-0,7573037;-0,6858029;-0,2895274;-0,7819839;-0,7851224;-0,7059383;-0,3873925;-0,5868745;-0,9033422;-0,5379324;-0,2450242;-0,7308931;-0,3980684;-0,6174126;-0,3336158;-0,5191779;-0,6682029;-0,7852325;-0,3738017;-0,5370626;-0,7904997;-0,7714963;-0,6817045;-0,2918549;-0,2184973;-0,8709064;-0,06468868;-1,092888;-0,3220463;-1,043683;-0,5780506;-0,6601934;-0,3058338;-0,425189;-0,8126373;-0,9611621;-0,7182546;-0,9340096;-1,17375;-0,6191058;-0,6346393;-1,063625;-0,1999555;-0,7212;-0,8530531;-0,5270491;-0,868269;-0,9012494;-0,8341413;-0,4815598;-0,6352692;-0,5719833;-0,6459861;-0,6311636;-0,7086663;-0,885993;
247,000;-0,4967051;-0,3840117;0,1422544;-0,3873725;-0,6626024;-0,6268888;-0,4396968;0,2200179;-0,1765356;-0,02224731;-0,3401794;-0,1946645;0,304493;-0,4288983;0,3538742;0,2476006;-0,4056063;-0,2168069;-0,37041;-0,3031836;0,0589571;-0,1542568;-0,2121367;-0,07748938;0,2997069;-0,8188772;-0,313519;0,1174622;-0,3040004;0,1742134;-0,1111503;0,2243114;-0,6534085;0,2285452;-0,4339061;-0,2740188;-0,5754762;-0,09996939;-0,4477253;-0,3322077;-0,6365323;-0,242002;-0,5568147;-0,7944131;-0,3771257;-0,5381646;-0,5973005;0,2664127;-0,3194227;-0,3840113;-0,6509876;-0,5049019;-0,5121255;-0,1671262;-0,8842597;0,09861994;-0,908124;-0,6535964;0,08857632;-0,6819715;-0,2480326;
248,000;-0,04719639;0,2613411;-0,03431368;0,0507021;0,07214355;0,01640224;0,2884879;0,2603717;0,05851698;0,4420195;-0,2622209;0,5004144;0,1657639;0,1098828;-0,1924505;0,07454491;-0,3330932;0,07865858;-0,1992092;0,2460608;0,2545228;0,543786;0,2477813;0,2989674;0,1047525;0,1041579;0,3701806;0,2007933;0,2928305;0,458118;0,2594571;0,02439451;0,1690669;0,2617121;0,06624079;0,02491426;-0,2192254;0,1885958;0,4018173;-0,1815953;0,143806;-0,08279514;-0,0110817;-0,30511;0,497375;0,009797573;0,07787514;-0,06658745;-0,08059025;-0,1950221;-0,03702736;0,1193562;-0,2662845;-0,4278517;0,1909161;0,1479583;-0,1766582;0,202178;-0,483047;0,154572;0,4600587;
249,000;0,4718814;0,2940416;-0,1882243;0,0863657;0,4117274;0,6550393;0,1849928;0,04366732;-0,03424263;0,5518789;-0,1677117;0,414773;0,4575448;-0,04981422;-0,2911048;-0,1703401;-0,04324627;0,3235312;-0,08050251;0,3018503;0,4330254;0,1079335;0,1852837;0,1566477;0,1084166;0,6251454;0,2126708;0,4634624;0,6467223;0,2530923;0,4194093;0,1187062;0,3119493;0,05921316;0,03591347;0,1972508;-0,1069217;0,3607635;0,2369328;0,2671375;0,1588845;-0,204567;-0,04515409;-0,07020378;0,6244583;0,2044411;0,480926;0,1350126;0,07352686;-0,3635354;0,5570765;-0,1116242;-0,07870817;-0,1002002;-0,01869631;-0,228261;-0,1053476;0,1771569;-0,04526949;0,4476013;0,6534686;
250,000;0,07015657;-0,3021946;0,04371643;-0,55793;-0,001733303;0,0158534;-0,652514;-0,4557171;-0,1875157;0,0883646;-0,4263911;-0,5187769;-0,1405373;-0,1707678;-0,3399019;-0,07420635;-0,436202;-0,7604222;-0,2869296;-0,3127074;-0,3335943;-0,8200011;-0,1815634;-0,625711;0,03837156;0,05058193;-0,4580946;-0,1992826;-0,278677;-0,2883139;-0,04428625;-0,3513379;-0,3052182;-0,02255821;-0,7916985;-0,4186549;-0,8228946;-0,5844579;-0,1278467;-0,5069618;-0,6897759;-0,05428219;-0,7092271;-0,1882529;-0,3933992;-0,4401989;-0,3602409;-0,7113323;-0,6599488;-0,289978;-0,4393635;-0,06638241;-0,1828165;-0,7726331;-0,6416445;-0,2854218;-0,1495252;-0,114819;-0,1015611;-0,2770519;-0,5109682;
251,000;0,6567259;0,04959011;-0,00893259;-0,02870655;0,1057301;0,7203307;0,1114988;-0,009083271;0,3481874;0,4541254;0,5821772;-0,07303905;-0,2569981;0,292923;-0,2815437;0,2336745;-0,1896963;0,0738039;-0,01335669;0,1067195;-0,1310344;0,4706893;0,4027038;-0,0982542;0,2509508;0,5289912;0,6307836;0,08683777;0,284997;0,01330757;0,01704836;0,3184981;0,05019426;0,0562129;0,3441734;0,04125166;0,3848767;-0,1871562;0,4284158;0,4843192;0,03948784;0,1551218;-0,2339897;0,7486186;0,4398561;0,1385651;0,7091198;-0,3518448;-0,162302;0,8370075;0,355989;0,1041136;0,362648;-0,3388367;0,6355872;0,2921081;0,2426629;0,01156807;-0,1376696;0,3206611;0,3187251;
252,000;0,3501143;0,08928967;-0,009409428;-0,02368641;0,004513741;0,002101421;0,2192211;-0,3784866;-0,4347982;0,04902077;0,3858547;-0,282691;0,11131;-0,1073637;-0,3690758;0,1307249;-0,587832;-0,009745121;0,04755449;0,1871824;-0,03457117;0,2200603;-0,1138792;-0,2696452;-0,1146793;-0,3304644;0,1441412;0,2129388;-0,05764008;-0,1338878;-0,08997393;-0,1814165;0,0862875;-0,2890334;0,4602499;-0,4058685;0,4669652;0,1357851;-0,3749681;0,05686045;-0,3397965;0,1015625;0,004806519;0,0987215;0,2035379;-0,6434197;-0,4030104;-0,3602514;0,09187031;-0,3337417;0,4469409;0,06155205;-0,465147;0,009177685;0,359077;-0,3882008;0,1572056;-0,2016664;-0,2883563;0,3181839;0,4922724;
