,d2o 018 By Administrator Date Friday. December 17 2021,
Time,13:40:23,
Wavenumbers [1/cm],Transmittance %,
1962.000,0.0517216,
1961.000,0.0511833,
1960.000,0.0512786,
1959.000,0.0518546,
1958.000,0.0522789,
1957.000,0.0520971,
1956.000,0.0514836,
1955.000,0.0508979,
1954.000,0.050489,
1953.000,0.0500186,
1952.000,0.0493071,
1951.000,0.0485914,
1950.000,0.0483229,
1949.000,0.0486109,
1948.000,0.0490632,
1947.000,0.0492267,
1946.000,0.0490325,
1945.000,0.0488126,
1944.000,0.048961,
1943.000,0.0495329,
1942.000,0.0500858,
1941.000,0.049949,
1940.000,0.0488033,
1939.000,0.0470542,
1938.000,0.0455669,
1937.000,0.0450142,
1936.000,0.0454688,
1935.000,0.0465015,
1934.000,0.0474914,
1933.000,0.0478462,
1932.000,0.0472267,
1931.000,0.0458715,
1930.000,0.0446036,
1929.000,0.0441128,
1928.000,0.0442576,
1927.000,0.0443294,
1926.000,0.0439257,
1925.000,0.0433299,
1924.000,0.0430046,
1923.000,0.043094,
1922.000,0.0434952,
1921.000,0.0440669,
1920.000,0.0445617,
1919.000,0.0445677,
1918.000,0.0438471,
1917.000,0.0427232,
1916.000,0.0418667,
1915.000,0.0416647,
1914.000,0.041981,
1913.000,0.0424524,
1912.000,0.0427776,
1911.000,0.0428088,
1910.000,0.0426286,
1909.000,0.0425022,
1908.000,0.042678,
1907.000,0.0431843,
1906.000,0.043766,
1905.000,0.0440966,
1904.000,0.0440048,
1903.000,0.043563,
1902.000,0.0429837,
1901.000,0.0423625,
1900.000,0.0416061,
1899.000,0.0406787,
1898.000,0.0398652,
1897.000,0.0396609,
1896.000,0.0402713,
1895.000,0.0413443,
1894.000,0.0423143,
1893.000,0.0428868,
1892.000,0.0430922,
1891.000,0.0430173,
1890.000,0.0427559,
1889.000,0.0425687,
1888.000,0.0427336,
1887.000,0.0432137,
1886.000,0.0436748,
1885.000,0.0437726,
1884.000,0.043361,
1883.000,0.0425718,
1882.000,0.0417946,
1881.000,0.0414062,
1880.000,0.041384,
1879.000,0.0413261,
1878.000,0.0410029,
1877.000,0.040756,
1876.000,0.0410805,
1875.000,0.0419081,
1874.000,0.0426307,
1873.000,0.0427943,
1872.000,0.042469,
1871.000,0.0419731,
1870.000,0.0415698,
1869.000,0.0415029,
1868.000,0.0419625,
1867.000,0.0427762,
1866.000,0.0434151,
1865.000,0.0435234,
1864.000,0.0432546,
1863.000,0.0430106,
1862.000,0.0430094,
1861.000,0.0431721,
1860.000,0.0433424,
1859.000,0.0435135,
1858.000,0.0438285,
1857.000,0.0444105,
1856.000,0.0451838,
1855.000,0.0458246,
1854.000,0.0459502,
1853.000,0.0454271,
1852.000,0.0445453,
1851.000,0.0438689,
1850.000,0.0438035,
1849.000,0.0443296,
1848.000,0.0450513,
1847.000,0.0455723,
1846.000,0.0458815,
1845.000,0.0462859,
1844.000,0.046964,
1843.000,0.0476745,
1842.000,0.0479794,
1841.000,0.0477447,
1840.000,0.0473025,
1839.000,0.04711,
1838.000,0.04747,
1837.000,0.0484447,
1836.000,0.0497714,
1835.000,0.0510129,
1834.000,0.0518596,
1833.000,0.0522548,
1832.000,0.0523236,
1831.000,0.0523143,
1830.000,0.0525896,
1829.000,0.0534105,
1828.000,0.0544836,
1827.000,0.055122,
1826.000,0.0550465,
1825.000,0.0546486,
1824.000,0.0543791,
1823.000,0.0542362,
1822.000,0.0541054,
1821.000,0.0541974,
1820.000,0.054778,
1819.000,0.0557511,
1818.000,0.0568853,
1817.000,0.0582521,
1816.000,0.0599687,
1815.000,0.0617017,
1814.000,0.0628172,
1813.000,0.0630206,
1812.000,0.062603,
1811.000,0.0620411,
1810.000,0.061715,
1809.000,0.0618554,
1808.000,0.0624339,
1807.000,0.0631273,
1806.000,0.0636013,
1805.000,0.0639088,
1804.000,0.0644155,
1803.000,0.0653044,
1802.000,0.0663822,
1801.000,0.0674478,
1800.000,0.0686223,
1799.000,0.0700588,
1798.000,0.0717448,
1797.000,0.0736371,
1796.000,0.0757443,
1795.000,0.0780293,
1794.000,0.0803673,
1793.000,0.0827262,
1792.000,0.0852798,
1791.000,0.0879774,
1790.000,0.0902462,
1789.000,0.091633,
1788.000,0.0925166,
1787.000,0.0937694,
1786.000,0.0960443,
1785.000,0.099446,
1784.000,0.103479,
1783.000,0.10741,
1782.000,0.110849,
1781.000,0.113963,
1780.000,0.117312,
1779.000,0.121187,
1778.000,0.125579,
1777.000,0.130456,
1776.000,0.135847,
1775.000,0.141708,
1774.000,0.14778,
1773.000,0.15383,
1772.000,0.159827,
1771.000,0.165507,
1770.000,0.170084,
1769.000,0.173363,
1768.000,0.176156,
1767.000,0.179261,
1766.000,0.182871,
1765.000,0.187048,
1764.000,0.192447,
1763.000,0.200046,
1762.000,0.210486,
1761.000,0.22355,
1760.000,0.238052,
1759.000,0.252523,
1758.000,0.266556,
1757.000,0.280298,
1756.000,0.293466,
1755.000,0.30505,
1754.000,0.314183,
1753.000,0.321478,
1752.000,0.328302,
1751.000,0.335273,
1750.000,0.342105,
1749.000,0.348144,
1748.000,0.352925,
1747.000,0.356747,
1746.000,0.359162,
1745.000,0.358534,
1744.000,0.353078,
1743.000,0.341636,
1742.000,0.32428,
1741.000,0.301908,
1740.000,0.276035,
1739.000,0.249015,
1738.000,0.223264,
1737.000,0.199355,
1736.000,0.176264,
1735.000,0.152375,
1734.000,0.127271,
1733.000,0.103218,
1732.000,0.0824088,
1731.000,0.0652402,
1730.000,0.0515515,
1729.000,0.0409864,
1728.000,0.0328379,
1727.000,0.026239,
1726.000,0.0205865,
1725.000,0.0156819,
1724.000,0.0115887,
1723.000,0.00837124,
1722.000,0.00596613,
1721.000,0.00424591,
1720.000,0.002986,
1719.000,0.0020468,
1718.000,0.00182476,
1717.000,0.00237681,
1716.000,0.00277907,
1715.000,0.00253928,
1714.000,0.00197662,
1713.000,0.00165675,
1712.000,0.00175389,
1711.000,0.00206289,
1710.000,0.00254832,
1709.000,0.00333814,
1708.000,0.00421716,
1707.000,0.004795,
1706.000,0.00506158,
1705.000,0.00543508,
1704.000,0.00625166,
1703.000,0.00743779,
1702.000,0.00903813,
1701.000,0.0116821,
1700.000,0.0159009,
1699.000,0.0209989,
1698.000,0.0252669,
1697.000,0.0278701,
1696.000,0.0294276,
1695.000,0.0305889,
1694.000,0.0314094,
1693.000,0.0318033,
1692.000,0.0321327,
1691.000,0.0329674,
1690.000,0.0344001,
1689.000,0.0359499,
1688.000,0.0370745,
1687.000,0.0377844,
1686.000,0.0387996,
1685.000,0.0410993,
1684.000,0.0448918,
1683.000,0.048789,
1682.000,0.050729,
1681.000,0.0504464,
1680.000,0.0495157,
1679.000,0.0492345,
1678.000,0.0498478,
1677.000,0.0510848,
1676.000,0.0526994,
1675.000,0.0545667,
1674.000,0.0565093,
1673.000,0.0581101,
1672.000,0.059084,
1671.000,0.0597388,
1670.000,0.0608923,
1669.000,0.0632757,
1668.000,0.0667772,
1667.000,0.0702383,
1666.000,0.072681,
1665.000,0.0743809,
1664.000,0.0763314,
1663.000,0.079306,
1662.000,0.0834636,
1661.000,0.088305,
1660.000,0.0932543,
1659.000,0.0980803,
1658.000,0.102775,
1657.000,0.107408,
1656.000,0.112357,
1655.000,0.1184,
1654.000,0.126288,
1653.000,0.136465,
1652.000,0.147743,
1651.000,0.155548,
1650.000,0.156845,
1649.000,0.155637,
1648.000,0.157346,
1647.000,0.163538,
1646.000,0.172372,
1645.000,0.180646,
1644.000,0.18623,
1643.000,0.18955,
1642.000,0.192756,
1641.000,0.197421,
1640.000,0.203713,
1639.000,0.210974,
1638.000,0.218951,
1637.000,0.227923,
1636.000,0.237696,
1635.000,0.247546,
1634.000,0.256298,
1633.000,0.262994,
1632.000,0.268005,
1631.000,0.273881,
1630.000,0.282952,
1629.000,0.295814,
1628.000,0.311722,
1627.000,0.329389,
1626.000,0.347752,
1625.000,0.366718,
1624.000,0.387005,
1623.000,0.408903,
1622.000,0.431573,
1621.000,0.452884,
1620.000,0.471636,
1619.000,0.489233,
1618.000,0.508107,
1617.000,0.528893,
1616.000,0.549442,
1615.000,0.564594,
1614.000,0.56954,
1613.000,0.56694,
1612.000,0.564595,
1611.000,0.567862,
1610.000,0.577699,
1609.000,0.592857,
1608.000,0.611702,
1607.000,0.631915,
1606.000,0.650692,
1605.000,0.666441,
1604.000,0.679926,
1603.000,0.691893,
1602.000,0.701786,
1601.000,0.708663,
1600.000,0.712017,
1599.000,0.712024,
1598.000,0.709518,
1597.000,0.705638,
1596.000,0.700869,
1595.000,0.694616,
1594.000,0.686379,
1593.000,0.676657,
1592.000,0.666161,
1591.000,0.654821,
1590.000,0.642472,
1589.000,0.630048,
1588.000,0.619046,
1587.000,0.609718,
1586.000,0.600919,
1585.000,0.591386,
1584.000,0.580736,
1583.000,0.568963,
1582.000,0.555989,
1581.000,0.542468,
1580.000,0.530418,
1579.000,0.517585,
1578.000,0.506536,
1577.000,0.49623,
1576.000,0.486355,
1575.000,0.477194,
1574.000,0.468576,
1573.000,0.46054,
1572.000,0.453091,
1571.000,0.445838,
1570.000,0.438042,
1569.000,0.4295,
1568.000,0.420781,
1567.000,0.412202,
1566.000,0.403387,
1565.000,0.394127,
1564.000,0.384898,
1563.000,0.376146,
1562.000,0.367628,
1561.000,0.358855,
1560.000,0.349872,
1559.000,0.341294,
1558.000,0.33342,
1557.000,0.325783,
1556.000,0.318012,
1555.000,0.310172,
1554.000,0.302413,
1553.000,0.29483,
1552.000,0.287402,
1551.000,0.279984,
1550.000,0.272382,
1549.000,0.264988,
1548.000,0.257844,
1547.000,0.251347,
1546.000,0.243712,
1545.000,0.245473,
1544.000,0.241608,
1543.000,0.237158,
1542.000,0.232271,
1541.000,0.226232,
1540.000,0.220329,
1539.000,0.215002,
1538.000,0.20905,
1537.000,0.20057,
1536.000,0.189991,
1535.000,0.179778,
1534.000,0.171342,
1533.000,0.164759,
1532.000,0.159061,
1531.000,0.152604,
1530.000,0.145191,
1529.000,0.138159,
1528.000,0.132776,
1527.000,0.129146,
1526.000,0.126121,
1525.000,0.122592,
1524.000,0.11871,
1523.000,0.11542,
1522.000,0.113391,
1521.000,0.112488,
1520.000,0.111594,
1519.000,0.109382,
1518.000,0.105953,
1517.000,0.102752,
1516.000,0.10065,
1515.000,0.0989926,
1514.000,0.0966412,
1513.000,0.0934763,
1512.000,0.0904035,
1511.000,0.0882379,
1510.000,0.0870835,
1509.000,0.0864378,
1508.000,0.0855892,
1507.000,0.0837072,
1506.000,0.0804071,
1505.000,0.0766065,
1504.000,0.0735403,
1503.000,0.0711742,
1502.000,0.0692883,
1501.000,0.0676703,
1500.000,0.0660127,
1499.000,0.0642674,
1498.000,0.0628542,
1497.000,0.0622409,
1496.000,0.0620269,
1495.000,0.0608695,
1494.000,0.0578827,
1493.000,0.0537756,
1492.000,0.0502054,
1491.000,0.0482645,
1490.000,0.0479501,
1489.000,0.0485589,
1488.000,0.0492795,
1487.000,0.0494673,
1486.000,0.0486407,
1485.000,0.0467707,
1484.000,0.0445748,
1483.000,0.0429168,
1482.000,0.0420369,
1481.000,0.0417301,
1480.000,0.0417518,
1479.000,0.0418643,
1478.000,0.0416009,
1477.000,0.0405409,
1476.000,0.0389014,
1475.000,0.037461,
1474.000,0.0366861,
1473.000,0.0362727,
1472.000,0.035708,
1471.000,0.0348347,
1470.000,0.0337986,
1469.000,0.0327877,
1468.000,0.0320156,
1467.000,0.0315926,
1466.000,0.0313196,
1465.000,0.0307547,
1464.000,0.0296223,
1463.000,0.0279367,
1462.000,0.0259302,
1461.000,0.0240834,
1460.000,0.0230078,
1459.000,0.023108,
1458.000,0.0240926,
1457.000,0.0248964,
1456.000,0.0246384,
1455.000,0.023697,
1454.000,0.0228806,
1453.000,0.0224431,
1452.000,0.022257,
1451.000,0.0221483,
1450.000,0.0221689,
1449.000,0.0226645,
1448.000,0.0240896,
1447.000,0.0265849,
1446.000,0.0295907,
1445.000,0.0320022,
1444.000,0.0329384,
1443.000,0.0323254,
1442.000,0.0309457,
1441.000,0.0297525,
1440.000,0.0291539,
1439.000,0.0290369,
1438.000,0.0290669,
1437.000,0.0288274,
1436.000,0.0280902,
1435.000,0.0269862,
1434.000,0.0258679,
1433.000,0.0251524,
1432.000,0.0249773,
1431.000,0.0251101,
1430.000,0.0253504,
1429.000,0.0258014,
1428.000,0.0264223,
1427.000,0.0266301,
1426.000,0.0257499,
1425.000,0.0238621,
1424.000,0.0220154,
1423.000,0.0213407,
1422.000,0.0221487,
1421.000,0.0241189,
1420.000,0.0269441,
1419.000,0.0301595,
1418.000,0.0326788,
1417.000,0.0334749,
1416.000,0.0328231,
1415.000,0.0319467,
1414.000,0.0315672,
1413.000,0.03147,
1412.000,0.0311003,
1411.000,0.0301998,
1410.000,0.0290387,
1409.000,0.0281601,
1408.000,0.027795,
1407.000,0.027667,
1406.000,0.0273859,
1405.000,0.0268553,
1404.000,0.026245,
1403.000,0.0256189,
1402.000,0.0249718,
1401.000,0.0245482,
1400.000,0.0246304,
1399.000,0.0250455,
1398.000,0.0251935,
1397.000,0.024707,
1396.000,0.0238639,
1395.000,0.0231953,
1394.000,0.0229632,
1393.000,0.0230843,
1392.000,0.0233316,
1391.000,0.0234679,
1390.000,0.0233212,
1389.000,0.0228963,
1388.000,0.0223758,
1387.000,0.0218403,
1386.000,0.0211679,
1385.000,0.0205008,
1384.000,0.0203094,
1383.000,0.0207255,
1382.000,0.0212899,
1381.000,0.0213751,
1380.000,0.02077,
1379.000,0.0198691,
1378.000,0.019239,
1377.000,0.0191017,
1376.000,0.0192356,
1375.000,0.0192617,
1374.000,0.0190685,
1373.000,0.0190121,
1372.000,0.0194486,
1371.000,0.0201587,
1370.000,0.0205192,
1369.000,0.0201842,
1368.000,0.0195521,
1367.000,0.0192934,
1366.000,0.0195402,
1365.000,0.0198881,
1364.000,0.0199586,
1363.000,0.0196875,
1362.000,0.0192882,
1361.000,0.0189572,
1360.000,0.0185954,
1359.000,0.0180028,
1358.000,0.0172068,
1357.000,0.0165974,
1356.000,0.0167068,
1355.000,0.0176401,
1354.000,0.0187956,
1353.000,0.0193374,
1352.000,0.0189417,
1351.000,0.0179217,
1350.000,0.0167701,
1349.000,0.0157991,
1348.000,0.0151765,
1347.000,0.0150633,
1346.000,0.0153818,
1345.000,0.0156939,
1344.000,0.0156813,
1343.000,0.015409,
1342.000,0.0151374,
1341.000,0.0151445,
1340.000,0.0156215,
1339.000,0.0164942,
1338.000,0.0173263,
1337.000,0.0177253,
1336.000,0.0178156,
1335.000,0.0179191,
1334.000,0.0179373,
1333.000,0.0174374,
1332.000,0.016294,
1331.000,0.0149816,
1330.000,0.0141404,
1329.000,0.0139511,
1328.000,0.0142575,
1327.000,0.0150137,
1326.000,0.0159662,
1325.000,0.0164685,
1324.000,0.016134,
1323.000,0.0153563,
1322.000,0.0150446,
1321.000,0.0158068,
1320.000,0.0172257,
1319.000,0.0180877,
1318.000,0.0175147,
1317.000,0.0157664,
1316.000,0.0139854,
1315.000,0.0131435,
1314.000,0.0132027,
1313.000,0.0133811,
1312.000,0.0132021,
1311.000,0.0129917,
1310.000,0.013298,
1309.000,0.0142347,
1308.000,0.0154652,
1307.000,0.0164931,
1306.000,0.0169358,
1305.000,0.016742,
1304.000,0.0162969,
1303.000,0.0161258,
1302.000,0.0164261,
1301.000,0.0169963,
1300.000,0.0173842,
1299.000,0.0172081,
1298.000,0.0164986,
1297.000,0.0155908,
1296.000,0.014765,
1295.000,0.0141618,
1294.000,0.0139834,
1293.000,0.0144376,
1292.000,0.0154227,
1291.000,0.0166463,
1290.000,0.0177995,
1289.000,0.0185228,
1288.000,0.0186642,
1287.000,0.0183617,
1286.000,0.0177392,
1285.000,0.0169329,
1284.000,0.0162614,
1283.000,0.0159824,
1282.000,0.0159113,
1281.000,0.015456,
1280.000,0.0143501,
1279.000,0.0134301,
1278.000,0.0136405,
1277.000,0.0144413,
1276.000,0.0148472,
1275.000,0.0145378,
1274.000,0.0138988,
1273.000,0.0137203,
1272.000,0.0143246,
1271.000,0.0151447,
1270.000,0.0155089,
1269.000,0.0154071,
1268.000,0.0153856,
1267.000,0.0159284,
1266.000,0.0169285,
1265.000,0.0178518,
1264.000,0.0182634,
1263.000,0.0181102,
1262.000,0.0176597,
1261.000,0.0172185,
1260.000,0.0169181,
1259.000,0.0167909,
1258.000,0.0167535,
1257.000,0.0166233,
1256.000,0.0167395,
1255.000,0.0176523,
1254.000,0.0188992,
1253.000,0.0196462,
1252.000,0.019833,
1251.000,0.0198401,
1250.000,0.0197388,
1249.000,0.0193505,
1248.000,0.0188878,
1247.000,0.0188961,
1246.000,0.0193951,
1245.000,0.0196663,
1244.000,0.0191651,
1243.000,0.0183824,
1242.000,0.0183504,
1241.000,0.0192986,
1240.000,0.020325,
1239.000,0.0205201,
1238.000,0.0199804,
1237.000,0.0195117,
1236.000,0.0196404,
1235.000,0.0201556,
1234.000,0.0205442,
1233.000,0.0206189,
1232.000,0.0205244,
1231.000,0.0203149,
1230.000,0.0198966,
1229.000,0.0191726,
1228.000,0.0179447,
1227.000,0.0160257,
1226.000,0.0136611,
1225.000,0.0115223,
1224.000,0.0101583,
1223.000,0.00968334,
1222.000,0.00984391,
1221.000,0.0102464,
1220.000,0.0108257,
1219.000,0.0118547,
1218.000,0.0133234,
1217.000,0.0148382,
1216.000,0.0160695,
1215.000,0.0168372,
1214.000,0.0171041,
1213.000,0.0170031,
1212.000,0.0167506,
1211.000,0.0165759,
1210.000,0.0164484,
1209.000,0.0161359,
1208.000,0.015713,
1207.000,0.0155409,
1206.000,0.0161114,
1205.000,0.0176542,
1204.000,0.0192574,
1203.000,0.0199882,
1202.000,0.0202879,
1201.000,0.0210094,
1200.000,0.0224207,
1199.000,0.0240883,
1198.000,0.025133,
1197.000,0.0251085,
1196.000,0.0242099,
1195.000,0.0228295,
1194.000,0.0213967,
1193.000,0.0204946,
1192.000,0.0207059,
1191.000,0.022024,
1190.000,0.0236807,
1189.000,0.0247991,
1188.000,0.0251177,
1187.000,0.0249727,
1186.000,0.0246814,
1185.000,0.0242871,
1184.000,0.0239248,
1183.000,0.0239934,
1182.000,0.0247634,
1181.000,0.0260152,
1180.000,0.02714,
1179.000,0.0274559,
1178.000,0.0266263,
1177.000,0.0250127,
1176.000,0.0236579,
1175.000,0.0238014,
1174.000,0.0256749,
1173.000,0.0278202,
1172.000,0.028537,
1171.000,0.0276303,
1170.000,0.0264407,
1169.000,0.0264343,
1168.000,0.0280905,
1167.000,0.0308305,
1166.000,0.0333503,
1165.000,0.0344651,
1164.000,0.0341192,
1163.000,0.0334713,
1162.000,0.0337408,
1161.000,0.0348801,
1160.000,0.0358039,
1159.000,0.0358652,
1158.000,0.0356266,
1157.000,0.0361885,
1156.000,0.0379911,
1155.000,0.0405076,
1154.000,0.0429643,
1153.000,0.0449873,
1152.000,0.0466684,
1151.000,0.0483483,
1150.000,0.0502869,
1149.000,0.0524002,
1148.000,0.0541689,
1147.000,0.054818,
1146.000,0.0540186,
1145.000,0.0524992,
1144.000,0.0517037,
1143.000,0.0528355,
1142.000,0.0561395,
1141.000,0.0608098,
1140.000,0.0656017,
1139.000,0.0697287,
1138.000,0.0732732,
1137.000,0.0767285,
1136.000,0.0801804,
1135.000,0.0831031,
1134.000,0.0849749,
1133.000,0.0858823,
1132.000,0.0862427,
1131.000,0.0861492,
1130.000,0.0853715,
1129.000,0.0837238,
1128.000,0.080888,
1127.000,0.076164,
1126.000,0.0689797,
1125.000,0.0595948,
1124.000,0.049218,
1123.000,0.0392806,
1122.000,0.0306479,
1121.000,0.0236288,
1120.000,0.0184699,
1119.000,0.0154374,
1118.000,0.0144019,
1117.000,0.0148726,
1116.000,0.0165722,
1115.000,0.01952,
1114.000,0.0231818,
1113.000,0.0263436,
1112.000,0.0284305,
1111.000,0.0302498,
1110.000,0.0331074,
1109.000,0.0374471,
1108.000,0.0426786,
1107.000,0.048107,
1106.000,0.05344,
1105.000,0.0583187,
1104.000,0.0619539,
1103.000,0.0637841,
1102.000,0.0644089,
1101.000,0.0654937,
1100.000,0.0685287,
1099.000,0.0736454,
1098.000,0.0796743,
1097.000,0.085175,
1096.000,0.0893179,
1095.000,0.0920091,
1094.000,0.0935313,
1093.000,0.0941867,
1092.000,0.0941196,
1091.000,0.0934716,
1090.000,0.0926416,
1089.000,0.0922154,
1088.000,0.0927086,
1087.000,0.0944732,
1086.000,0.0976074,
1085.000,0.101597,
1084.000,0.105108,
1083.000,0.106718,
1082.000,0.106133,
1081.000,0.104301,
1080.000,0.102165,
1079.000,0.0996423,
1078.000,0.0959878,
1077.000,0.0910041,
1076.000,0.0856173,
1075.000,0.0811295,
1074.000,0.0782854,
1073.000,0.077203,
1072.000,0.0777981,
1071.000,0.0798141,
1070.000,0.0823091,
1069.000,0.0835769,
1068.000,0.0822365,
1067.000,0.0785488,
1066.000,0.0743532,
1065.000,0.0714577,
1064.000,0.0701366,
1063.000,0.0693327,
1062.000,0.0680913,
1061.000,0.0662818,
1060.000,0.0639755,
1059.000,0.0609347,
1058.000,0.057197,
1057.000,0.0535712,
1056.000,0.0509362,
1055.000,0.0493258,
1054.000,0.0478144,
1053.000,0.0455701,
1052.000,0.0431054,
1051.000,0.0418541,
1050.000,0.0428517,
1049.000,0.0460794,
1048.000,0.0505404,
1047.000,0.0548777,
1046.000,0.0580792,
1045.000,0.0599928,
1044.000,0.0612644,
1043.000,0.0624981,
1042.000,0.063497,
1041.000,0.0635291,
1040.000,0.0623144,
1039.000,0.0604169,
1038.000,0.0585915,
1037.000,0.0571013,
1036.000,0.0559151,
1035.000,0.0552279,
1034.000,0.0551669,
1033.000,0.0551045,
1032.000,0.0540797,
1031.000,0.0518142,
1030.000,0.0487464,
1029.000,0.0452926,
1028.000,0.0415833,
1027.000,0.0378994,
1026.000,0.0348803,
1025.000,0.0330679,
1024.000,0.0320918,
1023.000,0.03059,
1022.000,0.0275434,
1021.000,0.0232611,
1020.000,0.0191093,
1019.000,0.0167048,
1018.000,0.0169711,
1017.000,0.0196188,
1016.000,0.0232588,
1015.000,0.0261609,
1014.000,0.0274041,
1013.000,0.0272872,
1012.000,0.0266639,
1011.000,0.0260992,
1010.000,0.0256797,
1009.000,0.0252816,
1008.000,0.024644,
1007.000,0.0235486,
1006.000,0.0220971,
1005.000,0.0207221,
1004.000,0.0198229,
1003.000,0.0192607,
1002.000,0.0185298,
1001.000,0.0174743,
1000.000,0.0164517,
999.000,0.0158036,
998.000,0.0155686,
997.000,0.0154641,
996.000,0.0147948,
995.000,0.0134899,
994.000,0.0128371,
993.000,0.0133759,
992.000,0.0140893,
991.000,0.0141382,
990.000,0.0132868,
989.000,0.0117539,
988.000,0.00992126,
987.000,0.0079313,
986.000,0.0060022,
985.000,0.00481568,
984.000,0.00489809,
983.000,0.00579757,
982.000,0.00672367,
981.000,0.00764907,
980.000,0.00889345,
979.000,0.00999138,
978.000,0.0100021,
977.000,0.00852124,
976.000,0.00615258,
975.000,0.00419498,
974.000,0.00368262,
973.000,0.00461449,
972.000,0.00606722,
971.000,0.00709047,
970.000,0.00741042,
969.000,0.00729378,
968.000,0.00703382,
967.000,0.00681082,
966.000,0.00666124,
965.000,0.00675495,
964.000,0.00739447,
963.000,0.00802841,
962.000,0.00763658,
961.000,0.00650992,
960.000,0.00512978,
959.000,0.00382681,
958.000,0.00200449,
957.000,0.000323361,
956.000,0.00101474,
955.000,0.001768,
954.000,0.00209502,
953.000,0.00131373,
952.000,0.00100582,
951.000,0.00355505,
950.000,0.00486858,
949.000,0.00355303,
948.000,0.00155406,
947.000,0.00156705,
946.000,0.00301643,
945.000,0.00319534,
944.000,0.00194,
943.000,0.00212613,
942.000,0.00362961,
941.000,0.0038522,
940.000,0.00310428,
939.000,0.00263612,
938.000,0.00330974,
937.000,0.00420617,
936.000,0.00404108,
935.000,0.00275094,
934.000,0.00142669,
933.000,0.00180829,
932.000,0.00373381,
931.000,0.00558719,
930.000,0.00595546,
929.000,0.0055791,
928.000,0.00666021,
927.000,0.00855967,
926.000,0.00954744,
925.000,0.00927989,
924.000,0.00835033,
923.000,0.00747068,
922.000,0.0062465,
921.000,0.00450849,
920.000,0.00308347,
919.000,0.00225528,
918.000,0.00193347,
917.000,0.0014171,
916.000,0.00162534,
915.000,0.00393623,
914.000,0.00582892,
913.000,0.00572585,
912.000,0.00498016,
911.000,0.00442017,
910.000,0.00324639,
909.000,0.00151511,
908.000,0.000795474,
907.000,0.00208756,
906.000,0.00380026,
905.000,0.0042691,
904.000,0.0033011,
903.000,0.00244469,
902.000,0.00317898,
901.000,0.00422076,
900.000,0.00471263,
899.000,0.00408677,
898.000,0.00230608,
897.000,0.000638385,
896.000,0.000514106,
895.000,0.00278367,
894.000,0.00517641,
893.000,0.00574669,
892.000,0.0051003,
891.000,0.00400266,
890.000,0.00220759,
889.000,0.00116518,
888.000,0.00275617,
887.000,0.00520121,
886.000,0.00670635,
885.000,0.00639345,
884.000,0.00448983,
883.000,0.00221523,
882.000,0.000634323,
881.000,0.00063564,
880.000,0.000880269,
879.000,0.00145521,
878.000,0.00272683,
877.000,0.00332642,
876.000,0.00226432,
875.000,0.00101051,
874.000,0.00221585,
873.000,0.0039599,
872.000,0.0028721,
871.000,0.00110563,
870.000,0.00241997,
869.000,0.00211117,
868.000,0.00161218,
867.000,0.00344622,
866.000,0.00330715,
865.000,0.00148628,
864.000,0.000897771,
863.000,0.00253685,
862.000,0.00368419,
861.000,0.00445556,
860.000,0.00442293,
859.000,0.00285797,
858.000,0.00473763,
857.000,0.00865371,
856.000,0.00917093,
855.000,0.00557529,
854.000,0.0013912,
853.000,0.000501876,
852.000,0.0018609,
851.000,0.00357886,
850.000,0.00553373,
849.000,0.00495537,
848.000,0.00162803,
847.000,0.00260807,
846.000,0.00578033,
845.000,0.00598086,
844.000,0.0049811,
843.000,0.00487783,
842.000,0.00489868,
841.000,0.0038715,
840.000,0.00391315,
839.000,0.0064474,
838.000,0.008936,
837.000,0.00972231,
836.000,0.00702657,
835.000,0.00485094,
834.000,0.00783393,
833.000,0.00916576,
832.000,0.00574408,
831.000,0.0020157,
830.000,0.00228696,
829.000,0.00242718,
828.000,0.000790765,
827.000,0.000871962,
826.000,0.000993303,
825.000,0.00136991,
824.000,0.00342066,
823.000,0.0045748,
822.000,0.00472137,
821.000,0.00372604,
820.000,0.00148016,
819.000,0.00272295,
818.000,0.00578586,
817.000,0.00715289,
816.000,0.00709247,
815.000,0.00586181,
814.000,0.00293218,
813.000,0.00164915,
812.000,0.00381717,
811.000,0.00491326,
810.000,0.00567696,
809.000,0.00682361,
808.000,0.00654482,
807.000,0.00509396,
806.000,0.00386132,
805.000,0.00270151,
804.000,0.00290649,
803.000,0.00555044,
802.000,0.00708173,
801.000,0.00676508,
800.000,0.00618175,
799.000,0.00624837,
798.000,0.00640674,
797.000,0.00603769,
796.000,0.00542786,
795.000,0.00553116,
794.000,0.00439293,
793.000,0.00143982,
792.000,0.0015008,
791.000,0.00361374,
790.000,0.00251211,
789.000,0.000578482,
788.000,0.00182487,
787.000,0.00327031,
786.000,0.00471021,
785.000,0.00614241,
784.000,0.0063615,
783.000,0.00574986,
782.000,0.00397557,
781.000,0.00245803,
780.000,0.00295979,
779.000,0.00374932,
778.000,0.00402034,
777.000,0.00310249,
776.000,0.00223362,
775.000,0.00189487,
774.000,0.00102076,
773.000,0.00405952,
772.000,0.00839658,
771.000,0.00977473,
770.000,0.00827921,
769.000,0.00554615,
768.000,0.00401929,
767.000,0.00262114,
766.000,0.00176564,
765.000,0.00267432,
764.000,0.0033874,
763.000,0.00302167,
762.000,0.00276283,
761.000,0.0031015,
760.000,0.00368754,
759.000,0.00303274,
