,50_hexanon_in_hexane,60_hexanon_in_hexane,60_hexanon_in_hexane,70_hexanon_in_hexane,70_hexanon_in_hexane,80_hexanon_in_hexane,80_hexanon_in_hexane,90_hexanon_in_hexane,90_hexanon_in_hexane,100_hexanon_in_hexane,100_hexanon_in_hexane,20_hexanon_in_hexane,20_hexanon_in_hexane,30_hexanon_in_hexane,30_hexanon_in_hexane,40_hexanon_in_hexane,40_hexanon_in_hexane,50_hexanon_in_hexane,10_hexanon_in_hexane,10_hexanon_in_hexane,
Wavenumbers [1/cm],Transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,
2715.650,0.01352045,0.006443574,0.01468336,0.0149577,0.005544848,0.006179745,0.01386772,0.01644257,0.00577225,0.006499634,0.01665055,0.009470844,0.00476361,0.01140869,0.005087415,0.005972232,0.01374955,0.006102839,0.004946743,0.008943057,
2711.793,0.009767627,0.005370085,0.01058889,0.01087512,0.004829474,0.005245315,0.01024115,0.01207437,0.004982305,0.005475279,0.01232882,0.007128985,0.004389394,0.008290072,0.004552674,0.0050473,0.009751575,0.005129518,0.004494456,0.006795293,
2707.935,0.007437264,0.004687293,0.00799252,0.008236616,0.004378969,0.004633566,0.007860937,0.009108451,0.004480885,0.004783785,0.009344127,0.005709561,0.004227301,0.00644477,0.004269203,0.004498248,0.007361852,0.004526818,0.004279595,0.005501642,
2704.078,0.005961618,0.004256564,0.006334898,0.006520758,0.004110696,0.004239322,0.006296626,0.007125684,0.004172915,0.004328455,0.007334078,0.004791025,0.004216782,0.005288268,0.004156307,0.004191673,0.005870128,0.004159353,0.004217318,0.004670744,
2700.220,0.005011699,0.004011933,0.005262023,0.005399428,0.00399113,0.004017971,0.00525647,0.005801833,0.00401176,0.00405368,0.005978439,0.004198619,0.004332002,0.004546513,0.004185458,0.004052011,0.004927723,0.003948988,0.00426808,0.004139177,
2696.363,0.004393937,0.003913193,0.004561957,0.004665721,0.003999676,0.003940362,0.004560517,0.004924715,0.003978432,0.003925905,0.005050059,0.003832134,0.004570064,0.00407598,0.004346071,0.004047763,0.004335515,0.003868068,0.004429145,0.003807379,
2692.506,0.003985169,0.003928334,0.004096336,0.004168252,0.00412738,0.003983573,0.00409257,0.004335871,0.004067828,0.003925254,0.004409577,0.003617058,0.004947562,0.00377662,0.004638394,0.004171861,0.003949507,0.003911631,0.004724619,0.003605942,
2688.648,0.003714461,0.004063794,0.003784084,0.003821063,0.004394646,0.004150528,0.003769421,0.003923504,0.004286329,0.004041145,0.003961423,0.003522505,0.005585307,0.003598053,0.005141547,0.004449036,0.003702473,0.004079556,0.005266871,0.003515437,
2684.791,0.003540889,0.004348523,0.003574388,0.003594615,0.004838121,0.004450237,0.003548817,0.00363027,0.004636085,0.004259546,0.003647152,0.003529246,0.006738077,0.00351334,0.006026689,0.004947805,0.003562076,0.004388869,0.00629063,0.003530998,
2680.933,0.003439805,0.004791596,0.003435531,0.003460556,0.005482346,0.004881501,0.003419182,0.003430026,0.005110473,0.00456103,0.003436357,0.00360481,0.008658075,0.003501683,0.007475268,0.005746525,0.003493337,0.004879437,0.008078732,0.003631129,
2677.076,0.003410854,0.005414761,0.003375393,0.003395237,0.006350051,0.005467841,0.003363271,0.00331338,0.005724341,0.004956273,0.003305122,0.00375729,0.01137462,0.003569969,0.009579225,0.006937478,0.003496784,0.005612689,0.0107687,0.003833168,
2673.218,0.003452772,0.006265331,0.003396492,0.003393595,0.007465275,0.006258735,0.003365627,0.00327148,0.006543886,0.005513233,0.003243758,0.004023569,0.01423697,0.003739241,0.01202037,0.008536808,0.00358494,0.00662546,0.01375668,0.004181004,
2669.361,0.003542523,0.007265574,0.00346056,0.003442119,0.008743184,0.007278766,0.003425168,0.003294133,0.007675777,0.006366586,0.003252041,0.004339489,0.01560233,0.003964587,0.01362591,0.01006446,0.003724207,0.007733459,0.01520479,0.004579867,
2665.503,0.003619457,0.008106398,0.003522936,0.00351913,0.009917366,0.008486741,0.003530414,0.003380202,0.009203195,0.007725495,0.003333786,0.004478328,0.0142709,0.004084142,0.01321358,0.01062699,0.003819557,0.008456853,0.01368283,0.004712554,
2661.646,0.003666398,0.008752055,0.003593946,0.00363227,0.01099334,0.009908696,0.00368808,0.003529236,0.01114769,0.009728708,0.003498489,0.00436917,0.01187772,0.004052915,0.01174709,0.01039637,0.003850096,0.008769599,0.01092502,0.004492186,
2657.788,0.003815569,0.009975599,0.003763884,0.003841242,0.01264495,0.01183103,0.003952562,0.003754788,0.01351169,0.01223305,0.003754988,0.00441587,0.01193086,0.004149885,0.01212432,0.01124952,0.003985953,0.009740517,0.01071528,0.004453775,
2653.931,0.004228236,0.01266348,0.004142465,0.004224883,0.01547053,0.01454041,0.00438227,0.004098325,0.01623151,0.0149039,0.004110686,0.005123411,0.01604318,0.004717083,0.01602241,0.01480054,0.004448667,0.0125323,0.01485886,0.005208438,
2650.073,0.004979684,0.01674253,0.004814904,0.0048537,0.01914298,0.01787011,0.005039786,0.004614414,0.01909427,0.01752169,0.004587142,0.006735623,0.0226569,0.005922016,0.02231543,0.0206478,0.00537836,0.01707434,0.0218834,0.007024935,
2646.216,0.006158559,0.02128402,0.005866866,0.005821405,0.02278052,0.02129025,0.006035559,0.005371369,0.02183374,0.02005324,0.005260825,0.009539385,0.02892693,0.007954324,0.02854131,0.02699955,0.006902824,0.02221619,0.02880348,0.01022926,
2642.359,0.007987115,0.02531552,0.007462034,0.007295003,0.02569276,0.02428804,0.007546228,0.006485515,0.02419342,0.02242511,0.00626982,0.01420482,0.03284528,0.01130204,0.03288488,0.03222089,0.009332979,0.02673685,0.03333951,0.015564,
2638.501,0.01086045,0.02820437,0.009904422,0.009531072,0.02748615,0.02645331,0.009834532,0.008152299,0.02584997,0.02435526,0.007789157,0.02165311,0.03380458,0.01676948,0.03467495,0.03545843,0.01330598,0.02987368,0.03476003,0.02397702,
2634.644,0.01533023,0.0296025,0.01361908,0.01288073,0.02790736,0.02745605,0.01324133,0.01063077,0.02647289,0.02547222,0.01003072,0.03227634,0.03196417,0.0251222,0.03382041,0.03634548,0.01966817,0.03122951,0.03320529,0.03555514,
2630.786,0.02182459,0.02937818,0.01896878,0.01767619,0.02687771,0.02713949,0.01801855,0.01417243,0.02590106,0.02555226,0.01320371,0.04428384,0.02789301,0.03606506,0.03058281,0.03479217,0.02886515,0.0306577,0.02920673,0.04758698,
2626.929,0.02974753,0.02754263,0.02570172,0.02378659,0.02450819,0.02553413,0.02394928,0.01884946,0.02418538,0.02459032,0.01739933,0.05246811,0.02251381,0.04650109,0.02561718,0.03100029,0.03950373,0.02821911,0.02367589,0.05404641,
2623.071,0.03646329,0.02427181,0.03217145,0.03000056,0.02111052,0.02283587,0.02990808,0.02425937,0.02156016,0.02274221,0.02242711,0.05127949,0.01690505,0.05071063,0.01988566,0.02556419,0.04714804,0.02422545,0.01776133,0.05014899,
2619.214,0.03865183,0.02016245,0.03582125,0.03425965,0.01729494,0.01949207,0.0340674,0.02940652,0.01845268,0.02029668,0.0276621,0.04131149,0.01209845,0.04572643,0.01454797,0.01964741,0.04727473,0.0194867,0.01263235,0.03837751,
2615.356,0.03595723,0.01620375,0.03558857,0.03530595,0.01381173,0.01614782,0.03517602,0.03309657,0.01537047,0.01760714,0.03205672,0.02949281,0.008757565,0.03572072,0.0105746,0.01465861,0.04085311,0.01517397,0.009073822,0.0263789,
2611.499,0.03100646,0.01306356,0.0326281,0.03348831,0.01107795,0.01325754,0.03333548,0.03441538,0.01264816,0.01496028,0.03441224,0.02111774,0.006820935,0.02680807,0.00812576,0.01125217,0.03288334,0.01196697,0.007037048,0.01865017,
2607.641,0.0256533,0.01065571,0.02817594,0.02961768,0.008996641,0.01085455,0.02933139,0.03289152,0.01034788,0.01250292,0.03384425,0.01594784,0.005693977,0.02049283,0.006612589,0.008989667,0.02595539,0.009653701,0.005851478,0.01417055,
2603.784,0.02034835,0.00869532,0.02293064,0.02448834,0.007346598,0.008835399,0.02412006,0.02878539,0.008429791,0.01027337,0.03031097,0.0122348,0.004906923,0.0156579,0.005536766,0.007292227,0.01999036,0.007842299,0.004999857,0.01098272,
2599.927,0.01569555,0.007131984,0.01787302,0.01922077,0.006070416,0.007189339,0.0188204,0.02327673,0.006885013,0.008303116,0.02485186,0.009535904,0.004334763,0.01200976,0.004787579,0.00601563,0.01516928,0.006447572,0.00437803,0.008660275,
2596.069,0.01213282,0.005948986,0.01374367,0.01472423,0.005146076,0.005915323,0.01430782,0.01782993,0.005691265,0.006676911,0.01905875,0.007729884,0.003952048,0.00949036,0.004290851,0.005111714,0.01167623,0.005435271,0.003985073,0.007117099,
2592.212,0.0094925,0.005059162,0.01059555,0.01124107,0.004491407,0.004977131,0.01086764,0.01334273,0.004803725,0.00545891,0.01413364,0.00643799,0.003695175,0.007681243,0.003931243,0.004468528,0.00914513,0.004706365,0.003746598,0.006003866,
2588.354,0.007495085,0.00438677,0.00824546,0.008661542,0.004021516,0.004316322,0.008374939,0.01000659,0.004180238,0.004616928,0.01049433,0.005409882,0.003513739,0.006284134,0.00366283,0.004004612,0.007242799,0.004173862,0.00358419,0.005106943,
2584.497,0.006022265,0.003896255,0.006537586,0.006819497,0.003683861,0.00385788,0.006614246,0.007670602,0.003762249,0.004063703,0.008015056,0.004608793,0.003424589,0.005210855,0.00349155,0.003687779,0.00585319,0.003772884,0.003497636,0.00440935,
2580.639,0.004993443,0.003566207,0.005331896,0.005532951,0.003454039,0.003553146,0.005405484,0.006105794,0.003493659,0.003700302,0.006364257,0.004018982,0.00344772,0.004418418,0.00342476,0.003498086,0.004884702,0.003487007,0.003501759,0.003900168,
2576.782,0.004280507,0.003365656,0.004498824,0.004638089,0.003333812,0.003380627,0.004587791,0.00506229,0.003348634,0.003448448,0.005230273,0.003590333,0.003577504,0.003867297,0.003465675,0.003410103,0.004214707,0.00332906,0.003591708,0.003534784,
2572.924,0.003783341,0.003275448,0.003931519,0.004028588,0.003327209,0.003305572,0.004016463,0.004329592,0.003303371,0.003293043,0.004427824,0.003301997,0.003828559,0.003508608,0.003622764,0.003415966,0.00374753,0.003283724,0.003791922,0.003285081,
2569.067,0.003441558,0.003286939,0.003542535,0.003618056,0.003422426,0.003308208,0.003597216,0.003804636,0.00332699,0.003243139,0.00387538,0.003132784,0.004244932,0.003265631,0.003917753,0.003527804,0.003421415,0.003322679,0.004150829,0.003129158,
2565.209,0.003204117,0.003385,0.003270618,0.003331847,0.003610199,0.003404858,0.003302522,0.003439602,0.003424321,0.003287446,0.003500917,0.003048408,0.004904323,0.003094515,0.00439226,0.00376096,0.003198487,0.003439163,0.00473895,0.003054357,
2561.352,0.003043144,0.003567906,0.003081995,0.003131666,0.003902428,0.003608176,0.003115662,0.003180883,0.003631038,0.003414116,0.003228059,0.003034906,0.005937806,0.002996228,0.005122945,0.004142662,0.003054533,0.003648213,0.005674983,0.003060892,
2557.494,0.002952456,0.003870422,0.002956491,0.003003374,0.004357295,0.003922458,0.002995487,0.003001458,0.003983017,0.003630964,0.003032271,0.00308097,0.007552957,0.002974566,0.006254163,0.004728695,0.002974921,0.003989716,0.007138886,0.003131536,
2553.637,0.00292323,0.004356406,0.002890181,0.002934403,0.005076836,0.004389172,0.002919048,0.002896785,0.00453491,0.003974866,0.002915426,0.003172815,0.01012045,0.00302688,0.008075906,0.005632328,0.002961467,0.004525907,0.009467843,0.003250983,
2549.780,0.002951737,0.005114743,0.002891352,0.002917734,0.006201648,0.00512555,0.002893233,0.002847172,0.005375775,0.004515592,0.002859151,0.003334309,0.01409971,0.0031492,0.01105939,0.007117321,0.003034079,0.005369405,0.01317221,0.003449538,
2545.922,0.003047585,0.006288924,0.002965636,0.00296137,0.007940729,0.006293748,0.002930083,0.002844164,0.006641558,0.005351277,0.002847431,0.003610682,0.01945503,0.003345714,0.0154954,0.009592255,0.003195458,0.006722498,0.01839608,0.003771929,
2542.065,0.003210026,0.008109258,0.003111948,0.0030731,0.01049657,0.008068221,0.003041482,0.002907198,0.008516069,0.006614406,0.002888264,0.004029816,0.02527401,0.003640364,0.02094809,0.01335524,0.003421681,0.008844231,0.0243507,0.004249464,
2538.207,0.003445792,0.01081617,0.003329763,0.003260859,0.01386744,0.0106033,0.003236325,0.003045619,0.01112883,0.008466537,0.002995662,0.004634245,0.0304339,0.004073913,0.02641515,0.01825394,0.003723361,0.01194716,0.02983383,0.004944768,
2534.350,0.003794577,0.01445358,0.003633888,0.003542767,0.01774807,0.01388646,0.00352418,0.003249805,0.01439603,0.01101644,0.003175118,0.005524283,0.0344709,0.004703648,0.03113752,0.02365488,0.004162591,0.0160306,0.03424509,0.005994616,
2530.492,0.004315233,0.0187102,0.004067971,0.003949297,0.0216484,0.01763531,0.003930175,0.00353747,0.01798681,0.01418508,0.003438154,0.006885286,0.0374173,0.005646942,0.03486959,0.028795,0.004825564,0.02070773,0.03755747,0.007636567,
2526.635,0.005075059,0.02300355,0.004695749,0.004526459,0.02512589,0.02140239,0.004504006,0.003959846,0.02148513,0.01766581,0.003815271,0.009019016,0.03915932,0.00709965,0.03746703,0.03308601,0.005822539,0.02529019,0.03962502,0.01024473,
2522.777,0.006190215,0.02680301,0.005624346,0.005358145,0.02794222,0.02479726,0.005341086,0.004575162,0.02458399,0.0210805,0.004351712,0.01240726,0.03949197,0.009373941,0.03878297,0.03623293,0.007353154,0.02918846,0.04019083,0.01438579,
2518.920,0.007884363,0.02980863,0.007043368,0.006605432,0.02999243,0.02758995,0.006607476,0.005479,0.02710842,0.02413956,0.005131943,0.0177171,0.03838434,0.0129806,0.0387763,0.03814572,0.009778623,0.03210454,0.03919403,0.02075105,
2515.062,0.01052721,0.03183355,0.009232081,0.008527988,0.03114474,0.02960227,0.008549983,0.006833624,0.02890314,0.02661151,0.006316136,0.02555792,0.03585463,0.01856586,0.03739471,0.03872546,0.01363922,0.03386338,0.03669069,0.02977436,
2511.205,0.01468947,0.0327656,0.01260566,0.01150445,0.03127019,0.03065694,0.01152812,0.008889291,0.02979863,0.02829051,0.008139812,0.03604643,0.03204885,0.02673043,0.03466097,0.03792055,0.01965283,0.03436712,0.03288829,0.04106602,
2507.348,0.02111428,0.0326049,0.01775224,0.01604409,0.03033836,0.03067122,0.01602274,0.01203298,0.02968466,0.02904423,0.01091213,0.04801445,0.02742278,0.03767478,0.03085445,0.03584655,0.02857215,0.03364759,0.02826709,0.05256609,
2503.490,0.03025848,0.03134404,0.02520982,0.02265596,0.02836579,0.0296398,0.02247571,0.01673408,0.02852341,0.02880862,0.01502356,0.05775185,0.02250455,0.04990847,0.0263353,0.0326196,0.04040456,0.03172611,0.02333418,0.05983891,
2499.633,0.04103245,0.02891136,0.03472,0.03132885,0.02540426,0.02755452,0.03081747,0.02331157,0.0263264,0.02756684,0.02083976,0.05995889,0.01768126,0.05881991,0.0214155,0.02830652,0.05264836,0.02856823,0.01843082,0.05835319,
2495.775,0.04969905,0.02536534,0.04410616,0.04058268,0.02166689,0.02448794,0.03961519,0.03146749,0.02322873,0.02536015,0.02832776,0.05266725,0.01332086,0.05904076,0.01653649,0.02321753,0.05977449,0.02434562,0.01391336,0.0483331,
2491.918,0.05159448,0.02107184,0.04929104,0.0470072,0.01757575,0.02071735,0.04565408,0.03953394,0.01955517,0.02233565,0.0363722,0.03988495,0.009779382,0.05000365,0.01224912,0.01800607,0.05723792,0.01958526,0.01018072,0.0350566,
2488.060,0.04541523,0.01661737,0.04714717,0.04707903,0.01364388,0.01669811,0.0456713,0.04434844,0.01574461,0.01879315,0.04232269,0.02739306,0.007203121,0.03679054,0.008922295,0.01335563,0.04640869,0.01496685,0.007438889,0.02357272,
2484.203,0.03473141,0.01258415,0.03878057,0.04055098,0.01029378,0.01292568,0.03946935,0.04324574,0.01222094,0.01513898,0.04319235,0.01812531,0.005488647,0.02489019,0.006609384,0.009693736,0.03317533,0.0110587,0.005621545,0.01558349,
2480.345,0.02441015,0.009367731,0.02856763,0.03095203,0.007738157,0.009784821,0.03030826,0.03670892,0.009293804,0.01176726,0.03829591,0.01220875,0.004423293,0.01654497,0.005138551,0.007132562,0.0223453,0.008159812,0.004502044,0.01064325,
2476.488,0.01684792,0.007071514,0.02004574,0.02210627,0.005961013,0.007429716,0.02174334,0.02795884,0.007084727,0.008954156,0.03005815,0.008725669,0.003784729,0.01142695,0.004245102,0.005505944,0.01516559,0.006223624,0.003830997,0.007778785,
2472.630,0.0118902,0.005531205,0.0140571,0.01552181,0.004788735,0.005776787,0.01527198,0.01999564,0.005532491,0.006821397,0.02175631,0.006654754,0.003385961,0.008365138,0.003681832,0.004491873,0.01072441,0.004965392,0.003412761,0.006078029,
2468.773,0.008658428,0.004499378,0.01005311,0.01102139,0.004018257,0.004654864,0.01083599,0.01402485,0.004484732,0.005339459,0.01525513,0.005298427,0.003124247,0.006410202,0.003301091,0.003823392,0.00789396,0.004120656,0.003130956,0.004942776,
2464.916,0.00654264,0.00380247,0.007431933,0.008062431,0.003498621,0.003915051,0.007947427,0.009987948,0.003789991,0.004359633,0.01081297,0.004357507,0.002956704,0.005105366,0.003045104,0.003374384,0.006047086,0.00355129,0.002946141,0.004138011,
2461.058,0.005166396,0.003337067,0.005749736,0.006155155,0.00315065,0.003424645,0.006096256,0.007389291,0.003334551,0.003712601,0.007947899,0.003709238,0.002862089,0.004231771,0.002889605,0.003078426,0.004846702,0.003179005,0.002856747,0.003575158,
2457.201,0.004260378,0.003032237,0.004659669,0.004916125,0.002932774,0.003091092,0.00488098,0.005726011,0.003038212,0.00327808,0.006102747,0.003265857,0.002843474,0.003640426,0.002821377,0.002890457,0.004049293,0.002946086,0.002854622,0.003178456,
2453.343,0.003645199,0.0028441,0.003921598,0.004084291,0.00279948,0.002878014,0.004059701,0.004640458,0.00285184,0.002982636,0.004881862,0.002957309,0.002903804,0.003232243,0.002829905,0.002787623,0.003494391,0.00280496,0.002923988,0.002894533,
2449.486,0.003207359,0.002741586,0.003399102,0.003504303,0.002733807,0.002762017,0.003492863,0.003907355,0.002747349,0.002789925,0.004050809,0.002741625,0.003040883,0.002943041,0.00291574,0.002759498,0.003098192,0.002726378,0.003060987,0.002695879,
2445.628,0.00288869,0.002701842,0.003026617,0.003097487,0.002749006,0.002714386,0.00309495,0.003389686,0.002711325,0.002680971,0.003479175,0.002597714,0.003273399,0.002732173,0.003087238,0.002807346,0.00282291,0.002708503,0.003272926,0.002573746,
2441.771,0.002666724,0.002722586,0.002763595,0.002816766,0.002847373,0.002729969,0.002816214,0.003015077,0.002746098,0.002647866,0.003084627,0.002507699,0.003647845,0.002580276,0.003351446,0.002937495,0.002642763,0.002761697,0.003595206,0.002520261,
2437.913,0.002529318,0.002815427,0.002585709,0.00262838,0.00302751,0.002827605,0.002622812,0.002750614,0.002852023,0.002694899,0.002799483,0.002470246,0.004228617,0.002488203,0.003745867,0.003157831,0.00252891,0.002897303,0.004107928,0.00251327,
2434.056,0.002452608,0.002999753,0.002476922,0.002506117,0.003294909,0.003012302,0.002494071,0.002571737,0.003034162,0.002818867,0.002587074,0.002488224,0.005143459,0.002453429,0.004369768,0.003490755,0.002462259,0.00311966,0.004957127,0.00253442,
2430.198,0.002412741,0.003298678,0.002418078,0.00243036,0.003682874,0.003285719,0.002420802,0.00245695,0.003323055,0.003019739,0.0024382,0.002561031,0.006639893,0.002468762,0.005383475,0.003995031,0.002449738,0.003442008,0.006377701,0.002602583,
2426.341,0.002410942,0.003736234,0.002400439,0.002397521,0.004286431,0.003688,0.002396482,0.002395247,0.003769041,0.003320815,0.002346038,0.002686378,0.009046108,0.00253286,0.00703091,0.004782024,0.002487576,0.003920873,0.008669549,0.002742757,
2422.483,0.002458073,0.004382701,0.002425997,0.002411095,0.005247288,0.004307413,0.002414222,0.002374219,0.004453185,0.003770865,0.002310947,0.002867699,0.01253587,0.002652058,0.009594377,0.006030541,0.002559415,0.004661623,0.0120153,0.002964502,
2418.626,0.002555568,0.005393978,0.00249979,0.002474753,0.006769901,0.005295524,0.002473384,0.002388573,0.005538073,0.004468868,0.002334456,0.003123889,0.01681573,0.002833399,0.01316574,0.008000294,0.002674423,0.005826057,0.01617012,0.00326995,
2414.769,0.002712378,0.007022544,0.002630777,0.002594233,0.009155743,0.006902063,0.002586948,0.002453007,0.007299038,0.005596797,0.002406837,0.003490432,0.02133069,0.003092477,0.01752923,0.01101052,0.002858958,0.007687771,0.02063019,0.003683447,
2410.911,0.002950481,0.009613304,0.002832775,0.002776025,0.01262854,0.00943996,0.002772972,0.002581751,0.01003474,0.007433614,0.002523988,0.004024624,0.02574671,0.003479916,0.02229674,0.01523517,0.003138496,0.01061501,0.0251145,0.004291809,
2407.054,0.003293,0.01338408,0.003130932,0.003048118,0.01698662,0.01305696,0.003048884,0.002778953,0.0138023,0.01025248,0.002698743,0.004824193,0.02974522,0.004070911,0.02691227,0.02031904,0.003554917,0.01476585,0.02930708,0.005245738,
2403.196,0.003780395,0.01797286,0.003560463,0.003457366,0.02149934,0.01741019,0.003443659,0.003062344,0.01815948,0.01403313,0.002953632,0.006051433,0.03257873,0.004947681,0.03055262,0.02525931,0.004180744,0.01962604,0.03234547,0.006740009,
2399.339,0.004482457,0.02248707,0.00416971,0.004035445,0.0253444,0.02173529,0.004012083,0.003478184,0.02233275,0.01828143,0.00332518,0.007930218,0.03367484,0.006232441,0.03262201,0.02906964,0.005095994,0.02419901,0.0335631,0.00900696,
2395.481,0.005535937,0.02627331,0.005065653,0.004851769,0.02816036,0.02538979,0.004848602,0.004089378,0.0257335,0.02226424,0.003872884,0.0108803,0.03349741,0.008218843,0.03341625,0.03164017,0.006464448,0.02789787,0.03351825,0.01253815,
2391.624,0.007195058,0.02915662,0.00644176,0.006086892,0.02993849,0.02809501,0.006113884,0.004994668,0.02811591,0.02542128,0.004692931,0.01561971,0.03267026,0.01145015,0.0334321,0.03331399,0.008643843,0.0306567,0.03294512,0.01817407,
