,cavity_before,
Wavenumbers [1/cm],Transmittance %,
2812.000,1.18,
2811.000,1.25,
2810.000,1.34,
2809.000,1.43,
2808.000,1.53,
2807.000,1.65,
2806.000,1.77,
2805.000,1.91,
2804.000,2.05,
2803.000,2.21,
2802.000,2.38,
2801.000,2.55,
2800.000,2.73,
2799.000,2.92,
2798.000,3.11,
2797.000,3.31,
2796.000,3.52,
2795.000,3.75,
2794.000,4,
2793.000,4.27,
2792.000,4.57,
2791.000,4.89,
2790.000,5.21,
2789.000,5.53,
2788.000,5.83,
2787.000,6.1,
2786.000,6.33,
2785.000,6.51,
2784.000,6.63,
2783.000,6.69,
2782.000,6.68,
2781.000,6.62,
2780.000,6.5,
2779.000,6.34,
2778.000,6.14,
2777.000,5.91,
2776.000,5.67,
2775.000,5.41,
2774.000,5.14,
2773.000,4.87,
2772.000,4.6,
2771.000,4.33,
2770.000,4.07,
2769.000,3.81,
2768.000,3.57,
2767.000,3.33,
2766.000,3.11,
2765.000,2.91,
2764.000,2.72,
2763.000,2.55,
2762.000,2.39,
2761.000,2.24,
2760.000,2.11,
2759.000,1.98,
2758.000,1.87,
2757.000,1.77,
2756.000,1.67,
2755.000,1.58,
2754.000,1.49,
2753.000,1.42,
2752.000,1.34,
2751.000,1.27,
2750.000,1.21,
2749.000,1.15,
2748.000,1.1,
2747.000,1.05,
2746.000,1,
2745.000,0.96,
2744.000,0.92,
2743.000,0.89,
2742.000,0.85,
2741.000,0.82,
2740.000,0.79,
2739.000,0.77,
2738.000,0.74,
2737.000,0.72,
2736.000,0.7,
2735.000,0.67,
2734.000,0.66,
2733.000,0.64,
2732.000,0.62,
2731.000,0.61,
2730.000,0.59,
2729.000,0.58,
2728.000,0.56,
2727.000,0.55,
2726.000,0.54,
2725.000,0.53,
2724.000,0.51,
2723.000,0.5,
2722.000,0.5,
2721.000,0.49,
2720.000,0.48,
2719.000,0.47,
2718.000,0.46,
2717.000,0.46,
2716.000,0.45,
2715.000,0.45,
2714.000,0.44,
2713.000,0.43,
2712.000,0.43,
2711.000,0.42,
2710.000,0.42,
2709.000,0.41,
2708.000,0.41,
2707.000,0.41,
2706.000,0.4,
2705.000,0.4,
2704.000,0.4,
2703.000,0.39,
2702.000,0.39,
2701.000,0.39,
2700.000,0.39,
2699.000,0.39,
2698.000,0.38,
2697.000,0.38,
2696.000,0.38,
2695.000,0.38,
2694.000,0.38,
2693.000,0.38,
2692.000,0.38,
2691.000,0.37,
2690.000,0.37,
2689.000,0.37,
2688.000,0.37,
2687.000,0.38,
2686.000,0.38,
2685.000,0.38,
2684.000,0.38,
2683.000,0.38,
2682.000,0.38,
2681.000,0.38,
2680.000,0.38,
2679.000,0.38,
2678.000,0.38,
2677.000,0.38,
2676.000,0.38,
2675.000,0.39,
2674.000,0.39,
2673.000,0.39,
2672.000,0.39,
2671.000,0.39,
2670.000,0.4,
2669.000,0.4,
2668.000,0.4,
2667.000,0.4,
2666.000,0.41,
2665.000,0.41,
2664.000,0.42,
2663.000,0.42,
2662.000,0.43,
2661.000,0.44,
2660.000,0.44,
2659.000,0.45,
2658.000,0.46,
2657.000,0.46,
2656.000,0.47,
2655.000,0.48,
2654.000,0.49,
2653.000,0.5,
2652.000,0.5,
2651.000,0.51,
2650.000,0.53,
2649.000,0.54,
2648.000,0.55,
2647.000,0.56,
2646.000,0.57,
2645.000,0.58,
2644.000,0.6,
2643.000,0.61,
2642.000,0.63,
2641.000,0.65,
2640.000,0.67,
2639.000,0.69,
2638.000,0.71,
2637.000,0.73,
2636.000,0.76,
2635.000,0.79,
2634.000,0.82,
2633.000,0.85,
2632.000,0.88,
2631.000,0.91,
2630.000,0.95,
2629.000,0.99,
2628.000,1.04,
2627.000,1.09,
2626.000,1.14,
2625.000,1.19,
2624.000,1.25,
2623.000,1.32,
2622.000,1.39,
2621.000,1.46,
2620.000,1.54,
2619.000,1.62,
2618.000,1.71,
2617.000,1.81,
2616.000,1.92,
2615.000,2.04,
2614.000,2.16,
2613.000,2.29,
2612.000,2.44,
2611.000,2.59,
2610.000,2.76,
2609.000,2.95,
2608.000,3.15,
2607.000,3.37,
2606.000,3.61,
2605.000,3.88,
2604.000,4.17,
2603.000,4.48,
2602.000,4.81,
2601.000,5.16,
2600.000,5.51,
2599.000,5.87,
2598.000,6.22,
2597.000,6.56,
2596.000,6.88,
2595.000,7.16,
2594.000,7.39,
2593.000,7.57,
2592.000,7.7,
2591.000,7.76,
2590.000,7.76,
2589.000,7.7,
2588.000,7.58,
2587.000,7.42,
2586.000,7.22,
2585.000,6.98,
2584.000,6.71,
2583.000,6.43,
2582.000,6.13,
2581.000,5.82,
2580.000,5.5,
2579.000,5.19,
2578.000,4.88,
2577.000,4.57,
2576.000,4.28,
2575.000,4,
2574.000,3.74,
2573.000,3.49,
2572.000,3.26,
2571.000,3.04,
2570.000,2.84,
2569.000,2.65,
2568.000,2.48,
2567.000,2.32,
2566.000,2.17,
2565.000,2.03,
2564.000,1.91,
2563.000,1.79,
2562.000,1.69,
2561.000,1.59,
2560.000,1.5,
2559.000,1.41,
2558.000,1.33,
2557.000,1.26,
2556.000,1.2,
2555.000,1.13,
2554.000,1.08,
2553.000,1.03,
2552.000,0.98,
2551.000,0.93,
2550.000,0.89,
2549.000,0.85,
2548.000,0.82,
2547.000,0.78,
2546.000,0.75,
2545.000,0.72,
2544.000,0.69,
2543.000,0.67,
2542.000,0.65,
2541.000,0.63,
2540.000,0.6,
2539.000,0.59,
2538.000,0.57,
2537.000,0.55,
2536.000,0.54,
2535.000,0.52,
2534.000,0.51,
2533.000,0.5,
2532.000,0.48,
2531.000,0.47,
2530.000,0.46,
2529.000,0.45,
2528.000,0.44,
2527.000,0.43,
2526.000,0.42,
2525.000,0.41,
2524.000,0.4,
2523.000,0.39,
2522.000,0.39,
2521.000,0.38,
2520.000,0.37,
2519.000,0.37,
2518.000,0.36,
2517.000,0.36,
2516.000,0.35,
2515.000,0.35,
2514.000,0.34,
2513.000,0.33,
2512.000,0.33,
2511.000,0.33,
2510.000,0.32,
2509.000,0.32,
2508.000,0.31,
2507.000,0.31,
2506.000,0.31,
2505.000,0.3,
2504.000,0.3,
2503.000,0.3,
2502.000,0.29,
2501.000,0.29,
2500.000,0.29,
2499.000,0.29,
2498.000,0.29,
2497.000,0.29,
2496.000,0.28,
2495.000,0.28,
2494.000,0.28,
2493.000,0.28,
2492.000,0.28,
2491.000,0.28,
2490.000,0.28,
2489.000,0.28,
2488.000,0.27,
2487.000,0.27,
2486.000,0.27,
2485.000,0.27,
2484.000,0.27,
2483.000,0.27,
2482.000,0.27,
2481.000,0.27,
2480.000,0.27,
2479.000,0.27,
2478.000,0.27,
2477.000,0.27,
2476.000,0.28,
2475.000,0.28,
2474.000,0.28,
2473.000,0.28,
2472.000,0.28,
2471.000,0.28,
2470.000,0.28,
2469.000,0.28,
2468.000,0.28,
2467.000,0.28,
2466.000,0.29,
2465.000,0.29,
2464.000,0.29,
2463.000,0.3,
2462.000,0.3,
2461.000,0.3,
2460.000,0.3,
2459.000,0.31,
2458.000,0.31,
2457.000,0.31,
2456.000,0.32,
2455.000,0.32,
2454.000,0.33,
2453.000,0.33,
2452.000,0.33,
2451.000,0.34,
2450.000,0.34,
2449.000,0.35,
2448.000,0.35,
2447.000,0.36,
2446.000,0.37,
2445.000,0.37,
2444.000,0.38,
2443.000,0.39,
2442.000,0.39,
2441.000,0.4,
2440.000,0.41,
2439.000,0.42,
2438.000,0.44,
2437.000,0.45,
2436.000,0.46,
2435.000,0.47,
2434.000,0.48,
2433.000,0.49,
2432.000,0.51,
2431.000,0.52,
2430.000,0.54,
2429.000,0.56,
2428.000,0.57,
2427.000,0.59,
2426.000,0.61,
2425.000,0.64,
2424.000,0.66,
2423.000,0.68,
2422.000,0.71,
2421.000,0.74,
2420.000,0.77,
2419.000,0.8,
2418.000,0.83,
2417.000,0.87,
2416.000,0.91,
2415.000,0.96,
2414.000,1.01,
2413.000,1.06,
2412.000,1.12,
2411.000,1.19,
2410.000,1.26,
2409.000,1.34,
2408.000,1.43,
2407.000,1.52,
2406.000,1.63,
2405.000,1.75,
2404.000,1.88,
2403.000,2.02,
2402.000,2.18,
2401.000,2.36,
2400.000,2.55,
2399.000,2.76,
2398.000,2.98,
2397.000,3.23,
2396.000,3.5,
2395.000,3.78,
2394.000,4.07,
2393.000,4.38,
2392.000,4.69,
2391.000,5.01,
2390.000,5.32,
2389.000,5.62,
2388.000,5.89,
2387.000,6.13,
2386.000,6.33,
2385.000,6.48,
2384.000,6.59,
2383.000,6.64,
2382.000,6.64,
2381.000,6.59,
2380.000,6.49,
2379.000,6.35,
2378.000,6.16,
2377.000,5.93,
2376.000,5.68,
2375.000,5.4,
2374.000,5.11,
2373.000,4.81,
2372.000,4.51,
2371.000,4.22,
2370.000,3.93,
2369.000,3.67,
2368.000,3.42,
2367.000,3.19,
2366.000,2.99,
2365.000,2.81,
2364.000,2.66,
2363.000,2.52,
2362.000,2.4,
2361.000,2.3,
2360.000,2.2,
2359.000,2.11,
2358.000,2.01,
2357.000,1.92,
2356.000,1.82,
2355.000,1.72,
2354.000,1.63,
2353.000,1.54,
2352.000,1.46,
2351.000,1.39,
2350.000,1.33,
2349.000,1.27,
2348.000,1.21,
2347.000,1.16,
2346.000,1.11,
2345.000,1.06,
2344.000,1.01,
2343.000,0.97,
2342.000,0.93,
2341.000,0.9,
2340.000,0.87,
2339.000,0.83,
2338.000,0.8,
2337.000,0.76,
2336.000,0.73,
2335.000,0.69,
2334.000,0.7,
2333.000,0.59,
2332.000,0.42,
2331.000,0.44,
2330.000,0.41,
2329.000,0.41,
2328.000,0.39,
2327.000,0.38,
2326.000,0.37,
2325.000,0.36,
2324.000,0.35,
2323.000,0.34,
2322.000,0.34,
2321.000,0.33,
2320.000,0.33,
2319.000,0.31,
2318.000,0.33,
2317.000,0.38,
2316.000,0.36,
2315.000,0.36,
2314.000,0.34,
2313.000,0.34,
2312.000,0.33,
2311.000,0.32,
2310.000,0.31,
2309.000,0.31,
2308.000,0.31,
2307.000,0.3,
2306.000,0.3,
2305.000,0.29,
2304.000,0.28,
2303.000,0.28,
2302.000,0.27,
2301.000,0.26,
2300.000,0.26,
2299.000,0.25,
2298.000,0.25,
2297.000,0.25,
2296.000,0.24,
2295.000,0.24,
2294.000,0.23,
2293.000,0.23,
2292.000,0.22,
2291.000,0.22,
2290.000,0.22,
2289.000,0.22,
2288.000,0.22,
2287.000,0.22,
2286.000,0.21,
2285.000,0.21,
2284.000,0.21,
2283.000,0.21,
2282.000,0.21,
2281.000,0.2,
2280.000,0.2,
2279.000,0.2,
2278.000,0.2,
2277.000,0.2,
2276.000,0.2,
2275.000,0.2,
2274.000,0.2,
2273.000,0.2,
2272.000,0.2,
2271.000,0.2,
2270.000,0.19,
2269.000,0.19,
2268.000,0.19,
2267.000,0.19,
2266.000,0.19,
2265.000,0.19,
2264.000,0.2,
2263.000,0.2,
2262.000,0.2,
2261.000,0.2,
2260.000,0.2,
2259.000,0.2,
2258.000,0.2,
2257.000,0.21,
2256.000,0.21,
2255.000,0.21,
2254.000,0.21,
2253.000,0.21,
2252.000,0.21,
2251.000,0.22,
2250.000,0.22,
2249.000,0.22,
2248.000,0.22,
2247.000,0.22,
2246.000,0.23,
2245.000,0.23,
2244.000,0.23,
2243.000,0.23,
2242.000,0.24,
2241.000,0.24,
2240.000,0.25,
2239.000,0.25,
2238.000,0.25,
2237.000,0.26,
2236.000,0.26,
2235.000,0.26,
2234.000,0.27,
2233.000,0.27,
2232.000,0.28,
2231.000,0.29,
2230.000,0.29,
2229.000,0.3,
2228.000,0.31,
2227.000,0.31,
2226.000,0.32,
2225.000,0.33,
2224.000,0.34,
2223.000,0.35,
2222.000,0.35,
2221.000,0.37,
2220.000,0.38,
2219.000,0.39,
2218.000,0.4,
2217.000,0.42,
2216.000,0.43,
2215.000,0.45,
2214.000,0.46,
2213.000,0.48,
2212.000,0.5,
2211.000,0.52,
2210.000,0.54,
2209.000,0.56,
2208.000,0.59,
2207.000,0.61,
2206.000,0.64,
2205.000,0.67,
2204.000,0.71,
2203.000,0.75,
2202.000,0.79,
2201.000,0.83,
2200.000,0.88,
2199.000,0.93,
2198.000,0.99,
2197.000,1.06,
2196.000,1.13,
2195.000,1.22,
2194.000,1.31,
2193.000,1.41,
2192.000,1.52,
2191.000,1.64,
2190.000,1.78,
2189.000,1.92,
2188.000,2.08,
2187.000,2.26,
2186.000,2.44,
2185.000,2.64,
2184.000,2.84,
2183.000,3.05,
2182.000,3.26,
2181.000,3.47,
2180.000,3.67,
2179.000,3.85,
2178.000,4.01,
2177.000,4.16,
2176.000,4.29,
2175.000,4.41,
2174.000,4.52,
2173.000,4.62,
2172.000,4.69,
2171.000,4.74,
2170.000,4.76,
2169.000,4.74,
2168.000,4.68,
2167.000,4.58,
2166.000,4.45,
2165.000,4.28,
2164.000,4.09,
2163.000,3.88,
2162.000,3.65,
2161.000,3.42,
2160.000,3.19,
2159.000,2.97,
2158.000,2.75,
2157.000,2.54,
2156.000,2.34,
2155.000,2.15,
2154.000,1.98,
2153.000,1.82,
2152.000,1.67,
2151.000,1.54,
2150.000,1.42,
2149.000,1.31,
2148.000,1.21,
2147.000,1.12,
2146.000,1.04,
2145.000,0.97,
2144.000,0.9,
2143.000,0.85,
2142.000,0.79,
2141.000,0.74,
2140.000,0.7,
2139.000,0.66,
2138.000,0.62,
2137.000,0.59,
2136.000,0.56,
2135.000,0.53,
2134.000,0.51,
2133.000,0.48,
2132.000,0.46,
2131.000,0.44,
2130.000,0.42,
2129.000,0.41,
2128.000,0.39,
2127.000,0.38,
2126.000,0.36,
2125.000,0.35,
2124.000,0.34,
2123.000,0.33,
2122.000,0.32,
2121.000,0.31,
2120.000,0.3,
2119.000,0.29,
2118.000,0.28,
2117.000,0.27,
2116.000,0.26,
2115.000,0.25,
2114.000,0.25,
2113.000,0.24,
2112.000,0.23,
2111.000,0.23,
2110.000,0.22,
2109.000,0.22,
2108.000,0.21,
2107.000,0.21,
2106.000,0.2,
2105.000,0.2,
2104.000,0.19,
2103.000,0.19,
2102.000,0.19,
2101.000,0.18,
2100.000,0.18,
2099.000,0.18,
2098.000,0.17,
2097.000,0.17,
2096.000,0.17,
2095.000,0.17,
2094.000,0.17,
2093.000,0.16,
2092.000,0.16,
2091.000,0.16,
2090.000,0.16,
2089.000,0.16,
2088.000,0.16,
2087.000,0.15,
2086.000,0.15,
2085.000,0.15,
2084.000,0.15,
2083.000,0.15,
2082.000,0.14,
2081.000,0.14,
2080.000,0.14,
2079.000,0.14,
2078.000,0.14,
2077.000,0.14,
2076.000,0.14,
2075.000,0.14,
2074.000,0.14,
2073.000,0.14,
2072.000,0.14,
2071.000,0.14,
2070.000,0.14,
2069.000,0.14,
2068.000,0.14,
2067.000,0.14,
2066.000,0.14,
2065.000,0.14,
2064.000,0.14,
2063.000,0.14,
2062.000,0.14,
2061.000,0.14,
2060.000,0.14,
2059.000,0.13,
2058.000,0.13,
2057.000,0.13,
2056.000,0.13,
2055.000,0.14,
2054.000,0.14,
2053.000,0.14,
2052.000,0.14,
2051.000,0.14,
2050.000,0.14,
2049.000,0.14,
2048.000,0.14,
2047.000,0.14,
2046.000,0.14,
2045.000,0.14,
2044.000,0.15,
2043.000,0.15,
2042.000,0.15,
2041.000,0.15,
2040.000,0.15,
2039.000,0.15,
2038.000,0.16,
2037.000,0.16,
2036.000,0.16,
2035.000,0.16,
2034.000,0.16,
2033.000,0.17,
2032.000,0.17,
2031.000,0.17,
2030.000,0.17,
2029.000,0.17,
2028.000,0.18,
2027.000,0.18,
2026.000,0.18,
2025.000,0.19,
2024.000,0.19,
2023.000,0.19,
2022.000,0.2,
2021.000,0.2,
2020.000,0.21,
2019.000,0.22,
2018.000,0.22,
2017.000,0.23,
2016.000,0.23,
2015.000,0.24,
2014.000,0.24,
2013.000,0.25,
2012.000,0.26,
2011.000,0.27,
2010.000,0.28,
2009.000,0.29,
2008.000,0.29,
2007.000,0.3,
2006.000,0.32,
2005.000,0.33,
2004.000,0.34,
2003.000,0.35,
2002.000,0.37,
2001.000,0.39,
2000.000,0.41,
1999.000,0.43,
1998.000,0.45,
1997.000,0.47,
1996.000,0.5,
1995.000,0.53,
1994.000,0.56,
1993.000,0.6,
1992.000,0.64,
1991.000,0.68,
1990.000,0.72,
1989.000,0.78,
1988.000,0.84,
1987.000,0.9,
1986.000,0.97,
1985.000,1.05,
1984.000,1.14,
1983.000,1.23,
1982.000,1.33,
1981.000,1.44,
1980.000,1.56,
1979.000,1.69,
1978.000,1.83,
1977.000,1.98,
1976.000,2.13,
1975.000,2.3,
1974.000,2.48,
1973.000,2.66,
1972.000,2.85,
1971.000,3.04,
1970.000,3.24,
1969.000,3.42,
1968.000,3.58,
1967.000,3.7,
1966.000,3.79,
1965.000,3.83,
1964.000,3.82,
1963.000,3.77,
1962.000,3.67,
1961.000,3.54,
1960.000,3.38,
1959.000,3.2,
1958.000,3.01,
1957.000,2.81,
1956.000,2.61,
1955.000,2.41,
1954.000,2.21,
1953.000,2.03,
1952.000,1.85,
1951.000,1.69,
1950.000,1.55,
1949.000,1.42,
1948.000,1.3,
1947.000,1.2,
1946.000,1.11,
1945.000,1.03,
1944.000,0.95,
1943.000,0.88,
1942.000,0.8,
1941.000,0.74,
1940.000,0.69,
1939.000,0.65,
1938.000,0.6,
1937.000,0.56,
1936.000,0.52,
1935.000,0.49,
1934.000,0.46,
1933.000,0.44,
1932.000,0.41,
1931.000,0.39,
1930.000,0.37,
1929.000,0.35,
1928.000,0.33,
1927.000,0.31,
1926.000,0.3,
1925.000,0.29,
1924.000,0.28,
1923.000,0.27,
1922.000,0.26,
1921.000,0.25,
1920.000,0.24,
1919.000,0.23,
1918.000,0.21,
1917.000,0.21,
1916.000,0.2,
1915.000,0.19,
1914.000,0.19,
1913.000,0.18,
1912.000,0.18,
1911.000,0.18,
1910.000,0.17,
1909.000,0.17,
1908.000,0.16,
1907.000,0.16,
1906.000,0.15,
1905.000,0.15,
1904.000,0.15,
1903.000,0.14,
1902.000,0.14,
1901.000,0.13,
1900.000,0.13,
1899.000,0.13,
1898.000,0.13,
1897.000,0.12,
1896.000,0.12,
1895.000,0.12,
1894.000,0.12,
1893.000,0.12,
1892.000,0.12,
1891.000,0.12,
1890.000,0.11,
1889.000,0.11,
1888.000,0.11,
1887.000,0.11,
1886.000,0.11,
1885.000,0.11,
1884.000,0.1,
1883.000,0.1,
1882.000,0.1,
1881.000,0.1,
1880.000,0.1,
1879.000,0.1,
1878.000,0.09,
1877.000,0.09,
1876.000,0.09,
1875.000,0.09,
1874.000,0.09,
1873.000,0.09,
1872.000,0.09,
1871.000,0.09,
1870.000,0.09,
1869.000,0.09,
1868.000,0.09,
1867.000,0.1,
1866.000,0.1,
1865.000,0.1,
1864.000,0.1,
1863.000,0.1,
1862.000,0.09,
1861.000,0.09,
1860.000,0.09,
1859.000,0.09,
1858.000,0.09,
1857.000,0.1,
1856.000,0.1,
1855.000,0.1,
1854.000,0.1,
1853.000,0.1,
1852.000,0.1,
1851.000,0.1,
1850.000,0.1,
1849.000,0.1,
1848.000,0.1,
1847.000,0.1,
1846.000,0.1,
1845.000,0.1,
1844.000,0.11,
1843.000,0.11,
1842.000,0.11,
1841.000,0.11,
1840.000,0.11,
1839.000,0.11,
1838.000,0.12,
1837.000,0.12,
1836.000,0.12,
1835.000,0.12,
1834.000,0.12,
1833.000,0.13,
1832.000,0.13,
1831.000,0.13,
1830.000,0.14,
1829.000,0.14,
1828.000,0.15,
1827.000,0.15,
1826.000,0.15,
1825.000,0.16,
1824.000,0.17,
1823.000,0.17,
1822.000,0.18,
1821.000,0.19,
1820.000,0.2,
1819.000,0.21,
1818.000,0.21,
1817.000,0.22,
1816.000,0.23,
1815.000,0.25,
1814.000,0.26,
1813.000,0.27,
1812.000,0.29,
1811.000,0.3,
1810.000,0.31,
1809.000,0.32,
1808.000,0.34,
1807.000,0.35,
1806.000,0.36,
1805.000,0.38,
1804.000,0.4,
1803.000,0.42,
1802.000,0.45,
1801.000,0.48,
1800.000,0.54,
1799.000,0.6,
1798.000,0.69,
1797.000,0.79,
1796.000,0.92,
1795.000,1.07,
1794.000,1.23,
1793.000,1.38,
1792.000,1.52,
1791.000,1.66,
1790.000,1.79,
1789.000,1.92,
1788.000,2.01,
1787.000,2.01,
1786.000,1.91,
1785.000,1.76,
1784.000,1.58,
1783.000,1.43,
1782.000,1.29,
1781.000,1.13,
1780.000,0.97,
1779.000,0.82,
1778.000,0.7,
1777.000,0.6,
1776.000,0.52,
1775.000,0.46,
1774.000,0.42,
1773.000,0.37,
1772.000,0.33,
1771.000,0.28,
1770.000,0.25,
1769.000,0.22,
1768.000,0.19,
1767.000,0.17,
1766.000,0.16,
1765.000,0.15,
1764.000,0.15,
1763.000,0.14,
1762.000,0.13,
1761.000,0.12,
1760.000,0.12,
1759.000,0.11,
1758.000,0.11,
1757.000,0.1,
1756.000,0.09,
1755.000,0.09,
1754.000,0.08,
1753.000,0.08,
1752.000,0.08,
1751.000,0.07,
1750.000,0.07,
1749.000,0.07,
1748.000,0.07,
1747.000,0.07,
1746.000,0.07,
1745.000,0.07,
1744.000,0.06,
1743.000,0.06,
1742.000,0.06,
1741.000,0.06,
1740.000,0.06,
1739.000,0.06,
1738.000,0.06,
1737.000,0.07,
1736.000,0.07,
1735.000,0.08,
1734.000,0.07,
1733.000,0.07,
1732.000,0.06,
1731.000,0.06,
1730.000,0.04,
1729.000,0.03,
1728.000,0.02,
1727.000,0.01,
1726.000,0.01,
1725.000,1E-8,
1724.000,1E-8,
1723.000,1E-8,
1722.000,1E-8,
1721.000,1E-8,
1720.000,1E-8,
1719.000,1E-8,
1718.000,1E-8,
1717.000,1E-8,
1716.000,1E-8,
1715.000,1E-8,
1714.000,1E-8,
1713.000,1E-8,
1712.000,1E-8,
1711.000,1E-8,
1710.000,1E-8,
1709.000,1E-8,
1708.000,1E-8,
1707.000,1E-8,
1706.000,1E-8,
1705.000,1E-8,
1704.000,1E-8,
1703.000,1E-8,
1702.000,1E-8,
1701.000,1E-8,
1700.000,0.01,
1699.000,0.01,
1698.000,0.02,
1697.000,0.03,
1696.000,0.05,
1695.000,0.05,
1694.000,0.05,
1693.000,0.05,
1692.000,0.06,
1691.000,0.06,
1690.000,0.06,
1689.000,0.06,
1688.000,0.06,
1687.000,0.07,
1686.000,0.08,
1685.000,0.09,
1684.000,0.1,
1683.000,0.1,
1682.000,0.11,
1681.000,0.11,
1680.000,0.12,
1679.000,0.13,
1678.000,0.14,
1677.000,0.14,
1676.000,0.15,
1675.000,0.15,
1674.000,0.17,
1673.000,0.19,
1672.000,0.23,
1671.000,0.26,
1670.000,0.3,
1669.000,0.33,
1668.000,0.38,
1667.000,0.45,
1666.000,0.53,
1665.000,0.62,
1664.000,0.71,
1663.000,0.77,
1662.000,0.82,
1661.000,0.84,
1660.000,0.84,
1659.000,0.81,
1658.000,0.76,
1657.000,0.7,
1656.000,0.67,
1655.000,0.64,
1654.000,0.6,
1653.000,0.52,
1652.000,0.44,
1651.000,0.4,
1650.000,0.37,
1649.000,0.33,
1648.000,0.29,
1647.000,0.26,
1646.000,0.23,
1645.000,0.2,
1644.000,0.19,
1643.000,0.17,
1642.000,0.16,
1641.000,0.15,
1640.000,0.14,
1639.000,0.13,
1638.000,0.13,
1637.000,0.13,
1636.000,0.13,
1635.000,0.12,
1634.000,0.11,
1633.000,0.11,
1632.000,0.1,
1631.000,0.1,
1630.000,0.1,
1629.000,0.1,
1628.000,0.09,
1627.000,0.09,
1626.000,0.09,
1625.000,0.09,
1624.000,0.09,
1623.000,0.08,
1622.000,0.08,
1621.000,0.08,
1620.000,0.08,
1619.000,0.07,
1618.000,0.07,
1617.000,0.07,
1616.000,0.07,
1615.000,0.07,
1614.000,0.07,
1613.000,0.06,
1612.000,0.06,
1611.000,0.06,
1610.000,0.06,
1609.000,0.06,
1608.000,0.06,
1607.000,0.06,
1606.000,0.06,
1605.000,0.06,
1604.000,0.06,
1603.000,0.06,
1602.000,0.06,
1601.000,0.06,
1600.000,0.06,
1599.000,0.06,
1598.000,0.06,
1597.000,0.06,
1596.000,0.06,
1595.000,0.06,
1594.000,0.06,
1593.000,0.06,
1592.000,0.06,
1591.000,0.06,
1590.000,0.06,
1589.000,0.06,
1588.000,0.06,
1587.000,0.06,
1586.000,0.06,
1585.000,0.06,
1584.000,0.06,
1583.000,0.06,
1582.000,0.06,
1581.000,0.06,
1580.000,0.06,
1579.000,0.06,
1578.000,0.07,
1577.000,0.07,
1576.000,0.07,
1575.000,0.07,
1574.000,0.07,
1573.000,0.07,
1572.000,0.07,
1571.000,0.07,
1570.000,0.07,
1569.000,0.07,
1568.000,0.07,
1567.000,0.07,
1566.000,0.07,
1565.000,0.08,
1564.000,0.08,
1563.000,0.08,
1562.000,0.08,
1561.000,0.09,
1560.000,0.09,
1559.000,0.1,
1558.000,0.1,
1557.000,0.1,
1556.000,0.1,
1555.000,0.1,
1554.000,0.11,
1553.000,0.11,
1552.000,0.12,
1551.000,0.12,
1550.000,0.12,
1549.000,0.13,
1548.000,0.14,
1547.000,0.14,
1546.000,0.15,
1545.000,0.15,
1544.000,0.16,
1543.000,0.17,
1542.000,0.18,
1541.000,0.19,
1540.000,0.21,
1539.000,0.22,
1538.000,0.24,
1537.000,0.25,
1536.000,0.33,
1535.000,0.34,
1534.000,0.34,
1533.000,0.35,
1532.000,0.38,
1531.000,0.42,
1530.000,0.47,
1529.000,0.52,
1528.000,0.56,
1527.000,0.62,
1526.000,0.68,
1525.000,0.75,
1524.000,0.85,
1523.000,0.97,
1522.000,1.08,
1521.000,1.16,
1520.000,1.21,
1519.000,1.27,
1518.000,1.33,
1517.000,1.36,
1516.000,1.38,
1515.000,1.41,
1514.000,1.43,
1513.000,1.43,
1512.000,1.39,
1511.000,1.36,
1510.000,1.27,
1509.000,1.2,
1508.000,1.12,
1507.000,1.02,
1506.000,0.91,
1505.000,0.81,
1504.000,0.72,
1503.000,0.65,
1502.000,0.59,
1501.000,0.53,
1500.000,0.48,
1499.000,0.43,
1498.000,0.39,
1497.000,0.36,
1496.000,0.33,
1495.000,0.3,
1494.000,0.27,
1493.000,0.25,
1492.000,0.25,
1491.000,0.22,
1490.000,0.2,
1489.000,0.19,
1488.000,0.17,
1487.000,0.16,
1486.000,0.15,
1485.000,0.14,
1484.000,0.13,
1483.000,0.12,
1482.000,0.11,
1481.000,0.11,
1480.000,0.1,
1479.000,0.09,
1478.000,0.09,
1477.000,0.08,
1476.000,0.08,
1475.000,0.07,
1474.000,0.07,
1473.000,0.07,
1472.000,0.06,
1471.000,0.06,
1470.000,0.06,
1469.000,0.05,
1468.000,0.05,
1467.000,0.05,
1466.000,0.05,
1465.000,0.05,
1464.000,0.05,
1463.000,0.05,
1462.000,0.04,
1461.000,0.04,
1460.000,0.04,
1459.000,0.04,
1458.000,0.04,
1457.000,0.04,
1456.000,0.03,
1455.000,0.03,
1454.000,0.02,
1453.000,0.02,
1452.000,0.02,
1451.000,0.02,
1450.000,0.01,
1449.000,0.02,
1448.000,0.02,
1447.000,0.02,
1446.000,0.03,
1445.000,0.04,
1444.000,0.04,
1443.000,0.05,
1442.000,0.05,
1441.000,0.05,
1440.000,0.05,
1439.000,0.04,
1438.000,0.04,
1437.000,0.04,
1436.000,0.03,
1435.000,0.03,
1434.000,0.03,
1433.000,0.03,
1432.000,0.03,
1431.000,0.03,
1430.000,0.03,
1429.000,0.02,
1428.000,0.02,
1427.000,0.02,
1426.000,0.02,
1425.000,0.03,
1424.000,0.03,
1423.000,0.03,
1422.000,0.03,
1421.000,0.03,
1420.000,0.03,
1419.000,0.03,
1418.000,0.03,
