Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
894,000;0,02658463;-0,01935863;-0,03132534;0,2101955;0,4173217;0,2543025;0,3100958;-0,01775837;0,1550465;0,1062527;0,02301931;0,2937045;-0,07603216;0,09951496;-0,0007305145;0,449059;0,09690523;-0,09486151;0,1050858;-0,015944;-0,09105635;0,03842354;0,01559734;-0,01318598;0,0208416;0,1121836;0,02526999;0,03064728;0,2372785;0,1080294;0,2286468;0,1335011;0,0786953;0,09135008;-0,01509714;0,07107019;0,001648426;-0,07125139;0,022542;0,1263738;0,2215571;-0,06145239;0,0960145;-0,08178091;0,1478949;0,09248257;0,2520895;0,2580514;-0,04932451;0,05199337;0,1199899;0,1034708;0,1583586;0,1458492;0,3113008;0,160387;-0,02766657;0,02175426;0,04839182;0,009919167;0,04728603;0,1071873;
895,000;-0,008889198;0,2309856;0,3657036;0,4186311;0,191021;0,3504319;0,2771301;0,2485027;0,2059922;0,1608472;0,120892;0,2988281;0,05408573;0,3105001;0,2728143;0,6056437;0,216558;0,04338551;0,2373571;0,0276804;0,1395283;0,2851601;0,0710392;0,2835927;0,1592379;0,1364355;0,0664525;0,2912512;0,2348657;0,2980905;0,1836958;0,3828578;0,07055426;0,1670928;0,1107259;0,1557145;0,1326156;0,09006691;0,09083319;0,3303938;0,2215176;0,15974;0,2349987;0,07711172;0,2493172;0,2387109;0,1611724;0,1639891;0,1618881;0,08329868;0,1789608;0,3084216;0,218194;0,1802802;0,2620778;0,2170682;0,3272805;0,1574044;0,1204162;0,07470083;0,04754734;0,1907024;
896,000;0,3486476;0,1686811;0,0274334;-0,05445433;0,07021761;-0,1003499;-0,04909134;-0,00694418;0,06657267;0,1769581;0,1081543;-0,02313471;0,02537489;0,01973534;0,06248713;0,01290607;-0,0785203;0,002540588;0,003467083;-0,04187536;0,1235323;-0,04660559;-0,00116396;0,04136992;0,07742119;0,1116123;0,06133509;-0,01304865;0,07346725;0,0001425743;0,03123426;-0,09256411;0,08399296;0,1178794;0,002782822;0,04503679;0,08126783;0,03594446;0,07236528;0,005237579;0,007387161;0,1595583;-0,02718496;0,04474068;0,07379198;0,004872799;0,01118183;-0,05190945;0,1213017;0,01246452;0,04699755;-0,07509708;0,08968544;0,01770496;0,03858089;0,0907135;0,01039267;0,04828835;0,04590988;0,2031894;0,1186924;-0,02945852;
897,000;-0,3017402;-0,2582445;-0,2955208;0,08234644;-0,1770554;0,08109903;0,08205128;-0,2185669;-0,2591796;-0,2993283;-0,2608218;-0,1217804;-0,06664896;0,001817703;-0,1721559;0,08030558;-0,2607093;0,003740788;-0,1755595;-0,06562901;-0,06631947;0,0038414;-0,1233611;-0,1733403;-0,2199144;-0,06667805;-0,1223755;0,0809207;-0,2611618;-0,1737943;-0,2974801;-0,1726913;-0,06556702;0,07936811;0,002002239;-0,2616396;0,002131462;0,08002424;-0,2213378;-0,12115;-0,06650686;-0,2634559;0,003045559;-0,2614121;-0,299859;-0,1744437;-0,1743798;0,002527237;-0,06602716;-0,1239572;-0,2210913;-0,2593155;-0,1239595;-0,2195759;-0,1734667;-0,1234555;-0,2189546;-0,1739516;-0,1234593;-0,222816;-0,2203913;-0,1221862;
898,000;0,2275944;0,3701253;0,1975398;0,04838037;0,003768444;-0,05070019;0,08362055;0,09706497;0,159523;0,1324396;0,09125519;0,1027408;0,0120163;0,02807283;0,166398;0,005240917;0,0440712;0,08590126;0,03797102;-0,008167744;0,07366705;0,1318889;0,02154398;0,05978441;0,08835554;0,02516651;0,1745129;-0,001772881;0,07794428;0,1081591;0,1576114;0,07643795;0,1223764;0,07818365;-0,002258778;0,07500744;0,07167864;0,03687143;0,04509974;0,09674978;-0,06069088;0,03692007;0,08056736;0,1225471;0,0708003;0,03012943;0,1590509;0,0223527;0,0559783;0,07253075;-0,03578424;0,08766174;0,08586693;0,06178999;0,135294;0,1278472;0,07631874;0,04241753;0,01919365;0,09316158;0,08692694;0,05223513;
899,000;-0,1229701;-0,2913151;-0,2033982;-0,2699528;-0,1952758;-0,08730936;-0,2387676;-0,2724905;-0,3022799;-0,03862381;-0,1580296;-0,06191015;-0,04969358;-0,0142951;0,09793234;-0,1120043;-0,05609798;-0,2623291;-0,05389261;-0,2244;-0,1668577;-0,1472068;-0,2591529;-0,1922421;-0,2484341;-0,01649904;-0,2097812;-0,1531272;-0,2012444;-0,0956378;-0,1728253;-0,2616959;-0,06002522;-0,1261344;-0,1693907;-0,1291571;-0,1275434;-0,1885262;-0,05943155;-0,09816122;-0,1683044;-0,2371178;-0,1307755;-0,2398772;-0,1528602;-0,1016936;-0,1887488;-0,1091065;-0,1241293;-0,1130095;-0,169632;-0,2475758;-0,1244912;-0,2525554;-0,202889;-0,06220007;-0,09460354;-0,2799821;-0,1471944;-0,1684089;-0,37181;-0,1100378;
900,000;-0,1381793;-0,1039257;0,1438398;0,2464304;-0,1242862;0,06579876;0,001307487;-0,08046913;-0,06410027;0,1244569;0,02225494;0,1316752;0,03626537;0,05701303;0,2349396;-0,01426601;0,02901411;0,0003714561;-0,1035724;-0,07347536;-0,09824181;-0,09024382;0,1012187;-0,005950928;-0,03120804;0,1312346;0,006046295;0,05481911;-0,01552439;-0,02647161;0,03437328;-0,004695415;0,09577036;0,00109911;-0,03563213;-0,01359892;0,06842947;0,01953268;0,05323982;0,2056475;0,07630062;-0,08730602;0,02692747;-0,06633806;-0,07127285;0,1236095;-0,03512526;0,1259823;-0,005279064;0,1297083;-0,03964758;-0,03668499;0,03094244;0,0005402565;-0,006120682;0,08904648;-0,01361895;-0,1173344;-0,03820038;0,04736233;0,1015034;0,1610489;
901,000;-0,04488468;-0,130724;0,1042938;-0,2333298;-0,0633378;-0,1295147;-0,332252;-0,2913604;-0,1378899;-0,08696985;-0,1464944;-0,2714658;-0,1172624;-0,1761069;-0,1465015;-0,09305954;-0,1342096;-0,1893911;-0,1840401;-0,07648039;-0,1352687;-0,004073143;-0,057899;-0,1489568;-0,09193754;-0,117548;-0,1933522;-0,1282587;-0,1342139;-0,1628013;-0,2542596;-0,1442099;-0,1916533;-0,1900949;-0,05598307;-0,08371782;-0,1373019;-0,2867599;-0,1208863;-0,2429361;-0,3327913;-0,12679;-0,1452198;-0,0712862;-0,1201348;-0,1181107;0,04788399;-0,1753192;-0,1161742;-0,1742473;-0,1682582;-0,0495553;0,120523;-0,1468906;-0,1219058;-0,2849736;-0,2592506;0,1284776;-0,2001357;-0,0438118;-0,1512747;-0,2680449;
902,000;-0,0633378;-0,1130805;-0,108624;0,1673684;0,05012655;0,1134214;0,3934197;0,2641187;-0,1074905;0,05666828;-0,0159483;0,02342749;0,04481792;0,1041427;-0,149188;-0,008283615;-0,01878881;0,04271698;0,1104493;0,04395628;0,1098528;0,1238213;0,2797174;-0,06676579;-0,00672245;-0,02082253;0,03338337;0,111084;0,04999828;0,1829548;0,03560638;0,2818727;0,04740524;-0,07862902;-0,008854389;-0,064785;0,04658604;0,2768831;-0,06282187;-0,06501484;0,09344816;-0,06701708;0,1840529;0,1107512;0,03983831;0,1052222;-0,001327515;0,03447151;0,1898079;0,4029832;0,1138062;0,04620743;0,1325793;0,03833199;0,03535461;0,2668872;0,1066909;0,009663582;0,1030531;0,411016;0,1689029;0,03028584;
903,000;0,1280565;-0,003156662;0,1485391;0,0009098053;0,02579117;-0,0380826;0,03092051;0,1612105;-0,006875992;-0,04620028;0,07419825;0,2238169;-0,003595829;0,07201958;0,03466034;-0,0553503;0,05762196;-0,01619768;-0,05402899;0,02394056;-0,01930809;-0,04730368;-0,000474453;-0,008137226;-0,04312468;0,1217675;0,06675339;-0,008990765;-0,01928139;0,04510069;0,1214194;-0,1441827;-0,08318615;0,1871958;0,01806641;0,07365227;-0,05233431;-0,06392241;-0,005757332;-0,07442904;0,06959724;0,01771259;0,06221724;-0,02552462;0,1816559;0,008343697;-0,03638887;0,1155663;0,01366091;-0,03615236;-0,0598979;0,06737089;-0,01113796;0,03006887;0,110827;0,1531401;-0,09729242;-0,001338482;0,05185509;-0,09266996;0,09129286;0,1066456;
904,000;0,02089548;-0,001873016;0,06631422;-0,004491329;0,03389788;-0,06496954;0,06650209;-0,05878496;-0,08503437;-0,02173471;0,005318165;-0,02510166;0,04044628;0,1774874;-0,01079941;-0,07903147;0,1327853;-0,04934359;0,06259203;-0,03171301;-0,05829;-0,04864883;0,05031395;-0,05696344;0,0537324;-0,1164284;-0,04597855;0,05228186;0,08631086;-0,1302171;-0,03050995;-0,00297451;0,06698227;-0,06261921;-0,08595324;0,1432266;-0,04680014;0,09503603;-0,006212711;0,1176033;-0,01094294;-0,00409174;-0,02270794;-0,04333448;-0,05363989;0,01522636;0,07565832;0,04045916;-0,02815914;0,1122112;-0,069345;0,05949163;0,05989218;-0,05636787;0,1054816;-0,1526136;-0,05012369;0,04896259;0,02366114;0,02032423;0,05263186;-0,06835556;
905,000;0,2521715;0,3032365;0,2110548;0,4972043;0,05364323;0,1556978;0,1999702;0,1102796;0,1306;-0,01588202;0,1992049;0,2358284;0,1272311;0,2612615;0,1135759;0,1448817;0,501399;0,09954691;0,152071;0,1137967;0,1803131;0,1933727;0,3060117;-0,01843691;0,1790872;-0,02492523;0,003572941;0,06248999;0,2362733;0,1247401;0,05599689;0,1163168;0,1430578;0,06040812;0,1589375;0,3157873;0,1161842;0,01563931;-0,02615404;0,2258787;0,04986143;0,2533607;0,07025623;0,05843353;0,006713867;0,3214846;0,06063175;0,1495318;0,1205144;0,07836819;0,1124654;0,3362379;0,1180015;0,03433657;0,344851;0,08342838;0,1838036;0,1676922;0,2324462;0,2644749;0,3729749;0,1333408;
906,000;-0,009788513;0,1667323;0,1214547;0,08911276;0,2176418;-0,1024032;0,04419374;-0,03181267;0,02731895;-0,02562761;0,07569981;0,04805374;-0,03502655;0,202929;-0,07379723;0,006727695;-0,008124352;-0,1649971;-0,08388615;0,1103001;-0,05044365;0,1877232;0,02617407;0,02392817;-0,06333828;0,2641377;-0,05415297;0,1144161;0,05431557;-0,1624255;0,094069;0,01319027;0,1188517;0,2690401;0,1752477;0,03262091;-0,09123516;-0,01959944;-0,004504204;-0,09728527;0,05912352;0,06323338;-0,03402042;-0,02607632;0,0147872;-0,1987038;-0,1088119;-0,05105019;0,06520271;-0,1569023;0,1150298;-0,1248875;-0,05315685;0,009280682;-0,07610989;0,2364192;0,1232343;0,01586628;0,003060341;0,135201;-0,02213717;0,01987982;
907,000;-0,1889911;-0,1090541;0,08961535;0,27669;-0,03174543;0,5974922;0,6255693;0,5769625;0,1196504;0,1098204;0,6031098;0,3129001;0,5768924;0,02545214;0,5819793;0,6124487;0,2846007;0,5668349;0,5870967;-0,07658815;0,5716677;0,1233683;-0,02304649;0,003341198;0,5768428;0,02873278;-0,09233427;-0,00408411;0,03323364;0,574441;0,3085828;0,3196459;0,1539712;0,1720233;0,1496978;0,1379209;0,5785074;0,1420069;0,3046679;0,5562115;0,1084843;0,3143005;0,09985876;0,003045082;-0,150692;0,5545068;0,5960975;0,1151567;-0,01153946;0,1274943;0,02736568;0,5632634;0,28263;0,1405792;0,593451;0,1407132;0,1257639;0,584311;0,3072915;0,3215084;0,6054006;0,6098967;
908,000;0,08575773;0,1874833;0,2938604;-0,009235859;-0,1666889;-0,1496406;-0,1993546;-0,01153708;0,004631996;0,1793356;-0,0825429;-0,01026297;-0,09086561;0,08877707;0,06165028;-0,2814326;0,170774;-0,01119184;-0,08061886;-0,06204128;-0,08699846;0,001845837;0,1646233;0,08533478;-0,01796484;0,1872668;0,01037216;0,179461;-0,1683207;-0,08748817;-0,009316921;-0,1841235;-0,1797585;-0,1748805;4,768372E-7;5,149841E-5;-0,08199358;-0,05840063;0,08037567;0,1544909;0,1744099;-0,08226442;0,1760898;0,002257824;-0,1626959;0,06220293;-0,1344275;0,0733676;0,1766281;-0,1721678;-0,1685719;0,06593895;0,06685495;-0,2628613;-0,08648968;0,08519077;-0,005245686;0,06168556;-0,005727768;-0,005643845;-0,1413803;-0,1466188;
909,000;-0,2337961;-0,2319365;-0,2552152;-0,2908368;0,06557989;-0,1050396;-0,09389973;-0,2012887;-0,2065487;-0,1016831;-0,1542048;-0,05603552;-0,08107901;-0,1993356;0,03972721;0,03327894;0,08121252;-0,001585007;-0,1330094;-0,260251;0,0004749298;-0,1330204;-0,2814202;-0,1482821;-0,3029504;-0,008132935;-0,1686935;-0,3531103;-0,1187463;0,01002169;-0,1632605;0,01429892;-0,03785992;-0,1218181;-0,3084006;0,02841091;-0,006687164;0,1084514;-0,1454558;-0,01782465;-0,2681293;-0,1559873;-0,2373748;-0,1448021;-0,02730322;-0,01871014;-0,1049247;-0,3649879;-0,368731;-0,1655021;0,1100492;0,02948046;-0,05695486;-0,1430006;0,01204395;0,01478243;-0,215198;0,04345465;-0,1708798;0,04735327;0,06566429;-0,08040524;
910,000;-0,2126331;-0,2367954;-0,008068562;-0,2115002;0,006864071;0,1186171;0,07233143;-0,3557935;-0,4243259;-0,2095284;-0,2237172;0,1399055;0,1663709;-0,384973;0,1510658;0,1087627;0,1249404;-0,2535143;-0,3590894;-0,1585875;0,1997399;-0,2056179;0,1593509;-0,1868982;-0,2919445;-0,06426239;-0,3017635;-0,4224458;-0,1891847;0,1218987;-0,1251235;0,1071305;0,1142459;-0,0333066;-0,3802772;0,1911783;-0,1382079;-0,1611843;-0,3272457;0,1236382;-0,3039522;0,1256781;-0,228642;-0,02442932;-0,08042622;-0,1792874;-0,3817821;-0,2373075;-0,3485289;-0,3730221;0,1352682;-0,1003022;0,107121;-0,2419248;0,1052585;-0,118639;-0,04962826;0,1212854;-0,2146044;0,08520889;0,125813;0,2007995;
911,000;0,1057014;-0,1357417;-0,3584275;-0,2641916;0,04421759;-0,3030615;-0,2482729;-0,2432823;0,01344585;-0,2160854;-0,2683139;-0,3184619;-0,2842202;-0,1590567;-0,2823706;-0,2373853;-0,298748;-0,3252983;-0,2505221;-0,2387481;0,01220894;-0,05565071;-0,2152882;-0,1398025;0,01690865;-0,2423759;0,02524853;-0,1517086;-0,01783609;-0,2777662;-0,04628229;-0,1951241;-0,3250656;-0,1746049;-0,2197943;-0,1644211;0,04225016;-0,06306744;-0,07255745;-0,2203164;-0,175878;-0,2776885;-0,2051492;-0,1805944;-0,1574373;-0,3070831;-0,00785923;-0,1732993;-0,2328143;-0,1620445;-0,3046894;-0,2117596;0,4752011;-0,289896;-0,01310062;-0,1142383;-0,1926265;-0,2617707;0,02939463;-0,05781507;-0,3363128;-0,3368254;
912,000;0,2206345;0,09412766;0,273232;0,2520142;0,7361264;0,151732;0,6283488;0,2586126;-0,05275011;0,04248905;0,01723289;0,1378613;0,6006284;0,3357363;0,6020575;0,1660738;0,5965457;0,3055453;0,03454733;0,3124518;-0,09368801;0,1715789;-0,04083824;0,3255787;0,1558862;0,2867908;0,2069693;-0,0397377;0,06934071;0,1462088;0,202642;0,204761;0,3181849;0,5969415;0,6125169;0,1520572;0,3980808;0,372252;0,6080475;0,3610401;0,02983141;0,3059363;-0,1616526;0,6111207;0,3368587;0,3244071;0,04435825;0,5976243;0,146626;0,1530333;0,001045704;0,591238;0,202127;0,3132677;0,079494;-0,05486536;-0,1229353;0,6485643;0,08688927;0,2183418;0,5688777;0,5632043;
913,000;0,2073283;0,2783809;0,104826;0,2824783;-0,02031946;0,05802011;0,06701946;0,2782788;0,3520927;0,009913921;0,2044621;0,1015053;0,1058807;0,0567379;0,06167126;0,05562782;0,1082492;0,05626631;0,09816217;0,09935379;0,1445661;0,154285;0,1464934;0,1037679;0,2121358;0,2782702;0,09776306;0,0102644;0,09727955;0,1508355;0,1526346;0,005640507;0,05802727;0,2143636;0,1541319;0,1013207;0,01822901;0,1021328;0,2137341;-0,05908585;0,1523423;0,2793546;0,05403042;0,02116013;0,204555;0,1046262;0,275002;0,1093884;0,0160532;0,1001539;0,208076;0,282207;0,2066898;0,1500449;0,3481441;0,3501263;0,09265089;-0,02655363;0,09926176;0,09757042;0,283103;0,279284;
914,000;-0,5971012;-0,7627668;-0,6088037;-0,5420403;-0,4978976;-0,512445;-0,7845902;-0,4090323;-0,5807033;-0,4374385;-0,2728953;-0,6471887;-0,5557199;-0,5308423;-0,474432;-0,4695654;-0,7065196;-0,5793805;-0,5787539;-0,2425246;-0,2141151;-0,523695;-0,4594798;-0,7473774;-0,7793541;-0,5825701;-0,4363666;-0,5447326;-0,4019103;-0,5845785;-0,4395885;0,04198599;-0,4717774;-0,3969388;-0,2283044;-0,6384816;-0,6993618;-0,5128016;-0,4212356;-0,4110007;-0,6998596;-0,6596928;-0,6826653;-0,6951957;0,0432539;-0,702179;-0,6794953;-0,7507095;-0,6761417;-0,553473;-0,5547614;-0,5452299;-0,6201315;-0,2656503;-0,3481293;-0,4875526;-0,2772117;0,02920532;-0,6257281;-0,439446;-0,5181894;-0,2536111;
915,000;-0,08207989;-0,09594917;0,2345653;0,5883479;-0,09845018;0,4668145;0,5130763;0,1287351;0,168088;0,02229881;0,06572151;0,01621437;-0,07781029;0,06909084;0,3407879;0,1919498;-0,001524925;-0,1839919;-0,1653924;-0,04661131;0,2332311;0,4798036;-0,1133881;-0,05248404;0,1057825;-0,05589342;-0,04776239;-0,08325291;0,1301746;0,03055382;0,518681;-0,0709877;0,2496724;0,135026;0,1363168;-0,06421709;0,2881579;0,1540513;0,05984688;-0,08938169;0,2676702;0,01207924;0,1632071;-0,03405523;0,08497286;0,1089725;-0,07223225;0,06026554;0,2023959;-0,02597046;-0,1195135;0,08367777;0,1137056;0,1213036;-0,09949446;-0,1905804;-0,06388044;-0,2192693;0,001784325;-0,02263117;0,1346731;-0,02450562;
916,000;0,04612875;-0,1759791;-0,1592145;-0,5261078;0,1634159;-0,5544109;-0,3625841;-0,2897401;-0,02815676;-0,06077242;-0,2305326;-0,2861218;-0,1803036;-0,4450197;-0,3473954;-0,07342863;-0,1383195;-0,2770672;-0,2541022;-0,385582;-0,2581477;-0,2147489;-0,354979;-0,2921958;-0,2433801;-0,2618928;-0,06070757;-0,3691983;-0,3145494;-0,06073904;-0,5428767;-0,2277088;-0,312542;-0,3563681;-0,3353763;0,04742289;-0,2059488;-0,2038169;-0,296689;-0,1950488;-0,2782183;-0,2280359;-0,2728748;-0,2878404;-0,2129793;-0,520999;-0,2431526;-0,1894484;-0,3697114;-0,2886634;0,2003078;-0,1070776;-0,4303737;-0,04155588;-0,01583147;-0,1211967;0,1222978;-0,1565719;-0,2216535;-0,2229199;-0,3953753;-0,2379575;
917,000;-0,0837183;-0,191761;-0,03811169;0,5346904;-0,009666443;0,1749544;0,2445006;-0,2182589;-0,01442289;-0,01560974;-0,04626083;0,06045151;-0,1572838;0,07989883;0,1275921;0,06306505;-0,1020765;0,01989269;-0,01014376;0,05877781;-0,1478152;0,07901382;-0,05430841;-0,139545;0,06144142;-0,02309322;0,04342604;-0,02734327;-0,04673433;-0,1106305;0,2874975;-0,2154503;-0,0241251;-0,07607031;0,01384974;-0,06768656;-0,1588645;-0,2389951;-0,1910906;-0,03593969;0,02599049;0,06160975;-0,01769781;0,06855917;0,3715978;0,5148625;0,001959801;-0,04899359;-0,1033726;-0,09405422;0,1231484;-0,08723259;0,1703401;0,1569757;0,1839566;0,142848;-0,0826416;-0,1158519;-0,1444826;0,07159281;-0,04776478;-0,23772;
918,000;-0,01207352;0,02763414;0,1612501;0,1579113;-0,03322458;0,01678514;-0,02663803;0,1376028;0,1521859;0,2142773;0,09506464;-0,06321144;0,1460085;0,315876;0,1688681;0,01269484;0,01925039;0,2979279;0,08878088;0,05916739;0,2018399;-0,005136967;0,05543327;-0,005743027;0,1572986;-0,04456282;0,1358981;0,0936718;0,1612029;0,09624004;0,1286764;0,2834315;0,2258887;0,294034;0,1683578;0,3801475;0,0836997;0,1275373;0,09533644;0,02009344;0,01528502;0,1522241;0,152154;0,1092191;0,01904774;0,1553826;-0,009830475;0,04131269;0,3069143;-0,03874254;0,0733695;0,286633;0,1101336;0,3146806;0,06112814;-0,0263443;0,02650452;0,1303344;0,02135611;0,04912186;0,09422874;0,1306648;
919,000;0,006371021;-0,03963423;-0,2048154;-0,2221584;0,05858231;0,0847187;0,1013236;-0,03985453;-0,01966333;0,121839;-0,02996206;-0,02058125;-0,07025576;-0,03718996;0,04626131;0,2604561;0,2946754;0,08271646;0,1092625;-0,09206676;0,09811449;-0,003742218;-0,08304977;0,0350585;0,0411191;0,1306901;0,1629353;-0,03677464;-0,1523347;-0,05226612;0,09572983;0,05950069;-0,09661102;0,1036363;-0,1066666;-0,07369232;-0,1175604;0,2077422;-0,02692413;0,2729664;-0,03554678;0,09365368;-0,02282858;-0,09183598;0,1189561;-0,1522851;0,202539;-0,05461597;-0,1777825;-0,1482916;0,03810215;0,02006721;0,06044006;0,07394791;-0,001713276;-0,1003942;0,007415295;0,1841774;0,1055751;0,05042982;0,04530191;0,02835703;
920,000;-0,1139021;0,122364;0,03466082;0,310586;0,1835279;0,04538441;0,3651228;0,02847672;-0,0453434;0,09282064;0,02421045;0,297307;0,06651258;-0,01818705;0,1676416;0,09664392;0,1557498;0,1723685;-0,09608793;0,1207733;0,1559219;0,02877665;0,1740875;-0,01971006;0,1889968;0,05722761;0,2162151;-0,007069588;0,09700203;0,247314;0,3609967;0,1736431;0,1690531;0,07054996;0,1937218;0,1935563;0,1370721;0,1895018;0,1693673;-0,02311611;0,1941967;0,1703067;0,1169972;0,2433376;0,08964157;0,3059015;0,05997896;0,140728;0,02142525;0,07382488;0,1993828;0,1095753;0,05746508;0,3726869;0,02603006;0,4843607;0,1243958;0,09425926;0,05578518;0,1845012;0,04353571;-0,016119;
921,000;-0,1262417;0,6747441;0,01056385;0,1413512;-0,200243;-0,47509;0,1168203;-0,09453487;-0,2106638;-0,331646;0,4544773;-0,3922181;-0,3779421;-0,1319823;-0,14712;-0,03476572;-0,4876132;-0,04034615;-0,3597865;-0,3798347;-0,08755732;-0,207747;-0,2964392;-0,2210045;-0,2799525;-0,1538219;0,469152;-0,1204414;0,1582808;-0,1562877;-0,2083473;-0,2657228;-0,2117653;-0,1585536;-0,1837087;-0,3800864;-0,163105;-0,09097099;-0,1914172;-0,1170497;-0,1988177;-0,05639839;-0,1099501;-0,08619213;-0,08787441;0,09933615;-0,2265668;-0,2540579;-0,2744994;-0,04269266;0,166595;-0,06719446;-0,3135672;-0,2375607;-0,1801424;0,007742405;-0,2737756;-0,1214743;-0,18753;0,2546182;0,3419847;-0,216083;
922,000;-0,2721701;-0,2809954;-0,3853807;-0,2344298;-0,1097975;-0,1490841;-0,1196876;-0,4402404;-0,1195579;-0,170969;-0,01572943;-0,2315183;-0,3173475;-0,3203826;-0,2131591;-0,1276779;0,3593125;-0,4589458;-0,03375387;-0,3627648;-0,2780819;-0,3221478;-0,216465;-0,08734703;-0,1423788;-0,2629585;-0,3072338;-0,2473783;-0,1647577;-0,2574096;-0,187181;-0,2626467;-0,02050781;-0,2621403;-0,3201599;-0,2283168;-0,3862796;-0,2156105;-0,205698;-0,01604033;-0,1276379;-0,3384705;-0,4180865;0,03540134;-0,2099218;-0,4760103;-0,1926236;-0,3196812;-0,3512602;-0,1114488;-0,3118191;-0,3548985;-0,2855434;-0,3592734;-0,08723736;-0,1082244;-0,314301;-0,1032658;-0,3157115;-0,1219611;-0,04358912;-0,2235193;
923,000;0,5602469;0,7354822;0,7705498;1,107217;0,2045646;0,5078211;0,7692242;0,4670296;0,6092787;0,3168087;0,5871477;0,3393059;0,290328;0,7865829;0,7610493;0,5071402;0,4186349;0,6016836;0,4054708;0,2347798;0,4060931;0,235374;0,3327866;0,4074006;0,2850471;0,4436526;0,3797355;0,3995752;0,6050482;0,5021372;0,7969155;0,4759998;0,4233389;0,3168731;0,3930736;0,1455131;0,4902153;1,087213;0,7628865;0,3291664;0,3858452;0,7957392;0,5960817;0,6512084;0,4514022;1,080768;0,386024;0,4822836;0,1826258;0,3348508;0,4721417;0,6123819;0,5699997;0,6059766;0,3240376;0,31742;0,2387109;0,3952932;1,055233;0,6076026;0,4752431;0,1829185;
924,000;-0,02919817;-0,02621126;-0,2961931;-0,1754313;-0,1457953;-0,3171296;-0,1950192;-0,1773458;-0,1103864;-0,06694365;-0,1215277;-0,1333055;0,2078729;-0,2187347;0,3798671;-0,1761403;-0,2240858;-0,3027153;0,006252289;-0,1084547;-0,2913952;-0,06480694;-0,2407513;-0,1011381;-0,1229234;0,185328;-0,2499542;-0,07176733;-0,2076941;-0,2018042;-0,1563611;-0,2239866;-0,244041;-0,2953229;-0,1573844;-0,07924271;-0,2701154;-0,3260903;-0,01919651;0,0134635;0,08511114;-0,157455;-0,175427;-0,2004795;0,3731422;-0,1132956;-0,1056705;0,003432274;0,007518291;-0,1884112;-0,2237406;-0,2641644;0,1564965;-0,1512852;-0,06363392;-0,09701538;-0,1320338;-0,09334993;0,02012253;-0,2277446;-0,2003326;0,01211596;
925,000;0,2475996;0,6337228;0,396193;0,6161728;0,2747984;0,3375602;0,1646705;0,113359;0,3926806;0,541986;0,5111599;0,5858493;0,2594247;0,5941181;0,4895549;-0,05598783;0,4928389;0,06487942;0,5845375;0,04243994;0,5754299;0,5233412;0,5673342;0,1167388;0,4978237;0,08588409;0,5732856;0,5523472;0,5487537;0,5965271;0,5422754;0,3128896;0,5826707;0,6826091;0,2654948;0,2963238;0,2662263;0,551806;0,5884929;0,529211;0,2216721;0,5493531;0,3347254;0,5323949;0,2255368;0,6198096;0,1368651;0,5027509;0,6683874;0,5410585;0,2923126;0,6506495;0,205606;0,5652156;0,5058947;0,08618832;0,5494719;0,3072567;0,05465984;0,2827148;0,5209928;0,6022544;
926,000;0,04350042;0,4486036;0,03750706;-0,08231449;-0,3370056;-0,1845198;-0,07595062;0,02267075;0,3508983;-0,04544735;0,3044038;-0,04191494;0,1653361;-0,1940618;0,03105211;0,3003306;-0,1157584;-0,06045771;0,205297;0,1323323;-0,06631279;-0,3183899;-0,06900215;0,1195564;-0,08430767;-0,1047192;-0,08042145;-0,0971818;-0,1213784;-0,01726866;-0,08277225;-0,07757473;-0,1780763;0,2342043;0,2070298;0,12395;-0,08684492;-0,1262879;-0,07125378;-0,2481818;0,07480192;-0,1356978;0,01023293;-0,2070541;0,0173173;-0,1562319;-0,02351189;0,01253366;0,03701782;-0,1501408;-0,1413765;0,007677555;0,4128003;-0,0718112;0,005666733;-0,0714097;-0,04781628;0,09300137;0,0924058;-0,2332802;-0,1349711;0,03236055;
