Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
210,000;0,2357926;0,1649361;0,1143761;0,1478329;-0,05644226;0,2651482;0,3079185;-0,01226997;0,787312;0,2870412;0,2058625;0,2642102;0,7264805;0,1511984;0,1374726;0,08378506;0,2637925;0,6135931;0,2685795;0,5319276;0,04165173;0,2569308;0,4944086;-0,1171117;0,5437756;0,2770982;-0,2071447;0,2206941;0,7142372;0,4010229;0,5698996;0,1200366;0,1906652;0,4164228;0,4285088;0,2422566;0,5038362;0,1454587;0,1569247;0,1286674;0,1224856;0,6181436;0,2173619;0,1571407;-0,1020546;0,3741837;0,3149691;0,05259466;0,2247396;0,3944025;0,2686582;0,05066347;0,1648922;0,6159081;0,1984806;-0,01130009;0,03893709;-0,07826996;-0,05537128;-0,04002237;0,1765509;-0,09521341;0,03244925;0,1573372;0,1023183;0,08361149;0,4818301;0,002890587;0,5162234;0,1166158;0,3051991;0,6230211;0,2415948;0,04875088;0,2093101;0,4108629;0,1611271;0,32268;0,5681124;0,2407331;0,4748254;0,2376628;-0,1764927;0,2159648;0,2040462;0,3187718;0,03160858;0,2683864;0,03199148;0,12007;-0,09461641;
211,000;-0,04603052;-0,1626048;0,3178563;0,2070704;-0,1918344;0,3059015;0,367825;0,1705875;0,007042885;-0,004889965;0,2760448;-0,1010199;0,2858949;0,08571863;0,004152298;-0,09049606;-0,1103597;0,08458281;0,1080356;0,432457;-0,09637737;0,2917552;0,2935548;-0,06963873;0,3121076;-0,207531;-0,1330099;-0,1247578;-0,08705997;0,4170809;0,1759181;0,2887177;0,03090334;-0,2209954;0,01978445;0,1157002;0,4794903;-0,1534324;-0,1311216;-0,1810603;-0,221808;0,02743816;-0,05094385;0,2155671;0,3411555;0,1284423;0,05438089;-0,1740088;-0,2579327;-0,2499056;-0,01177692;0,3373976;0,0005002022;0,1924801;-0,06413364;-0,04856586;-0,05086327;-0,247633;0,4503994;0,4461513;-0,05782032;0,1028199;0,363277;-0,2805028;-0,1709933;0,3636527;0,3982511;0,02868843;0,0520978;-0,08093929;-0,2197452;0,5015945;-0,3330097;-0,1000204;0,03713083;-0,1981354;0,4642568;-0,315279;-0,06276894;-0,03313208;-0,07167149;-0,05251408;-0,07855511;0,5178571;-0,1794162;-0,06121635;-0,2851024;-0,01614141;-0,05176401;0,09041262;-0,06626892;
212,000;-0,2008047;0,2123313;0,2971821;0,3000417;-0,01801634;0,1788607;0,06068134;-0,1874442;0,03392649;0,4035573;0,1603007;-0,01795149;-0,2215385;0,1075268;0,03884125;-0,4038591;0,2278175;-0,1931677;-0,1091681;-0,2482514;-0,3297229;-0,1368995;-0,2907109;-0,0702219;-0,544117;-0,3380809;-0,3917484;-0,001856804;0,1530633;0,003006458;0,18784;0,05076361;0,05902576;-0,4178033;0,1340213;0,008043766;0,5376949;0,1757383;0,1619277;0,06259775;-0,2546148;-0,03439903;-0,3458118;0,5995846;0,4732332;0,3880239;-0,0105834;0,3169317;-0,00549078;-0,2227421;-0,02198601;0,04482126;0,2667251;-0,2898002;-0,007800579;-0,5243182;-0,348805;-0,2057743;0,000729084;0,03293467;-0,2673316;-0,1322956;0,1572433;0,01884413;-0,01979876;0,05172396;0,471025;0,37499;-0,4299994;0,1588812;0,2827725;0,04968023;-0,1767936;0,08627939;-0,2394652;0,2640147;0,0193553;0,1170959;-0,3990231;0,3444796;-0,3407321;-0,09612942;-0,1202302;0,09234905;-0,0574975;-0,1103134;0,1652374;-0,6327739;-0,1114073;0,008285999;-0,1332335;
213,000;0,4405546;0,394361;0,2172341;0,3757319;-0,1126127;0,1226792;0,211329;-0,1567907;0,5991693;0,4681268;0,08419657;0,1752863;-0,09031248;0,06103945;0,1119614;0,01521206;0,5819488;0,4434686;-0,2682605;0,3234611;-0,1177993;0,4066138;0,2005172;0,07103014;0,0256443;-0,08909369;0,2677989;0,1332035;0,3988433;0,2389269;0,1721196;0,3090482;0,4226465;0,05745316;0,01016283;0,372643;0,0801425;0,3436346;0,1584096;0,2204804;0,1326151;0,2357268;0,2796803;0,01939678;0,5638957;0,3458652;0,4009295;0,1161656;0,428422;-0,04360437;0,1575165;0,2845445;0,6057258;0,432003;-0,08948851;0,1842394;0,2501712;0,1288085;-0,08130169;0,242559;0,1211791;0,193953;0,1565356;0,2685118;0,1129842;-0,2017264;0,5386796;0,5443459;0,03532219;0,6123857;0,375504;0,4635005;-0,1537471;0,41819;0,03983831;0,5142641;0,2873602;0,2808928;-0,05881453;0,2473984;0,2892199;0,1738987;0,3590999;0,3649731;0,3918757;0,320262;0,350605;0,2340145;0,3061032;-0,1877685;-0,1938734;
214,000;-0,5283585;-0,6360936;-0,7021804;-0,2352481;-0,6057134;-0,5685368;0,1106095;-0,01865244;-0,1720495;0,1115303;-0,5997605;-0,6353741;-0,6196542;-0,3511548;-0,6318407;-0,6119571;-0,3218517;0,06812334;-0,5179753;-0,1541524;-0,3109207;-0,3974648;-0,2224975;0,04417515;-0,5429974;-0,8689032;-0,2604403;-0,4372635;-0,5997367;-0,4578671;-0,09781885;-0,498034;-0,1599345;-0,4398413;-0,07769537;-0,3952513;-0,03557682;-0,3372002;-0,6276946;-0,4519777;-0,547215;-0,3865366;0,1835613;-0,362061;-0,5748234;-0,5934076;0,07828951;-0,5958524;-0,1323147;-0,9347863;-0,7956948;-0,3452454;-0,5657878;-0,3655791;-0,3853173;0,1800609;-0,2703118;-0,5764446;-0,7189937;-0,07795238;-0,7332878;0,1243644;-0,7836852;-0,6564822;-0,5015621;-0,03994894;-0,4270396;-0,301228;-0,2465243;-0,4552236;-0,6218629;-0,4197712;-0,3353143;-0,1694932;0,04693651;0,05282545;-0,332078;-0,7141886;-0,3052335;0,04782104;-0,2503529;-0,5125828;-0,1459937;-0,4795218;0,1476736;0,09086657;-0,3076029;-0,3317103;0,1523185;-0,3463988;-0,6150117;
215,000;-0,332736;-0,1971745;-0,2932563;-0,5521326;-0,1122637;-0,2461767;-0,001660824;-0,2428646;-0,3359933;-0,3695025;-0,5973654;-0,3009443;-0,1482239;-0,04425097;-0,8333845;-0,2587895;-0,228004;-0,03021288;-0,6880999;-0,08160734;-0,0676198;-0,218574;-0,4120808;-0,3856926;-1,016982;-0,6828318;-0,2208152;-0,5975137;-0,4479747;-0,5397248;-0,2016048;-0,3394675;-0,1357107;-0,4745517;-0,05510092;-0,1959591;-0,461453;-0,8034086;-0,4098334;-0,6093259;-0,8385563;-0,4015317;-0,4996014;-0,3125873;-0,5660281;-0,4263349;-0,02946281;-0,555902;-0,3550978;-0,3073893;-0,5315905;-0,31459;-0,6973324;-0,4593406;-0,334713;-0,3544722;-0,8425317;-0,6443462;-0,3318496;-0,406127;-0,3002839;-0,04050779;-0,5455689;-0,2908278;-0,09895802;-0,02221632;-0,7241278;-0,2790236;-0,0899272;-0,6428442;-0,2439675;-0,6005406;-0,2864742;-0,09795618;-0,3731532;-0,02471209;-0,4715705;-0,5256352;-0,1347761;-0,5809178;-0,9551682;-0,1830969;-0,1392045;-0,5500789;-0,4985118;-0,01935101;-0,1030951;-0,3377414;-0,3989105;-0,1137834;-0,2753801;
216,000;0,2849832;-0,09668827;0,07013083;-0,2415676;0,006537437;0,06334925;-0,1420774;0,01438951;-0,1869864;-0,3218431;-0,2399526;0,2586761;-0,1866341;-0,1772017;-0,09566593;-0,01113176;0,3627295;0,1442475;-0,1643877;-0,2387295;-0,142395;-0,0339241;-0,2256298;-0,1232214;0,3574748;-0,273849;0,2146554;-0,07217121;-0,1724763;0,5357237;-0,1869278;0,2842517;0,1539192;0,09112453;0,5357018;-0,1419973;-0,1810393;0,3606634;-0,04402447;0,02894211;-0,1809726;-0,07651424;0,4197087;-0,04961824;0,04311466;-0,3570075;0,1329818;-0,09855032;-0,1447887;0,01855993;-0,08989096;0,5862999;-0,04704094;-0,1136036;0,09522533;0,4589429;-0,3745809;-0,1554608;0,3767552;0,1134329;-0,04275799;0,1316795;-0,2971039;0,2354188;-0,2238946;0,2621326;-0,2634912;0,6612587;-0,04032898;-0,1089787;0,1880145;0,5504446;-0,2699142;-0,093256;-0,2375717;0,138793;-0,1242323;0,2473526;0,3309031;0,4335895;0,3579059;-0,09210777;0,1547794;0,02359295;-0,2822595;0,03625298;0,1542721;0,653554;-0,2582774;0,221662;0,6543684;
217,000;-0,1768599;0,4500575;-0,0328517;0,4458451;0,1362438;-0,04979706;0,1176319;0,5636787;0,3792386;0,3796387;-0,2784743;0,01729536;-0,04451227;0,4047794;0,1269293;0,4386125;0,1711569;0,4333463;0,4662337;0,2977538;-0,1025343;0,1094694;0,3494606;0,471961;0,6683388;0,1142082;0,2004013;0,4347873;0,4038234;0,3267598;0,07716703;-0,1730762;0,481214;0,459311;0,6010904;0,3887029;0,5265636;0,6298857;0,4879684;0,4915438;0,1998014;0,1617136;0,4369216;0,4316654;0,1633406;0,06506252;0,4747157;0,5030084;0,1084738;0,3673563;-0,03779078;0,6112347;0,4240112;0,4678416;0,2071309;0,6044388;0,4196825;0,455205;0,2600727;0,1955862;-0,1037736;0,4955854;0,3503747;0,1001496;0,1254225;0,5762315;0,4378362;0,05317879;0,4239926;0,1628718;0,4310031;0,3241725;0,416091;0,3580823;0,1670179;0,4512386;0,1232886;0,5030627;0,2851977;0,06189251;0,6236825;0,06532717;0,4789724;0,2227564;-0,1302104;0,4074926;0,4561634;0,131052;-0,1186743;-0,04654646;0,07450008;
218,000;-0,3006964;-0,3503113;0,1905122;0,00504303;0,2138195;0,2596083;0,01784658;-0,305006;0,3381681;0,3361702;-0,225019;0,2242417;-0,2100816;-0,0941329;-0,4187131;-0,1584873;-0,3955536;0,3861246;0,3022375;0,3877106;0,2778225;0,2053962;0,3722768;0,2508416;0,01577902;0,03237343;0,1821713;0,3438864;0,09957218;0,2635446;-0,4931316;-0,3077879;0,06402683;0,332037;0,2631249;-0,05830479;-0,1264677;0,2881155;-0,09822083;0,2655082;-0,01216316;0,1791224;-0,3237443;0,3326712;0,2350979;0,04602814;0,111526;-0,108943;0,2999277;0,345696;0,2010055;0,03746843;0,3565826;-0,1862345;0,2496161;0,3134465;0,09627056;-0,0470891;-0,01156187;0,2841449;0,3000789;0,02691031;0,09444523;-0,3344278;-0,3147826;-0,2071323;-0,03276348;0,1599298;0,05749226;0,202096;0,358912;0,2592244;-0,05256128;0,3460741;0,02468252;0,3285079;0,2242432;0,3427429;-0,1438441;-0,1461477;0,3177199;0,3008571;0,07675552;-0,1823535;0,1756401;0,3635345;0,2946792;-0,387743;-0,5337253;-0,05384779;0,08844376;
219,000;0,3664865;0,160903;0,6280351;0,7852163;0,8293605;0,1524115;0,1879487;0,2435045;0,346364;0,3530045;-0,04303026;0,2349482;0,393568;0,3498096;0,2615328;-0,01645136;0,712122;-0,060781;0,5635157;0,07599306;0,0400629;0,8795776;0,1928453;0,8939157;0,343792;0,09459114;0,8995104;0,2852011;0,1247087;0,0881381;0,3045425;0,4727287;0,2456861;0,2589765;0,6076531;0,1652489;0,3722873;0,3402696;0,2978029;0,823422;0,2809334;0,9391408;0,2187147;0,3329897;0,4980249;0,04821587;-0,07553387;0,3279071;0,117075;0,2862272;0,5925789;0,2007732;0,0927062;0,05622244;0,3487062;0,180707;0,1240067;-0,05192471;0,2370577;0,1038718;-0,0662384;0,4388099;0,1863132;0,2498641;0,04345894;0,1427169;-0,1430593;0,3403983;0,3778028;0,8511605;0,1827731;0,04529715;0,07069349;0,3941116;0,02191591;0,389842;0,6517067;0,1847572;-0,0473485;0,2771301;0,08336401;0,2188497;0,1996713;0,3503089;0,4734688;0,1828198;0,5971565;0,2910185;0,7759695;0,07971382;0,8846946;
220,000;-0,269062;-0,5192885;-0,3945761;-0,1524129;0,1349559;-0,08225584;-0,4595385;0,01002026;-0,5107541;-0,5987782;-0,1239438;-0,671762;-0,6536293;-0,4684749;0,03531265;-0,04070187;0,1488113;-0,1643782;0,005094528;-0,7070265;-0,545835;-0,1989121;-0,04844093;-0,457067;-0,009132385;-0,3020554;-0,350235;-0,03720093;-0,03230429;-0,08050251;-0,5029736;0,1103897;-0,2776103;-0,577364;-0,3800244;0,004662991;-0,6420479;-0,3456664;-0,01661444;0,1131015;-0,4408236;-0,6547675;-0,3235931;-0,3646369;-0,6214328;-0,4718122;-0,01496935;-0,2821517;-0,3757358;-0,7446699;-0,01033926;-0,5168829;-0,7855835;-0,6539254;-0,3501487;-0,4808865;-0,03499174;-0,03753376;-0,02266073;-0,3134146;-0,0743289;-0,8238516;-0,5108409;-0,6404991;-0,0122633;0,01676178;-0,09231997;-0,08429575;-0,4272718;0,0662775;-0,001802921;-0,6119332;0,01737356;-0,00905323;-0,6216593;0,01655054;-0,5734558;0,00545311;-0,3318167;-0,0583334;-0,6236482;-0,08924389;0,0341754;-0,2986689;-0,4191494;-0,01219893;-0,363389;0,05298615;-0,378756;-0,01796484;0,04351282;
221,000;0,4335861;0,1619067;0,1970253;0,2044106;0,04466295;0,6595407;0,2845564;0,6536665;0,8401384;0,5430384;0,9618435;0,83604;0,5430994;0,8458204;0,4512877;0,5294719;0,2049875;0,9957376;0,6738081;0,2318277;0,4408326;0,5403953;0,6120644;0,2520328;0,6520715;0,2841969;0,2885132;0,5274925;0,6030254;0,4342508;0,2195354;-0,1044421;0,3905792;0,2318897;0,03804493;0,3865533;0,5208211;0,8521771;0,8915343;0,2565308;0,2788448;0,505815;0,8640351;0,9239812;0,8612976;0,1843715;0,06579781;0,6151295;0,6230512;0,8395958;0,8843474;0,8432779;0,2348156;0,2208867;0,8606157;0,2048678;0,5098324;0,4598508;0,6147995;0,1260452;0,1723657;0,8045058;0,8331957;0,2547398;0,4881029;0,3676634;0,6832156;0,936368;0,3957472;0,6370282;0,1307144;0,03553724;0,2282319;0,6189747;0,3706899;0,2924604;0,8093348;0,1023149;0,4036312;0,889679;0,2621207;0,9188657;0,08183098;0,8389454;0,1643515;0,2079945;-0,01624012;0,1800132;0,8363342;0,2426915;0,872191;
222,000;-0,2516632;-0,229919;-0,2945571;-0,3953819;-0,2668705;-0,2310891;-0,224339;-0,4658561;0,1032028;-0,1531863;-0,4313884;-0,1062741;-0,3458319;-0,1402211;0,01458836;-0,7132215;0,04430199;-0,6372371;-0,5373311;0,07336664;-0,4016209;0,1197443;0,1145592;-0,2578058;-0,3697743;0,06715441;-0,5114269;-0,7073283;0,1315641;-0,8200598;0,08205557;-0,3304191;0,09990883;0,09402847;-0,7004166;-0,6139989;-0,161448;0,1517563;0,1323853;-0,3034916;-0,2209096;-0,1878943;0,08947372;-0,4795518;-0,3465834;-0,001568794;-0,04589367;-0,4759755;-0,3559709;-0,1833763;0,1529822;0,09171534;0,02373457;0,06950188;0,1230845;-0,3764005;-0,5290475;0,03416252;0,07986784;0,03069019;-0,570395;-0,1751313;0,1277151;-0,3670297;-0,2766123;-0,3016768;-0,4198003;-0,1743326;-0,2132254;-0,3665266;-0,2816706;-0,02449083;0,06043863;0,05721951;0,06148815;-0,4808936;0,1122904;0,0105648;0,09344387;0,1678419;0,01494455;0,08852768;-0,3302822;0,1647573;0,03476048;-0,3178897;-0,2597489;-0,265521;-0,2838426;0,03296995;0,1573882;
223,000;0,5776706;0,03175497;0,6437201;-0,01689339;0,01256657;0,3326216;0,02922821;-0,1355557;0,6101046;-0,1774883;-0,1340089;-0,2569494;0,01559877;0,1056724;0,6534805;0,2889066;-0,005604744;0,2341352;0,5823689;0,05117798;0,2922983;-0,1108809;-0,1471949;0,5914912;0,1052756;0,03520679;0,0143075;0,2756691;-0,3551178;0,5713987;-0,03369427;0,346652;-0,1338992;-0,2318783;0,5983462;-0,02844954;-0,1344585;0,01551676;0,138926;0,6298242;-0,04349518;0,2983036;0,6370897;0,5448308;0,548481;0,649364;0,6528616;0,083745;-0,007582188;0,5899825;-0,1824737;0,6446691;0,6384945;0,07039309;0,3158636;-0,3305879;0,263351;0,3680539;0,1792893;0,1629272;0,1111712;0,5889778;0,1934118;-0,1067319;0,6203485;0,6517754;0,5844045;0,2808089;0,1436772;0,01792383;0,06024551;0,6697063;-0,1351433;0,3726988;0,3420973;0,6268835;0,6020031;0,1697235;-0,06782579;-0,2770276;0,6483836;0,5983553;0,6183681;-0,1923118;0,334661;0,6264281;0,03315258;0,1364684;-0,1886687;0,1578579;-0,2314482;
224,000;0,7054672;0,304153;-0,07888126;0,6377611;0,620698;0,1579762;0,1782227;0,6443439;0,6492214;0,6023455;0,6158061;0,6204309;0,04277754;0,6432905;0,2011642;0,07356977;-0,0114522;0,6636448;0,3608456;0,3262057;0,3686872;0,1283097;0,6133709;0,660645;0,6261501;0,613152;0,03414154;0,3379335;0,568079;0,2189798;0,2856326;0,1757002;0,5762935;0,1374416;0,09285736;0,6089797;0,01153803;0,6261196;0,637506;0,1073589;0,006278992;0,3795905;0,2087827;0,6768298;0,7012019;0,3573585;0,3766718;0,6472197;0,3537774;0,3913598;0,1278005;0,1808386;0,3754659;0,1350718;0,6310558;0,2868109;0,658392;0,1509194;0,3058653;0,6190262;0,6117449;0,3894439;-0,1786342;0,5991392;0,2173305;-0,1504345;0,3965235;0,657012;0,3302116;0,04772711;0,01604986;0,07507992;0,6080046;-0,04480314;0,3540564;0,06503105;0,6715956;0,6098485;0,6225801;0,6053877;0,3478498;0,7040224;0,389667;0,1571894;0,6238546;0,3527141;0,3177371;0,6183414;0,3358512;0,6359935;-0,06766367;
225,000;-0,6675096;0,03927851;-0,4771738;-0,4307585;-0,2551804;0,02537727;-0,5891013;-0,6379104;0,04757261;-0,2316399;-0,2300386;-0,5367112;-0,2997751;-0,2714906;-0,4357119;-0,3053236;0,03481674;-0,262567;0,03889132;-0,4275675;-0,5491099;-0,2613516;-0,5282183;0,0242281;0,02526426;-0,2447395;-0,2765684;0,04210329;0,04184055;-0,2931337;0,05139589;-0,2828054;0,06522226;-0,4607124;-0,4460182;0,05087805;-0,2650747;-0,4151516;-0,418191;-0,6886716;0,007551193;-0,5845776;-0,4460859;-0,2411938;-0,4568038;0,009695053;-0,2946863;-0,4140801;-0,6543169;-0,4432096;-0,2706404;0,01989603;-0,4277983;0,002206802;0,02934217;0,01742125;-0,4108729;0,02484894;0,04701328;-0,2380066;0,06172276;-0,4391599;-0,6029406;0,0492177;-0,4611812;-0,4659524;-0,5583529;-0,4173064;-0,2474761;-0,4596286;-0,001567841;-0,2926183;-0,4174442;-0,2919397;-0,4345665;0,008038998;-0,2585559;0,03281641;-0,5379152;-0,4258966;0,03712606;-0,6764903;-0,5606494;-0,596251;0,03629446;0,03604412;-0,248836;0,02783871;-0,4541807;-0,4247632;-0,6020603;
226,000;-0,03029823;-0,4861999;-0,3176646;-0,3149347;-0,3103647;-0,5977273;-0,02475739;-0,5053325;-0,486618;-0,714982;-0,7956157;-0,6204863;-0,01276159;-0,008755684;-0,9143848;-0,01093388;-0,7046576;-0,3095193;-0,7788696;-0,621861;-0,8024187;-0,7030334;-0,7962208;-0,007295609;0,001007557;-0,4896784;-0,6063299;-0,7056074;-0,01394272;-0,3054862;-0,7058368;-0,4726186;-0,6128645;-0,01915264;-0,9585752;-0,5950623;-0,8439598;-0,617497;-0,5005884;-0,3221412;-0,2919083;-0,0238595;-0,6213226;-0,7922759;-0,007678032;-0,007889748;-0,004588127;-0,7155795;-0,6182303;-0,4979911;-0,4822011;-0,4804106;-0,7989507;0,005424976;-0,008295059;-0,0004892349;-0,7971272;-0,4814324;-0,7037649;-0,7069492;-0,7054338;-0,6192231;-0,3106709;-0,3141494;-0,3183422;-0,7098856;-0,7201138;-0,7106881;-0,7951064;-0,3208723;-0,002055645;-0,311523;-0,4925203;-0,4764681;-0,617806;-0,4718819;-0,3203173;-0,008408546;-0,6190681;-0,3146486;-0,6089816;-0,01006699;-0,7135878;-0,002787113;-0,294127;-0,6088319;-0,7881975;-0,001754284;-0,02297258;-0,3274961;-0,01258802;
227,000;0,3072758;0,297142;0,2984676;-0,00524807;-0,005734921;-0,01398325;0,3048754;0,2971144;0,2960215;0,2899203;0,2923474;-0,006403923;0,2982101;-0,004396439;-0,00813055;0,2959723;0,2920656;-0,00580883;-0,005861759;0,2936749;0,2961617;-0,1826649;-0,009028912;0,2961302;-0,1763601;-0,001760483;-0,01021338;0,2921414;0,3049898;-0,006567001;0,2897248;-0,4062805;0,2943001;0,2986817;-0,3066397;-0,4046636;-0,4035349;-0,005326271;0,298243;0,2948704;-0,399302;0,3022566;0,2968211;0,2884955;-0,3001184;0,3009958;-0,2936525;-0,00292635;-0,01072931;0,2990623;-0,1789198;0,2902551;0,2965074;-0,1793194;0,2969079;-0,003320694;0,2884021;0,2911482;0,2868447;-0,01201439;0,2870317;0,2913618;-0,1766644;0,3023229;0,2960248;-0,001637459;0,291431;-0,01265001;0,2958889;0,3009286;0,004395485;0,2928681;-0,005366802;-0,1853189;0,0002603531;-0,01191473;0,3022923;0,2963715;-0,008886337;-0,1757636;0,2932758;-0,4747639;-0,008128643;-0,5992312;-0,3094192;0,2930632;-0,004778385;-0,002802849;0,3050842;0,3060484;-0,1715412;
228,000;-0,3045516;-0,1812992;-0,1876278;0,3005257;0,3017554;0,28863;-0,1812735;-0,006354809;-0,1852632;0,2956009;-0,006393433;-0,006121635;0,2975187;0,2919636;-0,3103738;0,289794;-0,00446558;0,3013101;-0,3011456;-0,009847164;-0,4100709;-0,1793456;-0,008581161;0,2913227;-0,0008249283;-0,305728;0,3002615;-0,005548477;-0,4061508;0,3006363;-0,01549292;0,3058934;-0,1873441;0,2963414;-0,4783587;0,00433445;-0,3988438;-0,0005331039;-0,3147039;0,2948322;-0,1712799;-0,006159782;-0,3118057;0,2944021;-0,001049995;-0,003606796;-0,4717555;-0,3013182;0,2922339;-0,3102794;-0,1756978;0,2930861;-0,3051858;0,3049431;0,2942271;0,3010435;0,2912946;0,296597;0,2892046;0,295331;0,2882361;0,296207;-0,1770172;-0,4030614;-0,01431513;-0,4773602;-0,01575804;0,2908492;-0,3061452;-0,1790915;-0,4821787;0,2917809;-0,006781101;0,2999582;-0,4768572;0,2920332;-0,3043852;0,292079;0,2985988;-0,1756101;-0,1900454;-0,1815844;-0,007539272;0,009535313;0,297688;-0,1910834;-0,3014708;0,3031144;-0,1790538;-0,5467782;-0,1715541;
229,000;0,01916742;0,01067543;-0,594543;-0,01355362;-0,02877045;-0,7813096;0,0323205;-0,3220606;-0,4895463;-0,01234293;0,008681774;-0,4920311;-0,009103298;-0,7048221;-0,5977125;-0,8097954;-0,01298714;-0,02399015;-0,01391077;-0,4893999;-0,5950341;-0,2987223;-0,4695792;-0,4854126;-0,3115392;-0,2928553;-0,02248383;-0,0006308556;-0,4742699;-0,01528883;-0,6855574;-0,03027868;-0,4699473;0,006779671;-0,3013911;-0,01938152;-0,2935624;-0,0120616;-0,7728477;-0,3300786;-0,006948948;-0,3076477;-0,4661813;-0,0004730225;-0,2880192;0,002245426;-0,0004105568;-0,005356789;-0,6155262;-0,2780161;0,01146317;-0,321528;-0,003540516;-0,03376245;-0,3181129;-0,0120039;-0,3083396;-0,01787996;-0,4859462;-0,3135042;-0,6183901;-0,01455498;-0,3092694;0,0252676;-0,8483467;0,0005402565;-0,6772838;-0,6046677;0,005966187;-0,004687309;-0,4682665;-0,4997034;-0,4806886;0,009045124;-0,001394272;-0,4711113;0,003458023;-0,4947386;-0,001135349;0,01854849;-0,5818257;-0,7506795;-0,2774644;-0,02542019;-0,4911847;-0,5697122;-0,007557392;-0,03627682;0,00556469;0,006672382;-0,01716185;
230,000;0,1757107;-0,007987022;0,04828024;-0,1277914;-0,2621346;0,0260396;0,4492488;-0,4805245;-0,367826;-0,1165433;0,1877632;-0,2463098;0,009329319;0,02786589;-0,2832441;-0,4981389;-0,274148;-0,2854385;-0,4989972;-0,2466602;-0,1739879;0,03713131;0,2121611;-0,1118088;-0,08408928;-0,1170855;-0,2909455;-0,1260767;-0,1696658;0,03014994;0,2107878;-0,2700305;0,04506779;0,5005898;-0,2636919;-0,3542628;-0,2275524;-0,2940397;-0,2673874;-0,3757539;-0,2172556;-0,08237886;0,04530811;0,184639;0,5123525;0,001375675;-0,2943916;-0,2776256;0,0659585;0,1818604;0,177423;-0,3479104;-0,272068;-0,3274598;-0,2896719;0,0112772;-0,1199222;-0,09075356;0,04813814;-0,1085949;-0,415504;-0,2228928;-0,3546362;0,1637402;-0,2701178;-0,4280648;0,5296321;0,2226515;-0,1099544;-0,1968021;-0,1997743;-0,3262897;-0,0942626;0,4728193;-0,4805188;0,5285554;-0,2174368;-0,2741194;0,1724548;0,5005169;0,1975536;0,4923615;0,4797812;-0,3395395;-0,1063762;0,4973207;-0,3460174;-0,437396;-0,1365218;-0,289206;-0,3337045;
231,000;-0,04159021;-0,1324201;0,4724073;-0,1119065;0,4496531;-0,2292094;-0,3870449;0,5032787;0,4313893;-0,1819458;0,1380033;0,4548273;-0,03779697;-0,2612195;-0,2319756;0,5056701;0,4949555;0,1933336;0,5213208;0,4509788;0,4854298;0,4711237;0,1166978;-0,219727;0,4750729;-0,140183;-0,004552841;0,01570749;0,4281907;0,4659348;-0,05563784;0,501812;0,4602165;0,4477587;0,4864359;0,197094;-0,281189;-0,1688828;0,003910542;0,4675083;-0,00693512;0,4573774;0,4506116;0,1759319;0,4426913;-0,01217794;0,1986313;0,4995036;0,4066801;-0,003938675;-0,03697538;0,01251221;0,4630423;0,4497495;-0,1046524;0,1847878;-0,2153029;0,4530478;0,4744663;0,0134635;-0,3306599;-0,3460193;0,02873993;-0,142621;-0,106401;-0,1351142;0,4303989;0,1067524;0,1321931;0,4858484;-0,01901531;0,1607447;0,182272;-0,1687269;0,04234362;0,4074845;0,2042966;0,009697437;-0,2675333;0,4234424;-0,1771169;-0,2459383;-0,1570897;0,5076542;-0,3451195;-0,04004526;0,5157127;0,4640555;-0,2234726;0,1535096;0,4550219;
