Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
200,000;-0,1181526;0,01209831;0,2702007;0,2528815;-0,01188469;-0,06436348;-0,345346;0,2978745;0,2844453;0,1889048;0,1368017;0,1868505;0,421093;-0,04840183;0,3418403;0,2317462;0,265398;-0,1997218;0,1218925;0,04589224;0,0551815;-0,07711458;0,1396017;0,654706;0,2737098;-0,2290449;-0,07256508;0,158637;-0,1514187;0,3538337;-0,2699175;0,5225277;-0,04188204;-0,1167355;0,1373634;0,4255557;0,5077276;-0,0124402;-0,1254878;0,2985945;0,1732316;0,5516624;-0,1376162;0,3212023;0,3835974;0,2788963;0,2059946;-0,1474061;0,6084685;0,2425442;-0,2614388;-0,2930541;0,1496167;0,07678938;0,2245159;-0,01053524;-0,3936229;0,3241706;-0,03388166;-0,2261786;0,004091263;0,217845;0,3423948;0,02214336;0,4869361;0,3201723;-0,02875996;0,2805638;0,276907;0,126235;0,4596438;0,04988623;0,008244991;0,08383417;-0,1582575;0,2034564;-0,2996473;-0,1230426;-0,1707788;-0,1165228;-0,2794085;0,34377;-0,04767847;0,4641681;-0,006999969;-0,02856493;0,2833109;0,11341;-0,2286172;-0,363059;0,2894177;0,6409912;0,1657033;-0,1140819;-0,1964512;0,5391831;0,5871491;0,2327499;-0,2200141;0,6292825;-0,006905079;0,1855588;0,3328977;0,07546806;0,3133235;0,3745675;0,3069277;-0,01486492;0,3727441;0,3980088;0,0409894;0,06684065;-0,04080725;0,4913621;0,09232235;0,1482654;-0,09119225;0,4061484;-0,1040125;0,2503567;0,2657123;0,4522882;0,2821188;0,09363842;0,0606885;-0,4763503;-0,04461813;0,3385501;0,1939664;0,5467424;0,1213155;-0,1697197;-0,176218;-0,2560678;0,202466;-0,3312612;0,6432528;0,01571703;0,1733112;-0,101769;0,3507719;0,3004389;-0,04148626;0,4068346;0,3240376;0,03796053;0,3292832;0,02423286;0,04546022;-0,1078596;0,3797541;0,4550362;0,3753977;0,2955074;0,5439167;0,1270523;0,4710693;-0,08490276;0,1181779;0,2006764;0,4892478;0,3954196;-0,1452341;0,1972647;0,1180372;0,4260874;-0,008976936;0,1975441;0,2073741;0,1893806;0,3658724;0,1089468;-0,2929206;0,2326946;0,1544247;0,3933096;0,1712294;-0,145762;-0,02647257;-0,03342962;-0,07391977;
201,000;-0,1059041;0,5000496;-0,1820941;0,210372;-0,06337118;0,3636594;0,007153511;-0,1371198;-0,2609797;0,5423613;0,2836699;-0,3443618;0,08719587;0,09538412;0,1349959;0,0942235;0,09842873;0,1795592;0,3358335;-0,05665541;0,2515092;0,01567411;-0,06731367;0,5617571;0,1987486;0,1289873;-0,1414719;0,3906946;0,03356504;-0,007228851;0,1514573;0,2012672;-0,002196312;-0,1276026;0,3448606;0,03564262;0,2423625;-0,2109828;0,1327953;0,5162797;-0,01075602;0,6755528;-0,04278612;-0,2828379;0,3138123;0,1556802;-0,1590018;0,09812975;0,4247408;0,2118082;0,03425884;0,2368932;-0,1370325;-0,2254;-0,1037679;0,2028475;0,1955981;-0,0786643;0,3432169;0,2842588;0,02559185;0,1421618;0,1925716;-0,1459599;0,02836466;0,1178136;0,08924389;0,1162047;-0,1375651;-0,03962803;0,2555971;-0,1799774;-0,06017399;0,02198839;-0,1017118;0,4692359;-0,0604558;0,5242167;-0,2395592;0,0150733;-0,1882124;-0,07367039;-0,383338;0,4277763;0,5559368;-0,09281921;-0,2530847;0,06572819;-0,006546021;-0,220099;-0,438724;0,6532054;-0,4066949;-0,2249274;0,04602337;0,4392314;0,5123324;0,3806233;-0,08785677;0,6932387;-0,4445148;0,019485;0,1140614;0,7359123;0,2421784;0,4318428;-0,2543273;-0,2641859;-0,08362913;0,4826007;-0,2928028;-0,02820492;-0,1362243;0,1907134;0,5591679;-0,06976843;0,260694;0,4637809;-0,05843925;-0,1174808;0,1852565;0,3221636;-0,1750565;0,09852982;0,2187386;0,1561422;0,07212734;-0,325294;0,01438999;0,703445;0,2164268;0,1009464;0,1218657;0,2140617;0,4815102;0,1745834;0,4921284;0,1274076;0,1611137;0,4546132;0,2951922;-0,006715298;0,1605401;0,02537727;0,3210182;0,4545536;0,04217148;0,5485258;0,06249809;0,4004292;-0,1455922;0,01383114;0,2201653;-0,2041655;0,4095058;0,02310562;0,1292782;0,7801614;-0,0007247925;0,4776917;0,4343328;-0,2211699;0,07112646;-0,03861284;0,03704214;0,4255581;0,07583332;-0,1292782;-0,07797909;0,04403305;-0,04951096;0,7287517;0,2832899;-0,2750163;0,7635541;0,195344;0,2595367;-0,07982254;0,2989931;0,1839056;-0,1181626;
202,000;-0,5968804;-0,4481859;-0,5471916;-0,1968775;-0,5404949;0,1024828;-0,7061381;-0,459538;-0,6575551;-0,2314425;-0,1283245;-0,1188431;-0,2488256;0,02189779;-0,3885541;-0,1950827;-0,2038155;-0,5158248;0,1205053;-0,6416855;-0,2566867;-0,6609793;-0,3569469;-0,4268432;-0,593483;-0,2394686;-0,284514;-0,1773934;-0,3884172;-0,1925707;-0,4834561;-0,5523391;-0,3737149;-0,4431596;-0,1210608;-0,5913253;-0,7116146;-0,2682405;-0,8159037;-0,755743;-0,6539631;-0,04573107;-0,1158834;-0,366374;0,003908157;0,02303171;-0,4814553;-0,1432438;-0,7779965;-0,1980319;-0,3278408;0,09532022;-0,7935805;-0,3162975;-0,5293102;-0,2558961;-0,2075224;-0,03754139;-0,2645721;-0,1751337;-0,4595332;-0,1450629;0,140502;-0,3256264;-0,3651042;-0,144959;-0,6829948;-0,09252024;-0,4366016;-0,04766941;-0,3894668;-0,3967857;-0,5765376;-0,3320775;-0,04233789;0,08451176;-0,6255069;0,07453728;-0,6568503;-0,7431998;-0,3636689;-0,5484552;-0,6074104;0,06816769;-0,1775994;-0,6684318;-0,4863238;-0,2519541;0,1897655;-0,9408717;-0,9002948;-0,04925203;-0,5405965;-0,2717123;-0,205627;-0,09524393;-0,5931854;-0,3430781;-0,3853498;-0,2138219;-0,2600613;-0,005340576;0,1540203;0,04969549;-0,04088068;-0,3868427;-0,4546528;-0,4434676;-0,2292051;-0,1175394;-0,5039721;-0,5622129;-0,5811052;-0,4606943;-0,2683973;-0,3523641;0,1402206;-0,03935719;-0,2467866;-0,4959316;-0,1386328;-0,2278643;-0,4821296;-0,4896994;-0,5389829;-0,1705713;-0,08963013;-0,7533574;-0,518899;-0,1603575;-0,9351912;-0,6426921;-0,2767434;-0,1235619;0,03700256;0,1177697;-0,5658779;-0,109961;-0,401216;-0,4545913;0,1424246;-0,5051832;-0,2523279;-0,7393126;-0,1594167;-0,5463305;-0,7286558;-0,1346312;-0,426425;-0,6316671;-0,5366321;-0,5274067;-0,3419619;-0,6808867;0,06591272;-0,07484007;-0,4932327;-0,02669144;-0,6391654;0,05649805;-0,001970291;-0,4191532;-0,02176428;0,2332034;-0,1226606;0,1189756;-0,2193632;-0,3309827;-0,3794084;-0,1260014;-0,3363647;0,0405345;-0,1210442;-0,5557113;-0,1282444;-0,2388697;-0,2368846;-0,5725393;-0,07688713;0,1063051;-0,6024361;
203,000;-0,157464;0,3090076;-0,3035135;-0,3219581;-0,2586226;0,04410315;-0,2452102;-0,2997775;-0,0330286;-0,185904;-0,1101141;-0,0599885;0,02266932;-0,165904;-0,4645176;-0,2452741;-0,02471352;0,05047941;0,002765179;-0,3598022;-0,3174601;-0,2216067;0,007929325;-0,3689518;0,07686138;-0,3155522;0,05824995;-0,3183022;0,03770733;0,01713705;-0,4575839;-0,2465024;-0,1835704;0,1486602;0,02574778;-0,2851458;-0,1514506;-0,3142066;-0,4371371;-0,3958793;0,0213542;-0,3142257;0,2924428;-0,234129;-0,2402992;-0,2161236;-0,4450955;-0,2425675;-0,07551289;-0,3166623;-0,09490824;0,1854482;-0,0971818;-0,07827711;-0,2563534;-0,2943387;-0,3044872;-0,006074905;-0,3569579;-0,2483306;-0,101274;-0,2397943;0,03778505;0,2763162;0,331584;-0,2280717;-0,1849604;-0,127306;-0,05973482;-0,551096;-0,09985304;0,2848706;-0,3122315;-0,389976;0,001224518;0,06998873;0,1051459;0,03566742;-0,425343;-0,2287264;0,1078782;-0,2001023;-0,1519485;0,1957211;-0,4587097;-0,1477308;-0,05927706;0,03475714;-0,06245327;-0,2552853;-0,2194252;-0,2765059;0,03919935;0,05958319;-0,2015667;-0,3687706;-0,6799607;-0,2823715;0,117435;-0,3595581;0,2031341;0,01814508;0,0487113;-0,01625919;0,01059818;0,09726429;0,331254;0,2712226;0,2583189;-0,2959194;0,3385978;-0,03009701;-0,2423062;-0,1886201;-0,5072532;-0,01224661;-0,03894997;-0,1636977;0,2847781;-0,147377;0,2417574;-0,2648344;-0,1585798;-0,3598862;-0,4070182;-0,1931591;-0,4789391;0,01336718;0,3954973;-0,2950897;-0,2149415;-0,1214533;0,07553434;-0,4376278;0,2683558;0,117106;-0,2897625;0,1315351;-0,1829834;-0,4594302;-0,04502392;-0,1840677;-0,06173277;-0,4819903;0,2342491;-0,2500319;-0,3089337;-0,2934408;0,2065082;-0,2261553;0,09001827;-0,07082844;-0,484519;-0,3009539;0,2215333;0,07208109;-0,00831461;0,3042922;-0,3913469;0,1952295;-0,3160677;0,1350608;0,02733421;-0,209269;0,2800965;-0,0414114;-0,1277871;-0,2750902;0,129065;-0,2522879;0,2666717;0,05237389;-0,164845;-0,2090402;-0,009626389;-0,1148562;-0,01699305;-0,3234119;-0,3668957;0,1889338;-0,1430454;
204,000;0,1543503;0,06646538;-0,05092669;0,2438736;0,2312326;-0,5342927;0,01847696;-0,1548481;0,05207491;-0,00809145;0,007799149;-0,5256653;0,1228857;-0,07999897;-0,2743711;-0,1267905;-0,302784;0,2037292;-0,3541703;0,04963303;-0,01662683;0,1712022;-0,3375373;-0,3197923;0,1626892;-0,04261398;-0,6515322;-0,2906051;0,1618977;-0,1715117;-0,2181997;-0,3410535;0,08174324;-0,0825634;-0,2383094;-0,1390877;-0,129879;-0,2845283;0,2251449;-0,0334301;-0,1959434;-0,6471472;-0,2002225;-0,2950101;-0,1902566;-0,3434706;-0,3017426;0,1842585;-0,0585289;0,2254992;0,07666588;0,1519251;0,029531;-0,2187238;0,2061157;-0,1531591;0,1838508;-0,1937547;0,2002912;0,2348094;0,2263694;0,1723971;-0,5484886;0,07674026;-0,1652765;0,1018224;0,009482384;0,04158115;0,005346775;-0,1699119;-0,03289604;0,09054518;0,2216983;-0,3210773;-0,2203817;-0,1232939;0,02439404;-0,4613976;-0,2383413;-0,2502842;-0,4762993;-0,04422235;-0,1389065;0,145225;-0,09379387;-0,2449832;-0,1857705;0,04357052;-0,4746156;0,01835442;0,03809738;-0,8277497;-0,6307607;-0,7048893;-0,5830016;-0,4930158;-0,3795438;-0,3553152;-0,479486;-0,00986433;-0,5313225;-0,09646034;-0,09873915;-0,5584478;-0,002848148;-0,3638549;-0,1026654;0,182281;0,08067608;0,02468109;-0,08327341;-0,01928425;-0,1187887;-0,695539;0,06122446;-0,2600574;-0,1753721;-0,01675367;-0,04447126;0,01257181;0,1005387;-0,241066;0,05311203;-0,3268175;0,2060843;-0,05015945;-0,4847412;-0,08652592;-0,3352661;-0,4443622;0,07928848;0,02931166;-0,1161175;-0,2771149;-0,1837139;-0,4198012;-0,05350018;-0,2854071;0,1081128;-0,2304416;-0,1466746;0,2058272;-0,3316979;-0,2383342;0,1522417;-0,08295918;0,09089088;0,03230953;-0,3615665;0,1889095;0,02264118;-0,05886412;-0,2118192;0,03030825;0,01337671;-0,02874708;-0,1758552;-0,2791967;-0,06350374;0,1515255;-0,4645743;-0,5711293;-0,1212788;-0,677547;-0,1228151;-0,1389523;-0,05149651;-0,3909006;-0,04581118;0,2007308;0,1256065;0,0008597374;0,2477579;-0,565774;0,1995263;-0,08235884;-0,5932775;0,2648792;-0,1680641;0,132659;-0,3183856;
205,000;0,2647319;0,2865772;0,3065543;0,005454063;0,008807182;-0,08827305;0,07113647;-0,1030164;-0,2648926;-0,3680248;0,04524565;0,05001068;0,2732391;0,3530774;-0,01428318;-0,1215639;0,214828;-0,1586747;-0,01429272;0,03270483;-0,2125683;0,2383652;0,3548508;-0,4116864;0,01123857;-0,07303905;-0,01918507;-0,340888;0,0764246;0,01239491;0,1857095;0,1154428;-0,2707539;0,08403111;0,3229656;0,10288;-0,5195751;0,0352931;0,1826663;0,3035703;-0,3520184;0,05944729;-0,5324106;0,3602962;0,3285255;0,1301727;0,1002178;0,2328424;-0,2443228;0,088727;-0,3085885;0,01480103;-0,1169214;0,03183699;0,09975052;-0,699357;0,2778177;0,1418839;0,2471561;-0,008664131;-0,1211362;0,273325;-0,02899599;0,275116;-0,4551339;-0,3091812;0,06461525;-0,1086922;-0,0003623962;0,06173801;0,0478282;0,2054887;0,08237743;0,1498275;0,2757287;0,3578806;-0,2576232;-0,04177618;0,2587657;-0,2602439;-0,09034634;-0,2052221;-0,03679562;0,04750729;0,07396889;-0,3410616;-0,1856093;-0,2789469;0,18753;0,0649972;-0,07367516;-0,4069266;-0,08670807;-0,6814876;-0,09541273;-0,005040646;0,2979517;-0,3203354;-0,05585098;0,20257;-0,3976216;-0,4711885;0,2760148;-0,6547918;0;-0,08466959;-0,3718271;-0,2287931;0,2750263;-0,02822304;0,05509853;0,07214546;-0,1740723;-0,2465754;-0,02859688;-0,00905323;0,08823395;0,06906414;-0,07368755;0,03240299;0,2121372;0,1263976;-0,156148;0,1419454;0,2415528;-0,5277481;-0,3273058;-0,2038722;-0,238647;-0,5300264;-0,2669415;-0,08861542;-0,06671095;-0,00624752;-0,2857094;-0,3856096;0,3117766;-0,3674455;-0,3807607;-0,2268872;-0,03705788;0,04990435;0,006694317;0,2912617;-0,05010891;-0,6304474;-0,2203803;-0,07261419;-0,07932043;0,182745;-0,2329679;0,1409397;0,1803455;-0,1014595;-0,2786255;-0,08776855;-0,1142578;-0,1553006;-0,1676865;-0,006670952;0,002969742;-0,5781422;-0,3610148;0,2180228;-0,2135329;-0,08292341;0,176064;-0,1907744;-0,08518696;0,1420169;0,05233765;-0,2071443;-0,1298208;-0,3124509;-0,05761051;0,3067989;-0,1912608;-0,1233158;0,3294096;0,1039338;-0,002726555;
206,000;-0,3850164;-0,3920283;-0,4266305;-0,7138529;-0,1632228;-0,1548119;-0,4030862;-0,3334332;-0,2656903;-0,7553248;-0,259635;-0,7275462;-0,3883281;-0,6015964;-0,6761136;-0,4149442;-0,6669388;-1,014093;-0,583497;-0,2520261;-0,5776386;-0,2977233;-0,3534102;-0,5661073;-0,6653476;-0,2678356;-0,3937135;-0,6811523;-0,4041729;-0,3306785;-0,6212478;-0,2811809;-0,6842752;-0,2012396;-0,2987442;-0,2590361;-0,7030616;-0,7712445;-0,05776596;-0,4191046;-0,5016532;-0,3575692;-0,5405588;-0,4338107;-0,3999767;-0,3503695;-0,2564921;-0,2700663;-0,3516254;-0,5539956;-0,491529;-0,6527944;-0,4375138;0,03277397;-0,5919404;-0,8741055;-0,4988041;-0,3914342;-0,3645434;-0,625936;-0,7622333;-0,4620657;-0,4432235;-0,3335557;-0,5977073;-0,5096402;-0,3564305;-0,4949493;-0,01252842;-0,6095505;-0,6574502;-0,005081177;-0,5092387;-0,4824438;-0,06191969;-0,5795979;-0,6704192;0,002274036;0,0003905296;-0,6551504;-0,7107725;-0,5989413;-0,8471823;-0,2318993;-0,1846809;-0,2551756;-0,8394032;-0,8991928;-0,5037408;-0,3910689;-0,6693377;-0,3993821;-0,5967035;-0,8339782;-0,09884024;-0,1968122;-0,0619607;-0,6820669;0,0817647;0,04909897;-0,4763818;-0,2059345;-0,1926508;-0,547924;0,003627777;-0,7681522;-0,2195797;-0,4306593;-0,3401122;-0,7332902;-0,2037983;-0,3692846;-0,1411667;-0,5730014;-0,7805557;-0,8494654;-0,7073436;-0,2127881;-0,5542293;-0,1921983;-0,03862095;-0,8680015;-0,2716432;-0,4398808;-0,3459277;-0,6936135;-0,5667257;-0,5340652;-0,2275295;-0,3389034;-0,7170744;-0,5901098;-0,2198558;-0,7019081;-0,473371;-0,671278;-0,4453592;-0,4830704;-0,4556875;-0,9242468;-0,5268736;-0,3367801;-0,4021997;-0,1757731;-0,7244282;-0,5133266;-0,5498762;-0,8442492;0,08156586;-0,01882267;-0,4047675;-0,540019;-0,5931592;-0,939465;-0,858006;-0,3673916;-0,3849764;-0,4220805;-0,5230894;-0,9380789;-0,5598907;-0,8095307;-0,1514225;-0,4643431;-0,4260445;-0,6070676;-0,719348;-0,1518521;-0,6618958;-0,7874103;-0,22961;-0,7672148;-0,4230013;-0,6542277;-0,7585359;-0,398984;-0,6635666;-0,8132586;-0,4289336;-0,5168753;-0,3495975;
207,000;-0,3530922;-0,3384113;-0,8153825;-0,1597695;-0,2654624;-0,1810241;-0,4136157;-0,3146873;-0,08921766;-0,3406057;-0,3783393;-0,7134929;-0,3450561;-0,5625505;-0,559021;-0,7017417;-0,5719137;-0,3486948;-0,7806177;-0,396606;-0,5991864;-0,76616;-0,2103677;-0,2558832;-0,7034106;-0,2191148;-0,4089603;-0,3239594;-0,1092772;-0,04607964;-0,5097618;-0,3625722;-0,453979;-0,1295671;-0,4470019;0,1232533;-0,4706659;-0,6654663;0,1062117;-0,2572446;-0,5736294;-0,3390393;-0,509017;-0,2530074;-0,7061038;-0,4520054;-0,442347;-0,4980044;-0,08828354;-0,4144449;-0,3826356;-0,4483585;-0,3684773;-0,217917;-0,541821;-0,3342242;-0,633985;-0,2749214;-0,4625216;-0,154305;-0,1281776;-0,5907321;-0,4258561;-0,2158327;-0,3176031;-0,2732058;-0,3177376;-0,5267854;0,05500555;-0,3267341;-0,4686484;-0,1641722;-0,1992354;-0,628056;0,0307641;-0,512917;-0,1257043;0,008344173;-0,2615738;-0,2091413;-0,4897518;-0,9363766;-0,558394;0,07285738;-0,2318616;-0,08529806;-0,3715544;-0,3194246;-0,5741501;-0,7335205;-0,6809988;-0,7439566;-0,6587954;-0,2145457;-0,4775376;-0,6512394;0,006842136;-0,769053;-0,3767877;-0,4552312;-0,6783323;-0,2140512;-0,3321443;0,1625457;-0,01427317;-0,396606;-0,2151747;-0,3344083;-0,1931086;-0,05968904;-0,6480651;-0,6123781;-0,1548624;-0,8528528;-0,2213874;-0,2406435;-0,2699127;-0,0745616;-0,572587;-0,100975;0,00135994;-0,7165604;-0,5597835;-0,5998445;-0,5271907;-0,5178523;-0,1741347;-0,5462327;-0,2623873;0,07646847;-0,6233249;-0,6604004;-0,4842367;-0,4233074;-0,4652023;-0,5940585;-0,4691167;-0,3895116;0,1862721;-0,276803;-0,4900961;-0,4224434;-0,8799706;-0,4318728;-0,4594941;-0,3084779;-0,3373318;-0,5410895;-0,3487449;-0,08695602;-0,4437032;-0,5344753;-0,3123598;-0,2887378;-0,2636833;-0,1861258;-0,3504181;-0,3982625;0,02840185;-0,4528489;-0,319757;-0,1953855;0,04453135;-0,5765233;-0,3521886;-0,363956;-0,5146523;-0,111793;-0,06898308;-0,4820652;0,05500555;-0,1665344;0,137219;-0,750576;-0,618978;-0,9416952;-0,2440662;-0,6143332;-0,8187051;-0,6012063;-0,3103404;
208,000;0,08095264;0,02181053;-0,592515;-0,5742173;-0,9251652;0,008817673;0,06483603;-0,1610327;-0,3480649;0,03661156;-0,5430222;-0,0519805;0,0473938;0,1211863;-0,5147591;-0,6856861;-0,1761541;0,05966759;-0,2748179;-0,4521813;-0,1446891;-0,3364191;-0,224988;-0,2272472;-0,2973881;-0,2994065;0,02506018;-0,1425424;-0,06615829;-0,4639225;-0,2890983;-0,6265211;-0,1630807;-0,1807632;-0,1354251;-0,3582911;-0,433578;-0,3643818;-0,4540033;-0,3847098;-0,09692574;-0,01325846;-0,2343211;-0,3746405;-0,5333042;-0,5207105;-0,1944008;-0,529779;-0,2758312;-0,5065923;-0,7113271;-0,2012267;-0,4008107;-0,5977287;-0,1330371;-0,2034907;-0,2827015;-0,3165112;-0,4328065;-0,265439;-0,2399673;-0,302206;-0,1355824;-0,2501392;-0,5552759;-0,1999588;-0,1393919;-0,5930676;-0,2532868;-0,4509959;-0,1081166;-0,1938753;-0,1467304;-0,3541498;-0,06505966;0,04936361;-0,3567038;-0,03867769;-0,304738;-0,4263229;0,04145384;-0,7566175;-0,4206381;-0,1093512;-0,7352972;-0,375958;0,01476383;-0,2008433;-0,5926561;-0,2515769;-0,08021164;-0,3819871;-0,4468827;-0,2305822;-0,6635742;-0,2758274;0,03702497;-0,3149953;-0,2833447;-0,671834;-0,2067575;-0,8124704;-0,1966281;-0,3097644;0,05580807;0,06173515;-0,3396611;-0,5544353;-0,3489165;-0,6304078;-0,2784424;-0,6567049;-0,1480865;-0,5154614;-0,1870322;-0,01229668;-0,007265568;-0,4340501;-0,05145025;-0,3424129;0,0290885;-0,4947619;-0,3751087;-0,2891645;-0,1185269;-0,4627953;-0,2217383;-0,1794553;-0,1378593;-0,05367613;-0,2246776;-0,4374013;-0,6893139;-0,1127257;-0,3363628;-0,1053109;-0,6664929;-0,694344;-0,4852457;-0,4074583;-0,7474108;-0,2279325;-0,5288401;-0,3074913;-0,1053524;-0,6469188;-0,4824786;-0,5234599;-0,3983927;-0,5843353;-0,5071111;-0,49544;0,07788754;-0,01386881;-0,2689519;-0,3303528;-0,2866349;-0,2952642;-0,6560616;0,0743885;0,06933832;-0,3280077;-0,06684923;-0,3921204;-0,529995;-0,255733;-0,6688991;-0,3629904;-0,02426291;-0,1006083;-0,03310871;-0,4928913;-0,2611094;-0,5529928;-0,2037406;-0,4597306;-0,207365;-0,1739864;-0,2317138;-0,1960993;-0,1782169;
209,000;-0,07938194;0,1967626;-0,2628465;-0,05888081;-0,2133842;0,1027951;0,08493233;0,1329565;-0,2668109;0,1244755;-0,1013236;-0,07556105;0,07349968;-0,09305191;-0,4155498;-0,5368986;0,4371834;-0,0191164;0,1650748;-0,06928968;0,3326921;0,1279421;0,2324829;0,3864884;0,1543727;-0,03994751;0,2946544;-0,0989213;0,4135761;0,2726159;-0,1751184;-0,5786958;0,2340059;0,04203939;0,1367044;-0,07019329;-0,1358314;0,4703751;-0,003842354;-0,3615265;0,04300117;0,3930287;0,06330919;-0,03433704;0,2908654;-0,1243901;0,4213557;-0,1669292;-0,2907591;-0,275774;0,2068038;0,4325261;0,2724762;-0,09962034;0,1899281;-0,4331222;-0,07159281;-0,2288356;-0,09684372;-0,265389;0,2059741;0,007185459;-0,0005264282;-0,2877922;-0,4774895;0,2400193;-0,1105824;0,1782584;0,141952;-0,1696134;0,003577709;0,1523027;-0,1756139;-0,3256211;0,3150897;0,2730846;0,1493554;0,1746888;0,2151146;-0,5351639;0,281673;0,2033749;-0,01190567;0,4444718;-0,2743173;-0,1203022;0,2831259;0,2009635;0,01766014;0,4127355;0,05604219;0,3195348;0,2306628;-0,4076643;-0,4123993;0,01987505;-0,2190828;-0,01616764;-0,1882987;-0,06989479;0,1402354;0,1124492;0,3412609;-0,3612657;-0,2922802;0,07280302;0,357636;0,5155778;-0,2410493;-0,08717966;0,05884171;-0,5077157;-0,2144437;0,002102852;0,02197313;0,2895904;0,2988925;0,1857715;-0,2024255;0,0882659;-0,1745892;-0,1223693;0,1199255;-0,03535128;0,1021814;0,1225505;0,1808839;0,4236102;-0,149395;0,1669679;0,1605239;0,1867127;-0,4579334;-0,1413641;0,03553581;0,08579493;-0,2675443;0,1473765;0,0444603;-0,2514954;-0,06408978;-0,04440355;0,1053901;0,4089036;-0,07053041;0,2188721;-0,4432106;-0,1752338;0,3919449;-0,1828756;-0,1263866;0,3252606;-0,09438467;0,3271227;-0,177228;0,2463059;0,05965471;0,1281214;0,07489347;0,007416248;-0,0598712;0,08410883;0,2999768;-0,1978364;-0,2090259;0,05234289;0,02577066;-0,2658491;0,1533012;-0,1438575;0,1113944;-0,1032157;0,04071045;0,1897798;0,0410409;0,4591718;0,1767993;-0,1196566;-0,03633165;-0,0176897;0,1222696;
