,d2o 019 By Administrator Date Friday. December 17 2021,
Time,14:56:18,
Wavenumbers [1/cm],Transmittance %,
3215.000,1.72733,
3214.000,1.70685,
3213.000,1.68704,
3212.000,1.66747,
3211.000,1.64789,
3210.000,1.62851,
3209.000,1.60959,
3208.000,1.5912,
3207.000,1.57324,
3206.000,1.5557,
3205.000,1.53843,
3204.000,1.52101,
3203.000,1.50309,
3202.000,1.48483,
3201.000,1.46682,
3200.000,1.44952,
3199.000,1.4329,
3198.000,1.41676,
3197.000,1.40118,
3196.000,1.38642,
3195.000,1.37238,
3194.000,1.35855,
3193.000,1.34439,
3192.000,1.32961,
3191.000,1.3143,
3190.000,1.29883,
3189.000,1.28379,
3188.000,1.26969,
3187.000,1.25652,
3186.000,1.24376,
3185.000,1.23099,
3184.000,1.21832,
3183.000,1.20616,
3182.000,1.19458,
3181.000,1.18318,
3180.000,1.17147,
3179.000,1.15917,
3178.000,1.14626,
3177.000,1.13302,
3176.000,1.12006,
3175.000,1.108,
3174.000,1.09696,
3173.000,1.08641,
3172.000,1.07556,
3171.000,1.06405,
3170.000,1.05219,
3169.000,1.04071,
3168.000,1.03013,
3167.000,1.02029,
3166.000,1.01049,
3165.000,1.00009,
3164.000,0.989028,
3163.000,0.977701,
3162.000,0.966473,
3161.000,0.955459,
3160.000,0.944724,
3159.000,0.934468,
3158.000,0.924863,
3157.000,0.915752,
3156.000,0.906626,
3155.000,0.896964,
3154.000,0.886618,
3153.000,0.875876,
3152.000,0.865192,
3151.000,0.85487,
3150.000,0.845005,
3149.000,0.835581,
3148.000,0.826507,
3147.000,0.817566,
3146.000,0.808478,
3145.000,0.799065,
3144.000,0.789327,
3143.000,0.779374,
3142.000,0.76936,
3141.000,0.759441,
3140.000,0.749657,
3139.000,0.73985,
3138.000,0.729838,
3137.000,0.719672,
3136.000,0.709619,
3135.000,0.699911,
3134.000,0.690591,
3133.000,0.681516,
3132.000,0.672363,
3131.000,0.662763,
3130.000,0.652685,
3129.000,0.642661,
3128.000,0.633278,
3127.000,0.624455,
3126.000,0.615498,
3125.000,0.605942,
3124.000,0.595996,
3123.000,0.58608,
3122.000,0.576317,
3121.000,0.566695,
3120.000,0.557373,
3119.000,0.548486,
3118.000,0.539843,
3117.000,0.531121,
3116.000,0.522199,
3115.000,0.513146,
3114.000,0.504093,
3113.000,0.495324,
3112.000,0.487175,
3111.000,0.47952,
3110.000,0.471575,
3109.000,0.462673,
3108.000,0.453128,
3107.000,0.443989,
3106.000,0.435958,
3105.000,0.428841,
3104.000,0.421995,
3103.000,0.414945,
3102.000,0.407523,
3101.000,0.399777,
3100.000,0.391906,
3099.000,0.384203,
3098.000,0.376961,
3097.000,0.370443,
3096.000,0.364789,
3095.000,0.359738,
3094.000,0.354591,
3093.000,0.348718,
3092.000,0.342193,
3091.000,0.33578,
3090.000,0.330256,
3089.000,0.325805,
3088.000,0.321959,
3087.000,0.317957,
3086.000,0.313242,
3085.000,0.307831,
3084.000,0.302238,
3083.000,0.296945,
3082.000,0.291995,
3081.000,0.287197,
3080.000,0.282604,
3079.000,0.278503,
3078.000,0.274982,
3077.000,0.271778,
3076.000,0.268647,
3075.000,0.265578,
3074.000,0.262526,
3073.000,0.259138,
3072.000,0.255069,
3071.000,0.250545,
3070.000,0.246418,
3069.000,0.243486,
3068.000,0.241779,
3067.000,0.240521,
3066.000,0.238803,
3065.000,0.236256,
3064.000,0.233112,
3063.000,0.229817,
3062.000,0.226719,
3061.000,0.224042,
3060.000,0.221858,
3059.000,0.220004,
3058.000,0.21817,
3057.000,0.21618,
3056.000,0.214078,
3055.000,0.21194,
3054.000,0.209756,
3053.000,0.207573,
3052.000,0.205587,
3051.000,0.203974,
3050.000,0.202745,
3049.000,0.20183,
3048.000,0.201143,
3047.000,0.20048,
3046.000,0.199513,
3045.000,0.198053,
3044.000,0.196264,
3043.000,0.194524,
3042.000,0.193116,
3041.000,0.192049,
3040.000,0.191082,
3039.000,0.189931,
3038.000,0.188614,
3037.000,0.187585,
3036.000,0.187316,
3035.000,0.187687,
3034.000,0.187997,
3033.000,0.187602,
3032.000,0.186352,
3031.000,0.184461,
3030.000,0.182299,
3029.000,0.180377,
3028.000,0.17909,
3027.000,0.17826,
3026.000,0.177258,
3025.000,0.175835,
3024.000,0.174514,
3023.000,0.173925,
3022.000,0.174058,
3021.000,0.174444,
3020.000,0.174699,
3019.000,0.17455,
3018.000,0.173701,
3017.000,0.172211,
3016.000,0.170799,
3015.000,0.170245,
3014.000,0.170537,
3013.000,0.171029,
3012.000,0.171335,
3011.000,0.171611,
3010.000,0.172005,
3009.000,0.172324,
3008.000,0.172372,
3007.000,0.172216,
3006.000,0.171998,
3005.000,0.171759,
3004.000,0.171559,
3003.000,0.171534,
3002.000,0.171757,
3001.000,0.172192,
3000.000,0.172806,
2999.000,0.173554,
2998.000,0.174258,
2997.000,0.174703,
2996.000,0.174853,
2995.000,0.17487,
2994.000,0.174964,
2993.000,0.175381,
2992.000,0.176403,
2991.000,0.178069,
2990.000,0.179976,
2989.000,0.181582,
2988.000,0.182718,
2987.000,0.183563,
2986.000,0.184251,
2985.000,0.184846,
2984.000,0.185616,
2983.000,0.186916,
2982.000,0.188725,
2981.000,0.19064,
2980.000,0.192418,
2979.000,0.19421,
2978.000,0.196128,
2977.000,0.197909,
2976.000,0.199178,
2975.000,0.199792,
2974.000,0.199772,
2973.000,0.199059,
2972.000,0.19749,
2971.000,0.194941,
2970.000,0.191353,
2969.000,0.18677,
2968.000,0.181395,
2967.000,0.175456,
2966.000,0.169005,
2965.000,0.161983,
2964.000,0.154546,
2963.000,0.147076,
2962.000,0.139801,
2961.000,0.132629,
2960.000,0.125472,
2959.000,0.118534,
2958.000,0.112113,
2957.000,0.106314,
2956.000,0.101115,
2955.000,0.0965669,
2954.000,0.0927131,
2953.000,0.0893653,
2952.000,0.0861709,
2951.000,0.0829051,
2950.000,0.0796002,
2949.000,0.0763769,
2948.000,0.0732361,
2947.000,0.070043,
2946.000,0.0666902,
2945.000,0.063282,
2944.000,0.0601076,
2943.000,0.057402,
2942.000,0.0551806,
2941.000,0.0533016,
2940.000,0.0516722,
2939.000,0.0503553,
2938.000,0.0494785,
2937.000,0.0491114,
2936.000,0.0492082,
2935.000,0.0496804,
2934.000,0.050538,
2933.000,0.0519415,
2932.000,0.0540475,
2931.000,0.0567076,
2930.000,0.0594786,
2929.000,0.0621012,
2928.000,0.0648087,
2927.000,0.0679602,
2926.000,0.0715199,
2925.000,0.0751754,
2924.000,0.0788381,
2923.000,0.0826415,
2922.000,0.0864805,
2921.000,0.0899577,
2920.000,0.0929077,
2919.000,0.0956935,
2918.000,0.0988249,
2917.000,0.10243,
2916.000,0.106184,
2915.000,0.109614,
2914.000,0.112378,
2913.000,0.114425,
2912.000,0.115965,
2911.000,0.117237,
2910.000,0.118283,
2909.000,0.11903,
2908.000,0.119606,
2907.000,0.120364,
2906.000,0.121501,
2905.000,0.122761,
2904.000,0.123649,
2903.000,0.12395,
2902.000,0.123994,
2901.000,0.124443,
2900.000,0.125769,
2899.000,0.127859,
2898.000,0.130091,
2897.000,0.131863,
2896.000,0.13305,
2895.000,0.13392,
2894.000,0.134747,
2893.000,0.135649,
2892.000,0.136676,
2891.000,0.13779,
2890.000,0.138752,
2889.000,0.139353,
2888.000,0.139828,
2887.000,0.140775,
2886.000,0.142507,
2885.000,0.144677,
2884.000,0.146681,
2883.000,0.148234,
2882.000,0.149341,
2881.000,0.14994,
2880.000,0.149896,
2879.000,0.149313,
2878.000,0.148555,
2877.000,0.147844,
2876.000,0.146993,
2875.000,0.145644,
2874.000,0.143678,
2873.000,0.141315,
2872.000,0.138813,
2871.000,0.136106,
2870.000,0.132719,
2869.000,0.128123,
2868.000,0.122291,
2867.000,0.115919,
2866.000,0.110042,
2865.000,0.105326,
2864.000,0.101724,
2863.000,0.0988329,
2862.000,0.0964943,
2861.000,0.0950145,
2860.000,0.0948009,
2859.000,0.095895,
2858.000,0.0979468,
2857.000,0.100593,
2856.000,0.103739,
2855.000,0.107453,
2854.000,0.111677,
2853.000,0.11608,
2852.000,0.120174,
2851.000,0.123569,
2850.000,0.126194,
2849.000,0.128389,
2848.000,0.13075,
2847.000,0.133792,
2846.000,0.13765,
2845.000,0.141978,
2844.000,0.146076,
2843.000,0.149266,
2842.000,0.151374,
2841.000,0.152967,
2840.000,0.154952,
2839.000,0.157823,
2838.000,0.161319,
2837.000,0.164833,
2836.000,0.168024,
2835.000,0.170961,
2834.000,0.173773,
2833.000,0.176377,
2832.000,0.178572,
2831.000,0.180315,
2830.000,0.181867,
2829.000,0.183624,
2828.000,0.185778,
2827.000,0.188136,
2826.000,0.190389,
2825.000,0.192555,
2824.000,0.194993,
2823.000,0.197897,
2822.000,0.200964,
2821.000,0.203764,
2820.000,0.206311,
2819.000,0.20905,
2818.000,0.212324,
2817.000,0.2161,
2816.000,0.2202,
2815.000,0.22451,
2814.000,0.228895,
2813.000,0.233133,
2812.000,0.23716,
2811.000,0.241259,
2810.000,0.245853,
2809.000,0.251098,
2808.000,0.256744,
2807.000,0.262351,
2806.000,0.267601,
2805.000,0.27248,
2804.000,0.277274,
2803.000,0.282385,
2802.000,0.288054,
2801.000,0.294204,
2800.000,0.300544,
2799.000,0.306817,
2798.000,0.312917,
2797.000,0.318825,
2796.000,0.32454,
2795.000,0.330164,
2794.000,0.336011,
2793.000,0.342519,
2792.000,0.349975,
2791.000,0.358329,
2790.000,0.367297,
2789.000,0.376618,
2788.000,0.386179,
2787.000,0.395997,
2786.000,0.406208,
2785.000,0.416985,
2784.000,0.428297,
2783.000,0.439782,
2782.000,0.451077,
2781.000,0.46228,
2780.000,0.473824,
2779.000,0.485825,
2778.000,0.497854,
2777.000,0.5096,
2776.000,0.521546,
2775.000,0.534594,
2774.000,0.549092,
2773.000,0.564513,
2772.000,0.580072,
2771.000,0.595433,
2770.000,0.610773,
2769.000,0.626452,
2768.000,0.642737,
2767.000,0.659667,
2766.000,0.677055,
2765.000,0.694694,
2764.000,0.712557,
2763.000,0.730714,
2762.000,0.749107,
2761.000,0.767683,
2760.000,0.786745,
2759.000,0.806877,
2758.000,0.828333,
2757.000,0.850728,
2756.000,0.873562,
2755.000,0.896873,
2754.000,0.921153,
2753.000,0.946746,
2752.000,0.973507,
2751.000,1.00101,
2750.000,1.0288,
2749.000,1.05657,
2748.000,1.08419,
2747.000,1.11189,
2746.000,1.14005,
2745.000,1.16886,
2744.000,1.19824,
2743.000,1.22796,
2742.000,1.25793,
2741.000,1.28817,
2740.000,1.31862,
2739.000,1.34908,
2738.000,1.3794,
2737.000,1.40958,
2736.000,1.43974,
2735.000,1.46994,
2734.000,1.50023,
2733.000,1.5308,
2732.000,1.56209,
2731.000,1.59425,
2730.000,1.62693,
2729.000,1.65945,
2728.000,1.6915,
2727.000,1.72326,
2726.000,1.75485,
2725.000,1.78608,
2724.000,1.81669,
2723.000,1.84667,
2722.000,1.8762,
2721.000,1.90529,
2720.000,1.93363,
2719.000,1.96076,
2718.000,1.98623,
2717.000,2.00981,
2716.000,2.03165,
2715.000,2.05209,
2714.000,2.07134,
2713.000,2.0893,
2712.000,2.10565,
2711.000,2.1201,
2710.000,2.13241,
2709.000,2.14258,
2708.000,2.15072,
2707.000,2.15686,
2706.000,2.16075,
2705.000,2.16202,
2704.000,2.16061,
2703.000,2.15671,
2702.000,2.15049,
2701.000,2.14195,
2700.000,2.13118,
2699.000,2.11845,
2698.000,2.10398,
2697.000,2.08784,
2696.000,2.07012,
2695.000,2.0509,
2694.000,2.03013,
2693.000,2.00764,
2692.000,1.98342,
2691.000,1.95758,
2690.000,1.93023,
2689.000,1.90149,
2688.000,1.87159,
2687.000,1.84063,
2686.000,1.80841,
2685.000,1.77452,
2684.000,1.73895,
2683.000,1.70216,
2682.000,1.66473,
2681.000,1.6272,
2680.000,1.59025,
2679.000,1.55476,
2678.000,1.52147,
2677.000,1.49096,
2676.000,1.46363,
2675.000,1.43956,
2674.000,1.41824,
2673.000,1.39873,
2672.000,1.3805,
2671.000,1.36369,
2670.000,1.34874,
2669.000,1.33593,
2668.000,1.32536,
2667.000,1.31703,
2666.000,1.31054,
2665.000,1.30483,
2664.000,1.29862,
2663.000,1.29111,
2662.000,1.28222,
2661.000,1.27202,
2660.000,1.26024,
2659.000,1.24633,
2658.000,1.23026,
2657.000,1.2129,
2656.000,1.1956,
2655.000,1.17908,
2654.000,1.16294,
2653.000,1.14642,
2652.000,1.12943,
2651.000,1.11271,
2650.000,1.09715,
2649.000,1.08316,
2648.000,1.07049,
2647.000,1.0585,
2646.000,1.04666,
2645.000,1.03491,
2644.000,1.02365,
2643.000,1.01308,
2642.000,1.00287,
2641.000,0.992649,
2640.000,0.982482,
2639.000,0.972548,
2638.000,0.962559,
2637.000,0.952011,
2636.000,0.940875,
2635.000,0.929512,
2634.000,0.917924,
2633.000,0.905683,
2632.000,0.892718,
2631.000,0.879668,
2630.000,0.867219,
2629.000,0.855458,
2628.000,0.844154,
2627.000,0.833256,
2626.000,0.822799,
2625.000,0.812583,
2624.000,0.80227,
2623.000,0.791674,
2622.000,0.780751,
2621.000,0.769452,
2620.000,0.757848,
2619.000,0.746282,
2618.000,0.735177,
2617.000,0.724731,
2616.000,0.714912,
2615.000,0.705631,
2614.000,0.696761,
2613.000,0.688083,
2612.000,0.67939,
2611.000,0.670663,
2610.000,0.662031,
2609.000,0.653642,
2608.000,0.645616,
2607.000,0.63807,
2606.000,0.631069,
2605.000,0.62454,
2604.000,0.618268,
2603.000,0.611929,
2602.000,0.605196,
2601.000,0.597953,
2600.000,0.590434,
2599.000,0.583005,
2598.000,0.57574,
2597.000,0.568315,
2596.000,0.56037,
2595.000,0.551846,
2594.000,0.542917,
2593.000,0.533796,
2592.000,0.524726,
2591.000,0.516021,
2590.000,0.507893,
2589.000,0.500217,
2588.000,0.492582,
2587.000,0.48462,
2586.000,0.476262,
2585.000,0.467697,
2584.000,0.459151,
2583.000,0.450723,
2582.000,0.442384,
2581.000,0.434137,
2580.000,0.42615,
2579.000,0.418646,
2578.000,0.411642,
2577.000,0.404803,
2576.000,0.397666,
2575.000,0.390033,
2574.000,0.382179,
2573.000,0.374612,
2572.000,0.367585,
2571.000,0.360845,
2570.000,0.353906,
2569.000,0.346566,
2568.000,0.339084,
2567.000,0.331865,
2566.000,0.325099,
2565.000,0.318771,
2564.000,0.312846,
2563.000,0.307284,
2562.000,0.301895,
2561.000,0.296368,
2560.000,0.290472,
2559.000,0.284216,
2558.000,0.277861,
2557.000,0.271789,
2556.000,0.266278,
2555.000,0.261279,
2554.000,0.256456,
2553.000,0.25155,
2552.000,0.246615,
2551.000,0.241858,
2550.000,0.237351,
2549.000,0.233021,
2548.000,0.228799,
2547.000,0.224604,
2546.000,0.220303,
2545.000,0.21591,
2544.000,0.211758,
2543.000,0.208216,
2542.000,0.205196,
2541.000,0.20217,
2540.000,0.198736,
2539.000,0.195066,
2538.000,0.191686,
2537.000,0.188887,
2536.000,0.186427,
2535.000,0.183797,
2534.000,0.180745,
2533.000,0.177541,
2532.000,0.174665,
2531.000,0.172238,
2530.000,0.169861,
2529.000,0.167119,
2528.000,0.164116,
2527.000,0.161366,
2526.000,0.159211,
2525.000,0.15753,
2524.000,0.155984,
2523.000,0.154323,
2522.000,0.152425,
2521.000,0.150252,
2520.000,0.147923,
2519.000,0.145684,
2518.000,0.143742,
2517.000,0.142153,
2516.000,0.140899,
2515.000,0.139957,
2514.000,0.139235,
2513.000,0.138499,
2512.000,0.13749,
2511.000,0.136104,
2510.000,0.134425,
2509.000,0.132589,
2508.000,0.130662,
2507.000,0.128644,
2506.000,0.126581,
2505.000,0.124701,
2504.000,0.123349,
2503.000,0.122716,
2502.000,0.122627,
2501.000,0.122655,
2500.000,0.122447,
2499.000,0.121896,
2498.000,0.12106,
2497.000,0.120061,
2496.000,0.119042,
2495.000,0.118085,
2494.000,0.117093,
2493.000,0.115849,
2492.000,0.114269,
2491.000,0.112563,
2490.000,0.111069,
2489.000,0.109971,
2488.000,0.109171,
2487.000,0.108455,
2486.000,0.107744,
2485.000,0.107168,
2484.000,0.106838,
2483.000,0.106528,
2482.000,0.105763,
2481.000,0.104335,
2480.000,0.102674,
2479.000,0.10151,
2478.000,0.101175,
2477.000,0.101336,
2476.000,0.101419,
2475.000,0.101126,
2474.000,0.100505,
2473.000,0.099692,
2472.000,0.0987726,
2471.000,0.0978752,
2470.000,0.0972176,
2469.000,0.0969122,
2468.000,0.0967269,
2467.000,0.0961658,
2466.000,0.0949548,
2465.000,0.0934845,
2464.000,0.0926113,
2463.000,0.0928046,
2462.000,0.0935603,
2461.000,0.0938915,
2460.000,0.0934237,
2459.000,0.0927728,
2458.000,0.0927331,
2457.000,0.093295,
2456.000,0.0936703,
2455.000,0.0931809,
2454.000,0.0918796,
2453.000,0.0903126,
2452.000,0.0889536,
2451.000,0.0879916,
2450.000,0.0874542,
2449.000,0.0873266,
2448.000,0.0875226,
2447.000,0.087822,
2446.000,0.0879419,
2445.000,0.087716,
2444.000,0.0871684,
2443.000,0.0864274,
2442.000,0.0856823,
2441.000,0.0851842,
2440.000,0.0851219,
2439.000,0.0854386,
2438.000,0.0858522,
2437.000,0.0861188,
2436.000,0.0862526,
2435.000,0.0864451,
2434.000,0.0868008,
2433.000,0.0872092,
2432.000,0.0874006,
2431.000,0.0870781,
2430.000,0.086159,
2429.000,0.0850024,
2428.000,0.0842291,
2427.000,0.0841282,
2426.000,0.0843258,
2425.000,0.0842177,
2424.000,0.0836642,
2423.000,0.0830505,
2422.000,0.0826849,
2421.000,0.0824383,
2420.000,0.0820892,
2419.000,0.0818112,
2418.000,0.082066,
2417.000,0.0830113,
2416.000,0.0841839,
2415.000,0.0848852,
2414.000,0.0848498,
2413.000,0.0844792,
2412.000,0.0843973,
2411.000,0.084752,
2410.000,0.0850435,
2409.000,0.0847307,
2408.000,0.0839359,
2407.000,0.0833613,
2406.000,0.0835047,
2405.000,0.0841585,
2404.000,0.0847533,
2403.000,0.085,
2402.000,0.0850279,
2401.000,0.0850221,
2400.000,0.084972,
2399.000,0.0847869,
2398.000,0.0845138,
2397.000,0.0843594,
2396.000,0.0844729,
2395.000,0.084767,
2394.000,0.0850039,
2393.000,0.0850317,
2392.000,0.084909,
2391.000,0.0847831,
2390.000,0.0846956,
2389.000,0.0845754,
2388.000,0.0843812,
2387.000,0.0841739,
2386.000,0.0840516,
2385.000,0.0840743,
2384.000,0.0842732,
2383.000,0.0846487,
2382.000,0.0851018,
2381.000,0.0854887,
2380.000,0.0858131,
2379.000,0.0862528,
2378.000,0.0869071,
2377.000,0.0875942,
2376.000,0.0879667,
2375.000,0.0878765,
2374.000,0.0875422,
2373.000,0.08732,
2372.000,0.0873772,
2371.000,0.0875878,
2370.000,0.0877644,
2369.000,0.0879425,
2368.000,0.0883387,
2367.000,0.0890138,
2366.000,0.0897731,
2365.000,0.0904124,
2364.000,0.0908143,
2363.000,0.0909072,
2362.000,0.0909308,
2361.000,0.0911085,
2360.000,0.0914779,
2359.000,0.0918533,
2358.000,0.0921202,
2357.000,0.0921639,
2356.000,0.0945124,
2355.000,0.0948741,
2354.000,0.094984,
2353.000,0.09512,
2352.000,0.0951816,
2351.000,0.0957147,
2350.000,0.0968386,
2349.000,0.0982876,
2348.000,0.0995527,
2347.000,0.100383,
2346.000,0.100918,
2345.000,0.101474,
2344.000,0.102239,
2343.000,0.103033,
2342.000,0.103727,
2341.000,0.104125,
2340.000,0.104802,
2339.000,0.10303,
2338.000,0.103253,
2337.000,0.103942,
2336.000,0.104357,
2335.000,0.104551,
2334.000,0.104538,
2333.000,0.104798,
2332.000,0.105721,
2331.000,0.107293,
2330.000,0.108809,
2329.000,0.109916,
2328.000,0.110147,
2327.000,0.110274,
2326.000,0.110647,
2325.000,0.111629,
2324.000,0.112856,
2323.000,0.113941,
2322.000,0.115125,
2321.000,0.11652,
2320.000,0.118102,
2319.000,0.119249,
2318.000,0.119783,
2317.000,0.120196,
2316.000,0.121105,
2315.000,0.122736,
2314.000,0.124589,
2313.000,0.126492,
2312.000,0.128292,
2311.000,0.130108,
2310.000,0.131558,
2309.000,0.13278,
2308.000,0.134076,
2307.000,0.136011,
2306.000,0.138323,
2305.000,0.140491,
2304.000,0.142085,
2303.000,0.143354,
2302.000,0.144671,
2301.000,0.146417,
2300.000,0.148593,
2299.000,0.151059,
2298.000,0.153311,
2297.000,0.155145,
2296.000,0.156619,
2295.000,0.158168,
2294.000,0.159832,
2293.000,0.161603,
2292.000,0.163619,
2291.000,0.166325,
2290.000,0.169749,
2289.000,0.173318,
2288.000,0.176381,
2287.000,0.178894,
2286.000,0.18132,
2285.000,0.183941,
2284.000,0.18664,
2283.000,0.189262,
2282.000,0.192116,
2281.000,0.195739,
2280.000,0.200385,
2279.000,0.205626,
2278.000,0.21066,
2277.000,0.214897,
2276.000,0.218393,
2275.000,0.221693,
2274.000,0.225318,
2273.000,0.229481,
2272.000,0.23406,
2271.000,0.2388,
2270.000,0.243473,
2269.000,0.248131,
2268.000,0.253098,
2267.000,0.258592,
2266.000,0.264342,
2265.000,0.26985,
2264.000,0.275007,
2263.000,0.280288,
2262.000,0.286183,
2261.000,0.292747,
2260.000,0.299746,
2259.000,0.306971,
2258.000,0.314337,
2257.000,0.321752,
2256.000,0.32929,
2255.000,0.337198,
2254.000,0.345675,
2253.000,0.354577,
2252.000,0.363514,
2251.000,0.372246,
2250.000,0.380841,
2249.000,0.389665,
2248.000,0.399102,
2247.000,0.409253,
2246.000,0.419756,
2245.000,0.430185,
2244.000,0.440612,
2243.000,0.451567,
2242.000,0.463301,
2241.000,0.475419,
2240.000,0.487418,
2239.000,0.499328,
2238.000,0.511525,
2237.000,0.524159,
2236.000,0.537139,
2235.000,0.550495,
2234.000,0.564402,
2233.000,0.578838,
2232.000,0.593585,
2231.000,0.608586,
2230.000,0.624071,
2229.000,0.640308,
2228.000,0.657352,
2227.000,0.674998,
2226.000,0.692817,
2225.000,0.710342,
2224.000,0.727509,
2223.000,0.744856,
2222.000,0.763046,
2221.000,0.782191,
2220.000,0.801787,
2219.000,0.821287,
2218.000,0.840533,
2217.000,0.859695,
2216.000,0.879005,
2215.000,0.898607,
2214.000,0.918586,
2213.000,0.939081,
2212.000,0.960285,
2211.000,0.982129,
2210.000,1.00401,
2209.000,1.02515,
2208.000,1.04546,
2207.000,1.06561,
2206.000,1.08626,
2205.000,1.10736,
2204.000,1.1285,
2203.000,1.14961,
2202.000,1.17084,
2201.000,1.19214,
2200.000,1.21328,
2199.000,1.23417,
2198.000,1.25465,
2197.000,1.2743,
2196.000,1.29276,
2195.000,1.31008,
2194.000,1.32644,
2193.000,1.34157,
2192.000,1.35505,
2191.000,1.36684,
2190.000,1.37731,
2189.000,1.38645,
2188.000,1.39386,
2187.000,1.39932,
2186.000,1.40306,
2185.000,1.4053,
2184.000,1.40606,
2183.000,1.40524,
2182.000,1.40279,
2181.000,1.39861,
2180.000,1.39257,
2179.000,1.38481,
2178.000,1.37583,
2177.000,1.36626,
2176.000,1.35686,
2175.000,1.34834,
2174.000,1.34113,
2173.000,1.33494,
2172.000,1.32892,
2171.000,1.32232,
2170.000,1.315,
2169.000,1.30708,
2168.000,1.29852,
2167.000,1.28913,
2166.000,1.27879,
2165.000,1.26751,
2164.000,1.25529,
2163.000,1.24198,
2162.000,1.22742,
2161.000,1.21166,
2160.000,1.19503,
2159.000,1.17791,
2158.000,1.1606,
2157.000,1.14323,
2156.000,1.12587,
2155.000,1.10845,
2154.000,1.09091,
2153.000,1.07324,
2152.000,1.0556,
2151.000,1.03806,
2150.000,1.02052,
2149.000,1.0028,
2148.000,0.984934,
2147.000,0.967245,
2146.000,0.950076,
2145.000,0.933547,
2144.000,0.917481,
2143.000,0.901519,
2142.000,0.885387,
2141.000,0.869145,
2140.000,0.853169,
2139.000,0.837815,
2138.000,0.823124,
2137.000,0.808905,
2136.000,0.795026,
2135.000,0.781538,
2134.000,0.768594,
2133.000,0.756307,
2132.000,0.744612,
2131.000,0.733193,
2130.000,0.721641,
2129.000,0.709836,
2128.000,0.698113,
2127.000,0.686962,
2126.000,0.6766,
2125.000,0.666895,
2124.000,0.657582,
2123.000,0.6484,
2122.000,0.639084,
2121.000,0.629457,
2120.000,0.619574,
2119.000,0.609675,
2118.000,0.599936,
2117.000,0.590349,
2116.000,0.580863,
2115.000,0.571555,
2114.000,0.562579,
2113.000,0.553942,
2112.000,0.545402,
2111.000,0.536679,
2110.000,0.527798,
2109.000,0.519133,
2108.000,0.510954,
2107.000,0.503037,
2106.000,0.494905,
2105.000,0.486462,
2104.000,0.478116,
2103.000,0.470216,
2102.000,0.462639,
2101.000,0.455049,
2100.000,0.447372,
2099.000,0.43978,
2098.000,0.432346,
2097.000,0.424986,
2096.000,0.417658,
2095.000,0.410461,
2094.000,0.403493,
2093.000,0.396716,
2092.000,0.389918,
2091.000,0.382773,
2090.000,0.375084,
2089.000,0.367153,
2088.000,0.359748,
2087.000,0.353433,
2086.000,0.347931,
2085.000,0.342361,
2084.000,0.336131,
2083.000,0.329394,
2082.000,0.322645,
2081.000,0.316117,
2080.000,0.309686,
2079.000,0.303169,
2078.000,0.2965,
2077.000,0.289693,
2076.000,0.282775,
2075.000,0.275825,
2074.000,0.268954,
2073.000,0.262224,
2072.000,0.25563,
2071.000,0.249157,
2070.000,0.242851,
2069.000,0.236771,
2068.000,0.230874,
2067.000,0.225027,
2066.000,0.219205,
2065.000,0.213644,
2064.000,0.208714,
2063.000,0.20463,
2062.000,0.201264,
2061.000,0.198219,
2060.000,0.195069,
2059.000,0.191571,
2058.000,0.187744,
2057.000,0.183755,
2056.000,0.179724,
2055.000,0.175688,
2054.000,0.171733,
2053.000,0.168012,
2052.000,0.164549,
2051.000,0.161095,
2050.000,0.157403,
2049.000,0.153575,
2048.000,0.149987,
2047.000,0.146836,
2046.000,0.143957,
2045.000,0.141099,
2044.000,0.138192,
2043.000,0.135307,
2042.000,0.132482,
2041.000,0.129738,
2040.000,0.127178,
2039.000,0.12494,
2038.000,0.123018,
2037.000,0.121193,
2036.000,0.119157,
2035.000,0.116764,
2034.000,0.114247,
2033.000,0.112059,
2032.000,0.110414,
2031.000,0.109021,
2030.000,0.10738,
2029.000,0.105298,
2028.000,0.103077,
2027.000,0.10118,
2026.000,0.0998489,
2025.000,0.0989717,
2024.000,0.0982358,
2023.000,0.0973155,
2022.000,0.0960072,
2021.000,0.0942509,
2020.000,0.0920976,
2019.000,0.0897591,
2018.000,0.0876741,
2017.000,0.0863031,
2016.000,0.0856767,
2015.000,0.0852659,
2014.000,0.0844823,
2013.000,0.0832166,
2012.000,0.0817381,
2011.000,0.0802598,
2010.000,0.0788762,
2009.000,0.0777924,
2008.000,0.0772457,
2007.000,0.0771102,
2006.000,0.0768071,
2005.000,0.0758119,
2004.000,0.0742126,
2003.000,0.0726072,
2002.000,0.0715484,
2001.000,0.0711301,
2000.000,0.0709648,
1999.000,0.0705184,
1998.000,0.0695604,
1997.000,0.0684131,
1996.000,0.067637,
1995.000,0.0674773,
1994.000,0.0677112,
1993.000,0.0679155,
1992.000,0.0676935,
1991.000,0.0667542,
1990.000,0.065114,
1989.000,0.0633036,
1988.000,0.0620769,
1987.000,0.0617354,
1986.000,0.061912,
1985.000,0.0620886,
1984.000,0.0620514,
1983.000,0.0617544,
1982.000,0.0611102,
1981.000,0.0601775,
1980.000,0.0592934,
1979.000,0.0586925,
1978.000,0.0581389,
1977.000,0.0573017,
1976.000,0.0563016,
1975.000,0.0555383,
1974.000,0.0550851,
1973.000,0.0546469,
1972.000,0.0541133,
1971.000,0.0537755,
1970.000,0.0538816,
1969.000,0.0542458,
1968.000,0.0544294,
