Wavelength [nm], Absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, 
925.000, 0.5317879, 0.7439642, 0.6394711, 0.6433196, 0.4810452, 0.4532347, 0.6556497, 0.7445178, 0.4382343, 0.7593126, 0.7268748, 0.6480942, 0.5799794, 0.3629246, 0.4332891, 0.6776814, 0.4655814, 0.526803, 0.3691158, 0.1897435, 0.5107827, 0.3034325, 0.5164089, 0.3239207, 0.657383, 0.3401923, 0.4439611, 0.47928, 0.5918131, 0.4358387, 0.7094235, 0.4630518, 0.4607072, 0.3618903, 0.408905, 0.5267491, 0.3518405, 0.4227991, 0.4464793, 0.4382825, 
926.000, 0.7782402, 0.7539091, 1.0746, 0.6629386, 0.6684985, 1.089096, 0.8946023, 0.8898454, 0.7635345, 0.8501678, 0.846981, 0.9600253, 0.6534915, 0.5100627, 0.4615583, 0.8217039, 0.7092314, 0.8290033, 0.7726002, 0.6292386, 0.5097032, 0.6766491, 0.6558275, 0.3258677, 0.7038765, 0.7880931, 0.6700397, 0.5203767, 0.9217319, 0.9737167, 0.673665, 0.7468739, 0.6369891, 0.3447208, 0.6205902, 0.9248133, 0.5369515, 0.5569091, 0.6556563, 0.6091752, 
927.000, 1.130573, 1.076992, 1.108442, 0.9447403, 0.7044311, 0.5433941, 0.6948209, 1.297101, 0.6982813, 0.5611763, 0.9291177, 0.6387706, 1.00388, 0.5371547, 0.7547345, 0.6404629, 0.4642453, 0.6522756, 0.5473919, 0.6865196, 1.063265, 0.7055416, 0.6679163, 0.4202161, 0.7274799, 0.6156998, 0.4542246, 0.654007, 0.5260577, 0.6575742, 0.8526206, 0.6169982, 0.4228473, 0.4607353, 0.5078788, 0.5973763, 0.6241627, 0.4513974, 0.3347001, 0.3480992, 
928.000, 0.7753835, 1.218183, 0.6445947, 0.8329763, 0.5692616, 0.5970988, 0.6680679, 0.4448471, 0.4197059, 0.4991636, 0.726253, 0.372366, 0.4567628, 0.2554164, 0.4655724, 0.7368083, 0.5314527, 0.5644684, 0.3100691, 0.3028951, 0.5125909, 0.539876, 0.4522262, 0.4469385, 0.354763, 0.4166284, 0.4029536, 0.3470583, 0.2295899, 0.4457126, 0.4856019, 0.3882017, 0.4689736, 0.3102207, 0.3020716, 0.2871838, 0.1784091, 0.4582834, 0.3684011, 0.4399371, 
929.000, 1.167169, 1.134418, 1.143012, 0.5402398, 0.671946, 0.6510243, 0.5365186, 0.8874116, 0.6640301, 1.144573, 0.445385, 0.8332334, 0.8557715, 0.8465781, 0.8367124, 0.35747, 0.5413375, 0.6560903, 0.4388585, 0.4506588, 0.8535404, 0.4384427, 0.665216, 0.4465628, 0.3685751, 0.5391397, 0.4475656, 0.5454531, 1.144263, 0.3549609, 0.6753044, 0.4519205, 0.4450407, 0.3786716, 0.3593273, 0.3099751, 0.670301, 0.3027282, 0.2953625, 0.3605189, 
930.000, 1.287929, 0.8035326, 0.6618948, 0.5893974, 0.8371015, 0.5242262, 0.4801741, 1.138128, 0.5517368, 0.6200156, 0.8035212, 0.475944, 0.4683948, 0.6436992, 0.3918018, 0.6415176, 0.491065, 0.4066343, 0.481216, 0.2292995, 0.3443155, 0.3802075, 0.4583097, 0.6302204, 0.4251127, 0.3597107, 0.449542, 0.3767233, 0.3245602, 0.3769422, 0.5018492, 0.4395747, 0.4571786, 0.5475898, 0.2234988, 0.4219432, 0.2630029, 0.4811563, 0.3112655, 0.4614, 
931.000, 1.221539, 1.066995, 1.292491, 0.6297455, 0.9954729, 1.061363, 0.6057777, 0.7365522, 0.7638302, 0.8155694, 0.8061032, 0.8955445, 0.4085569, 1.096833, 0.7768435, 0.8666768, 0.5829515, 1.3607, 1.219038, 0.8411036, 0.3552175, 0.7913284, 0.6208806, 0.8124814, 0.7740936, 0.373116, 0.5548167, 0.6703796, 0.5219188, 0.7844114, 0.6417441, 0.5697608, 0.5051222, 0.4262748, 0.7232909, 0.388154, 0.3468571, 0.3899188, 0.3617702, 0.5297737, 
932.000, 0.8702755, 0.9644766, 0.9899573, 0.8782611, 0.4636879, 0.3143277, 0.7536993, 0.9290733, 0.4870639, 0.4970922, 0.7643085, 0.3285146, 0.434155, 0.4597402, 0.5626855, 0.5121217, 0.6983685, 0.7375908, 0.4323444, 0.6955605, 0.5250096, 0.4685473, 0.3955345, 0.4224677, 0.5149231, 0.4581251, 0.5389977, 0.7011628, 0.4139934, 0.1728392, 0.5187497, 0.4922132, 0.315836, 0.2772737, 0.4844446, 0.3082914, 0.3419232, 0.4545064, 0.3377981, 0.2997708, 
933.000, 0.9600635, 1.02331, 0.6893091, 0.8326621, 0.853734, 0.6119089, 0.4585171, 0.4657025, 0.5317478, 0.4318137, 0.5729952, 0.4876256, 0.6455512, 0.5004978, 0.424202, 0.3870726, 0.5411692, 0.6319704, 0.4932437, 0.2928638, 0.3565702, 0.4798975, 0.3951654, 0.3425612, 0.2066736, 0.2820778, 0.4090571, 0.3879032, 0.4457951, 0.3070116, 0.4305077, 0.5472212, 0.5588346, 0.2451649, 0.429513, 0.7281046, 0.4101191, 0.2506809, 0.3217754, 0.5149951, 
934.000, 1.254436, 0.6455388, 1.253507, 0.3523746, 0.4710655, 0.4049373, 0.4787254, 0.65171, 0.2541275, 0.4726171, 0.2576237, 0.6490207, 0.2952561, 0.2519164, 0.478539, 0.3518028, 0.3502235, 0.2950673, 0.5470057, 0.4087734, 0.2149653, 0.2966685, 0.4110718, 0.251163, 0.4749217, 0.4101291, 0.4100709, 0.5511618, 0.4059272, 0.2955279, 0.1744494, 0.2091284, 0.3504233, 0.2962236, 0.2521601, 0.2495193, 0.254209, 0.5541625, 0.2136922, 0.2991195, 
935.000, 1.169855, 0.6798959, 0.6508141, 0.7218695, 0.3901572, 0.4708114, 0.6327453, 0.3392506, 0.5283217, 0.4850788, 0.8389673, 0.2148738, 0.5654273, 0.4964442, 0.8179221, 0.3725462, 0.3445983, 0.3346438, 0.2914171, 0.4259152, 0.4775867, 0.43016, 0.4333539, 0.4423943, 0.1958351, 0.4681845, 0.3828592, 0.1080847, 0.2188725, 0.3984494, 0.2975826, 0.2248187, 0.472465, 0.3602276, 0.2976589, 0.3564453, 0.2354603, 0.346765, 0.3402452, 0.7282047, 
936.000, 0.8471928, 0.9995341, 0.7490344, 0.5228181, 0.4099979, 0.7931437, 0.6093407, 0.5632768, 0.5380564, 0.8558383, 0.8257132, 0.5612602, 0.8971205, 0.6831961, 0.7964182, 0.3417344, 0.5528846, 0.6311364, 0.9737363, 0.6315503, 0.3838444, 0.7026839, 0.3742805, 0.961627, 0.4822016, 0.7170501, 0.4072537, 0.6437654, 0.4099746, 0.9216733, 0.4050889, 0.4382405, 0.3568068, 0.8796701, 0.3540473, 0.3700523, 0.4614134, 0.6746325, 0.4339895, 0.8165607, 
937.000, 0.4479609, 0.2632804, 0.3529253, 0.42836, 0.4025245, 0.1300573, 0.3378491, 0.3617682, 0.1674685, 0.09802771, 0.4731565, 0.2816377, 0.2141862, -0.01483583, 0.1486292, 0.1516676, 0.3405957, 0.2460594, -0.1018949, 0.3540034, 0.2912741, 0.1775694, 0.3896317, -0.05328608, 0.1507702, 0.2329721, 0.2468371, 0.05733824, 0.457818, -0.0182333, 0.05598164, 0.1390233, 0.2050371, 0.1228428, 0.1274991, 0.09198761, 0.09792089, 0.2419419, 0.2569661, 0.08274841, 
938.000, 0.9017291, 0.858995, 1.171697, 1.174938, 0.7401977, 1.106102, 0.5503125, 0.5472045, 0.6884303, 0.8513927, 1.256897, 1.135948, 0.4975939, 1.116571, 0.5248423, 0.446805, 0.5503106, 0.869082, 1.092029, 0.3857408, 0.4901242, 0.5834022, 0.579834, 1.121286, 0.7015491, 0.7076092, 0.4089551, 0.6635637, 0.4247589, 1.139605, 0.8544974, 0.657433, 0.4817128, 0.337265, 0.216713, 0.551311, 0.6168551, 1.169349, 0.4784184, 0.6040812, 
939.000, 0.5797834, 0.5797834, 0.5797834, 0.6766934, 0.3245111, 0.5006022, 0.3245111, 0.4336553, 0.3756633, 0.5797834, 0.2787533, 0.5006022, 0.4336553, 0.4336553, 0.2373605, 0.5006022, 0.5797834, 0.2373605, 0.3756633, 0.5797834, 0.4336553, 0.2787533, 0.4336553, 0.2373605, 0.3245111, 0.3756633, 0.3245111, 0.3245111, 0.3245111, 0.2787533, 0.1995721, 0.2787533, 0.4336553, 0.1026621, 0.5006022, 0.4336553, 0.3245111, 0.4336553, 0.3245111, 0.1995721, 
940.000, 0.440134, 1.258085, 1.26842, 0.5910492, 0.6986494, 0.7363243, 0.698133, 0.4207239, 0.5787807, 0.2990828, 0.576942, 0.4684887, 0.5864592, 0.5271707, 0.4558587, 0.3411965, 0.301517, 0.3513083, 0.2497687, 0.1190338, 0.4945064, 0.3435159, 0.3500614, 0.3360906, 0.5167437, 0.6353321, 0.3534522, 0.346159, 0.4646587, 0.3163657, 0.7992988, 0.3190327, 0.4962473, 0.4261546, 0.3080697, 0.5577011, 0.429821, 0.3415709, 0.252955, 0.4234395, 
941.000, 0.9053364, 1.140689, 1.115713, 0.6283722, 0.6732426, 1.082347, 0.8352737, 0.6130023, 1.066199, 0.8380847, 0.3602161, 1.037917, 0.7396598, 0.4237657, 0.4194541, 0.4584274, 0.6450872, 0.6977272, 1.158242, 0.6410012, 0.5291705, 0.6529169, 0.8122263, 0.5068793, 0.4919147, 0.731751, 0.4784422, 0.6216698, 0.6912322, 0.6352119, 0.7448983, 0.5006275, 0.3093443, 0.3773665, 0.354352, 0.5751162, 0.6734829, 0.8145037, 0.3603244, 0.4872398, 
942.000, 1.147048, 1.127472, 1.23012, 0.4961286, 0.4405341, 0.2747121, 0.6837134, 0.5330434, 0.4832807, 0.3981619, 0.7613969, 0.3417726, 0.4070249, 0.3346047, 0.4143701, 0.551044, 0.1959877, 0.3484435, 0.1758428, 0.385735, 0.7402301, 0.5242162, 0.5002074, 0.1542344, 0.5061269, 0.3343158, 0.3663535, 0.2701125, 0.09450626, 0.2149105, 0.2272058, 0.2428794, 0.3028731, 0.2770944, 0.3052707, 0.3877778, 0.2486906, 0.2193699, 0.2128291, 0.4653845, 
943.000, 1.201828, 1.17907, 0.5166459, 0.6461468, 0.454236, 1.018291, 0.4690423, 0.1374788, 0.3039446, 0.6535125, 1.224354, 0.4338045, 0.3727345, 0.5040112, 0.3641739, 0.4749031, 0.5924988, 0.3360567, 0.3470106, 0.3587136, 0.233613, 0.4289403, 0.4738622, 0.2499619, 0.2905354, 0.3648515, 0.3801222, 0.1947002, 0.2713413, 0.5711255, 0.2453732, 0.4344373, 0.3721232, 0.3089242, 0.1397204, 0.3803473, 0.3738298, 0.2006516, 0.2418523, 0.45295, 
944.000, 0.4559317, 0.6020598, 0.8239083, 0.3979397, 0.6020598, 0.6989698, 0.5228786, 0.5228786, 0.3979397, 0.3979397, 0.6020598, 0.3467875, 0.3979397, 0.5228786, 0.4559317, 0.2596369, 0.6020598, 0.8239083, 0.4559317, 0.6020598, 0.5228786, 0.3979397, 0.3010297, 0.3979397, 0.4559317, 0.4559317, 0.3979397, 0.3010297, 0.3010297, 0.3979397, 0.3010297, 0.2596369, 0.3010297, 0.3979397, 0.4559317, 0.3467875, 0.3467875, 0.3467875, 0.3467875, 0.5228786, 
945.000, 0.7641292, 0.3884573, 0.4677172, 0.7536001, 0.5022683, 0.399538, 0.6647429, 0.2762146, 0.276216, 0.4918609, 0.4436841, 0.3050175, 0.2728925, 0.4259787, 0.285161, 0.4400053, 0.3875418, 0.2731199, 0.2254887, 0.1563277, 0.4865584, 0.2920418, 0.3456955, 0.2618589, 0.2057528, 0.2196021, 0.3723459, 0.2391577, 0.2504992, 0.2509356, 0.241622, 0.213758, 0.2449207, 0.2470713, 0.1804304, 0.2805719, 0.2752428, 0.2930498, 0.1163926, 0.2526045, 
946.000, 0.4337568, 0.6626081, 0.5764866, 0.3153915, 0.5067091, 0.5186486, 0.5881448, 0.2660356, 0.3432245, 0.3477297, 0.3906088, 0.4532042, 0.3942223, 0.5058475, 0.5103827, 0.3456683, 0.3555284, 0.3920503, 0.7012119, 0.5442138, 0.2503672, 0.5195999, 0.2642293, 0.3999004, 0.3468533, 0.5027056, 0.3791475, 0.395319, 0.1841235, 0.5869446, 0.2295389, 0.1356468, 0.1570945, 0.5458055, 0.3079205, 0.2481089, 0.2999768, 0.3392801, 0.2247071, 0.2426748, 
947.000, 0.9277835, 0.5666327, 0.7902741, 0.4523873, 0.3931613, 0.2161231, 0.5637965, 0.7628617, 0.3903522, 0.4603209, 0.4021397, 0.1715012, 0.500535, 0.4538569, 0.5333362, 0.4085526, 0.3689599, 0.3200865, 0.2301893, 0.4547281, 0.4006529, 0.2013206, 0.3335247, 0.09113693, 0.1948709, 0.2722712, 0.2467899, 0.2529554, 0.3374662, 0.1803946, 0.2049713, 0.3766356, 0.2012782, 0.3219995, 0.3148069, 0.1316462, 0.2493739, 0.4533663, 0.2442794, 0.312274, 
948.000, 1.111508, 0.9966669, 1.082652, 0.4603338, 1.026927, 0.972415, 0.6378474, 0.5228958, 0.5338345, 0.7319198, 1.05247, 0.9065995, 0.6054487, 1.054962, 0.5792551, 0.4222922, 0.9678192, 0.4021721, 0.6563253, 0.5630488, 0.3194647, 0.9848285, 0.4661484, 0.9644198, 0.5643454, 0.3692303, 0.3205833, 0.2536201, 0.4332352, 0.9738774, 0.7247891, 0.4532738, 0.3158197, 0.4140916, 0.447783, 0.180913, 0.3006997, 0.3878055, 0.5390463, 0.3599954, 
949.000, 0.7269983, 0.5051498, 0.3590217, 0.5051498, 0.3010297, 0.3590217, 0.2498775, 0.4259686, 0.6020598, 0.2498775, 0.2041197, 0.90309, 0.2041197, 0.3590217, 0.5051498, 0.4259686, 0.4259686, 0.5051498, 0.6020598, 0.3010297, 0.2041197, 0.1627269, 0.2498775, 0.4259686, 0.2041197, 0.2498775, 0.2498775, 0.2498775, 0.3590217, 0.6020598, 0.3010297, 0.3590217, 0.3010297, 0.2041197, 0.3010297, 0.3010297, 0.5051498, 0.3590217, 0.2041197, 0.2041197, 
950.000, 0.7414136, 0.5876336, 0.9219747, 0.4677982, 1.193261, 0.453208, 0.9657354, 0.3826637, 0.2649236, 0.5519433, 0.7263603, 0.7177544, 0.5929193, 0.3362908, 0.8397894, 0.4358344, 0.4150825, 0.3637257, 0.4232335, 0.3176742, 0.7517629, 0.5200486, 0.2892642, 0.4111056, 0.4696593, 0.4892168, 0.5903459, 0.5763736, 0.2531133, 0.3563542, 0.2841406, 0.3195024, 0.2573066, 0.3069735, 0.4112043, 0.3867311, 0.1019135, 0.3733435, 0.3945017, 0.2848625, 
951.000, 0.791213, 0.6277375, 0.6406651, 0.5742998, 0.4763241, 0.7875705, 0.5712252, 0.6047845, 0.8538303, 0.5285687, 0.3476486, 1.110483, 0.7249613, 0.3883243, 0.3488307, 0.4798951, 0.4894223, 0.5127406, 0.7468519, 0.6661024, 0.4618559, 0.450604, 0.6195474, 0.530869, 0.4233208, 0.6027288, 0.6742992, 0.5956435, 0.4304504, 0.4599056, 0.4472394, 0.3918233, 0.2981925, 0.429441, 0.3581276, 0.4482918, 0.3574004, 0.3524861, 0.3840642, 0.6712718, 
952.000, 0.97296, 1.336965, 0.6999989, 0.7220173, 0.6783795, 0.436645, 0.6205325, 1.04729, 0.5249443, 0.4376688, 0.4650769, 0.39643, 0.6362367, 0.4578996, 0.6343341, 0.4926844, 0.6023536, 0.6118579, 0.253777, 0.6530809, 0.6777802, 0.4725575, 0.537302, 0.548243, 0.4161644, 0.4684019, 0.4935584, 0.5424957, 0.6125774, 0.3862829, 0.3843379, 0.3088908, 0.3263984, 0.3892274, 0.4494934, 0.5342469, 0.3600831, 0.369453, 0.4095116, 0.4152741, 
953.000, 1.181895, 0.9720364, 1.172862, 0.7945852, 0.6158199, 1.166232, 0.6601663, 0.4712391, 0.5054035, 0.894556, 0.8916306, 0.572648, 0.6901503, 0.5099812, 0.7394047, 0.5381389, 0.3483796, 0.7232742, 1.14057, 0.318306, 0.5714717, 0.4646196, 0.4544535, 0.4601636, 0.4893513, 0.6106315, 0.376452, 0.2159896, 0.343297, 0.4949841, 0.512249, 0.5742083, 0.8862376, 0.7461319, 0.420929, 0.452744, 0.5774031, 0.5237141, 0.2662878, 0.5174341, 
954.000, 1.301916, 1.002608, 0.8218446, 0.5252728, 0.5216718, 0.4495664, 0.4571881, 0.6066403, 0.3458996, 0.3947735, 0.3943572, 0.5182738, 0.2551904, 0.5225983, 0.452137, 0.3527851, 0.6086183, 0.5964851, 0.3865004, 0.6983666, 0.4011855, 0.4505844, 0.4565439, 0.399188, 0.6005483, 0.4565711, 0.4553499, 0.3996592, 0.3013554, 0.2987394, 0.5191593, 0.4512181, 0.3926787, 0.2162929, 0.3979816, 0.4557276, 0.3945003, 0.2992187, 0.3473592, 0.5233288, 
955.000, 1.164603, 0.8542252, 0.8437543, 0.6882486, 0.579042, 0.600636, 0.8494716, 0.5267768, 0.4758654, 0.6432977, 0.888278, 0.3909721, 0.6664906, 0.3186059, 0.6675849, 0.8819723, 0.6868706, 0.5081449, 0.6104817, 0.202033, 0.5790172, 0.2718158, 0.3397932, 0.423511, 0.2738686, 0.6141515, 0.2626395, 0.3329473, 0.2805362, 0.2524052, 0.2782788, 0.1695929, 0.4663301, 0.2698913, 0.2474704, 0.2936277, 0.3320179, 0.3434057, 0.2717605, 0.3866787, 
956.000, 1.10054, 0.8601294, 0.7570539, 0.3059287, 0.6029644, 0.3036718, 0.8261127, 0.592083, 0.5483994, 0.5108533, 0.6460762, 0.6548734, 0.9363308, 0.411056, 0.7287984, 0.3730497, 0.4003592, 0.8389707, 0.8074183, 0.3678131, 0.355916, 0.6531501, 0.2680521, 0.3278604, 0.287159, 0.2958436, 0.2978559, 0.3531079, 0.2737875, 0.35957, 0.3777022, 0.2885094, 0.3527827, 0.4566746, 0.09423876, 0.2277884, 0.215538, 0.438827, 0.2994871, 0.3345342, 
957.000, 0.5964236, 1.062514, 0.8634763, 0.3625031, 0.7912025, 0.1645389, 0.4039898, 1.182901, 0.3139629, 0.3961377, 0.2566695, 0.2335601, 0.2839894, 0.4622169, 0.1206403, 0.1548486, 0.2394381, 0.2966661, 0.12182, 0.3774819, 0.4550457, 0.05484104, 0.2520027, 0.1591439, 0.5081034, 0.1825399, 0.2956657, 0.3335991, 0.2287531, 0.04181814, 0.03760481, 0.2902465, 0.1438971, 0.1579218, 0.428978, 0.3355732, 0.004169464, 0.2177787, 0.2271047, 0.08472109, 
958.000, 0.7438517, 1.073244, 0.8052902, 0.7788129, 1.133821, 1.004641, 0.3645515, 0.3774438, 0.2293615, 0.1607361, 0.3391128, 0.7743845, 0.4717402, 0.7435708, 0.3945231, 0.5527859, 1.042904, 0.1850829, 0.7511635, 0.05662251, 0.3971939, 0.711668, 0.3623438, 0.575727, 0.4224949, 0.3874364, 0.7719097, 0.2854953, 1.065246, 1.020525, 0.1136374, 0.477457, 0.391706, 0.3680992, 0.2476578, 0.5094566, 0.283854, 0.2960887, 0.244616, 0.7361517, 
959.000, 0.3631887, 0.8292203, 0.2545586, 0.1309428, 0.3397379, 0.516427, 0.5363708, 0.242403, 0.1427555, 0.3566852, 0.2522535, -0.03068829, 0.06065655, 0.3424501, 0.06072092, 0.2241335, 0.1066904, 0.2383432, 0.1093807, 0.8409963, 0.1465478, 0.3352561, 0.2323565, 0.04148102, 0.05974865, 0.06049109, 0.2208014, 0.1327028, 0.1055956, -0.1004767, -0.09433794, 0.0441432, -0.1156473, -0.07307911, 0.2374411, -0.07486391, 0.05190468, -0.01196861, -0.01340771, -0.08789349, 
960.000, 0.6573634, 0.3694816, 0.9206009, 0.4322376, 0.1265607, 0.3609991, 0.2908359, 0.08514547, 0.08611393, 0.1824512, 0.4449558, 0.3698282, 0.2447777, 0.1654902, 0.194345, 0.3955255, 0.09830761, 0.05515766, -0.03888226, 0.02831841, 0.1887698, -0.0007033348, 0.1324749, 0.05080557, 0.1499171, 0.1995578, 0.02350521, -0.01165295, 0.06699467, -0.001008987, 0.513092, -0.09794712, 0.2281013, 0.07417965, 0.05609274, 0.02788687, -0.0492506, 0.06298161, -0.06179237, 0.3056431, 
961.000, 0.4455643, 0.2642379, 0.5139575, 0.3856311, 0.3389096, 0.2918339, 0.356389, 0.02917385, 0.2795644, 0.4282975, 0.07276106, 0.6637316, 0.1622987, 0.2547574, 0.1792645, 0.3775434, 0.3312597, 0.2124352, 0.2507091, 0.2379246, 0.06943274, 0.2617478, 0.268836, 0.3601913, 0.2780447, 0.1414971, 0.1113052, 0.1979194, 0.2534652, 0.2341399, 0.04096174, 0.212388, 0.09296656, 0.05745983, 0.02810574, 0.1157131, 0.1140313, 0.07544327, 0.1702042, 0.404438, 
962.000, 0.6603255, 0.3524241, 0.6112318, 0.795361, 0.3766332, 0.237946, 0.4846358, 0.8490391, 0.1644983, 0.417129, 0.3285556, -0.05684137, 0.08943605, 0.1501975, 0.06356668, 0.4893889, 0.1775789, 0.2750816, 0.02312183, 0.1415329, 0.3289318, 0.329165, 0.1392965, 0.3454819, 0.07630682, 0.0899725, 0.1202269, 0.1022143, -0.1088371, 0.1315465, 0.2002764, -0.09568596, 0.3173704, 0.1731133, 0.277874, 0.1597319, 0.1662502, 0.4034905, -0.07525349, -0.009599209, 
963.000, 0.3320537, 0.5901489, 0.2780042, 0.6774926, 0.3083758, 0.2770777, 0.646666, 0.1647367, 0.5554695, 0.646841, 0.6364799, 0.1043596, 0.5842581, 0.007619858, 0.570435, 0.1802959, 0.1312246, 0.5991297, 0.5965743, -0.1391721, 0.02227306, 0.1381726, 0.1174235, 0.1545863, 0.5765195, 0.5855074, 0.09844923, -0.1049399, 0.5654011, 0.585197, -0.142272, 0.5645189, -0.05296946, 0.02267265, 0.02036095, -0.08889866, 0.01420259, -0.1171579, 0.2789006, 0.3017211, 
964.000, 0.433846, 0.3174467, 0.836596, 0.2090635, 0.2762475, 0.4927325, 0.3593397, 0.8141241, 0.2929358, 0.2565837, 0.1702547, 0.2573085, 0.04194403, 0.2217712, 0.4174271, 0.2683797, 0.06557178, 0.1680188, 0.07716846, 0.4935908, 0.05431032, 0.194591, 0.2221246, 0.03407288, 0.1851101, 0.1780224, 0.2582808, 0.224134, 0.1604147, 0.124063, 0.1379728, 0.1294255, -0.02826071, 0.1091127, 0.2681222, 0.1534901, 0.1271405, 0.04728985, 0.1010561, 0.09997845, 
965.000, 0.5175714, 0.4787011, 0.8543062, 0.3842721, 0.3321557, 0.2226238, 0.8269563, -0.05542755, 0.07526731, 0.2270522, 0.4558039, 0.1202588, 0.1063585, 0.2744646, 0.4172473, 0.08894014, 0.01655912, -0.03853035, 0.08886623, -0.01004124, 0.2049522, -0.06071329, 0.1421709, -0.04132414, 0.1431742, 0.1203256, -0.0245266, 0.09271002, 0.1196389, 0.03973246, 0.269413, 0.04329109, -0.1116991, 0.1002631, -0.1147037, -0.1401715, 0.2668233, -0.07216787, 0.03483009, 0.09304142, 
966.000, 0.7989259, 1.025012, 0.6686215, 0.4220247, 0.352704, 0.4356513, 0.4968505, 0.2585578, 0.3406129, 0.1283131, -0.03052092, 0.3947978, 0.1416206, 0.3295431, 0.2490535, 0.210865, 0.5489612, 0.2500887, 0.467926, 0.475503, 0.1512895, 0.2940683, 0.2907019, -0.0385747, 0.2217922, 0.1903553, -0.02505732, 0.194459, 0.2902293, 0.1168604, 0.06180382, 0.2943492, -0.01419258, 0.194685, 0.2210922, 0.1106977, 0.1174674, 0.07506371, -0.0406847, 0.1188431, 
967.000, 0.6197233, 0.3752747, 0.443356, 0.4629674, 0.4689326, 0.3651209, 0.2530775, 0.2192526, 0.006976128, 0.3688455, -0.003468513, 0.4000044, 0.3773661, -0.1093249, 0.2946959, 0.08343983, 0.1653028, -0.06774426, 0.4477777, -0.02712965, 0.5602427, -0.08991814, 0.009354115, -0.1691065, 0.09046268, 0.4218736, 0.4311342, 0.04078579, 0.07477856, -0.1624508, 0.3772225, -0.1555324, 0.4317813, -0.1859431, -0.1869936, 0.4501338, 0.05586576, 0.03797722, 0.006724834, 0.1936712, 
968.000, 0.6502557, 0.3405457, 0.6620741, 0.6810246, 0.6858959, 0.6965747, 0.3491502, 0.368227, 0.3283706, 0.7048516, 0.2212858, 0.7105174, 0.6837339, 0.3506646, 0.1960807, 0.6789851, 0.3360662, 0.6634645, 0.6930871, 0.3597999, -0.1062794, 0.1869121, 0.359376, -0.03540039, -0.03505373, 0.2323813, 0.01102495, 0.362216, 0.110323, 0.3672132, 0.1276951, 0.6396375, 0.1212654, 0.1980114, 0.6439886, 0.03368473, 0.6749411, -0.009309769, 0.06866789, -0.0841279, 
969.000, 0.820622, 0.9045124, 0.8187089, 0.5413833, 0.3277454, 0.6047115, 0.9092236, 0.3656769, 0.8166595, 0.2437005, 0.09976244, 0.04941988, 0.5195575, 0.3772001, 0.4045219, 0.2210937, 0.5254855, 0.2128048, 0.1933298, 0.3582964, 0.8627348, 0.1421943, 0.07365942, 0.1748543, 0.3897877, 0.2455258, 0.4063897, 0.2309475, -0.03885698, 0.156014, 0.1062503, 0.224843, 0.08944607, 0.1720672, 0.1067028, 0.05967283, 0.3523917, 0.031497, 0.2342758, 0.2927804, 
970.000, 0.2227626, 0.4884191, -0.01083517, 0.1446695, 0.001247406, 0.4645567, 0.4590263, -0.05246544, -0.03088379, -0.005776405, 0.6061182, -0.102706, -0.0788126, -0.04357433, 0.1256399, -0.02557373, -0.02063417, 0.02962875, -0.09915495, -0.1775751, -0.3497977, -0.1561928, 0.1207657, -0.02856827, -0.02189302, -0.1352129, -0.09062958, -0.09671116, -0.1256204, 0.06674099, -0.03366089, 0.03371048, -0.1642728, 0.04104185, -0.1973577, 0.05586815, 0.0531249, -0.1171174, -0.3421144, 0.04850435, 
971.000, 0.6706762, 0.1435914, 0.3614097, 0.2362332, 0.04012442, -0.01748276, 0.08497143, 0.494453, 0.2045164, -0.08555794, 0.03604555, -0.06866741, 0.1055298, 0.01991224, -0.03784132, 0.01821661, 0.1026402, 0.1087236, 0.1425476, 0.2893901, 0.3950052, 0.1154599, 0.08320713, 0.190104, 0.1808257, 0.05828238, -0.01207352, 0.01579857, 0.04508257, -0.07287073, -0.1144366, -0.02316618, -0.002726078, -0.1151867, 0.03723717, 0.011868, -0.1190305, -0.06618071, -0.05521536, 0.05225801, 
972.000, 0.3079681, 0.6357398, 0.3065691, 0.2950249, 0.3221374, 0.1357894, 0.2828469, 0.1354585, -0.0175252, 0.02559328, 0.09424639, 0.1923485, 0.05942774, -0.06748772, 0.205101, -0.03571129, 0.0005731583, 0.1373315, -0.0911541, 0.02954769, 0.1467929, 0.009954453, -0.07940102, 0.002015591, 0.03490448, 0.05924511, 0.02083874, 0.06055737, 0.135859, -0.1638331, -0.01495552, -0.02987576, 0.009356022, -0.06429911, -0.04720783, -0.09553146, -0.1391754, -0.06453896, -0.05313826, -0.05018806, 
973.000, 0.3526101, 0.2607832, 0.9502754, 0.005836964, 0.3711119, 0.4841952, 0.05194807, 0.006035328, 0.1071472, 0.1215196, 0.4946265, 0.2643237, 0.484055, -0.04655695, 0.1206365, 0.184093, 0.2552514, 0.1188154, 0.2405505, 0.09946775, 0.105618, 0.1109447, -0.007514954, 0.0008273125, 0.1221557, 0.1223106, 0.1793442, 0.2576647, 0.1864023, 0.1078978, 0.1188893, 0.255187, 0.1864448, 0.2546635, 0.04993629, 0.05761909, 0.2610822, 0.05591011, 0.2618432, 0.2643075, 
