Wavelength [nm], Absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, 
219.000, 0.9068866, 0.9095759, 0.9112806, 0.923152, 0.9306612, 0.9468784, 0.9843607, 1.026582, 1.02527, 1.038918, 1.045795, 1.067284, 1.060423, 1.069645, 1.070213, 1.065853, 1.073583, 1.077573, 1.065928, 1.076158, 1.077967, 1.077197, 1.078653, 1.090042, 1.083552, 1.087952, 1.090988, 1.092484, 1.091204, 1.088995, 1.089426, 1.093562, 1.098364, 1.095113, 1.102133, 1.100449, 1.098655, 1.104174, 1.09616, 1.101373, 1.098699, 1.097048, 1.100029, 1.10142, 1.102654, 1.108402, 1.115577, 1.103486, 1.109001, 1.114955, 1.120352, 1.117231, 1.12468, 1.129789, 1.131245, 1.129226, 1.122868, 1.132515, 1.135884, 1.133554, 1.142608, 1.139074, 1.135387, 1.140528, 1.139953, 1.135307, 1.143791, 1.131561, 1.150507, 1.145413, 1.151314, 1.15318, 1.15216, 1.156233, 
220.000, 0.8976483, 0.8990097, 0.910533, 0.9206839, 0.9273677, 0.9469047, 0.975563, 1.018385, 1.031995, 1.03336, 1.047408, 1.057269, 1.053619, 1.059042, 1.065081, 1.058558, 1.067001, 1.068147, 1.069831, 1.069374, 1.069391, 1.071956, 1.076269, 1.079784, 1.074856, 1.078409, 1.084633, 1.07991, 1.080744, 1.08297, 1.083569, 1.08095, 1.084517, 1.090343, 1.080986, 1.088833, 1.089515, 1.090791, 1.08949, 1.101304, 1.092376, 1.089857, 1.09799, 1.093458, 1.110148, 1.106672, 1.108001, 1.103867, 1.105384, 1.107455, 1.100239, 1.116744, 1.119865, 1.122035, 1.120275, 1.113205, 1.12289, 1.123806, 1.130551, 1.12908, 1.129588, 1.130348, 1.13013, 1.133259, 1.12921, 1.135053, 1.129321, 1.131614, 1.134554, 1.142006, 1.138896, 1.142126, 1.145907, 1.141397, 
221.000, 0.9032946, 0.9103193, 0.9184747, 0.9271507, 0.9360714, 0.9481826, 0.9823389, 1.028715, 1.03704, 1.035624, 1.062582, 1.06211, 1.066738, 1.072342, 1.076602, 1.07302, 1.070735, 1.072286, 1.080063, 1.082704, 1.085494, 1.081385, 1.080458, 1.078545, 1.092494, 1.091747, 1.09356, 1.095385, 1.103252, 1.093737, 1.087167, 1.096281, 1.101675, 1.102864, 1.102104, 1.101296, 1.094106, 1.097032, 1.102343, 1.106497, 1.109129, 1.102067, 1.107033, 1.109823, 1.101437, 1.112133, 1.12234, 1.112852, 1.118991, 1.118218, 1.125042, 1.124095, 1.122222, 1.131592, 1.136504, 1.140374, 1.128314, 1.131119, 1.138566, 1.138431, 1.138761, 1.143623, 1.142297, 1.152166, 1.146787, 1.137438, 1.143576, 1.154319, 1.147163, 1.151548, 1.143795, 1.160318, 1.157176, 1.16049, 
222.000, 0.9029727, 0.906918, 0.9158292, 0.9273629, 0.9301138, 0.952158, 0.9790797, 1.02137, 1.022972, 1.042788, 1.05896, 1.067866, 1.061934, 1.071842, 1.069971, 1.072157, 1.073529, 1.072463, 1.074965, 1.079659, 1.091393, 1.078428, 1.085538, 1.098109, 1.094877, 1.092353, 1.083055, 1.098344, 1.094941, 1.095101, 1.093812, 1.106581, 1.098893, 1.098598, 1.101899, 1.095122, 1.098331, 1.107409, 1.103131, 1.102079, 1.10625, 1.103827, 1.10808, 1.102724, 1.111516, 1.109951, 1.108506, 1.118613, 1.116944, 1.119165, 1.127103, 1.119244, 1.129869, 1.138773, 1.131757, 1.131574, 1.131456, 1.12852, 1.14205, 1.141824, 1.152008, 1.137441, 1.134776, 1.147966, 1.147977, 1.146904, 1.149373, 1.135017, 1.149252, 1.153429, 1.145896, 1.14398, 1.163257, 1.15514, 
223.000, 0.901495, 0.9088149, 0.9089952, 0.9260864, 0.9294195, 0.9478598, 0.9748769, 1.02669, 1.039837, 1.039962, 1.050126, 1.066772, 1.065898, 1.06877, 1.075444, 1.078454, 1.072972, 1.071603, 1.081921, 1.081414, 1.079357, 1.079492, 1.084001, 1.084157, 1.081781, 1.090564, 1.086238, 1.093418, 1.094119, 1.092861, 1.096082, 1.099383, 1.09445, 1.095573, 1.097293, 1.102564, 1.10208, 1.102963, 1.109131, 1.105007, 1.100464, 1.101771, 1.107414, 1.106395, 1.115447, 1.106124, 1.106795, 1.108642, 1.121229, 1.111728, 1.109302, 1.116557, 1.128342, 1.131632, 1.131239, 1.129319, 1.136083, 1.124416, 1.136322, 1.140608, 1.133957, 1.144776, 1.13573, 1.144249, 1.138081, 1.148137, 1.137481, 1.147882, 1.142283, 1.149328, 1.152229, 1.162689, 1.157908, 1.165321, 
224.000, 0.9086614, 0.9122758, 0.92135, 0.9274573, 0.9364142, 0.9497366, 0.9848361, 1.024256, 1.0353, 1.045491, 1.058001, 1.06699, 1.066364, 1.075734, 1.076176, 1.076513, 1.077931, 1.078349, 1.089471, 1.082988, 1.085733, 1.087534, 1.077452, 1.075215, 1.095153, 1.087716, 1.094935, 1.094803, 1.096539, 1.100575, 1.097952, 1.105051, 1.099194, 1.102757, 1.105769, 1.104354, 1.100757, 1.100246, 1.107525, 1.102292, 1.106305, 1.109258, 1.117364, 1.10216, 1.102364, 1.11577, 1.120172, 1.115124, 1.124063, 1.112134, 1.128957, 1.126761, 1.131557, 1.136371, 1.131124, 1.151106, 1.133679, 1.134768, 1.139899, 1.146643, 1.142436, 1.148434, 1.1366, 1.144588, 1.141276, 1.144561, 1.153944, 1.1426, 1.152799, 1.15403, 1.151445, 1.158847, 1.15989, 1.160545, 
225.000, 0.9062881, 0.9051485, 0.9138947, 0.9296575, 0.9369655, 0.9566693, 0.9862537, 1.027968, 1.032826, 1.046276, 1.048017, 1.076252, 1.066636, 1.073705, 1.076472, 1.074832, 1.067683, 1.07947, 1.077966, 1.087562, 1.079668, 1.079643, 1.083332, 1.091628, 1.096903, 1.087812, 1.088019, 1.091259, 1.093695, 1.096726, 1.093839, 1.101236, 1.096715, 1.09066, 1.112247, 1.099497, 1.104074, 1.109995, 1.102388, 1.107112, 1.10874, 1.111812, 1.110644, 1.11292, 1.115613, 1.111652, 1.118173, 1.118305, 1.121098, 1.123899, 1.123461, 1.12262, 1.13218, 1.134061, 1.143672, 1.135293, 1.137861, 1.129245, 1.136949, 1.139018, 1.141819, 1.145549, 1.140219, 1.150258, 1.141936, 1.153476, 1.147849, 1.145792, 1.14883, 1.16104, 1.158451, 1.165548, 1.160386, 1.163898, 
226.000, 0.9094319, 0.9151807, 0.9251866, 0.9322629, 0.9393492, 0.9584723, 0.9826922, 1.029683, 1.044981, 1.049312, 1.055615, 1.072702, 1.069442, 1.078012, 1.079247, 1.08353, 1.089306, 1.079411, 1.092103, 1.093984, 1.08488, 1.083663, 1.0865, 1.094113, 1.101241, 1.093781, 1.096812, 1.090833, 1.104062, 1.105869, 1.101192, 1.110388, 1.105696, 1.11312, 1.104423, 1.11326, 1.108788, 1.112046, 1.116539, 1.110278, 1.113487, 1.1166, 1.117921, 1.116549, 1.12013, 1.128879, 1.125834, 1.119484, 1.129219, 1.127701, 1.125803, 1.137109, 1.143512, 1.143445, 1.138944, 1.133537, 1.157336, 1.141782, 1.151985, 1.150174, 1.160371, 1.151904, 1.148579, 1.153865, 1.153613, 1.157257, 1.150147, 1.172701, 1.158906, 1.153794, 1.167509, 1.167553, 1.171118, 1.167565, 
227.000, 0.9132724, 0.9152274, 0.9153399, 0.9329758, 0.942142, 0.9567857, 0.9931593, 1.03191, 1.043609, 1.040918, 1.059226, 1.067288, 1.07431, 1.074333, 1.085622, 1.08562, 1.078577, 1.079971, 1.090065, 1.088457, 1.091352, 1.084059, 1.091365, 1.089862, 1.098793, 1.09712, 1.094121, 1.099972, 1.107595, 1.097196, 1.10019, 1.103137, 1.104614, 1.104762, 1.111935, 1.109219, 1.110625, 1.110546, 1.106137, 1.115192, 1.109156, 1.113591, 1.119747, 1.11973, 1.104545, 1.123046, 1.124482, 1.129082, 1.1213, 1.125847, 1.129128, 1.129181, 1.146855, 1.148572, 1.145111, 1.150095, 1.137205, 1.143666, 1.143691, 1.151792, 1.153605, 1.156815, 1.15183, 1.15178, 1.155071, 1.155163, 1.160116, 1.153769, 1.148579, 1.161914, 1.163689, 1.168797, 1.160238, 1.167025, 
228.000, 0.9226937, 0.92554, 0.9276333, 0.9415312, 0.9465694, 0.9622025, 0.9996819, 1.038454, 1.042361, 1.052705, 1.068405, 1.086375, 1.076565, 1.085058, 1.084951, 1.090642, 1.096514, 1.082197, 1.090713, 1.103794, 1.096466, 1.102231, 1.093534, 1.10373, 1.097887, 1.108122, 1.120278, 1.109437, 1.112578, 1.112597, 1.106731, 1.117234, 1.112616, 1.111162, 1.119872, 1.111071, 1.114064, 1.121644, 1.121774, 1.114002, 1.114071, 1.127856, 1.127738, 1.126224, 1.12955, 1.126364, 1.129338, 1.132431, 1.137215, 1.145171, 1.135611, 1.145351, 1.151581, 1.146708, 1.153308, 1.148274, 1.160224, 1.145152, 1.155146, 1.163316, 1.163445, 1.163286, 1.160094, 1.16504, 1.170056, 1.163289, 1.166532, 1.163583, 1.161695, 1.159887, 1.17191, 1.171711, 1.180664, 1.178775, 
229.000, 0.9134889, 0.9109259, 0.9201403, 0.9395576, 0.9444733, 0.9606533, 0.9892402, 1.038316, 1.05467, 1.057175, 1.058572, 1.068925, 1.06897, 1.079533, 1.083986, 1.086699, 1.086061, 1.082712, 1.095157, 1.098797, 1.100715, 1.090615, 1.093418, 1.094462, 1.103687, 1.101834, 1.110211, 1.093514, 1.109003, 1.101965, 1.110608, 1.112975, 1.108999, 1.115609, 1.099459, 1.110973, 1.113804, 1.113562, 1.117954, 1.113956, 1.110708, 1.120937, 1.119868, 1.121145, 1.118812, 1.133444, 1.124007, 1.126832, 1.12219, 1.126825, 1.131732, 1.140514, 1.135937, 1.141053, 1.143765, 1.142874, 1.152886, 1.142842, 1.155016, 1.153591, 1.161508, 1.15512, 1.161427, 1.15496, 1.15166, 1.155439, 1.152339, 1.171696, 1.153641, 1.158761, 1.167893, 1.163779, 1.1748, 1.173528, 
230.000, 0.9183803, 0.9247518, 0.9263439, 0.9462948, 0.9490781, 0.967452, 0.9956975, 1.038571, 1.044375, 1.055955, 1.070187, 1.084548, 1.076774, 1.083295, 1.0913, 1.093575, 1.084189, 1.092744, 1.095845, 1.098007, 1.103428, 1.099109, 1.092393, 1.0972, 1.107608, 1.104819, 1.110243, 1.111195, 1.110849, 1.113438, 1.110671, 1.104886, 1.110723, 1.125613, 1.126915, 1.120359, 1.118523, 1.125437, 1.125053, 1.124909, 1.117751, 1.129414, 1.138355, 1.132441, 1.119797, 1.139623, 1.134288, 1.127719, 1.134553, 1.141569, 1.14124, 1.141409, 1.146457, 1.152111, 1.152867, 1.158134, 1.149005, 1.156542, 1.156771, 1.166397, 1.162982, 1.164983, 1.156398, 1.161458, 1.165228, 1.172923, 1.174263, 1.166734, 1.166162, 1.171228, 1.166486, 1.184379, 1.179048, 1.187715, 
231.000, 0.9262657, 0.9230766, 0.9280977, 0.9480815, 0.9512672, 0.9755669, 1.000577, 1.044213, 1.056584, 1.063789, 1.072482, 1.079668, 1.085673, 1.093538, 1.09691, 1.093644, 1.091511, 1.09995, 1.093927, 1.108358, 1.109301, 1.095969, 1.103397, 1.113432, 1.113616, 1.113099, 1.114169, 1.115656, 1.121255, 1.115157, 1.123498, 1.121316, 1.123889, 1.115155, 1.119262, 1.122604, 1.115352, 1.136705, 1.13222, 1.127864, 1.12708, 1.129698, 1.13473, 1.136393, 1.141276, 1.142099, 1.145115, 1.135431, 1.146457, 1.142127, 1.138396, 1.151344, 1.159369, 1.154272, 1.167768, 1.150759, 1.164652, 1.152863, 1.167213, 1.164449, 1.168122, 1.171269, 1.165943, 1.165521, 1.171089, 1.169172, 1.16551, 1.165196, 1.161695, 1.170693, 1.181479, 1.177395, 1.177718, 1.18583, 
232.000, 0.9302769, 0.9285264, 0.9391232, 0.9522824, 0.9587893, 0.9758878, 1.005918, 1.057909, 1.066759, 1.063846, 1.080694, 1.088524, 1.091341, 1.096034, 1.096417, 1.105636, 1.102548, 1.102852, 1.111586, 1.11068, 1.109324, 1.105328, 1.108617, 1.104527, 1.116158, 1.124109, 1.124255, 1.113768, 1.11418, 1.12267, 1.123411, 1.12428, 1.12704, 1.13166, 1.12119, 1.133615, 1.130702, 1.137312, 1.135015, 1.135728, 1.136646, 1.127677, 1.140552, 1.141251, 1.135837, 1.14602, 1.140178, 1.142719, 1.14246, 1.148648, 1.141458, 1.153313, 1.16285, 1.162696, 1.158436, 1.163833, 1.167754, 1.163251, 1.172314, 1.168999, 1.169531, 1.174563, 1.173703, 1.175989, 1.17071, 1.17062, 1.185118, 1.191767, 1.167723, 1.173697, 1.183573, 1.187108, 1.185512, 1.192827, 
233.000, 0.9336786, 0.9278898, 0.9425812, 0.9539585, 0.9614158, 0.9811225, 1.011695, 1.053659, 1.054482, 1.067561, 1.085033, 1.097269, 1.092856, 1.095221, 1.102253, 1.101466, 1.10027, 1.104296, 1.107156, 1.112085, 1.11248, 1.102336, 1.103531, 1.113092, 1.117276, 1.116816, 1.119983, 1.12195, 1.129983, 1.115279, 1.128695, 1.124985, 1.12807, 1.125283, 1.131588, 1.123736, 1.129071, 1.132922, 1.130493, 1.132921, 1.132644, 1.134506, 1.136254, 1.140377, 1.137461, 1.150628, 1.142235, 1.14197, 1.146122, 1.147247, 1.156274, 1.158973, 1.158648, 1.165894, 1.167464, 1.169065, 1.160848, 1.157596, 1.170841, 1.174318, 1.174592, 1.180027, 1.167156, 1.173018, 1.172899, 1.170027, 1.17345, 1.172783, 1.169775, 1.184735, 1.18548, 1.188266, 1.185653, 1.187378, 
234.000, 0.9390497, 0.9331026, 0.9432707, 0.9554691, 0.9676003, 0.9856458, 1.01244, 1.059474, 1.059603, 1.069305, 1.081478, 1.095631, 1.093266, 1.097657, 1.10247, 1.10817, 1.115483, 1.107856, 1.107592, 1.113123, 1.115824, 1.112185, 1.113527, 1.123622, 1.118283, 1.123338, 1.126341, 1.123308, 1.125887, 1.117181, 1.124302, 1.127317, 1.130028, 1.132556, 1.131632, 1.133694, 1.133368, 1.143155, 1.136411, 1.134431, 1.144102, 1.130188, 1.151083, 1.143354, 1.147615, 1.148278, 1.155159, 1.147941, 1.145898, 1.148355, 1.146743, 1.158563, 1.161216, 1.163945, 1.170556, 1.154816, 1.17878, 1.170228, 1.173429, 1.166892, 1.177219, 1.179243, 1.172299, 1.174961, 1.180627, 1.178248, 1.180683, 1.178687, 1.185173, 1.180188, 1.182803, 1.193664, 1.185476, 1.191328, 
235.000, 0.9406943, 0.9417253, 0.9489994, 0.9646916, 0.9678736, 0.9876556, 1.014972, 1.060812, 1.073518, 1.076647, 1.088216, 1.094817, 1.098403, 1.103211, 1.102079, 1.115975, 1.112874, 1.117935, 1.116432, 1.115455, 1.117864, 1.112236, 1.113246, 1.113563, 1.124407, 1.129437, 1.130897, 1.12751, 1.134061, 1.123257, 1.135941, 1.139518, 1.133756, 1.130722, 1.133391, 1.137344, 1.140781, 1.137961, 1.144397, 1.14004, 1.142775, 1.138862, 1.144507, 1.145215, 1.141778, 1.145241, 1.147553, 1.152509, 1.151683, 1.152194, 1.148004, 1.165147, 1.163517, 1.16931, 1.168427, 1.168993, 1.160249, 1.174699, 1.16966, 1.179047, 1.171527, 1.17853, 1.176312, 1.178879, 1.182573, 1.176216, 1.177333, 1.194373, 1.17866, 1.180737, 1.187875, 1.186093, 1.18848, 1.18962, 
236.000, 0.9500394, 0.9510312, 0.9574099, 0.9702682, 0.9787769, 0.993576, 1.025952, 1.071152, 1.070696, 1.076686, 1.089563, 1.105195, 1.104548, 1.103364, 1.105886, 1.117631, 1.109539, 1.116636, 1.114171, 1.115967, 1.118507, 1.119359, 1.119283, 1.122942, 1.129107, 1.127788, 1.136056, 1.13095, 1.13414, 1.127223, 1.132365, 1.136816, 1.135454, 1.136923, 1.140655, 1.137774, 1.143096, 1.143147, 1.146267, 1.139082, 1.140485, 1.138939, 1.155519, 1.147675, 1.145693, 1.154774, 1.154242, 1.154651, 1.154162, 1.165233, 1.159352, 1.166434, 1.16908, 1.172774, 1.168453, 1.177742, 1.171697, 1.171226, 1.172421, 1.180938, 1.180829, 1.180639, 1.174477, 1.173904, 1.186715, 1.186725, 1.188559, 1.17796, 1.193919, 1.184278, 1.191107, 1.193194, 1.197647, 1.198333, 
237.000, 0.9595494, 0.9576616, 0.9654508, 0.9839845, 0.9839802, 1.003497, 1.034571, 1.07504, 1.0808, 1.08353, 1.097861, 1.105899, 1.108924, 1.116151, 1.115341, 1.124438, 1.120164, 1.119295, 1.116719, 1.120757, 1.124985, 1.123958, 1.126216, 1.129495, 1.128327, 1.136194, 1.136681, 1.13555, 1.137859, 1.13003, 1.143883, 1.138458, 1.139911, 1.142179, 1.140042, 1.142956, 1.147515, 1.146681, 1.149297, 1.147992, 1.148573, 1.146127, 1.15344, 1.15315, 1.165563, 1.151218, 1.160002, 1.155203, 1.155295, 1.167944, 1.159582, 1.16525, 1.175303, 1.177704, 1.169088, 1.174704, 1.177316, 1.179151, 1.177192, 1.180844, 1.182448, 1.182821, 1.182841, 1.186932, 1.197337, 1.189766, 1.185369, 1.18161, 1.189123, 1.182596, 1.195398, 1.194298, 1.200273, 1.203029, 
238.000, 0.9642997, 0.964097, 0.9739323, 0.9865518, 0.9940476, 1.009683, 1.036118, 1.076899, 1.087081, 1.088946, 1.097804, 1.105525, 1.108721, 1.119553, 1.119218, 1.122362, 1.127176, 1.129722, 1.13085, 1.123113, 1.126771, 1.120877, 1.127683, 1.125368, 1.132734, 1.140223, 1.143198, 1.138587, 1.139172, 1.140941, 1.143295, 1.142859, 1.14415, 1.140323, 1.145402, 1.149545, 1.146185, 1.144699, 1.146857, 1.148867, 1.153405, 1.144645, 1.150733, 1.151609, 1.153933, 1.156108, 1.163856, 1.156963, 1.162003, 1.161665, 1.157601, 1.163243, 1.175207, 1.181749, 1.177129, 1.175913, 1.169631, 1.176521, 1.181495, 1.185422, 1.1776, 1.184834, 1.182778, 1.192702, 1.188928, 1.185991, 1.193687, 1.196539, 1.190299, 1.186735, 1.195539, 1.204918, 1.198267, 1.2057, 
239.000, 0.9826875, 0.9799333, 0.9855804, 1.000626, 1.004387, 1.022257, 1.054487, 1.08702, 1.090958, 1.102866, 1.109749, 1.125132, 1.118212, 1.124937, 1.127712, 1.129931, 1.131456, 1.133466, 1.138361, 1.137234, 1.136642, 1.135274, 1.139094, 1.146371, 1.148968, 1.144485, 1.149041, 1.151666, 1.149795, 1.145763, 1.151893, 1.150065, 1.153519, 1.152382, 1.156282, 1.157681, 1.151342, 1.160921, 1.16218, 1.150605, 1.159256, 1.158394, 1.158862, 1.157235, 1.16407, 1.165256, 1.170343, 1.16662, 1.169412, 1.17508, 1.179127, 1.176962, 1.179467, 1.187693, 1.186327, 1.180973, 1.175946, 1.182261, 1.185554, 1.187968, 1.190761, 1.192894, 1.191003, 1.195279, 1.191833, 1.191977, 1.195549, 1.18595, 1.191928, 1.199162, 1.204465, 1.205054, 1.203435, 1.204, 
240.000, 0.9910913, 0.9904375, 0.9950161, 1.012643, 1.013928, 1.029357, 1.056208, 1.087584, 1.098675, 1.106977, 1.118349, 1.124977, 1.124045, 1.132232, 1.134283, 1.133418, 1.141293, 1.135663, 1.138209, 1.139016, 1.142228, 1.145653, 1.140942, 1.149562, 1.148861, 1.15045, 1.153522, 1.151314, 1.151735, 1.150208, 1.158013, 1.155602, 1.160464, 1.160746, 1.152659, 1.163037, 1.167009, 1.162702, 1.163564, 1.163857, 1.16729, 1.154689, 1.167745, 1.16432, 1.175514, 1.168797, 1.175193, 1.17015, 1.173026, 1.174455, 1.17155, 1.181272, 1.185519, 1.184758, 1.188737, 1.187052, 1.191184, 1.191691, 1.188541, 1.191702, 1.197547, 1.195067, 1.186046, 1.194868, 1.200609, 1.194541, 1.200643, 1.193876, 1.196235, 1.206948, 1.204314, 1.201457, 1.202926, 1.213286, 
241.000, 0.9941325, 1.003777, 1.006415, 1.016641, 1.02628, 1.038955, 1.066483, 1.096432, 1.110594, 1.113943, 1.125337, 1.129635, 1.128587, 1.135202, 1.135592, 1.142395, 1.145708, 1.1449, 1.151923, 1.144567, 1.146798, 1.144292, 1.145761, 1.143007, 1.155218, 1.154809, 1.156627, 1.156768, 1.154348, 1.156339, 1.162714, 1.162593, 1.166196, 1.169844, 1.161323, 1.167541, 1.166484, 1.16361, 1.167022, 1.163228, 1.17094, 1.160118, 1.169481, 1.171336, 1.17252, 1.175971, 1.173734, 1.176768, 1.18004, 1.179093, 1.175511, 1.182127, 1.185719, 1.190129, 1.185509, 1.200046, 1.178119, 1.197075, 1.189841, 1.193956, 1.205289, 1.19706, 1.192254, 1.196911, 1.19704, 1.201013, 1.207933, 1.203899, 1.20271, 1.200415, 1.2027, 1.210016, 1.207338, 1.21476, 
242.000, 1.008872, 1.012801, 1.017691, 1.025045, 1.038078, 1.048299, 1.079318, 1.10607, 1.112306, 1.115361, 1.128466, 1.143919, 1.137969, 1.140065, 1.138137, 1.149005, 1.14525, 1.151182, 1.150764, 1.15034, 1.149344, 1.149111, 1.155163, 1.161649, 1.157769, 1.15975, 1.168887, 1.168714, 1.161228, 1.15903, 1.161564, 1.16587, 1.169679, 1.16671, 1.167366, 1.17146, 1.170931, 1.167724, 1.179458, 1.169715, 1.166806, 1.171581, 1.178882, 1.170462, 1.181656, 1.179355, 1.180687, 1.176038, 1.184286, 1.180911, 1.188281, 1.196691, 1.19252, 1.193634, 1.195539, 1.189529, 1.1911, 1.196856, 1.195602, 1.20013, 1.206147, 1.200669, 1.2008, 1.205285, 1.20151, 1.197509, 1.211827, 1.196522, 1.206748, 1.203739, 1.210407, 1.212543, 1.210773, 1.2205, 
243.000, 1.020933, 1.027423, 1.027081, 1.041795, 1.051522, 1.05966, 1.085077, 1.118932, 1.130759, 1.127684, 1.140941, 1.148857, 1.148808, 1.151755, 1.149403, 1.156549, 1.155089, 1.153289, 1.158817, 1.154468, 1.158831, 1.15546, 1.160747, 1.160847, 1.160706, 1.171919, 1.173233, 1.167749, 1.172517, 1.172933, 1.170146, 1.177109, 1.174017, 1.170709, 1.169498, 1.183161, 1.180686, 1.177449, 1.185616, 1.177689, 1.180715, 1.175438, 1.186536, 1.18219, 1.187228, 1.18856, 1.184398, 1.184161, 1.190342, 1.186224, 1.182579, 1.196819, 1.197772, 1.196059, 1.19603, 1.197546, 1.205429, 1.206092, 1.203612, 1.209833, 1.203609, 1.207497, 1.20517, 1.210304, 1.211766, 1.207709, 1.207379, 1.212519, 1.20761, 1.213319, 1.215784, 1.210063, 1.222168, 1.223633, 
244.000, 1.039971, 1.044775, 1.040461, 1.055289, 1.061275, 1.075359, 1.103086, 1.131211, 1.136732, 1.137507, 1.153785, 1.158857, 1.158934, 1.166391, 1.162853, 1.169802, 1.16831, 1.168341, 1.173485, 1.170724, 1.17185, 1.175171, 1.180537, 1.172127, 1.176877, 1.185305, 1.182535, 1.182912, 1.182438, 1.18178, 1.185378, 1.187714, 1.184049, 1.187706, 1.189924, 1.190829, 1.179871, 1.192379, 1.194769, 1.189617, 1.190448, 1.182472, 1.195082, 1.195078, 1.188063, 1.197616, 1.201194, 1.19828, 1.202473, 1.19806, 1.200964, 1.207786, 1.21205, 1.20943, 1.207857, 1.216545, 1.201536, 1.21736, 1.211942, 1.220181, 1.225317, 1.221038, 1.219191, 1.220404, 1.22759, 1.219542, 1.230709, 1.220634, 1.221487, 1.222173, 1.226591, 1.23206, 1.233702, 1.235428, 
245.000, 1.060295, 1.053237, 1.055372, 1.067661, 1.078394, 1.091639, 1.117999, 1.141829, 1.14345, 1.148626, 1.163765, 1.173654, 1.165553, 1.175095, 1.172773, 1.176974, 1.180213, 1.181036, 1.172238, 1.186873, 1.182404, 1.185644, 1.185142, 1.20396, 1.188141, 1.192858, 1.195055, 1.192373, 1.196421, 1.19114, 1.196949, 1.198914, 1.195299, 1.194178, 1.199249, 1.205867, 1.196797, 1.198991, 1.212622, 1.199238, 1.2028, 1.194843, 1.210671, 1.205224, 1.211212, 1.207839, 1.21246, 1.212184, 1.216007, 1.21212, 1.213016, 1.222706, 1.228523, 1.224234, 1.223266, 1.22023, 1.222317, 1.219332, 1.218489, 1.222386, 1.226519, 1.224757, 1.238976, 1.233764, 1.22925, 1.230647, 1.232298, 1.223109, 1.23176, 1.237013, 1.235806, 1.23861, 1.237074, 1.246754, 
246.000, 1.06566, 1.061014, 1.072215, 1.077865, 1.086306, 1.099282, 1.112366, 1.145859, 1.16359, 1.154671, 1.168288, 1.171063, 1.174597, 1.180288, 1.180993, 1.177883, 1.186146, 1.182824, 1.188409, 1.194063, 1.186867, 1.187417, 1.194024, 1.196001, 1.196989, 1.200194, 1.197042, 1.19589, 1.199994, 1.197158, 1.204771, 1.202821, 1.20003, 1.203148, 1.194165, 1.205671, 1.206088, 1.203877, 1.209059, 1.205028, 1.205724, 1.203068, 1.208289, 1.215364, 1.211871, 1.22032, 1.219162, 1.218188, 1.226509, 1.218481, 1.203195, 1.225201, 1.224229, 1.221399, 1.23249, 1.224212, 1.232676, 1.228327, 1.232164, 1.231989, 1.228002, 1.229457, 1.239985, 1.233349, 1.23331, 1.238544, 1.232133, 1.237886, 1.23675, 1.237405, 1.239096, 1.24207, 1.243179, 1.253736, 
247.000, 1.072173, 1.072838, 1.083241, 1.090425, 1.096961, 1.10885, 1.128013, 1.155391, 1.163361, 1.160393, 1.167884, 1.178441, 1.184801, 1.185728, 1.18945, 1.191318, 1.186277, 1.197668, 1.189554, 1.195957, 1.19584, 1.200837, 1.198352, 1.195116, 1.201045, 1.201028, 1.19913, 1.197702, 1.203971, 1.197272, 1.206002, 1.202917, 1.205246, 1.218902, 1.204908, 1.208448, 1.20937, 1.21448, 1.211477, 1.218922, 1.211324, 1.205795, 1.212138, 1.220122, 1.209308, 1.224505, 1.22048, 1.225334, 1.229457, 1.218213, 1.225997, 1.229768, 1.228733, 1.231268, 1.231095, 1.237527, 1.225137, 1.235045, 1.238876, 1.241532, 1.241315, 1.235041, 1.2351, 1.239505, 1.239725, 1.239786, 1.248899, 1.239221, 1.241972, 1.244879, 1.243277, 1.248915, 1.2511, 1.258099, 
