,cavity_after,
Wavenumbers [1/cm],Transmittance,
840.926,9.782494E-5,
838.997,8.333369E-5,
837.068,0.0001327419,
835.140,9.896535E-5,
833.211,8.884899E-5,
831.282,9.572416E-5,
829.353,0.0001107571,
827.425,0.0001195115,
825.496,0.0001300203,
823.567,0.0001360225,
821.639,0.0001860493,
819.710,0.0002228426,
817.781,0.0001534447,
815.852,0.0001048598,
813.924,7.434344E-5,
811.995,5.301678E-5,
810.066,8.235851E-5,
808.137,0.0001065202,
806.209,6.471453E-5,
804.280,0.0001135422,
802.351,0.0001428755,
800.422,8.322672E-5,
798.494,7.921174E-5,
796.565,0.0001266758,
794.636,0.0001155326,
792.708,0.0001003635,
790.779,0.0001202802,
788.850,0.0001982933,
786.921,0.0002092862,
784.993,0.0001826973,
783.064,0.000175988,
781.135,0.0001404931,
779.206,0.0001260745,
777.278,0.0001382902,
775.349,9.530988E-5,
773.420,9.468976E-5,
771.492,0.0001272074,
769.563,9.838915E-5,
767.634,0.0001211809,
765.705,0.0001604068,
763.777,0.0001291696,
761.848,9.698786E-5,
759.919,9.036106E-5,
757.990,0.0001192859,
756.062,7.39988E-5,
754.133,8.662137E-5,
752.204,0.0001863906,
750.276,0.0002218777,
748.347,0.0001507295,
746.418,9.383303E-5,
744.489,0.0001171315,
742.561,0.0001551264,
740.632,0.0001495625,
738.703,0.0001069069,
736.774,0.0001325367,
734.846,0.0001230513,
732.917,9.255973E-5,
730.988,0.0001267303,
729.060,0.0001492607,
727.131,0.0001746937,
725.202,0.0001270532,
723.273,7.148501E-5,
721.345,3.846002E-5,
719.416,5.885179E-5,
717.487,5.988766E-5,
715.558,0.0001160934,
713.630,0.0001764449,
711.701,0.000146598,
709.772,0.0001371444,
707.843,0.0001195784,
705.915,0.0001096113,
703.986,0.0001106401,
702.057,0.0001068897,
700.129,9.665354E-5,
698.200,8.315772E-5,
696.271,0.0001749882,
694.342,0.0002413631,
692.414,0.0002476815,
690.485,0.0002459043,
688.556,0.0002570259,
686.627,0.0002386479,
684.699,0.0001820019,
682.770,0.0001725798,
680.841,0.0001473207,
678.913,0.000136095,
676.984,0.0002048368,
675.055,0.0002224519,
673.126,0.0002070062,
671.198,0.0001875243,
669.269,0.000214579,
667.340,0.0002603923,
665.411,0.0002048927,
663.483,0.0001600673,
661.554,0.0001927298,
659.625,0.0001621519,
657.697,0.0001900169,
655.768,0.0001551403,
653.839,0.0001736977,
651.910,0.0001273028,
649.982,0.0002193737,
648.053,0.0002205702,
646.124,0.0001675066,
644.195,0.0001343196,
642.267,0.0001654041,
640.338,0.0001649578,
638.409,5.102904E-5,
636.481,0.0001224102,
634.552,0.0001449772,
632.623,0.0001274813,
630.694,0.0001341235,
628.766,0.0001241863,
626.837,0.0001723681,
624.908,0.0002918221,
622.979,0.0003115984,
621.051,0.0002689062,
619.122,0.0004333926,
617.193,0.0004214303,
615.265,0.0002632651,
613.336,0.0001958913,
611.407,0.0002670757,
609.478,0.0003091541,
607.550,0.0003357682,
605.621,0.0003443164,
603.692,0.0001866761,
601.763,0.0002617694,
599.835,0.0003748795,
597.906,0.0003954234,
595.977,0.0004731533,
594.048,0.0004186752,
592.120,0.0003566049,
590.191,0.0003222216,
588.262,0.0003330641,
586.334,0.0004386471,
584.405,0.0004618338,
582.476,0.0004474751,
580.547,0.0003344454,
578.619,0.000230732,
576.690,0.0003317696,
574.761,0.0005044147,
572.832,0.0004785231,
570.904,0.000496274,
568.975,0.0004856886,
567.046,0.0002926313,
565.118,0.0004470584,
563.189,0.0004090025,
561.260,0.0002798137,
559.331,0.0004773889,
557.403,0.0004453112,
555.474,0.0003169666,
553.545,0.0003896193,
551.616,0.0004395354,
549.688,0.0003569831,
547.759,0.0003422128,
545.830,0.0004993149,
543.902,0.0005245993,
541.973,0.00038758,
540.044,0.0002754248,
538.115,0.0003625067,
536.187,0.0004172803,
534.258,0.0002125499,
532.329,0.0002402618,
530.400,0.0005015627,
528.472,0.000639543,
526.543,0.0005318957,
524.614,0.0004101847,
522.686,0.0003143362,
520.757,0.0001588699,
518.828,0.000100279,
516.899,0.0004433259,
514.971,0.0007055701,
513.042,0.000698153,
511.113,0.0005086769,
509.184,0.0004989811,
507.256,0.0004504026,
505.327,0.000366605,
503.398,0.0002450312,
501.470,0.0004036817,
499.541,0.0004593927,
497.612,0.0002637469,
495.683,0.0004398032,
493.755,0.0006615352,
491.826,0.0005224266,
489.897,0.0003673016,
487.968,0.0003130713,
486.040,0.0004094101,
484.111,0.0004961194,
482.182,0.0003990247,
480.253,0.0003846468,
478.325,0.0006729365,
476.396,0.001054664,
474.467,0.001027205,
472.539,0.0007874873,
470.610,0.0006828648,
468.681,0.0005814576,
466.752,0.0006161184,
464.824,0.0008721547,
462.895,0.0008132053,
460.966,0.000751659,
459.037,0.0005226108,
457.109,0.0002425017,
455.180,0.0004177901,
453.251,0.0003434965,
451.323,0.0001710037,
449.394,0.0005232175,
447.465,0.0006704447,
445.536,0.0006157206,
443.608,0.0007420607,
441.679,0.0007247017,
439.750,0.0006406774,
437.821,0.0008600407,
435.893,0.0009046182,
433.964,0.0008975131,
432.035,0.0003628255,
430.107,0.0004052665,
428.178,0.0003486899,
426.249,0.0006735611,
424.320,0.0006782294,
422.392,0.0006849077,
420.463,0.001448906,
418.534,0.0007614599,
416.605,0.001446043,
414.677,0.001695447,
412.748,0.001647685,
410.819,0.001644825,
408.891,0.002302681,
406.962,0.002625142,
405.033,0.002156795,
403.104,0.002465089,
401.176,0.00306057,
399.247,0.003203256,
397.318,0.004128059,
395.389,0.005387182,
393.461,0.004847222,
391.532,0.003353964,
389.603,0.003189917,
387.675,0.005027644,
385.746,0.00557485,
383.817,0.005968675,
381.888,0.005541257,
379.960,0.008020235,
378.031,0.01171551,
376.102,0.009084846,
374.173,0.006182343,
