,cavity_before,
Wavenumbers [1/cm],Transmittance,
825.496,6.239054E-5,
823.567,6.724356E-5,
821.639,5.834792E-5,
819.710,3.858588E-5,
817.781,4.33807E-5,
815.852,7.769278E-5,
813.924,9.47876E-5,
811.995,8.354749E-5,
810.066,8.308829E-5,
808.137,0.0001032435,
806.209,0.0001109062,
804.280,0.0001051942,
802.351,0.0001065054,
800.422,9.020366E-5,
798.494,4.825582E-5,
796.565,8.318366E-5,
794.636,9.932081E-5,
792.708,0.0001042688,
790.779,0.0001408318,
788.850,0.0001133325,
786.921,9.469978E-5,
784.993,9.977548E-5,
783.064,9.103495E-5,
781.135,6.829765E-5,
779.206,4.004033E-5,
777.278,2.426618E-5,
775.349,4.021821E-5,
773.420,9.992656E-5,
771.492,0.000117319,
769.563,9.213907E-5,
767.634,8.795225E-5,
765.705,9.435458E-5,
763.777,9.477444E-5,
761.848,0.0001723855,
759.919,0.0001997607,
757.990,0.0001442987,
756.062,7.352785E-5,
754.133,0.000119795,
752.204,0.0002151344,
750.276,0.0002332585,
748.347,0.0001491382,
746.418,6.709343E-5,
744.489,0.0001197668,
742.561,0.0001626295,
740.632,0.0001745337,
738.703,0.0001246864,
736.774,8.40772E-5,
734.846,9.158698E-5,
732.917,7.805888E-5,
730.988,7.419674E-5,
729.060,0.0001055931,
727.131,0.0001316368,
725.202,0.0001550484,
723.273,0.0001771353,
721.345,0.0001466615,
719.416,0.0001202083,
717.487,0.0001526017,
715.558,0.0001357192,
713.630,0.0001097166,
711.701,9.963108E-5,
709.772,0.0001054225,
707.843,0.0001305487,
705.915,0.0001363496,
703.986,8.002712E-5,
702.057,8.544752E-5,
700.129,0.0001349181,
698.200,0.000146373,
696.271,0.0001837428,
694.342,0.0001645537,
692.414,9.873511E-5,
690.485,0.000103873,
688.556,0.0001653833,
686.627,0.0002005379,
684.699,0.0001582355,
682.770,0.0001866756,
680.841,0.0001965301,
678.913,0.0002069293,
676.984,0.0001484088,
675.055,8.092056E-5,
673.126,9.032589E-5,
671.198,9.596156E-5,
669.269,0.0001752983,
667.340,0.0002395324,
665.411,0.0001881175,
663.483,0.0001575655,
661.554,0.0001862603,
659.625,0.0001646338,
657.697,0.0001334924,
655.768,9.710262E-5,
653.839,0.0001904436,
651.910,0.000283994,
649.982,0.0002574441,
648.053,0.0001490915,
646.124,7.623043E-5,
644.195,0.000203954,
642.267,0.0002020718,
640.338,0.0001054851,
638.409,0.0001134315,
636.481,0.0001950067,
634.552,0.0002572671,
632.623,0.0003275827,
630.694,0.000376556,
628.766,0.0003868125,
626.837,0.0003284374,
624.908,0.0002150518,
622.979,0.0001659237,
621.051,0.0001691626,
619.122,0.000140254,
617.193,0.0002186177,
615.265,0.0002756541,
613.336,0.0002059302,
611.407,0.0001153419,
609.478,0.0001958086,
607.550,0.0002719845,
605.621,0.0004246576,
603.692,0.0005096185,
601.763,0.0004514158,
599.835,0.0003162934,
597.906,0.0001718774,
595.977,0.0001075122,
594.048,0.0002021712,
592.120,0.0003338051,
590.191,0.0004309265,
588.262,0.00056766,
586.334,0.0006430054,
584.405,0.0003512907,
582.476,0.0002485255,
580.547,0.0003000599,
578.619,0.0002526195,
576.690,0.0002124403,
574.761,0.0002689286,
572.832,0.0004103569,
570.904,0.0004012052,
568.975,0.000234719,
567.046,0.0002221594,
565.118,0.0003444201,
563.189,0.0004876736,
561.260,0.0004312301,
559.331,0.000271872,
557.403,0.0002556242,
555.474,0.0002037033,
553.545,0.000235781,
551.616,0.0003944356,
549.688,0.000430872,
547.759,0.0002766348,
545.830,0.0002853961,
543.902,0.0002282871,
541.973,0.0001757735,
540.044,0.0003446485,
538.115,0.0003753442,
536.187,0.0004173186,
534.258,0.0006096634,
532.329,0.0006134526,
530.400,0.0006155815,
528.472,0.0008458745,
526.543,0.0008153511,
524.614,0.0005810168,
522.686,0.0003063389,
520.757,0.0002820359,
518.828,0.0002913056,
516.899,0.00039449,
514.971,0.0005174383,
513.042,0.0005572192,
511.113,0.0004962529,
509.184,0.0004952715,
507.256,0.0003812609,
505.327,0.0002421308,
503.398,0.0001642826,
501.470,0.0004552764,
499.541,0.0005378535,
497.612,0.0003220194,
495.683,0.000284441,
493.755,0.000480707,
491.826,0.0004815718,
489.897,0.0005152299,
487.968,0.0006817289,
486.040,0.0006082709,
484.111,0.0004318984,
482.182,0.0005109544,
480.253,0.0008696674,
478.325,0.0009141051,
476.396,0.0005782458,
474.467,0.000204703,
472.539,0.000262163,
470.610,0.0003293347,
468.681,0.0005025369,
466.752,0.000397809,
464.824,0.0004044929,
462.895,0.0006094956,
460.966,0.0006311826,
459.037,0.0002677999,
457.109,0.0003433896,
455.180,0.0006351635,
453.251,0.0007686289,
451.323,0.0007837024,
449.394,0.001205763,
447.465,0.0009673471,
445.536,0.0005437308,
443.608,0.0007906892,
441.679,0.0009769157,
439.750,0.001197045,
437.821,0.001522802,
435.893,0.00105139,
433.964,0.0004017979,
432.035,0.0006114052,
430.107,0.001218835,
428.178,0.001359159,
426.249,0.001567204,
424.320,0.001435989,
422.392,0.001434109,
420.463,0.001888901,
418.534,0.001360196,
416.605,0.0008162615,
414.677,0.000971537,
412.748,0.001783363,
410.819,0.002509232,
408.891,0.003047185,
406.962,0.003310508,
405.033,0.003145959,
403.104,0.003193027,
401.176,0.004594311,
399.247,0.005516495,
397.318,0.003557513,
395.389,0.002629474,
393.461,0.003052668,
391.532,0.003328342,
389.603,0.004326364,
387.675,0.004635234,
385.746,0.003776342,
383.817,0.003211322,
381.888,0.002123368,
379.960,0.003317939,
378.031,0.004473894,
376.102,0.005052913,
374.173,0.00575732,
