wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
969,000;-0,3496523;-0,4056778;-0,4349117;-0,4090519;-0,04224586;-0,400878;-0,3864412;-0,5850601;-0,5089521;-0,4891448;-0,4933062;-0,3329182;-0,4889231;-0,5020719;-0,5929732;-0,4422436;0,2558661;-0,1696048;-0,5395017;-0,04047966;-0,4144731;-0,409133;-0,4232407;-0,5293603;0,3017712;-0,5106683;-0,5127029;-0,5887218;0,2728643;-0,4801884;-0,5460224;-0,1379151;-0,3736768;-0,5168266;-0,351779;-0,3058972;-0,3318343;-0,1896973;-0,4630198;-0,5994329;-0,6136255;-0,6309009;-0,5129776;-0,569941;-0,4098191;-0,4016585;-0,4312057;-0,3085632;-0,1521416;-0,3352261;-0,4629731;-0,01765347;-0,4058995;-0,4769182;-0,2222238;-0,3099785;-0,6115909;-0,4826694;0,05877113;-0,664412;-0,1954331;-0,6115313;-0,5530829;-0,3020854;-0,566318;-0,3239117;-0,4810963;-0,5002995;-0,3641071;-0,3275952;-0,3074946;-0,4963627;-0,3249888;-0,3353119;-0,5724745;-0,3935609;-0,2067952;-0,4036913;-0,3208036;-0,4753923;-0,5452132;-0,6219859;-0,4793797;-0,413208;-0,3965902;-0,3937593;-0,4222465;-0,5155115;-0,4202991;-0,1879001;-0,6388774;-0,1397252;-0,02394485;-0,5555301;-0,5416884;-0,2963738;-0,6396222;-0,6383157;-0,5438695;-0,6958814;0,2391067;-0,392951;-0,5002961;-0,3143053;-0,1836305;-0,4515157;-0,5093908;-0,5171657;-0,6881504;0,2254014;-0,2596583;-0,2008486;-0,4147153;-0,3690863;-0,3325133;-0,215035;-0,3116636;-0,329206;-0,347578;-0,4514098;-0,3445702;-0,3052483;-0,5083618;-0,07949686;-0,5999384;-0,372613;-0,3032675;-0,7707772;-0,5256076;-0,3410316;0,2520022;-0,3055968;-0,3430681;-0,4485135;-0,2855816;-0,5291023;-0,04789066;-0,4845328;-0,5903225;-0,3597779;-0,5417457;-0,4744229;-0,5538092;-0,532692;-0,2862611;-0,5860262;-0,0615983;-0,310257;-0,4014807;-0,3301396;-0,6092944;-0,4946418;-0,3848858;-0,2278085;-0,5681653;-0,5768099;-0,5132866;-0,4227247;-0,4807749;-0,3384275;-0,4098897;-0,6028724;
970,000;-0,2458887;0,04673576;0,1799426;0,08454275;-0,2260365;-0,1610851;0,06426144;0,1104279;-0,08222866;-0,06071138;-0,05673695;-0,2170486;-0,1297803;-0,01461697;0,01318645;-0,244679;-0,2496867;0,1094723;0,0005040169;0,009994507;-0,1347079;-0,03160667;-0,06589651;-0,1217103;0,04728603;0,2243009;0,1452804;0,1050239;-0,230341;-0,05790997;-0,1180315;0,1501317;-0,06304169;0,4648046;-0,1483655;0,03051138;0,453681;-0,04360056;0,04634094;0,05616426;0,2658215;0,1134691;-0,2902613;0,2322874;-0,07034445;0,4322634;0,246851;-0,2507706;0,1882377;-0,266283;-0,05423403;-0,2243528;0,01915026;0,5987663;-0,2677464;-0,1010361;-0,1014948;-0,00266552;0,3406062;0,1881824;-0,1874733;0,06285191;-0,1448154;0,01523209;-0,1791582;-0,2613096;-0,06776762;-0,00383234;0,1202049;-0,07594013;-0,08199215;0,2603722;-0,2273798;-0,2156854;-0,2731576;-0,07176781;-0,345541;0,08038378;-0,06024027;0,2136989;-0,006027699;-0,3206916;0,03783464;-0,1477218;0,4452362;-0,1251144;-0,1847758;-0,0796628;-0,1460657;-0,1129971;-0,1425333;0,1598711;-0,1682115;-0,1110778;0,02833605;0,09417582;-0,182209;-0,05493259;-0,1373396;0,1325507;-0,3976879;-0,07088995;0,1926532;-0,2463751;-0,175446;-0,05556726;0,04169273;-0,1648822;0,06602669;-0,1455488;-0,1026502;-0,2604446;-0,1972752;-0,03091383;-0,3689747;-0,2836852;0,4224796;-0,2692041;-0,3067608;-0,3037462;0,009339809;-0,04914331;-0,005638599;-0,3042183;-0,1593385;0,2475486;-0,2137842;-0,03821707;-0,2444525;-0,3098388;-0,1719847;-0,1189413;-0,2838626;-0,1934891;-0,1530352;0,4589324;-0,2621579;0,06132364;-0,0662756;-0,01440716;0,2174306;-0,1056356;-0,02032852;-0,296876;-0,09573412;0,2839479;-0,3001981;-0,00898838;-0,02686787;-0,1737294;-0,04374218;-0,1650348;-0,1164336;-0,2499852;-0,07997561;0,4813571;0,3071136;-0,07897425;-0,1689816;-0,282475;-0,06346655;-0,1441474;
971,000;0,09439039;0,09431028;-0,04956102;0,2236423;0,1481543;-0,1025071;0,1199718;-0,02121019;0,1116261;0,0697813;-0,1477094;0,1959829;-0,06458521;0,1289749;-0,05526924;0,1886497;2,241135E-5;0,1303554;-0,009746075;0,462656;0,06100321;0,08896685;0,08137465;0,08656311;-0,07785416;0,1328883;0,1577358;0,03208399;0,09597111;0,1693501;0,07868671;0,04926538;0,03113413;0,1143303;0,05342722;0,1000662;0,03963852;0,2440929;-0,07363892;0,2094059;-0,0917697;0,003206253;0,3407984;-0,08402634;0,06068039;-0,1477828;0,1025558;-0,02129459;0,02293825;0,1063523;0,08220911;0,5536184;0,2992792;0,07672453;0,237257;0,1341629;0,02976942;0,2337866;0,07770538;-0,01843452;0,06607103;0,2027578;0,1227145;0,2042255;0,3142996;0,2714057;0,4206696;0,001400471;0,03167057;0,05188942;0,1670933;0,05964756;0,01879692;0,2008395;0,2488966;0,161272;0,2183599;0,0680747;0,2231145;0,09672546;0,05739355;0,4438748;0,2265925;-0,0001382828;-0,07196808;0,2100697;0,2036591;0,09838533;0,005526066;0,2852507;-0,01465559;-0,02175856;0,139709;0,04353857;0,04739952;0,07500076;0,02317858;0,04722977;0,2546644;-0,03112078;0,3777628;-0,02737379;-0,07215786;0,1347828;-0,05735588;0,3007073;0,1001425;-0,02315235;-0,1245246;0,432591;0,3379722;0,5392489;0,06956148;0,06120682;0,5058174;0,5915518;-0,0006861687;0,583879;0,07113647;0,06870317;0,1760077;-0,08066225;-0,1145887;-0,01502466;-0,1290674;-0,1847353;0,03114128;-0,04080296;0,2644362;0,07502079;0,1833887;0,09375143;0,1062241;0,1881671;0,4506869;-0,2020636;0,004080296;0,05780935;0,2888417;0,4697065;0,1523471;0,501246;0,1950455;0,08946657;0,02539682;0,04425764;0,118916;0,1013165;0,05958176;0,02644348;0,06635618;0,3779092;0,4764967;0,008724689;0,1495643;-0,1493106;0,07415438;0,1695352;-0,1131616;0,08289194;0,008542061;0,1408424;
972,000;-0,2351751;-0,1363668;-0,1056662;-0,1584287;-0,06607151;0,02468872;-0,1848741;-0,1279855;-0,1203766;-0,1938357;-0,06371975;-0,1049137;-0,08280563;-0,1948032;-0,1118522;-0,05563545;-0,1536832;-0,02938986;-0,1086645;0,143168;-0,08915377;-0,005426407;0,04353142;-0,2575788;-0,1163535;0,1186633;0,1441693;-0,1113172;0,05990791;-0,07641506;-0,03173876;-0,04440069;-0,1781912;0,02158165;-0,2124009;-0,1587276;-0,03866053;-0,02377701;-0,1978049;-0,08964443;-0,1123447;0,0609951;0,05291605;-0,06704187;-0,1564565;-0,05564499;0,0338459;-0,07061481;-0,1001215;-0,02474308;-0,08595896;-0,01470995;-0,1055994;-0,05334711;-0,04504585;-0,03884983;-0,1154761;-0,01905441;-0,04648733;-0,1115193;-0,05274057;-0,05506706;0,04414845;-0,02047348;0,09321547;0,00564003;-0,000418663;-0,05267096;0,04508352;-0,1055627;-0,04745483;-0,1047235;-0,1014738;-0,1253676;-0,1699734;-0,035604;0,2377129;0,1302643;-0,06833744;-0,07947493;-0,1550746;0,06452274;-0,2192235;-0,09631395;0,0101614;0,04639006;0,02352858;-0,1256623;-0,1505032;0,005037785;-0,1476088;-0,04764128;-0,08886909;-0,2146096;-0,1497297;-0,04988623;-0,1344557;-0,05268383;-0,1602492;-0,07529211;-0,04861307;-0,02160931;0,01352215;0,1051784;-0,03719187;-0,1282344;0,02061367;-0,1124239;-0,04757357;-0,1756501;0,2554197;0,08850574;0,1300049;-0,01501131;0,1360211;0,0615344;0,0204215;0,1063347;-0,2234173;-0,2786474;-0,1504455;-0,02781773;-0,01292372;-0,2325358;-0,1809139;-0,142621;-0,1636972;-0,1267757;-0,1838174;-0,2503104;-0,04371262;0,04086351;-0,2055011;-0,1097283;0,08780289;-0,0350318;-0,1860456;-0,2162266;-0,1935592;-0,04723454;0,008853912;-0,08727407;-0,0683589;-0,1142583;0,09712076;-0,08023787;-0,08848476;-0,1069169;-0,1583891;-0,1390519;-0,2126417;-0,02835655;0,1278296;-0,1781635;-0,01986742;-0,1659393;-0,1677217;-0,08558035;-0,1182027;-0,06346464;-0,1618004;-0,05250168;
973,000;-0,135705;-0,01135635;0,07078695;0,1738491;0,0006089211;0,004359722;0,07477236;-0,06751299;0,07233095;0,4675899;0,2965932;0,07231426;-0,07253027;-0,07135344;-0,06828213;-0,1250229;-0,06826687;0,1701488;-0,22434;-0,127841;0,169322;0,08107519;-0,119801;-0,1245995;-0,01424837;-0,07091475;-0,1342025;-0,003868103;0,07683229;0,1737881;-0,1782179;-0,005088329;0,07292795;0,07256842;0,1769471;-0,1321616;-0,06832314;-0,06781578;-0,1286278;0,1736002;-0,002983093;-0,1248598;-0,00128603;0,07874537;0,07803011;0,07714224;-0,1225076;-0,06569147;-0,07206964;0,07374239;0,06888723;-0,01131392;-0,1352868;0,1743398;0,1686373;-0,07235146;0,2977862;-0,07115936;0,07287598;-0,01892376;0,07061863;0,1759677;-0,1328645;-0,009713173;-0,1424074;-0,07336378;0,0759511;-0,1275482;-0,07180071;-0,06679058;-0,00777626;0,1741738;0,4760361;0,174758;-0,00829649;-0,1297765;-0,1840668;-0,005698204;-0,00402832;0,4816566;0,07481527;-0,1330128;-0,1321602;0,1719589;0,0002822876;-0,2762175;-0,2780905;0,001366615;0,07601166;-0,07384157;0,3010216;-0,1802816;-0,1432514;0,1665769;0,3018212;-0,0009427071;-0,007066727;0,003180504;0,1706219;0,07942533;-0,1410294;-0,127183;-0,06343317;-0,0004763603;0,0842824;-0,07663536;0,08258677;0,476007;0,2991681;-0,07456541;-0,06985378;-0,1358495;-0,06679821;-0,135561;-0,2311997;-0,1906252;0,0822525;-0,07519531;-0,08758402;0,2859254;-0,06972933;0,7709174;0,1795368;-0,180449;0,1688533;0,1758695;0,1744647;0,4729099;-0,01332474;-0,183135;-0,1787658;-0,1739545;-0,006313324;-0,08003664;-0,07399893;0,08059263;-0,008205891;-0,01032305;-0,2712841;-0,1497126;0,07803106;-0,02110863;-0,1316729;0,2981248;-0,1763172;-0,141871;-0,1425624;0,1712661;-0,07792187;-0,003529549;0,2979326;-0,1335325;0,1678376;0,1802573;-0,000187397;0,2913179;0,7754736;-0,07239437;-0,2314401;-0,1800637;-0,2267432;0,069736;
974,000;0,2401147;0,3260341;0,08594418;-0,00779295;-0,09643126;-0,1063805;-0,04690361;-0,04438066;0,2186522;0,1666012;0,0678792;0,1277323;0,1214223;-0,108191;-0,009787083;-0,1160374;0,01225328;0,197269;-0,0005679131;0,04421091;0,1932449;-0,03013468;-0,08267164;-0,1079617;0,3046784;0,1255889;0,2235761;0,07945108;0,1386905;-0,1240106;0,01725817;0,04491186;0,06232023;0,1194558;-0,05141163;0,1153307;-0,05192566;-0,02408886;-0,05368567;-0,1063075;0,05307055;0,07233381;-0,03700733;-0,09555101;-0,07650471;0,06401396;0,07843637;-0,08162403;0,05078745;0,1220255;0,1975451;0,07131433;0,1062665;0,1431623;0,1080718;-0,02063417;-0,05108738;-0,0287919;-0,04196596;0,5021467;0,218801;-0,07477474;0,2448177;0,3497872;0,4975214;0,08682823;-0,06943655;0,1018744;0,05470562;-0,05812931;0,1407099;-0,107338;-0,1171379;-0,1332126;0,08088732;-0,006681442;0,3671074;0,3592691;0,05023623;-0,07646084;-0,02039289;0,02358913;-0,005497932;-0,07236099;0,010849;0,4001703;0,5619826;0,0005683899;0,01582241;0,07684422;-0,1328039;0,184484;0,4897637;0,1119466;-0,1377125;-0,01058769;0,1005826;-0,03270864;0,004367828;-0,08528137;0,3464885;-0,0375371;0,1002102;0,09131718;-0,133368;0,2312951;-0,04394817;0,06292963;-0,08628798;0,1383104;0,1287847;0,1496325;0,168551;0,2342381;0,1686382;0,2226954;-0,1536002;0,05869484;0,4953728;0,3047934;-0,02588892;0,2381663;-0,2266788;0,06082392;0,06180382;-0,04681301;-0,1463842;-0,08014965;0,1691141;0,1221867;0,1065383;-0,1082482;0,07313681;0,3435488;0,02438068;0,00843811;0,0718298;0,1925368;0,2534094;0,7628813;0,02967405;0,3576779;0,07272863;0,006565094;0,08323956;0,4818673;0,5104961;0,007968426;0,2108293;0,06562138;-0,1130991;0,172637;0,02605581;-0,2068739;-0,03321266;0,1705923;-0,1061611;0,05177784;0,2288132;0,05011034;0,1760936;0,09956264;
975,000;0,05116034;0,1201191;0,3907533;0,1804094;0,418714;0,2106137;0,09954262;0,2437444;0,108727;-0,02493572;0,1504388;0,09911394;0,05486059;0,2046475;0,0175581;0,3734813;0,2208328;0,1052856;0,1842313;0,04441977;0,1406631;0,3791308;0,2499061;0,2880287;0,4614229;0,3071232;-0,006010056;0,2972231;0,2025123;0,1481738;0,2701654;0,1418481;0,1817036;0,05287123;0,2870302;0,03834581;0,1547065;0,2325525;0,2009478;-0,01649809;0,07280064;0,0299015;0,2953558;0,2045388;0,4261999;0,3953643;0,3765211;0,3436003;0,142786;0,03735638;0,1570506;0,1112747;0,1020379;0,26226;0,2055402;0,09530306;0,1930838;0,3117876;0,05747128;0,1066227;0,261651;0,3290739;0,2084012;0,2034278;-0,07241917;0,2563815;0,1732368;0,2237458;0,2525988;0,3957472;0,2074451;0,3391628;0,1551962;0,2482586;0,2328124;0,1340318;0,220531;0,3428769;0,2247915;0,2886467;0,08185196;0,3032146;0,2343655;0,2816515;0,1981611;0,3452268;0,145854;0,13234;0,2227964;0,1662393;0,1511512;0,1575937;-0,1206613;0,1483507;0,3583708;0,3963981;-0,02124119;0,2198076;0,2485065;0,367579;0,1384888;0,476305;0,5449643;0,2046046;0,3221254;0,278954;0,1570034;0,2949328;0,4432406;0,1211901;0,4141631;0,04993916;0,2534165;0,1267562;0,1251512;-0,01580572;0,5138903;0,03186989;-0,03157806;0,1563225;0,05598593;0,3116045;0,4137068;0,01513004;0,4149876;0,3021445;0,3032732;0,1805754;0,1573253;0,2321343;0,2013602;0,2913423;0,1329064;0,1375046;0,2471957;0,3446717;0,3592076;-0,05871201;0,2306991;-0,05929136;0,3372583;0,2072992;0,1017914;0,2498159;0,2673187;0,1851974;0,159997;0,214644;0,3014569;0,2373328;0,2567496;0,18331;0,1256952;0,3692842;0,3251514;-0,009803295;0,05894279;-0,0003318787;0,1383896;0,02055454;0,2772803;0,1168337;
976,000;-0,1028862;-0,06478596;0,4532847;-0,1185708;-0,2034392;0,03046083;0,008563519;-0,27068;-0,1867137;0,02633429;-0,0389843;-0,2877307;-0,2815528;0,05768824;-0,1788311;-0,02721453;-0,1724825;-0,1602602;-0,2058759;-0,1487336;-0,05802107;-0,1101036;-0,2729349;-0,08620024;0,05344963;0,1965151;0,2588978;0,009056568;-0,1428361;-0,3308964;-0,1965008;0,05568218;0,07775497;-0,252171;-0,1104059;-0,1725478;-0,2605176;-0,1040635;-0,2982187;-0,01857805;-0,1023612;-0,0808754;-0,2152948;-0,03515577;-0,03696489;-0,1674552;-0,2779212;-0,1649952;0,0405941;-0,1487207;-0,1746035;-0,3361802;-0,2267489;-0,1035547;-0,1234627;-0,1419964;-0,1487217;0,0198946;-0,07735872;-0,1829534;-0,2509785;0,003930569;0,03106451;-0,0238204;0,5547147;-0,3503475;-0,1033573;-0,005110741;0,004401684;0,1124463;-0,156599;-0,01754904;-0,1586781;-0,1778746;-0,1816087;-0,2202592;-0,1721635;-0,1106048;-0,2291679;-0,07391548;-0,09095526;-0,0195117;-0,2108917;-0,1811171;-0,006197453;-0,1889858;-0,09902143;-0,1668634;-0,2614436;-0,1326666;-0,06598759;-0,2281008;-0,1221833;-0,0737257;-0,1238799;0,06741571;0,05712032;-0,2155361;0,2003279;-0,0002059937;0,0563221;-0,01981974;-0,04595661;-0,4129758;-0,2808237;0,6278944;-0,005606174;0,1271887;0,04420948;-0,1954894;-0,352541;0,0009231567;-0,3903236;-0,08335924;-0,1930966;-0,1918483;-0,1623673;-0,2525315;0,5337572;0,05320501;0,1934676;-0,09248257;-0,1178207;-0,2365584;0,09062099;0,137001;-0,109199;-0,2788591;0,1806026;-0,1742339;-0,005707264;-0,1317949;-0,319366;0,07487154;-0,2062945;-0,2295337;0,1718268;-0,05419064;-0,1488214;0,016572;-0,339581;-0,2584686;-0,04437304;-0,1653414;-0,2189102;0,115005;0,2057166;-0,1885753;0,1489477;-0,3059902;-0,1043763;-0,198482;-0,3849235;-0,1422224;-0,0568161;-0,1121483;-0,2380624;-0,1156006;-0,1090555;-0,2574139;0,02065754;0,3607912;
977,000;-0,2189445;-0,06372213;-0,1957784;-0,03570843;0,1625676;0,06694221;-0,1642394;-0,07044363;0,1862969;0,03165388;-0,1735454;-0,06245852;0,4974546;-0,1273842;-0,1227303;-0,04407787;-0,154932;-0,08344316;0,1952219;-0,1456571;-0,150496;0,1794162;0,2115731;-0,2683792;-0,1297002;-0,05752659;-0,1350427;0,1008172;0,04048872;0,4917803;-0,2437162;-0,03952265;0,01087999;0,04905272;0,08250904;-0,2433395;0,2252293;-0,1972098;0,1929994;-0,02964783;-0,03578138;0,1032734;0,05816317;0,0605855;0,1878376;0,4804907;0,2317348;0,03869724;0,07409;0,08278799;0,02396584;0,5114489;0,1807618;0,5567007;-0,0850091;0,5196133;0,056427;-0,09198093;0,5663052;0,06143141;0,4654064;0,06928349;0,07750082;-0,04121256;-0,2075009;0,2053804;-0,2677498;-0,1083212;-0,2355237;-0,07000113;0,5178509;0,4824648;-0,1715207;-0,08232594;-0,04728937;-0,3010149;0,2189879;0,4954419;-0,1860485;-0,1454024;-0,1256952;-0,20222;0,481379;-0,02861357;-0,03275347;-0,07300949;-0,1141329;-0,05045176;0,2504292;0,08186769;-0,2726336;0,2735348;0,5598903;-0,02469158;-0,09534359;-0,1149397;-0,2520599;-0,009060383;-0,04551411;-0,2845335;-0,07887268;0,1405063;-0,06381845;0,4931474;0,2000003;-0,0002560616;-0,07211733;-0,06736135;-0,03840113;0,5486078;0,04689932;0,1401997;0,4861231;0,08181858;0,2720599;-0,00775671;0,1664572;0,5582414;-0,09284115;-0,02849388;-0,2575645;0,1623006;0,4570103;-0,04868078;0,1586633;-0,1550331;0,5509853;-0,1541333;-0,3249755;0,3016057;0,2925467;0,2372899;0,2173958;-0,1789765;0,520195;0,1948652;-0,3523974;-0,2104607;0,05295944;-0,03437376;0,03905106;0,2087617;0,001192093;-0,1928134;0,2003031;-0,2439604;0,001803398;0,009502888;-0,2234249;0,203959;-0,3550782;-0,1310043;0,4169393;0,01847124;-0,1206985;-0,2784739;-0,1490531;-0,1204891;0,2160859;0,05152845;0,07862616;-0,147007;
978,000;0,07969236;-0,06628561;-0,12253;-0,06556416;0,07383823;0,07565594;0,001266003;-0,2641554;0,2971077;-0,1138701;-0,06575775;-0,1217332;-0,1325355;0,0009875298;-0,2191944;0,4745479;-0,1783142;-0,002260685;-0,0700326;-0,1186914;-0,1248608;-0,06647921;-0,1800914;0,08284616;-0,1797504;-0,002575397;-0,06417179;-0,1768308;0,07597733;-0,007042408;-0,2205458;-0,0004730225;-0,2233906;-0,06973886;-0,1799073;0,007747173;-0,17976;-0,1238484;-0,1294651;0,001171589;-0,1255369;-0,1259847;-0,1781807;-0,2243185;-0,07287979;-0,07497311;-0,07187986;-0,0709281;0,07963419;-0,06646395;-0,0707202;-0,07609558;-0,001279831;-0,2710075;0,08196974;-0,07253933;-0,2235713;-0,06787014;-0,1734505;-0,175169;0,07456017;-0,1803913;-0,002626419;-0,1244626;0,004759789;-0,06607008;-0,1713886;-0,06912422;-0,0665493;-0,0008621216;-0,07423687;-0,07465649;2,145767E-5;-0,1258187;-0,1254721;-0,171051;-0,2267857;-0,07325888;-0,122345;0,08086157;0,00635004;-0,1226454;-0,07620811;-0,07037306;-0,0008568764;-0,06246758;-0,2214541;-0,06469727;-0,1756353;-0,1270485;0,08179808;-0,1204104;-0,2699161;-0,1187243;-0,06861544;0,3006678;-0,06274176;-0,07165384;-0,06660271;0,07944775;-0,2523761;-0,1302214;0,2972021;-0,1878471;-0,1325202;-0,1157961;-0,06692314;0,002151966;0,07576323;-0,2243724;-0,2252779;-0,1206617;-0,2320023;-0,1253514;-0,3033943;-0,2918963;-0,1843038;-0,2656116;0,0850563;-0,06573534;0,1804447;-0,07284212;-0,1368136;-0,2223196;-0,002048492;-0,06587648;0,001681805;0,1719851;-0,259254;-0,2612824;-0,06671953;-0,132556;-0,07246113;-0,1717806;-0,07584143;-0,07096958;0,002602577;0,08672428;-0,06321812;-0,172667;-0,1802912;-0,003534794;-0,2190971;-0,122273;-0,06840181;0,006015778;-0,1736956;-0,1801109;-0,06261015;-0,1788402;0,1787686;-0,1230917;0,2900043;-0,07178545;-0,07195711;-0,1228538;-0,2620544;-0,1224756;-0,1315112;-0,1754484;-0,002380848;-0,06481314;
979,000;0,04533148;0,02539921;-0,04541969;0,1774759;-0,01516104;-0,03057814;-0,06225681;0,1318278;0,0502305;0,643733;0,2253232;0,2415185;0,1101484;-0,03291559;0,17454;-0,1196966;-0,0531435;-0,05434561;0,1859856;0,4291377;0,01222992;0,4535718;0,09654951;0,07975245;0,002435207;-0,1010256;-0,007223606;0,07736826;0,03253984;0,2294865;0,1110415;-0,006787777;-0,0899272;0,01946974;0,0120821;0,3581295;0,09125996;0,03454542;-0,02469397;0,02982569;0,006630421;-0,04026222;0,1238527;0,01569271;0,06686735;0,1134443;0,03990269;-0,03052807;0,1266851;0,140173;-0,05842686;-0,02907944;0,2617364;0,0501194;0,2380362;0,1631355;0,09803534;0,1049099;0,707736;0,3093071;0,2472267;0,03728628;0,03862095;0,06412077;0,008455276;0,4467163;0,3640103;-0,0785017;0,03853798;-0,01925039;0,1078792;0,09873247;-0,009842873;-0,02563524;-0,01694536;0,2995415;0,1797867;0,1842895;0,1040645;0,03243589;0,4376097;0,2577996;0,06743288;0,1188164;0,02175045;0,4440722;0,02912378;0,09875441;0,2213578;0,01057625;0,1518083;0,8051777;0,1235399;0,3838015;-0,1056967;0,02228785;0,02048588;-0,03198767;0,07286406;-0,1275015;0,7152758;-0,02661943;-0,04008579;-0,1399736;-0,02729702;0,3956633;-0,07687712;0,08988953;-0,03344297;0,5169883;0,06007004;0,4718323;0,01573706;0,2009964;0,2283244;0,7355833;-0,108943;0,5201325;0,130455;0,02395391;-0,005352497;-0,1832695;-0,08538151;0,1251783;0,07501459;-0,06060171;0,7462502;-0,1121678;0,07434845;0,484746;0,2804985;-0,1538386;0,06584597;0,1460052;0,08222437;0,08085728;0,02471066;0,4098721;0,4082975;0,2641554;-0,01505089;0,2297235;0,3506641;0,09468889;0,2962937;0,1706777;0,1567874;-0,1541924;0,09142876;0,1721625;0,003617764;0,2164145;-0,1141787;-0,09170198;-0,09130573;-0,000834465;0,07999849;0,02007341;0,03213453;0,09696722;-0,09912491;-0,0943594;
980,000;0,06846476;0,07065487;0,3153644;0,2340846;0,01064444;0,2792387;0,1389403;0,100626;0,126349;0,1894927;0,3100915;0,3369064;0,1148338;-0,01920033;-0,1039867;0,32551;0,0260663;-0,02251577;0,05738449;0,02738428;0,01059151;0,222508;-0,0926857;0,2664275;0,03503036;0,08740425;0,2238469;0,1490569;0,04483318;0,106534;0,1836133;0,2241974;0,2091146;0,115252;-0,03923082;0,224802;0,08527613;0,1461143;0,2996678;0,3417125;0,07903481;0,109365;0,3265762;-0,009306908;-0,04341125;-0,1245894;0,1657729;0,04508543;0,05494356;0,09867764;0,113616;0,1432981;-0,008993149;-0,1503682;0,1653762;-0,1004853;0,02253008;0,1233888;-0,1384687;0,007929325;-0,01726723;0,2327852;0,05363655;0,03819132;0,1653104;0,09513187;0,1147747;0,2751417;-0,1239123;-0,08376837;0,06450558;-0,1516004;0,4226627;0,3559084;-0,09646749;-0,007213116;0,2116051;-0,1517062;0,2834563;-0,05011892;-0,007370949;0,05107021;0,2356658;0,06633568;-0,0211792;-0,1131363;-0,1848364;0,2785525;0,239058;0,2344742;0,2641406;0,0197978;-0,03765917;0,04269171;0,3354063;-0,1441727;-0,160121;0,05456638;0,04793549;0,3326168;-0,2960629;0,3128281;0,297462;0,04742336;0,08562613;0,007916927;0,2376375;0,2821627;0,4175911;-0,2564459;0,1072807;-0,124423;-0,06787539;-0,2193842;0,1061606;-0,2701926;0,04696131;-0,06583452;-0,07753086;-0,2180123;-0,189714;0,2078519;0,2780528;-0,2132258;0,1880569;0,2890344;-0,01999569;0,2224755;0,008601665;-0,2109199;-0,1336403;0,02874804;-0,04751635;-0,05162954;0,1075435;0,4158921;0,335113;0,1348505;-0,05387115;-0,08396006;0,01893425;0,05343676;0,05519056;0,2448368;0,06324482;0,09839582;0,01442337;0,3328428;0,1936164;-0,01736832;0,3446708;-0,05971336;0,5004058;0,3092165;0,1148272;-0,1898537;0,02780437;0,259182;0,2852545;0,2212987;-0,003028393;0,1657972;
