,18000,18025,18225,18250,18275,18300,18325,18350,18375,18400,18425,18450,18050,18475,18500,18525,18550,18575,18600,18625,18650,18675,18700,18075,18725,18750,18775,18800,18825,18850,18875,18900,18925,18950,18100,18975,19000,19025,19050,19075,19100,19125,19150,19175,19200,18125,19225,19250,19275,19300,19325,19350,19375,19400,19425,19450,18150,19475,19500,19525,19550,19575,19600,19625,19650,19675,19700,18150,19725,19750,19775,19800,19825,19850,19875,19900,19925,19950,18175,19975,20000,18200,
Wavenumbers [1/cm],Transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,
624.908,5.419619E-5,0.0001190169,8.234885E-5,9.808696E-5,2.211017E-5,4.307403E-5,6.283981E-5,0.0001247394,8.447995E-5,8.870803E-5,8.254992E-5,4.944227E-5,4.488527E-5,4.536896E-5,0.0001112453,6.983351E-5,7.805804E-5,9.261313E-5,0.0001237039,9.486406E-5,5.894396E-5,0.0001125391,7.884378E-5,0.0001656273,8.086646E-5,8.184216E-5,6.041213E-5,0.0001357816,0.0001156884,4.863279E-5,0.0001042051,6.538689E-5,3.394203E-5,6.868935E-5,6.100456E-5,6.297407E-5,0.0001037101,0.000109776,0.0001125986,0.0001190985,7.359329E-5,5.813324E-5,0.0001242503,0.0001316321,7.002701E-5,0.0001390674,5.847793E-5,8.714403E-5,0.0001437166,4.0831E-5,0.0001969245,0.0001605947,4.332797E-5,0.0001192688,0.0001065635,0.0001075357,0.0001034568,0.0001235905,5.551513E-5,0.0001052675,9.943233E-5,0.0001162494,9.403369E-5,6.997091E-5,5.181229E-5,0.0001585489,8.756866E-5,0.0001229481,7.433601E-5,5.716407E-5,0.0001463258,5.476201E-5,0.0001400644,0.0001458608,6.394357E-5,0.0001211129,7.817691E-5,6.575593E-5,0.0001267276,0.0001220784,0.0001014472,4.176341E-5,
621.051,6.374891E-5,7.16566E-5,0.0001098328,7.478907E-5,5.480331E-5,9.219672E-5,7.127628E-5,0.0001534065,9.362714E-5,0.00011788,7.331119E-5,7.34538E-5,5.971397E-5,8.158931E-5,7.851146E-5,9.227159E-5,8.17929E-5,5.682799E-5,0.0001723456,9.179406E-5,6.545124E-5,0.0001230146,0.0001203902,0.000175907,0.000135922,3.532399E-5,0.0001222688,0.0001621163,5.770658E-5,7.979156E-5,9.371099E-5,7.003783E-5,2.986056E-5,4.350371E-5,0.0001259913,8.061347E-5,8.977589E-5,9.087731E-5,0.0001991528,9.668056E-5,6.098359E-5,7.17052E-5,0.000150267,0.0001307294,6.044854E-5,9.429839E-5,8.427197E-5,4.130068E-5,0.0001065753,0.0001357547,0.0001810326,0.0001502303,6.684257E-5,0.0001121325,6.570698E-5,5.277927E-5,0.0001409873,6.562764E-5,9.694203E-5,0.0001430508,0.0001132609,0.00015212,9.79503E-5,5.714677E-5,0.0001112863,0.0002093132,8.611401E-5,9.288474E-5,0.0001077568,6.97568E-5,0.0001666089,6.613976E-5,0.0001622516,0.0001347592,8.183403E-5,7.09325E-5,9.249565E-5,0.0001127548,9.628163E-5,0.0001360547,9.667237E-5,6.700416E-5,
617.193,6.374097E-5,8.856074E-5,8.456342E-5,0.0001194693,0.0001010279,8.369594E-5,8.130367E-5,0.0001401638,0.0001170689,0.0001353937,0.0001749073,6.293099E-5,0.0001035526,0.000116668,6.190988E-5,0.0001020004,8.420482E-5,9.041787E-5,0.0001926907,0.0001568729,8.924992E-5,0.000115931,7.082691E-5,0.0001854943,0.0001383808,0.0001025954,0.0001672743,0.0001960113,0.0001304556,0.0001094569,0.000140509,0.000101513,3.540574E-5,8.903357E-5,0.0001543387,8.369273E-5,4.1371E-5,0.0001645062,0.0002385649,0.000153705,3.539922E-5,0.0001064179,0.0001436947,0.0001452434,6.490911E-5,4.247142E-5,0.0001103066,8.717013E-5,0.0001111574,0.000134335,0.0001049816,0.0001396519,6.384597E-5,8.468961E-5,3.450644E-5,6.158818E-5,0.0001608576,4.518945E-5,0.0001305893,0.0001273763,0.0001365164,0.00014325,0.0001018389,9.89649E-5,0.0001546781,0.0001462109,8.121516E-5,0.0001580872,0.0001634737,0.0001134379,0.0001343391,7.898386E-5,0.0001122047,0.0001048513,0.0001087056,5.054897E-5,0.0001148854,0.0001307842,7.692147E-5,0.0001318191,0.0001107147,9.792947E-5,
613.336,6.11364E-5,0.0001597319,4.456286E-5,9.547095E-5,9.264233E-5,7.648916E-5,0.0001277581,0.0001254841,0.000105431,0.0001141425,0.0002029814,5.004497E-5,0.0001179622,0.0001179157,9.02692E-5,7.719578E-5,0.0001195877,0.0001353951,0.0001574033,0.0002082085,0.0001320694,0.0001203484,7.303388E-5,0.000178671,0.0001384202,0.0001682002,0.0001329164,0.0001685404,0.0001632455,0.0001791955,0.0001310467,0.0001150295,4.034709E-5,0.0001232989,0.0001254633,0.0001555299,0.0001161679,0.0001254046,0.0001940859,0.0001599892,7.42617E-5,0.0001039191,0.0001036243,0.0001504924,3.905156E-5,5.589944E-5,0.0001419395,0.0001408224,0.0001525577,8.943345E-5,7.339589E-5,0.0001709197,7.875472E-5,8.681573E-5,4.184068E-5,0.0001601723,0.0001075017,3.182946E-5,0.0001118885,0.0001155736,0.0001183344,0.0001268841,0.0001108478,0.0001007248,0.0001438378,5.982922E-5,0.0001360828,0.0001280466,0.0001616254,0.0001160906,7.293624E-5,6.96762E-5,0.0001283141,0.0001010102,9.471421E-5,3.974231E-5,0.0001067001,0.000118687,7.014214E-5,4.794987E-5,8.778585E-5,0.00015198,
609.478,9.455981E-5,0.0002352238,9.573583E-5,0.0001611569,0.0001091206,0.0001199717,0.0001886692,0.0001624976,8.220598E-5,0.0001189234,0.0001663605,8.209098E-5,0.0001300092,6.94204E-5,0.0001264682,0.0001151092,0.0001381653,0.0001437704,0.0001709281,0.0001998382,0.0001257384,0.0001733828,0.000150711,0.0001101702,0.0001338919,0.0001765116,6.338606E-5,0.0001235245,0.0001567625,0.0002208933,8.725932E-5,0.0001252668,7.062524E-5,9.678563E-5,0.0001274096,0.0001756089,7.725895E-5,4.64605E-5,0.0001308656,0.0001065932,8.546362E-5,6.979144E-5,0.0001488906,0.000141493,6.18383E-5,0.0001272734,0.0001574234,0.0001163309,0.000143174,0.0001344729,0.0001128258,0.0001562902,0.0001322523,0.0001190961,8.325839E-5,0.0001695761,7.594607E-5,3.868875E-5,0.0001018602,9.662903E-5,7.168384E-5,9.727218E-5,0.0001276517,9.31293E-5,0.0001074836,0.0001144699,0.0001507946,7.50729E-5,0.000164632,8.881807E-5,0.0001343794,7.669432E-5,0.000204301,0.0001101579,6.862429E-5,6.403129E-5,3.049273E-5,5.400805E-5,0.0001469381,5.04501E-5,0.0001037211,0.0001428949,
605.621,0.0001796139,0.0002287486,0.0001314086,0.0001733499,0.0001535562,0.0001162259,0.0001453229,0.0001668121,0.0001081901,7.118974E-5,0.0001344827,6.992056E-5,0.0001226266,4.031307E-5,0.000157924,9.189422E-5,0.0001036828,0.0001076358,0.0001815299,0.0001507788,0.0001331704,0.000153409,0.0002038672,0.000131065,0.0001214861,0.0001193542,7.971305E-5,0.0001493714,0.0001701791,0.0002121532,0.0001053899,0.000146658,8.285824E-5,7.94528E-5,5.903592E-5,0.0002103438,7.545611E-5,0.0001523951,9.131755E-5,8.56081E-5,0.0001108964,0.0001712026,0.0001399274,0.0001082802,0.0001113772,0.0001685248,0.00014008,5.377764E-5,0.0001436453,0.0001352269,0.0001212517,0.0001041384,0.0001283991,0.0001174744,0.0001471753,0.0001647196,0.0001451299,7.368598E-5,0.0001775596,5.587913E-5,6.83804E-5,6.186925E-5,0.0001356932,7.176778E-5,6.30986E-5,8.429547E-5,0.0001199113,9.145275E-5,0.0001733696,5.372305E-5,0.0001996416,0.000111671,0.0001950558,7.002702E-5,0.0001672844,9.861697E-5,4.505786E-5,9.081897E-5,0.0001577603,0.0001051099,0.0002019988,6.286189E-5,
601.763,0.0002285711,0.0001540694,0.0001114381,0.0001515249,0.0001444012,0.0001005724,5.24741E-5,0.0001505294,0.0001399587,4.636972E-5,0.000105134,6.21361E-5,8.386227E-5,7.297913E-5,0.0001520578,0.0001096902,0.0001165973,6.479104E-5,0.0001781357,0.0001568468,0.0001241806,8.339638E-5,0.0002230221,0.0001010037,0.0001069875,6.826688E-5,0.0001109511,0.0001624551,0.000213467,0.0001846949,0.0001362147,0.0001405644,7.19803E-5,6.264319E-5,0.0001144434,0.0001955802,0.0001575484,0.0001919172,8.887448E-5,0.0001425681,0.0001284343,0.0001792948,0.0001224025,0.0001032615,0.0001309849,0.0001833764,9.282444E-5,7.417243E-5,0.0001497838,0.000230418,0.0001265139,0.0001106806,8.408022E-5,0.000130059,0.0001005212,0.0001306154,0.0001077111,0.0001185869,0.0002004851,0.0001102471,7.424915E-5,0.0001519791,0.0001082122,0.0001509193,9.34444E-5,3.401664E-5,9.118329E-5,0.0001555052,0.0001105479,0.0001322894,0.0002315787,9.21027E-5,0.0001316964,4.826515E-5,0.0001419728,9.452386E-5,8.906334E-5,0.0001292514,0.0001491601,0.000122131,0.0001827434,7.74106E-5,
597.906,0.0002686875,0.0001711489,7.030347E-5,0.000111227,0.0001503721,7.609528E-5,0.0001608697,0.0001330982,0.0001708395,2.527623E-5,0.0001044712,6.607816E-5,5.223266E-5,0.0001507783,9.187429E-5,0.0001302754,0.0001663856,7.851019E-5,0.0001569065,0.0002014723,0.0002168632,7.212842E-5,0.0001837015,2.86316E-5,0.0001149317,6.695787E-5,0.0001171488,0.0001585351,0.0002061659,0.0001364695,0.0001661252,0.0001467889,0.000123577,9.02115E-5,0.0001481815,0.0001580483,0.0002038483,0.00012229,8.486502E-5,0.0001390181,0.0001301783,0.0001719211,0.000135771,0.00011367,0.0001537547,0.0001650074,7.656598E-5,7.342605E-5,0.0001305187,0.0002406244,0.000164363,0.0001739666,8.833534E-5,0.0001314211,7.821469E-5,9.07562E-5,7.135428E-5,0.0001111961,0.0001485137,0.0001826842,0.0001133021,0.000195762,0.0001181741,0.0001851604,0.0001238663,6.947889E-5,0.0001039134,0.0001606624,8.61541E-5,0.000133043,0.0001942929,4.163418E-5,0.000109122,9.120122E-5,7.791151E-5,6.962516E-5,0.0001521417,9.593162E-5,0.0002021844,0.0001559462,0.0001147778,0.0001145841,
594.048,0.000255699,0.0002504448,5.062756E-5,7.443893E-5,0.0001550038,7.984526E-5,0.0001600375,0.0001460202,0.0001363261,5.693191E-5,0.0001194032,8.241121E-5,4.93659E-5,0.0001374593,5.508717E-5,0.0001216349,0.0001007269,0.0001303255,0.0001325574,0.0001937943,0.0002412637,9.242826E-5,0.0001415479,0.0001139196,0.0001411431,0.0001252129,9.679561E-5,0.0001743883,0.0001176846,0.0001435703,0.0001243879,0.0001952959,0.0001326156,0.0001254704,0.0001300355,0.000167138,0.0002194165,9.004705E-5,0.0001460335,9.061136E-5,0.0001157002,0.0001252937,0.0001690008,0.0001071098,0.0001924085,9.532925E-5,0.0001183065,0.0001051357,9.295492E-5,0.0001717359,0.0002059411,0.0001663746,9.917568E-5,0.0001193246,0.0001575416,0.0001331305,0.0001008643,7.618397E-5,6.88397E-5,0.0001924189,0.0001800282,0.0001480023,0.0001235176,0.0001261048,0.0001022887,5.504755E-5,9.376943E-5,8.41444E-5,0.0001299136,0.0001714778,7.095918E-5,0.0001078775,0.000136733,0.0001654825,0.000124596,8.813135E-5,0.0001662891,5.852863E-5,0.0002306662,0.0001469858,0.0001300541,0.0001110905,
590.191,0.000190733,0.0002536006,5.599104E-5,0.0001052413,0.0001190083,9.318705E-5,0.0001091328,0.0001672247,0.0001255427,7.669573E-5,0.0001157482,0.0001161164,5.647245E-5,0.0001021812,0.0001453808,0.0001227218,4.484445E-5,0.0001623053,0.0001288991,0.0001329186,0.0001825458,8.520766E-5,9.327079E-5,0.0001477266,0.0001687846,0.0001463271,0.0001424921,0.0001144935,6.688651E-5,0.0001114986,6.508856E-5,0.0001828115,0.0001157812,0.0001334025,0.0001548857,0.0001847989,0.0002145979,0.0001324208,0.0002332542,0.000126427,0.0001148188,8.675463E-5,0.0001583398,0.0001171216,0.0001094881,0.0001507247,0.0001161217,0.0001271759,0.0001028654,0.0001941261,0.0002153158,9.07641E-5,7.156566E-5,0.0002157023,0.0001884843,0.0001231712,0.0001328601,8.784147E-5,7.165977E-5,0.0001729673,0.0001991185,0.0001485724,0.0001049131,0.000124729,0.0001098632,8.745163E-5,8.400639E-5,0.00011697,0.0001714262,0.0001580651,7.637687E-5,0.000141091,7.259115E-5,0.0002034465,0.0001316407,0.0001119776,0.0001152856,9.677161E-5,0.0002085012,7.371511E-5,0.0001833284,5.252218E-5,
586.334,0.0001214753,0.0001861658,7.103168E-5,0.0001604346,0.0001092352,5.681737E-5,9.977601E-5,0.0001118658,0.0001437269,7.939917E-5,0.0001317192,0.0001271437,8.403737E-5,8.756712E-5,0.0001498313,0.0001041901,9.122375E-5,0.0001825349,0.0001326033,0.0001099866,0.0001414653,3.925747E-5,0.0001029031,0.0001416589,0.000128088,0.0001193554,0.0001460461,0.0001044769,8.259019E-5,6.208361E-5,0.000125724,0.0001554771,0.0001358045,0.0001129458,0.0001759366,0.0001546217,0.0001760782,0.000187885,0.0002573839,0.0001168544,0.0001030243,0.0001302776,8.270884E-5,0.000192826,7.487895E-5,0.0001072937,0.0001121725,0.0001185235,0.0001482707,0.0002329619,0.00021727,0.0001046134,6.904214E-5,0.0003064196,0.0001548368,7.026907E-5,0.0001565488,0.000109845,9.470919E-5,0.0001829,0.0001908583,0.0001811116,0.0001884827,0.000156187,9.514702E-5,0.0001078174,9.04527E-5,0.0001444292,0.0001652032,0.0001062131,0.0001360668,0.0001366202,3.655885E-5,0.0001600389,0.0001455884,0.0001078761,7.35296E-5,9.330478E-5,0.000141526,6.871635E-5,0.000205668,9.674123E-5,
582.476,0.0001343137,7.368195E-5,0.0001153122,0.0002161875,0.0001607497,0.0001415146,0.0001639411,0.0001014117,0.0002345072,7.55582E-5,0.0001736886,0.0001304636,0.0001647712,0.0001605225,9.6162E-5,8.126919E-5,0.0001031641,0.0001538408,0.0001416245,0.000207346,0.0001266549,0.0001157025,0.0001537936,8.70904E-5,6.92375E-5,0.0001332611,4.628157E-5,0.000124088,0.0001747449,0.0001042457,0.0001256412,0.0001546218,0.000207468,8.360972E-5,0.0001033409,9.55975E-5,0.0001633567,0.0002501677,0.00024888,0.0001806714,5.011391E-5,0.0001670929,4.323741E-5,0.0002132769,7.711211E-5,7.014377E-5,9.764099E-5,0.0001205695,0.0001938556,0.0002390529,0.0002767808,0.0002053701,0.0001651521,0.0003700842,0.0001767388,0.0001088017,4.172653E-5,0.0001458511,9.92651E-5,0.0001791926,0.0001878263,0.0002121796,0.0002185988,0.0001495091,7.969573E-5,0.0001839843,0.0001378303,0.0001761485,0.0001091934,8.674023E-5,9.441409E-5,8.371369E-5,0.0001204892,0.0001092309,0.0001761053,0.0001271336,8.940617E-5,9.653411E-5,0.0001035786,0.0001199183,0.0001808684,0.0001294354,
578.619,0.000178819,0.0001060664,0.0001524281,0.0002165841,0.0002078242,0.0001631246,0.0001599677,0.0001703449,0.0002841321,5.252895E-5,0.0001894209,0.0001411498,0.0002609002,0.000217287,0.0001336549,0.0001033409,9.979249E-5,9.614605E-5,0.0001637207,0.0001605826,0.0001246033,0.0001308433,0.0001628111,9.57036E-5,0.0001009131,0.0001361854,7.021966E-5,0.0001222934,0.0002141262,5.097162E-5,0.0001375957,0.0001451138,0.0003031567,7.209404E-5,6.157128E-5,0.0001390189,0.0001333635,0.0002233264,0.0002048396,0.0001682771,0.0001217582,0.000167782,8.737702E-5,0.0001524772,0.0001568715,0.0001817554,0.0001947852,0.0001274676,0.0001954525,0.0001328694,0.0002661392,0.0002586715,0.0001498006,0.0003594639,0.0001823734,0.0001738168,0.000126945,0.000168826,0.0001577275,0.0001573723,0.0002791819,0.0003175625,0.0002656705,8.684728E-5,0.000129573,0.0002702859,0.0001257264,0.000183646,0.0001152474,0.0001127727,3.798445E-5,7.060611E-5,0.00017651,0.0001166669,0.0001714633,0.0001184012,0.0001261766,0.0001555761,7.87626E-5,8.790721E-5,0.0001633012,0.0001197606,
574.761,0.0001361435,0.0001003356,0.000139111,8.252308E-5,0.0002144707,0.0002067818,0.0001015823,0.0002555969,0.0002010971,8.178696E-5,0.0001767074,6.833742E-5,0.0002801771,0.0001635085,0.000230871,0.0001571304,0.0001141117,6.755378E-5,0.000181332,8.185581E-5,0.0001654062,9.243484E-5,0.0001695688,0.0001477643,0.0001253158,0.0001023329,0.0001449069,0.0001422741,0.0001024228,9.393501E-5,0.0001741051,0.0001433333,0.00032629,4.801157E-5,7.064293E-5,0.0002118939,0.0001346549,0.0001318669,0.0001318919,0.0001467545,0.0001481284,0.0002331172,6.784422E-5,0.0001383492,0.0001860668,0.000241119,0.0002325616,0.0001135748,0.0001296134,5.445357E-5,0.0001627961,0.0002694452,6.534482E-5,0.000242592,0.0001814157,0.0002322847,0.0001753278,0.0001737209,0.0001621109,0.0001456578,0.0003057947,0.0003288028,0.0002330734,0.0001280408,0.0001922644,0.0002475154,9.996926E-5,0.0001156773,0.0002082095,0.0001345028,9.479433E-5,0.0001091145,0.0001291523,0.0001138534,0.0001183063,0.0001028022,0.0001001626,0.0002063593,8.532553E-5,0.0001054334,0.0001110366,0.0001411378,
570.904,0.0001273945,9.666503E-5,0.0001852537,0.0001619885,0.0001776534,0.0002363788,0.0001295665,0.0002108984,8.00246E-5,0.0001077013,0.0001443465,0.0001363225,0.000228658,0.0001381096,0.0001911369,0.0001347865,0.0001544269,9.011547E-5,0.0001852198,0.0001973256,0.0001123127,9.157642E-5,0.0001480304,8.520215E-5,0.000120842,9.429714E-5,0.0001702659,0.0001609845,0.0001270686,4.694854E-5,0.00019906,0.0001670434,0.0002556558,0.0001150221,8.402145E-5,0.0002179048,4.948043E-5,4.022459E-5,0.0001124189,0.0001704433,0.0001356936,0.0002427738,6.327689E-5,0.0001612404,0.0002148795,0.0002112863,0.000226545,5.076999E-5,0.0001325636,0.0001451932,6.487072E-5,0.0002618534,0.0001435696,0.0001516741,0.0002051574,0.0001825234,7.566289E-5,0.0001730575,7.570492E-5,0.0001152488,0.0002781533,0.0003033878,0.0001826633,0.0001751263,0.0001989158,0.0002391865,0.0001275067,7.50508E-5,0.0002534406,0.0001254227,0.0001464043,0.0001629148,0.0001105452,0.0001079214,0.0001541919,0.0001892136,9.665005E-5,0.0002024324,9.729399E-5,0.0001853096,0.0001177968,0.0001875313,
567.046,0.0001732409,0.0001319259,0.00023642,0.0002411192,0.0001184257,0.0001865728,0.0001546875,0.0001367559,9.965462E-5,0.0001006142,0.0002520656,0.0002381454,0.0002540843,0.000194555,0.0001175637,6.566576E-5,0.0001900118,0.0001552216,0.0001092317,0.0002015593,0.0001178697,9.390296E-5,8.938242E-5,5.638997E-5,0.0001748262,0.0001103184,0.0001216521,0.0001241491,0.0002444276,0.0001217898,0.0001918267,0.0001908031,0.0001913308,0.0002306632,0.0001242813,0.0001560252,6.915159E-5,0.000103872,0.0001147784,0.0002550068,0.0001845576,0.0002212373,0.0001098508,0.0001453811,0.0002465334,0.0001356215,0.0002027243,0.0001480973,0.0002622829,0.0001352664,8.146692E-5,0.0002678478,0.0001608558,0.0001654896,0.0001916313,0.0001191273,8.602252E-5,7.40063E-5,0.0001521124,6.719662E-5,0.0002837206,0.0002619422,0.000121876,0.000200604,0.0001747043,0.0002698155,0.0001152934,0.0001101328,0.0002366605,0.0001220525,0.0001651982,0.000162205,7.780069E-5,0.0001073849,0.0001613125,0.0002426272,0.0001197828,0.000123195,0.0001995921,0.0002212416,0.0001159094,0.0002056795,
563.189,9.741923E-5,9.489728E-5,0.0002633909,0.0001538754,0.0001034912,0.000167809,0.0001188453,0.0001342656,0.0001341202,0.0001187539,0.0002659739,0.0002851751,0.0003173494,0.0001559253,0.0001259481,9.273671E-5,0.0001995459,0.0001665856,0.0001474491,0.0001442824,0.000269134,9.70392E-5,0.0001255179,0.0002072771,0.0002746894,0.0001053476,0.0001002821,0.000119664,0.0002873514,0.0001861488,0.0001969159,0.0002005154,0.0001537138,0.0002250205,0.0002477004,5.662144E-5,9.242461E-5,0.0001932154,0.0001256025,0.0002712347,0.0002130403,0.0001979021,0.0002185654,0.0001675541,0.0002448243,7.849277E-5,0.0001668147,0.0002852748,0.0002271468,9.4164E-5,7.197163E-5,0.0002624748,0.0001158335,0.0001693609,0.0001697899,0.0001255536,0.0001879129,0.0001096632,0.0001495715,0.0001094369,0.0002344012,0.0002175759,7.299642E-5,0.0002102803,0.0002257123,0.000214496,9.301116E-5,0.0001098964,0.000273912,0.0002001025,8.080079E-5,0.0001113643,6.897943E-5,0.0001338284,0.0001222533,0.0002183977,0.0001796101,0.0001157938,0.0002425235,0.0002199827,0.0001891316,0.0002033236,
559.331,6.761078E-5,0.0001134971,0.0002882912,0.0001664997,4.567446E-5,0.0002142638,0.0001096409,0.0001310343,0.0001351585,0.0001420229,0.000173681,0.000239251,0.0002653127,7.642993E-5,0.0001634773,7.025321E-5,0.0001984541,0.0001063377,0.0001477657,9.290622E-5,0.0002811563,8.895068E-5,0.0001311306,0.0003320302,0.0003003418,0.0001805489,0.0001012453,0.0001099495,0.000266011,0.0001710056,0.0002220389,0.0001855262,0.0001020907,0.0001474099,0.0003043513,0.0001035623,8.96596E-5,0.0001783045,0.0001876596,0.0001827838,0.0002323616,0.0001764906,0.000297517,0.0001367676,0.000203049,5.477252E-5,0.0001884045,0.0003267522,0.0001102579,8.48849E-5,9.605059E-5,0.0002338377,8.994113E-5,0.000145714,0.0002017808,8.393789E-5,0.000212929,9.017366E-5,7.662494E-5,9.823596E-5,0.0001370423,0.0001573597,9.081059E-5,0.0001409856,0.0002669718,0.0002030361,0.0001003316,0.000152282,0.0002573463,0.0002244501,8.747146E-5,0.0001287161,0.0001123273,0.0002001519,0.0001649366,0.0001733086,0.0002398165,0.0001303426,0.0002152655,0.0002265615,0.0002185395,0.0001485538,
555.474,0.0001239605,0.0001745528,0.000218748,0.0002318902,0.000156307,0.0001925479,0.0002936987,9.093839E-5,0.0001772266,0.0001772083,0.0001955022,0.0001726944,0.0001905082,6.117208E-5,0.0002427117,9.707613E-5,0.0002082269,0.0001094049,9.056848E-5,8.357684E-5,0.0002399636,0.0001569048,9.579495E-5,0.0003592049,0.0002337332,0.0002391828,0.000123802,7.794346E-5,0.0002214455,0.0001386313,0.0001792366,0.0001693915,0.000143854,0.0001555944,0.0002641458,0.0001583046,0.0001119246,0.00014046,0.000261147,0.0001247135,0.0001623626,0.0002466131,0.000344964,5.687793E-5,0.0001614676,0.000151799,0.0001704789,0.0002687791,8.216506E-5,9.097219E-5,0.0001108343,0.0002292258,0.0001479676,0.0001549586,0.0002795107,0.0001621,0.0002212027,5.896345E-5,0.0001634774,0.000208321,3.776981E-5,0.0001760202,0.0001158036,8.841271E-5,0.0001706369,0.0002064461,6.208118E-5,0.0001950319,0.0001568719,0.0002135521,0.0002042004,0.0002097099,0.0001588313,0.0001975011,0.0001917075,0.0001158529,0.0001615012,0.00014119,0.0001942883,0.000252231,0.0001663974,0.0001434429,
551.616,0.0001161622,0.0002290718,0.0002409915,0.0002341856,0.0002131968,0.0002361015,0.0003663011,0.0001194239,0.0001776403,0.0001544999,0.0001781877,0.0001755167,0.0001849487,0.0001299797,0.0002111981,0.0001571745,0.0002085024,0.0001208578,9.45183E-5,0.0001598273,0.0002345618,0.0002467406,0.0001953401,0.0003109403,0.0001976365,0.0002422197,0.0001407413,0.0001660708,0.0001989796,0.0001394065,0.0001258579,0.0001552096,0.0001372502,0.0001417848,0.0001754574,0.0001209989,0.0001839038,0.0001507527,0.0001906316,0.0001838917,0.0001371245,0.0002748777,0.0004043459,0.0001710857,0.0001715565,0.0001296457,0.000150823,0.000247393,7.826013E-5,8.055555E-5,9.468968E-5,0.0002192969,0.0001764073,0.0001678306,0.0002986418,0.0001968674,0.0001495409,0.0001038334,0.0001910476,0.0002259192,9.864206E-5,0.0002535743,0.0001460342,8.626952E-5,0.0001837734,0.0001183563,0.00019347,0.0001845842,0.0001057489,0.0002175985,0.0002274435,0.0002309712,0.0001565398,0.0001596651,0.0002098258,0.0001204042,0.0001191103,0.0001242885,0.0001668128,0.0002493506,0.0001360878,0.0001712345,
547.759,4.680239E-5,0.0002555163,0.0001707007,0.0001504652,0.0001532974,0.0002648674,0.0002981782,0.0001433063,9.817059E-5,5.929684E-5,9.103603E-5,0.0001373079,0.0001937714,9.925824E-5,0.0001102508,0.0002119548,0.0001242159,0.0001901459,7.606101E-5,0.0001995576,0.0002632751,0.0002097589,0.0003290733,0.0001988981,0.0002287845,0.0002425771,0.0001447435,0.0001727805,0.0002180335,0.0001426461,0.0001430061,0.0001474154,0.0001093743,0.0001022733,0.0001102999,7.079536E-5,0.0001538573,0.0002170782,6.856626E-5,0.0002002817,0.000209417,0.0001990755,0.0003193712,0.000201459,0.0001765863,0.0001489979,0.000113196,0.0002255584,0.0001444086,8.774955E-5,8.759472E-5,0.0001929019,0.0001531208,0.0002331908,0.0002684648,0.0001704136,0.0001124923,0.0001063269,0.000190305,0.0002836508,0.0001788596,0.0002321136,0.0001586114,0.0001072295,0.0002316668,9.228913E-5,0.0001619977,0.0001687071,8.490376E-5,0.0002161001,0.0002179014,0.0001882645,0.0002737856,0.000236376,0.0002049508,0.0001866007,0.0001182161,9.275512E-5,0.0001540375,0.0002014424,0.0001884525,0.0001671808,
543.902,3.382473E-5,0.0002721549,0.0001304764,0.0001054935,0.0001396224,0.0001720209,0.00019038,0.0001514609,0.000120057,0.0001046762,0.0001711725,0.0001298696,0.0001480918,6.236576E-5,3.645314E-5,0.0002621012,7.978788E-5,0.0001313694,2.294906E-5,0.0001889487,0.0003156036,0.0001261792,0.0004441576,1.787087E-5,0.0002332729,0.0001114357,0.0002018156,0.0001330104,0.0002736781,8.61783E-5,0.0001693054,0.0002059518,0.0001183023,0.0001570412,0.0001999885,0.0001359807,0.000106834,0.0002528297,0.0001176855,0.0001525111,0.0001531975,0.0001985746,0.0001374065,0.0001153011,0.0001805066,0.0002311687,0.000123487,0.0002002782,0.0002419315,0.0001069851,0.0001263279,0.0001719502,0.0001225091,0.0002692873,0.0002564856,0.0001463219,0.0001724104,0.0001562129,0.0001906263,0.0003562722,0.0001433936,0.0001518361,0.0001915297,0.0001978589,0.0002294473,0.0001059823,0.0001635302,0.0001245679,0.0001188268,0.0001825184,0.0002405481,0.0001839566,0.0002956435,0.0001944333,0.0001022531,0.0001621391,8.490075E-5,8.3873E-5,0.0001507246,0.0002446366,0.0001954755,0.0001390986,
