Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
719,000;0,04369259;0,04220772;0,04434729;0,04409933;0,03865433;0,0472784;0,0429163;0,03783941;0,03543234;0,03403234;0,0376811;0,03366423;0,03423119;0,04270649;0,03822708;0,03671694;0,04041576;0,04126024;0,0362258;0,04499626;0,03316307;0,03178978;0,04227304;0,03242922;0,02929354;0,02861452;0,03373384;0,02375793;0,03567791;0,03032351;0,02411938;0,02648544;0,0331974;0,03358078;0,02282238;0,02949381;0,0130434;0,03444195;0,02376747;0,03079891;0,03384066;0,02443886;0,01352072;0,02247286;0,02835512;0,03267527;0,02932692;0,02087164;0,02374363;0,02373314;0,02242517;0,01707649;0,02427101;0,0254631;0,02840233;0,02365637;0,02009916;0,02082491;0,02821636;0,02231789;0,0227294;0,0271492;0,02734041;0,02554321;0,01945448;0,02299309;0,01157808;0,02145815;0,0272398;0,01449347;0,01750374;0,02505255;0,01997089;0,0126524;0,01703787;0,02131128;0,02144957;0,01409531;0,017097;0,0137167;0,02316856;0,01281214;0,01860809;0,01526737;0,01525974;0,01340246;0,01221514;0,01109934;0,01628447;0,01510859;0,01322603;0,01870203;0,01710987;0,01110172;0,01424694;0,01653528;0,008392334;0,0163846;0,01982021;0,004002571;0,005241394;0,005672455;0,01402187;0,01845551;0,008169174;0,02229166;0,01387835;0,007742882;0,0165782;0,01634264;0,01336861;0,02205753;0,008929729;0,007492542;0,004891872;0,009447575;0,0134387;0,008734703;0,01238966;0,004758835;0,01315498;0,01132488;0,01186991;0,006649971;0,01204491;0,01744175;0,008006096;0,01043034;0,004957676;0,00536871;0,01933861;0,009037971;0,01568604;0,01340675;0,004277229;0,006837368;0,01080465;0,01263666;0,01331758;0,003054142;0,003600597;0,008642673;0,008464336;0,004999638;0,01341772;0,007826328;0,005293846;0,004626751;-0,000433445;0,003250599;0,004762173;0,006504536;0,008960724;
720,000;0,04929543;0,05275249;0,05815125;0,04790497;0,04050398;0,05238628;0,04745197;0,04583406;0,04037046;0,0434432;0,0449419;0,03802586;0,05042982;0,04892063;0,04277325;0,03954792;0,04367399;0,03326797;0,04066372;0,04018879;0,05168152;0,0353961;0,03323603;0,03368855;0,03436613;0,05119228;0,03272533;0,04689264;0,0322361;0,04692268;0,03601599;0,04415989;0,03019524;0,03193235;0,03636408;0,03651762;0,04559851;0,03451586;0,02753448;0,02579927;0,04465342;0,02342129;0,04360008;0,02519512;0,02112532;0,03354788;0,02908182;0,02884769;0,03295803;0,02851391;0,01929188;0,02744198;0,03663111;0,02689266;0,02813816;0,02402067;0,01967669;0,02709484;0,02153015;0,02328491;0,0171895;0,02226782;0,01468086;0,02994347;0,02041101;0,02266598;0,01992702;0,02476883;0,02085114;0,01735401;0,02718115;0,02258921;0,02921963;0,02204847;0,02188253;0,02137423;0,01533413;0,01813841;0,02240133;0,01312351;0,03151274;0,02232933;0,01458979;0,02381992;0,02899218;0,02692413;0,02351475;0,01650572;0,008461475;0,01710224;0,01442432;0,02801228;0,01477146;0,01069641;0,01697493;-0,002632618;0,01845455;0,001320839;0,001343727;0,02073193;0,02107143;0,006176949;0,01938963;0,006833553;0,01481724;0,005426884;0,01456022;0,01292324;0,004745483;0,007314682;0,02257681;0,01127863;0,01385689;0,009522438;0,01309776;0,01274443;0,002645493;0,008979797;0,001696587;0,02668715;0,001172543;0,00969696;0,01542902;0,01101017;0,009073257;0,005048752;0,01278639;0,005673409;0,008281231;0,01017523;0,01094246;0,007015228;0,0178628;0,01428604;0,01277733;0,01182032;0,01360703;0,006695271;0,007460117;0,01338196;0,009511471;0,007241726;0,00987196;0,003198624;0,008378983;0,007433891;0,01558542;0,001618385;-0,0008416176;0,01066017;0,004461765;0,01897717;0,01176262;
721,000;0,04326248;0,0428791;0,04982901;0,03688622;0,05256033;0,03660393;0,03398991;0,04647827;0,04262543;0,0432744;0,04661942;0,04645586;0,04674006;0,04653883;0,03751564;0,04340553;0,03707123;0,04590845;0,03679466;0,02759981;0,04372835;0,04906273;0,0336771;0,03427935;0,04609108;0,03777027;0,03680563;0,03457928;0,033957;0,03180265;0,02820015;0,03480482;0,02205181;0,04312134;0,02286863;0,02256966;0,02891397;0,03129673;0,02806187;0,02487612;0,02557135;0,031075;0,02356052;0,01902103;0,02818155;0,01894474;0,02210712;0,01929426;0,02843523;0,0284009;0,02194452;0,02219582;0,02835417;0,02191067;0,02238369;0,03406096;0,01329422;0,0194664;0,02515125;0,01637936;0,01350212;0,02544355;0,0218749;0,01970816;0,03121185;0,01955748;0,02254438;0,01723146;0,0277133;0,01674223;0,01992559;0,01928329;0,008030415;0,01975155;0,01958847;0,019485;0,01658869;0,01678324;0,01638174;0,02525473;0,01411438;0,005414009;0,01049995;0,01155615;0,005693436;0,01997662;0,01395082;0,02243948;0,02221203;0,01694632;0,02821922;0,01121855;0,01951599;0,02524185;0,01972151;0,02758932;0,02301884;0,01588345;0,01624823;0,006062508;0,005373955;0,01653147;0,005395889;0,007505894;0,008170605;0,02205801;0,01681566;0,01055574;0,01341152;0,01612711;0,008381844;0,01658058;0,01415205;0,007996082;0,004943848;0,008021832;0,004917145;0,01091623;0,01121807;0,003054142;0,01074219;0,01396132;0,01110935;0,01714087;0,002391815;0,01637459;0,01066065;0,01334572;0,005661488;0,002653599;0,01049805;0,01085854;0,0138135;0,002479076;0,005459309;0,01117373;0,002790451;0,01656532;0,01649904;0,01138067;0,002844334;0,005791664;0,01079082;0,01346016;0,007855415;0,01055288;0,002760887;0,002398968;0,008354664;0,00241375;0,002130508;0,002794743;-0,0004205704;
722,000;0,0582099;0,07012081;0,05475235;0,05728579;0,04396486;0,06662893;0,05400991;0,04875755;0,06380987;0,05022287;0,04944658;0,04211378;0,04447365;0,04820681;0,03952265;0,03909111;0,05146217;0,05141735;0,0541563;0,05779982;0,04537964;0,04686928;0,04865456;0,03657341;0,04728889;0,04221344;0,04727221;0,04473495;0,0428443;0,03887177;0,04534435;0,03645611;0,03957176;0,04161072;0,03101158;0,03983688;0,0387907;0,03316259;0,03595781;0,03889418;0,03969622;0,03303194;0,02943134;0,04222059;0,02361536;0,04457808;0,03944159;0,03997612;0,02957678;0,03307247;0,03656197;0,03570652;0,03559494;0,03901291;0,03007221;0,0297389;0,03650236;0,03316641;0,03032017;0,03048229;0,02818823;0,02218866;0,02728891;0,03043365;0,02404118;0,02177191;0,02485991;0,01429605;0,03812456;0,0220809;0,01888466;0,02678013;0,03376722;0,02442741;0,02164698;0,02424955;0,02565527;0,0191555;0,03008509;0,02087259;0,02148485;0,0255537;0,02436066;0,01756144;0,02284431;0,0156126;0,02452755;0,02468443;0,01847076;0,01297092;0,01472282;0,02168751;0,01857185;0,01474762;0,01554394;0,01451111;0,01371574;0,02060556;0,009394169;0,008809566;0,02472305;0,01668596;0,02265167;0,01859903;0,01905823;0,009518147;0,01281738;0,02757215;0,009119034;0,0175209;0,0163641;0,0102253;0,0106039;0,01588345;0,02409983;0,01549673;0,01339912;0,01298237;-0,002227783;0,01932716;0,01082277;0,007980824;0,01321363;-0,001163006;0,01061869;0,01003313;0,02119303;0,01604223;0,005137444;0,007695198;0,01751995;0,01025581;0,009688854;0,01297045;0,01387358;0,01071978;0,004693031;0,006690979;0,01000547;0,01097965;0,002074718;-0,002436161;0,01237392;0,008716106;0,009388924;0,01503801;0,01020908;0,008045197;-0,003749371;0,01294947;0,01558685;0,01337051;0,01642561;
723,000;0,0463748;0,04546404;0,04327679;0,03664875;0,03717756;0,02968168;0,03008747;0,04348135;0,04496861;0,03403044;0,05352592;0,03969288;0,03102875;0,03842783;0,03591967;0,03106308;0,03406906;0,03939438;0,02600384;0,02902174;0,03950548;0,02753639;0,03755903;0,03132296;0,03044653;0,02889013;0,02418566;0,02388763;0,04248524;0,02021217;0,0240922;0,02914286;0,02487278;0,02922058;0,03132534;0,0235734;0,01779699;0,02774763;0,01873922;0,02477169;0,02401352;0,02820349;0,03598833;0,01311445;0,0174284;0,01457119;0,02091312;0,02784872;0,01074028;0,02497721;0,01957035;0,01430321;0,01869154;0,019732;0,01821852;0,02020597;0,01983643;0,01764297;0,02386141;0,01620436;0,02184629;0,02561665;0,01537418;0,01657915;0,01664352;0,01733541;0,02380133;0,02688313;0,009781361;0,01560545;0,01425028;0,008100986;0,00668478;0,01452446;0,01346588;0,005039692;0,02275419;0,01704931;0,01007223;0,01280737;0,003916264;0,01498985;0,002156258;0,02466679;0,01471043;0,004004955;0,01135588;0,01996756;0,009243011;0,003314972;0,001841068;0,003021717;0,01594734;0,008184433;0,008785248;0,006765366;0,02446556;0,002651215;0,004646301;0,01209688;0,00320816;0,0230422;0,01021767;0,00440836;0,001532078;0,0106554;0,009741306;0,008675098;-0,01077652;-0,003608704;0,006532192;0,006962776;0,01116276;0,005151749;-0,001745224;-0,005798817;0,00231266;-5,38826E-5;0,01495838;0,008858204;0,01340199;0,01443672;0,003434181;-0,000562191;0,005304337;0,008374691;-0,003913879;0,004244328;0,005396366;-0,00204134;-0,01016188;0,004673958;-0,0002074242;-0,005206108;0,009598255;0,005757332;-0,003543854;0,0002703667;0,003917694;0,008876801;-0,004306316;0,0106864;-0,003710747;-0,01105833;-0,01009369;-0,0083251;-0,004078388;0,003221035;-0,002914429;-0,005217552;-0,004775047;-0,003358841;-0,00147438;
724,000;0,04515839;0,05922556;0,0410347;0,05814457;0,06164169;0,05554771;0,05631733;0,04396677;0,0523572;0,06445074;0,04603004;0,05541468;0,05106926;0,03688717;0,0458765;0,03827238;0,04245615;0,04188299;0,04766273;0,04340267;0,04602528;0,04639721;0,03389359;0,03695488;0,04608154;0,04361773;0,03986692;0,04258251;0,03259563;0,04437351;0,03113174;0,03837204;0,04403925;0,04326773;0,04058027;0,03062201;0,04067135;0,04476309;0,03500414;0,04022312;0,03512096;0,04198599;0,02066231;0,03352833;0,03546286;0,04541969;0,02948999;0,02844381;0,03539467;0,03611183;0,01987982;0,03249216;0,03737307;0,03234339;0,02937031;0,03058767;0,03238344;0,03786135;0,03098822;0,02772617;0,02317953;0,02341843;0,02989388;0,02532911;0,02469635;0,02690125;0,02772188;0,026227;0,02173185;0,02402878;0,03019238;0,03514814;0,01480627;0,02448225;0,01962042;0,0156579;0,01830721;0,0233264;0,02380991;0,02773428;0,01895666;0,01664782;0,0220418;0,01688528;0,01352882;0,01666546;0,02571392;0,02697468;0,01131535;0,01623154;0,02178669;0,01748371;0,02635431;0,03249884;0,01750278;0,02192068;0,01697159;0,02450752;0,02621365;0,001736164;0,02046919;0,01707172;0,004526615;0,02456331;0,008957386;0,03125048;0,01954079;0,01367855;0,01448917;0,01768541;0,01631212;0,005892277;0,01631308;0,0143714;0,01696301;0,01187325;0,007811069;0,005864143;0,004506588;0,01826239;0,01335239;0,01529884;0,01438618;0,01522255;0,01626348;0,01717329;0,007296085;0,006475449;0,0130558;0,01001406;0,01039267;0,01536989;0,01812601;0,008808136;0,009459496;0,005954266;0,01026344;0,01086712;0,007730484;0,01058531;0,01090336;0,0004673004;0,0141654;0,01210117;0,008863926;0,01155567;0,01672363;0,005113125;0,006708622;0,008930206;0,01108265;0,007635117;0,004567146;
725,000;0,04307747;0,04310846;0,0445981;0,04828787;0,0405817;0,04931498;0,03837299;0,04448748;0,04133368;0,03503084;0,04909039;0,04553366;0,04221106;0,02766466;0,03585196;0,04717684;0,03462982;0,03531694;0,04977369;0,04524374;0,03995132;0,02975368;0,03059149;0,03592253;0,03824186;0,03962946;0,02940512;0,02163744;0,02349472;0,03305578;0,02658987;0,02697039;0,04299402;0,03217888;0,02606153;0,03157377;0,02166367;0,03050041;0,02483082;0,01719236;0,0289259;0,02013302;0,03092003;0,03473854;0,008346081;0,02142715;0,03184175;0,02148104;0,02835178;0,02458715;0,02628708;0,02389574;0,02267075;0,0203886;0,01287079;0,02256536;0,02017689;0,02190638;0,02444553;0,01893902;0,0170455;0,02032042;0,02599335;0,0154748;0,02034664;0,02180719;0,0189271;0,02571344;0,0112195;0,0271759;0,02191353;0,02311277;0,01965427;0,01347351;0,01206493;0,01474762;0,02530718;0,01903343;0,01461506;0,0104537;0,01736879;0,01380539;0,02028036;0,02031326;0,0173502;0,01499939;0,0170083;0,01917267;0,01089764;0,02008438;0,01846886;0,01153994;0,007429123;0,009407997;0,01106644;0,01004648;0,007777691;0,007201672;0,009428978;0,01024103;0,01795769;0,01046562;0,01328754;0,01544666;0,01016474;0,01539087;0,004841328;0,01364326;0,009828568;0,005500793;0,006855488;0,01258039;0,008913994;0,009348869;0,009089947;0,00509882;0,007505894;0,004384518;0,01694727;0,005851746;0,009481907;0,003227711;0,0138607;0,01041222;0,005739212;0,0058465;0,008275509;0,01630831;0,00066185;0,01233149;-0,0007567406;0,01325321;0,007175446;0,005971432;0,004521847;0,006873131;0,001384735;0,001563549;0,004276276;0,01681519;0,01654339;0,001047611;0,002363205;-0,004333019;0,009436607;0,00886488;0,00390625;0,005540371;0,006144047;-0,002892494;-0,0009598732;0,00476265;0,007452488;
726,000;0,04442358;0,03988886;0,04503059;0,04237127;0,04819965;0,03182125;0,03141928;0,04058409;0,03383541;0,04539728;0,03589725;0,03170967;0,03893709;0,03505993;0,02492285;0,04443836;0,04112816;0,0272789;0,02704954;0,02626657;0,04364729;0,02936649;0,03032684;0,02811623;0,03003931;0,03185415;0,03611612;0,02692032;0,03542995;0,02801323;0,02709627;0,0255003;0,0285182;0,02553558;0,03149843;0,02430773;0,02823305;0,02089596;0,03134775;0,02991009;0,0299387;0,01832533;0,03079414;0,01418495;0,03074074;0,01954317;0,02860975;0,02548361;0,02797079;0,02682972;0,02584457;0,0246439;0,02718878;0,01737976;0,02705526;0,02834177;0,02793884;0,0199213;0,03282928;0,0217495;0,0242281;0,02720213;0,01983118;0,0191803;0,02508926;0,02353144;0,02754116;0,02395582;0,02198505;0,0201931;0,0185051;0,02778339;0,01648426;0,02811289;0,02268982;0,01705647;0,01867533;0,02139902;0,01558161;0,02384186;0,02165556;0,01594114;0,01581049;0,02074003;0,02470732;0,01947403;0,01808643;0,01214552;0,01592016;0,01554108;0,01942825;0,01244402;0,02273941;0,02049017;0,0232296;0,01932859;0,02335453;0,01013994;0,01327467;0,02842236;0,01983166;0,02279472;0,02291679;0,007965565;0,007434845;0,01110458;0,01903629;0,02429914;0,007359505;0,01929188;0,020154;0,01353645;0,02266932;0,01499462;0,01731014;0,01243401;0,01179743;0,01627684;0,01197958;0,02034712;0,01300144;0,01005554;0,01079416;0,01224804;0,01104164;0,01314211;0,01255941;0,01225471;0,01373339;0,01646376;0,008257866;0,01857662;0,01272726;0,01266241;0,01249409;0,01381922;0,008662224;0,01296186;0,01518202;0,01484156;0,011693;0,01450109;0,01096582;0,006961823;0,01848984;0,007379532;0,006256104;0,01026773;0,01018906;0,01735163;0,01232576;0,006289005;0,01134014;
727,000;0,04743958;0,04088402;0,04924631;0,0386076;0,04561329;0,04427767;0,03688717;0,03772783;0,0367732;0,03902388;0,04828119;0,03950596;0,04684401;0,03644133;0,03883028;0,03832293;0,04824638;0,04009724;0,04207754;0,03731108;0,03130054;0,03836298;0,03906155;0,02788448;0,02896595;0,03063393;0,03324223;0,0329895;0,03620577;0,0326705;0,03384256;0,02597666;0,02658796;0,02909136;0,03965569;0,03542042;0,03494883;0,02817726;0,02563715;0,03048897;0,02881908;0,02591944;0,02401829;0,0357542;0,03820848;0,02944088;0,0259223;0,02972126;0,02795172;0,0238204;0,01955557;0,02877998;0,02493334;0,01664877;0,01882935;0,02020693;0,01536465;0,02301693;0,02967978;0,02559996;0,01136112;0,02029467;0,02002764;0,02378559;0,02227879;0,01921558;0,01752377;0,02062416;0,0205121;0,02242279;0,0326457;0,02714396;0,02418709;0,02117252;0,01669264;0,01965046;0,01522732;0,01458931;0,01496983;0,01078176;0,01344728;0,02467108;0,01134253;0,01713037;0,01512337;0,01137447;0,01589632;0,02251005;0,01790571;0,02018356;0,01926279;0,01150751;0,023283;0,02636194;0,01064825;0,01712275;0,01461077;0,01991463;0,01740932;0,009292126;0,00490284;0,01539421;0,009939671;0,01390266;0,0133853;0,01435995;0,01521969;0,01247501;0,02624655;0,0161047;0,01216364;0,01534081;0,01046419;0,01139879;0,02145863;0,009785652;0,01002407;0,01479244;0,01458549;0,01347065;0,006433964;0,01633692;0,01588392;0,01564312;0,01385689;0,01404381;0,01045799;0,002318859;0,005891323;0,01076698;0,009777069;0,008212566;0,01544571;0,01258087;0,006036758;0,006082535;0,01453972;0,01532793;0,01035929;0,005418301;0,002991676;0,005744934;0,009962559;0,01170206;0,01024675;0,00182724;0,008766651;0,007991791;0,005488873;0,01137829;0,005300522;0,005387306;0,00927496;
728,000;0,05167818;0,05531645;0,04737139;0,0499301;0,0410037;0,0502286;0,04138708;0,05503988;0,05034447;0,04683447;0,04200888;0,047328;0,04659081;0,04710722;0,03857708;0,04472971;0,04719877;0,04742813;0,05479288;0,03791142;0,05467701;0,04244995;0,04618645;0,04295349;0,03387117;0,04173088;0,03607416;0,03012848;0,04124355;0,03242493;0,03553772;0,04052973;0,03433132;0,03541422;0,03877974;0,03669596;0,02182674;0,04234505;0,03104305;0,03494263;0,03718233;0,02543545;0,03161621;0,04105949;0,02742863;0,04031563;0,02981949;0,03957367;0,02995872;0,03275633;0,03740644;0,03209209;0,03044939;0,02310753;0,03116798;0,02619076;0,03726435;0,027637;0,0298748;0,03081989;0,03035212;0,02638054;0,02330589;0,03335047;0,02426386;0,03489923;0,0211277;0,02399921;0,0267148;0,02486181;0,01823711;0,02461863;0,02567196;0,01848841;0,02446413;0,02103424;0,02671957;0,0272851;0,01839924;0,0170145;0,01860428;0,02280092;0,02534389;0,02894354;0,0287075;0,02029419;0,02488089;0,02865839;0,01775265;0,02187967;0,02123833;0,02762508;0,01894712;0,01660538;0,02232552;0,01114655;0,01714754;0,005554199;0,01930094;0,0241065;0,0239172;0,001411438;0,026052;0,01942587;0,02266407;0,02107716;0,009687424;0,02954006;0,01291037;0,02480984;0,01735973;0,0122242;0,0183053;0,01325035;0,02594995;0,01493263;0,02188921;0,01531124;0,01669502;0,01142406;0,008939743;0,01185083;0,008646488;0,02383661;0,005786419;0,01614618;0,01120424;0,01326323;0,008696556;0,01299572;0,02458525;0,02008104;0,03340912;0,01193237;0,01014185;0,01541853;0,013834;0,009233952;0,007234573;0,01273108;0,01153278;0,0100913;0,01645613;0,01148415;0,01359892;0,01152706;0,007664204;0,008049965;0,01324892;0,01794338;0,005112648;0,00788641;0,005097389;
729,000;0,05194378;0,0434556;0,04593897;0,03762913;0,04568529;0,04063416;0,03726053;0,0350523;0,03490019;0,03208017;0,04327536;0,03225946;0,02904654;0,03213692;0,0428896;0,02655411;0,03780413;0,03209352;0,02665138;0,02104998;0,02977085;0,02923012;0,02399445;0,0348897;0,02365446;0,02380466;0,02930641;0,02910948;0,03496552;0,0345664;0,03726244;0,0241394;0,03470182;0,02654409;0,03495884;0,02665281;0,03165007;0,01861286;0,02649355;0,02930546;0,02682877;0,0180769;0,02683544;0,0183959;0,0291748;0,01051521;0,02395344;0,01601982;0,02354145;0,02396297;0,02391958;0,01069164;0,01855707;0,02926588;0,02406025;0,01860905;0,01346779;0,0182209;0,02659273;0,01329756;0,02128363;0,01598358;0,02372503;0,01850796;0,01830292;0,01882935;0,01317453;0,02121687;0,02117157;0,01840687;0,01798916;0,01322937;0,01327133;0,01580906;0,007845879;0,01851463;0,01319838;0,005592346;0,01839066;0,01582432;0,01051521;0,01581621;0,01605892;0,02135038;0,0187192;0,01580095;0,01059914;0,01314926;0,002505302;0,01830101;0,01835585;0,0002708435;0,01577806;0,01824188;0,02133656;0,01276016;0,02386189;0,0232358;0,01307249;0,02171707;-0,004518032;0,02089262;0,008392334;0,007932663;0,00271368;0,01842403;0,02099943;0,00560236;0,01028299;0,002878189;0,01051903;0,007864475;0,0004034042;0,01326227;0,005506516;0,01062536;-0,002129078;0,01579094;0,007976055;0,005138874;0,01837397;0,002691269;0,01047611;0,01095104;0,01033449;0,007875443;0,00271368;-0,004718781;0,01318979;0,01053667;0,003199577;0,01094675;0,0007629395;7,629395E-5;0,002955914;0,002864361;0,01060534;0,007583618;0,01050091;0,005384445;-0,004991055;0,005392075;0,0003709793;0,005308628;0,005275726;0,01586199;0,00789547;0,002921581;0,00553751;0,002963543;-0,002384186;0,00272131;0,007853985;
730,000;0,03401899;0,03408051;0,03589439;0,03957367;0,04046059;0,02986765;0,04399633;0,03986645;0,03382492;0,03672361;0,02409554;0,02985001;0,0417695;0,0343833;0,03876352;0,0371356;0,02677584;0,03735638;0,03986645;0,0329237;0,03268719;0,03141737;0,03030968;0,03139353;0,03191042;0,03737211;0,02742195;0,02944469;0,02443981;0,03441191;0,03576756;0,02516937;0,03154564;0,02964783;0,01917791;0,02234411;0,02626562;0,03023767;0,02883387;0,02670479;0,02235556;0,03146935;0,01493263;0,03239012;0,01851034;0,03229523;0,02024841;0,02239323;0,03375053;0,01953268;0,0324626;0,01850414;0,01998329;0,0167408;0,01995039;0,01762962;0,02215862;0,03218079;0,01943827;0,02064466;0,02445793;0,01490784;0,02461576;0,02480602;0,02420139;0,01504135;0,01758146;0,0148592;0,01953125;0,01967192;0,02702856;0,01479292;0,0129261;0,01226044;0,02507305;0,0151186;0,02253485;0,01319981;0,01440573;0,01471376;0,01810932;0,01246834;0,01229286;0,0145607;0,014925;0,01698589;0,01802588;0,01990032;0,02296686;0,01894808;0,01929665;0,02326441;0,01208878;0,01691008;0,009275436;0,01903343;0,008957863;0,01507568;0,01768732;0,000854969;0,01189661;0,004263878;0,006091595;0,01272011;0,02064419;0,01707172;0,009569168;0,01516056;0,009649277;0,01853657;0,01728058;0,005631447;0,01145124;0,003091335;0,01061583;0,01049852;0,01126003;0,01265526;0,007974148;0,01240826;0,00974369;0,005246162;0,006111622;0,000670433;0,007920742;0,01236391;0,008237362;0,006691933;0,007961273;0,007592678;0,004447937;0,003959179;0,003636837;0,01059151;0,001787186;0,01091003;0,006038666;0,01472855;0,005550861;0,008019924;0,01045704;0,005926609;0,00637579;0,008758068;0,01011515;0,007717609;0,005816936;-0,0004591942;0,001365185;0,008145809;0,003304482;0,00571537;0,003063679;
731,000;0,04846191;0,04253101;0,04186535;0,0465064;0,03743076;0,04792738;0,03941536;0,04635239;0,03845358;0,03873348;0,04717159;0,04550028;0,03832579;0,04135418;0,04565954;0,03730631;0,04512501;0,04313707;0,03941011;0,04346228;0,04467106;0,02912426;0,04525661;0,03792524;0,03729963;0,04003668;0,04195738;0,04129076;0,04189873;0,04076529;0,03596067;0,03782558;0,03859043;0,03828907;0,03941202;0,03939581;0,03517914;0,03807974;0,0282197;0,03484821;0,04024172;0,0294981;0,03962469;0,03258085;0,02980375;0,0280714;0,0415616;0,03170013;0,03221178;0,03477812;0,03653669;0,03594875;0,0366087;0,0311327;0,03435802;0,03281403;0,02561569;0,03345156;0,0334115;0,03672457;0,03142834;0,03128147;0,03351784;0,03242588;0,03036308;0,02955246;0,03221512;0,03135395;0,03200865;0,03161955;0,03477383;0,02623081;0,03217077;0,0296731;0,0280242;0,03361464;0,0305562;0,02793837;0,02625608;0,02500153;0,03155184;0,03121758;0,02379799;0,02840471;0,02996874;0,02242517;0,02951431;0,02938652;0,03062296;0,02441978;0,02804852;0,03129196;0,0277276;0,027349;0,02380323;0,02169132;0,02434731;0,0166378;0,03047848;0,03521967;0,03102732;0,02821302;0,02874851;0,02271414;0,02756357;0,02681351;0,02903414;0,02154541;0,02002573;0,02918339;0,02591515;0,02680111;0,03143263;0,03063679;0,02632809;0,03073502;0,02818203;0,02877331;0,02364969;0,02272797;0,02557659;0,0164628;0,03060102;0,02140617;0,02433825;0,02251244;0,02345848;0,0249157;0,02724552;0,02215004;0,02478266;0,02835512;0,01832867;0,0244031;0,03063631;0,02783155;0,02864695;0,02050734;0,02597284;0,02115822;0,01868534;0,02586174;0,0251894;0,02697515;0,01956129;0,02495432;0,02479744;0,0299902;0,02290821;0,02230501;0,02294588;0,02211618;0,0222559;
